model,draw,band,layer,mean_norm,std_norm,participation_ratio,isotropy
pythia-1b,draw_3,high,12,94.92150115966797,5.653570175170898,106.22292561338361,0.2882959842681885
pythia-1b,draw_3,high,13,109.41215515136719,6.485128402709961,100.06148696517346,0.24859875440597534
pythia-1b,draw_3,high,14,134.62411499023438,8.06849479675293,94.89408918436197,0.3006247282028198
pythia-1b,draw_3,high,15,206.2933807373047,25.020000457763672,50.6653644312078,0.20822370052337646
pythia-1b,draw_3,very_high,0,27.297901153564453,0.9210107326507568,127.06110875582631,0.39351212978363037
pythia-1b,draw_3,very_high,1,35.0290412902832,1.5618913173675537,124.95665129517474,0.2890413999557495
pythia-1b,draw_3,very_high,2,37.5862922668457,2.0098369121551514,124.12365956532555,0.3137659430503845
pythia-1b,draw_3,very_high,3,38.45622253417969,2.0506904125213623,126.6108794462834,0.38662266731262207
pythia-1b,draw_3,very_high,4,43.690486907958984,2.7077038288116455,123.75394594204431,0.35278671979904175
pythia-1b,draw_3,very_high,5,50.213191986083984,2.592137098312378,115.66440574864563,0.327168345451355
pythia-1b,draw_3,very_high,6,49.148765563964844,2.33591890335083,111.90029206015672,0.3779146075248718
pythia-1b,draw_3,very_high,7,60.22874450683594,2.7320899963378906,102.88290596841446,0.3536463975906372
pythia-1b,draw_3,very_high,8,58.05225372314453,2.96761155128479,102.07671468652417,0.3640369176864624
pythia-1b,draw_3,very_high,9,56.31703186035156,2.994053602218628,92.22723117716433,0.4310489296913147
pythia-1b,draw_3,very_high,10,62.700889587402344,3.944784641265869,104.19750252500512,0.4302040934562683
pythia-1b,draw_3,very_high,11,77.28913879394531,5.511396408081055,106.35184775009337,0.38817548751831055
pythia-1b,draw_3,very_high,12,93.09751892089844,6.046989917755127,104.69381784012337,0.2897322177886963
pythia-1b,draw_3,very_high,13,109.22920227050781,6.819377899169922,100.03431222699281,0.2413150668144226
pythia-1b,draw_3,very_high,14,133.3820343017578,8.300844192504883,99.29447755165619,0.25496459007263184
pythia-1b,draw_3,very_high,15,206.2282257080078,26.033838272094727,41.97137640586806,0.1709727644920349
pythia-1b,draw_3,control,0,27.630172729492188,1.296606421470642,138.3329710389031,0.41213905811309814
pythia-1b,draw_3,control,1,35.49396896362305,1.9459444284439087,135.680270526228,0.2945755124092102
pythia-1b,draw_3,control,2,38.009254455566406,2.2174642086029053,134.86340737520968,0.3150143027305603
pythia-1b,draw_3,control,3,38.890174865722656,2.4667179584503174,132.48974345300905,0.3866626024246216
pythia-1b,draw_3,control,4,44.29976272583008,3.1037192344665527,125.65554336436982,0.3508707880973816
pythia-1b,draw_3,control,5,50.85371398925781,2.5822196006774902,117.94344450325269,0.3231174349784851
pythia-1b,draw_3,control,6,49.55685806274414,2.3182153701782227,113.57690713251533,0.37569063901901245
pythia-1b,draw_3,control,7,61.257911682128906,2.8095297813415527,107.23345993716146,0.34384626150131226
pythia-1b,draw_3,control,8,58.77363586425781,3.1813888549804688,106.20589449520403,0.35458749532699585
pythia-1b,draw_3,control,9,56.06818389892578,3.064054489135742,96.05373395652913,0.4291103482246399
pythia-1b,draw_3,control,10,63.039310455322266,3.7978687286376953,107.70499956240684,0.424435019493103
pythia-1b,draw_3,control,11,78.59219360351562,5.702689170837402,111.48362214915086,0.3918733596801758
pythia-1b,draw_3,control,12,94.0692367553711,5.924704074859619,109.02279387248555,0.2909926176071167
pythia-1b,draw_3,control,13,109.66519165039062,6.6985931396484375,103.50772513723511,0.24551916122436523
pythia-1b,draw_3,control,14,134.2247772216797,7.801022529602051,99.51203742799149,0.2755206823348999
pythia-1b,draw_3,control,15,206.72604370117188,25.15139389038086,46.22852974830746,0.18541979789733887
pythia-1.4b,draw_1,low,0,31.11216163635254,2.1658873558044434,116.36447291614105,0.5304209887981415
pythia-1.4b,draw_1,low,1,40.49029541015625,2.675887107849121,122.55686231484475,0.3673599362373352
pythia-1.4b,draw_1,low,2,44.99790954589844,3.0439231395721436,121.27432626011148,0.3180689811706543
pythia-1.4b,draw_1,low,3,44.75585174560547,2.8170888423919678,121.88738923095913,0.3477189540863037
pythia-1.4b,draw_1,low,4,47.960357666015625,2.954101800918579,117.16978727321552,0.34245145320892334
pythia-1.4b,draw_1,low,5,50.928367614746094,2.4180612564086914,114.50729425700368,0.3147737979888916
pythia-1.4b,draw_1,low,6,48.654972076416016,2.1678531169891357,111.11833477711134,0.3605075478553772
pythia-1.4b,draw_1,low,7,57.589778900146484,2.120783567428589,105.90020846203272,0.28973299264907837
pythia-1.4b,draw_1,low,8,56.214969635009766,2.1529109477996826,105.24138017515341,0.3069787621498108
pythia-1.4b,draw_1,low,9,53.11994934082031,2.5214622020721436,100.31601058219974,0.35756033658981323
pythia-1.4b,draw_1,low,10,63.37727737426758,2.7961606979370117,96.36536046837276,0.40103763341903687
pythia-1.4b,draw_1,low,11,69.37421417236328,2.916654348373413,105.30669381924407,0.31444185972213745
pythia-1.4b,draw_1,low,12,71.66275024414062,3.0116636753082275,102.10557039068645,0.2983631491661072
pythia-1.4b,draw_1,low,13,78.56197357177734,3.042362928390503,98.85095060170012,0.2977946996688843
pythia-1.4b,draw_1,low,14,86.19942474365234,3.137863874435425,91.47276916925568,0.2872939705848694
pythia-1.4b,draw_1,low,15,99.50971221923828,4.00798225402832,84.68300714432867,0.27604979276657104
pythia-1.4b,draw_1,low,16,122.09303283691406,4.30075216293335,81.59934678679112,0.22246289253234863
pythia-1.4b,draw_1,low,17,133.55886840820312,4.987228870391846,73.20525379827377,0.20138388872146606
pythia-1.4b,draw_1,low,18,149.50889587402344,6.065207481384277,65.16796995040033,0.18091988563537598
pythia-1.4b,draw_1,low,19,172.15513610839844,7.589975833892822,57.96557389184782,0.14772504568099976
pythia-1.4b,draw_1,low,20,179.11508178710938,8.32886791229248,58.025230739248926,0.14092695713043213
pythia-1.4b,draw_1,low,21,183.40208435058594,8.831619262695312,57.43674766571813,0.1439751386642456
pythia-1.4b,draw_1,low,22,185.14501953125,8.647488594055176,63.392114809473085,0.17045170068740845
pythia-1.4b,draw_1,low,23,191.01145935058594,17.962858200073242,54.64246382763821,0.232127845287323
pythia-1.4b,draw_1,medium,0,28.752981185913086,1.8765727281570435,126.76722243222808,0.509026825428009
pythia-1.4b,draw_1,medium,1,37.76427459716797,2.4931530952453613,132.00271968180954,0.3675691485404968
pythia-1.4b,draw_1,medium,2,42.64443588256836,2.548171043395996,130.4296768532933,0.31772780418395996
pythia-1.4b,draw_1,medium,3,42.71853256225586,2.4225058555603027,129.40466933282977,0.351620614528656
pythia-1.4b,draw_1,medium,4,46.33403778076172,2.6672425270080566,123.25351980033415,0.3478577136993408
pythia-1.4b,draw_1,medium,5,49.66559600830078,2.4855804443359375,118.37222582276812,0.3193321228027344
pythia-1.4b,draw_1,medium,6,48.053653717041016,2.373133897781372,113.6953433303904,0.3637464642524719
pythia-1.4b,draw_1,medium,7,56.9286994934082,2.3470919132232666,105.89831985971254,0.2943115830421448
pythia-1.4b,draw_1,medium,8,55.97885513305664,2.472431182861328,106.42455342563537,0.3120572566986084
pythia-1.4b,draw_1,medium,9,53.46651840209961,2.864885091781616,101.39209277589266,0.35675615072250366
pythia-1.4b,draw_1,medium,10,63.210506439208984,3.200464963912964,94.92281889213828,0.40545570850372314
pythia-1.4b,draw_1,medium,11,69.42416381835938,3.2415823936462402,103.32645056283383,0.3185805678367615
pythia-1.4b,draw_1,medium,12,72.41218566894531,3.621352434158325,93.94876433087497,0.3083478808403015
pythia-1.4b,draw_1,medium,13,79.12255859375,3.641803503036499,89.40757686641328,0.3026964068412781
pythia-1.4b,draw_1,medium,14,87.03993225097656,3.5181212425231934,81.17392155427758,0.29000020027160645
pythia-1.4b,draw_1,medium,15,99.52838897705078,4.148534774780273,76.82890861270347,0.2802000045776367
pythia-1.4b,draw_1,medium,16,122.91300201416016,4.369111061096191,72.64215258803351,0.22388285398483276
pythia-1.4b,draw_1,medium,17,134.93275451660156,5.061119079589844,60.31196487134445,0.20161616802215576
pythia-1.4b,draw_1,medium,18,151.77215576171875,6.283793926239014,51.25988718768151,0.18082642555236816
pythia-1.4b,draw_1,medium,19,175.75894165039062,7.8284010887146,44.61392579670759,0.1476682424545288
pythia-1.4b,draw_1,medium,20,183.17396545410156,8.71099853515625,44.49596303328516,0.13976484537124634
pythia-1.4b,draw_1,medium,21,187.71707153320312,9.12537670135498,43.78494010125772,0.14205461740493774
pythia-1.4b,draw_1,medium,22,189.51426696777344,9.201146125793457,49.374418429709834,0.16341888904571533
pythia-1.4b,draw_1,medium,23,201.88702392578125,20.552339553833008,50.939850109082,0.1997036337852478
pythia-1.4b,draw_1,high,0,27.21554183959961,1.4670584201812744,122.81445976254676,0.45210301876068115
pythia-1.4b,draw_1,high,1,35.37559509277344,2.173192024230957,128.2552785121248,0.3507462739944458
pythia-1.4b,draw_1,high,2,39.83605194091797,2.472719669342041,123.18250602504516,0.3160107135772705
pythia-1.4b,draw_1,high,3,40.31296920776367,2.271416664123535,123.56530320651245,0.35434579849243164
pythia-1.4b,draw_1,high,4,44.05790710449219,2.2930047512054443,120.04857378118467,0.3536962866783142
pythia-1.4b,draw_1,high,5,47.66942596435547,2.138493776321411,115.0138675045404,0.32578450441360474
pythia-1.4b,draw_1,high,6,46.43771743774414,2.298849105834961,110.34076181725666,0.3706930875778198
pythia-1.4b,draw_1,high,7,55.4656867980957,2.230032444000244,104.48963046254859,0.3040202856063843
pythia-1.4b,draw_1,high,8,55.141563415527344,2.1947391033172607,106.26245341072806,0.3215421438217163
pythia-1.4b,draw_1,high,9,53.11582946777344,2.4735193252563477,101.86233090040231,0.361250102519989
pythia-1.4b,draw_1,high,10,62.7043571472168,2.9871954917907715,90.81399625656273,0.4225308299064636
pythia-1.4b,draw_1,high,11,69.00308227539062,3.047438144683838,101.97328245340326,0.3303239941596985
pythia-1.4b,draw_1,high,12,72.84550476074219,3.5535712242126465,90.79270509475077,0.31809723377227783
pythia-1.4b,draw_1,high,13,79.92866516113281,3.796722173690796,84.2579690369263,0.3033342957496643
pythia-1.4b,draw_1,high,14,88.53374481201172,3.7867026329040527,76.56940229995412,0.28300201892852783
pythia-1.4b,draw_1,high,15,100.28592681884766,4.117403984069824,73.52634374971913,0.2720668911933899
pythia-1.4b,draw_1,high,16,124.46490478515625,4.650421142578125,69.47347821261185,0.21636009216308594
pythia-1.4b,draw_1,high,17,136.51292419433594,5.321639060974121,56.97340907149711,0.19422823190689087
pythia-1.4b,draw_1,high,18,154.92535400390625,7.062002182006836,47.8608919639934,0.17260020971298218
pythia-1.4b,draw_1,high,19,179.80743408203125,8.502718925476074,41.027221920113654,0.14034569263458252
pythia-1.4b,draw_1,high,20,187.60667419433594,9.411656379699707,41.214453261945096,0.13317835330963135
pythia-1.4b,draw_1,high,21,192.18231201171875,9.833579063415527,40.78277148154473,0.13453274965286255
pythia-1.4b,draw_1,high,22,194.00038146972656,10.350729942321777,44.9150782676295,0.14883953332901
pythia-1.4b,draw_1,high,23,211.62554931640625,24.190147399902344,44.252008184488325,0.16580665111541748
pythia-1.4b,draw_1,very_high,0,26.18541717529297,1.1825404167175293,115.56359750405804,0.41973209381103516
pythia-1.4b,draw_1,very_high,1,33.61871337890625,1.933963656425476,121.30474447140719,0.34741348028182983
pythia-1.4b,draw_1,very_high,2,37.72132110595703,2.2176151275634766,117.15146315720037,0.32839739322662354
pythia-1.4b,draw_1,very_high,3,38.79505157470703,2.428950548171997,116.20881353515237,0.3657628297805786
pythia-1.4b,draw_1,very_high,4,42.93412399291992,5.111380100250244,80.5939478281398,0.36811017990112305
pythia-1.4b,draw_1,very_high,5,46.82432556152344,5.366672515869141,77.95913944750217,0.34220874309539795
pythia-1.4b,draw_1,very_high,6,46.488521575927734,7.120632171630859,58.5245640819636,0.3832261562347412
pythia-1.4b,draw_1,very_high,7,55.55335998535156,6.845027923583984,67.17416791922987,0.3160223364830017
pythia-1.4b,draw_1,very_high,8,55.36285400390625,7.233119010925293,67.61574134967155,0.33419322967529297
pythia-1.4b,draw_1,very_high,9,53.20355224609375,7.6520676612854,63.24525199982283,0.37627124786376953
pythia-1.4b,draw_1,very_high,10,62.675140380859375,7.188694000244141,80.06758191664497,0.4348868727684021
pythia-1.4b,draw_1,very_high,11,69.19657897949219,7.169966220855713,86.96267876070205,0.3394811153411865
pythia-1.4b,draw_1,very_high,12,73.63452911376953,7.513569355010986,64.27876911259766,0.33241063356399536
pythia-1.4b,draw_1,very_high,13,80.73777770996094,7.542565822601318,56.388706815153625,0.3131190538406372
pythia-1.4b,draw_1,very_high,14,89.46554565429688,7.42146110534668,51.87652880478723,0.288063645362854
pythia-1.4b,draw_1,very_high,15,99.43888092041016,7.342304706573486,58.277791806471065,0.27545517683029175
pythia-1.4b,draw_1,very_high,16,124.34954071044922,7.1184821128845215,57.84098003683214,0.21336179971694946
pythia-1.4b,draw_1,very_high,17,136.45480346679688,7.440893650054932,47.51022300706228,0.19175750017166138
pythia-1.4b,draw_1,very_high,18,155.6812286376953,8.429788589477539,39.162460370608635,0.1674618124961853
pythia-1.4b,draw_1,very_high,19,181.02366638183594,9.211359977722168,32.56575792338099,0.1366281509399414
pythia-1.4b,draw_1,very_high,20,189.4860382080078,9.756990432739258,33.5857747912175,0.12980449199676514
pythia-1.4b,draw_1,very_high,21,193.90054321289062,9.885672569274902,34.014181159857195,0.13043469190597534
pythia-1.4b,draw_1,very_high,22,195.9074249267578,9.999266624450684,38.3372951809476,0.14007043838500977
pythia-1.4b,draw_1,very_high,23,214.93499755859375,24.16289710998535,41.07921374104076,0.15116500854492188
pythia-1.4b,draw_1,control,0,26.68747901916504,1.6215237379074097,129.23126792144825,0.42787039279937744
pythia-1.4b,draw_1,control,1,34.24454879760742,2.288071870803833,134.19413316661965,0.34796154499053955
pythia-1.4b,draw_1,control,2,38.62189483642578,2.624392509460449,127.7992298317825,0.32021212577819824
pythia-1.4b,draw_1,control,3,39.516456604003906,3.8264214992523193,112.41916494653334,0.357124924659729
pythia-1.4b,draw_1,control,4,43.784576416015625,11.47641658782959,19.934751680917824,0.3582443594932556
pythia-1.4b,draw_1,control,5,47.7248420715332,12.59874153137207,17.826333372823065,0.3321794271469116
pythia-1.4b,draw_1,control,6,47.05225372314453,15.389508247375488,12.410645474885555,0.37197184562683105
pythia-1.4b,draw_1,control,7,56.3636474609375,15.39732837677002,15.231746189201205,0.30662214756011963
pythia-1.4b,draw_1,control,8,56.09787368774414,16.236291885375977,14.395898316189985,0.3229084610939026
pythia-1.4b,draw_1,control,9,53.9588508605957,16.790790557861328,13.874859527488143,0.36411070823669434
pythia-1.4b,draw_1,control,10,63.700775146484375,16.353609085083008,26.473588398291046,0.42787235975265503
pythia-1.4b,draw_1,control,11,70.0217514038086,16.23353385925293,26.94292223596232,0.3335539698600769
pythia-1.4b,draw_1,control,12,74.13458251953125,16.382854461669922,27.178723942005572,0.3214922547340393
pythia-1.4b,draw_1,control,13,81.05329895019531,16.35775375366211,30.7328134527336,0.3039262890815735
pythia-1.4b,draw_1,control,14,89.78544616699219,16.13458824157715,33.75156884917627,0.2831839323043823
pythia-1.4b,draw_1,control,15,100.66732788085938,15.818994522094727,41.49677817999098,0.27243614196777344
pythia-1.4b,draw_1,control,16,125.27958679199219,15.055420875549316,49.559479427473754,0.21358543634414673
pythia-1.4b,draw_1,control,17,137.05923461914062,14.827855110168457,46.701631081095584,0.192072331905365
pythia-1.4b,draw_1,control,18,155.98350524902344,14.849047660827637,42.479532294441945,0.16824418306350708
pythia-1.4b,draw_1,control,19,180.9938201904297,14.816268920898438,39.18181868296461,0.13728290796279907
pythia-1.4b,draw_1,control,20,189.31488037109375,14.680608749389648,40.34834661378699,0.13037502765655518
pythia-1.4b,draw_1,control,21,193.7831268310547,14.538761138916016,41.04116534962017,0.1317313313484192
pythia-1.4b,draw_1,control,22,195.69061279296875,13.193023681640625,46.99926709243651,0.14351105690002441
pythia-1.4b,draw_1,control,23,213.45687866210938,25.099878311157227,41.87029959509969,0.16035139560699463
pythia-1.4b,draw_2,low,0,30.775768280029297,2.165863513946533,121.69115749529661,0.5302152931690216
pythia-1.4b,draw_2,low,1,40.18706512451172,2.6212592124938965,128.185289309007,0.3666342496871948
pythia-1.4b,draw_2,low,2,44.756813049316406,2.7366509437561035,127.6945208077422,0.3166349530220032
pythia-1.4b,draw_2,low,3,44.61151123046875,2.619725227355957,127.30148288838961,0.3453291654586792
pythia-1.4b,draw_2,low,4,47.840675354003906,3.0057215690612793,119.52850992748432,0.34051579236984253
pythia-1.4b,draw_2,low,5,50.81684494018555,2.6635539531707764,114.35806005181381,0.3119867444038391
pythia-1.4b,draw_2,low,6,48.708091735839844,2.6149685382843018,109.70023753684205,0.3583645224571228
pythia-1.4b,draw_2,low,7,57.66961669921875,2.317765951156616,104.79530022307468,0.288760244846344
pythia-1.4b,draw_2,low,8,56.28788375854492,2.3157551288604736,104.4860733911768,0.308235228061676
pythia-1.4b,draw_2,low,9,53.51707077026367,2.8465487957000732,98.13116901511687,0.3593716025352478
pythia-1.4b,draw_2,low,10,63.704036712646484,3.047286033630371,93.65892032021993,0.4052075147628784
pythia-1.4b,draw_2,low,11,69.52379608154297,3.0532848834991455,102.5635362624261,0.3202052712440491
pythia-1.4b,draw_2,low,12,71.84712219238281,3.3644864559173584,97.46577488350825,0.3065635561943054
pythia-1.4b,draw_2,low,13,78.75004577636719,3.3904149532318115,94.95828712230886,0.30623143911361694
pythia-1.4b,draw_2,low,14,86.42202758789062,3.4355502128601074,87.31412416223061,0.29395830631256104
pythia-1.4b,draw_2,low,15,99.73766326904297,4.082533836364746,82.64410205301047,0.28336286544799805
pythia-1.4b,draw_2,low,16,122.19847106933594,4.258015155792236,80.18750289568109,0.22729718685150146
pythia-1.4b,draw_2,low,17,133.9025115966797,4.7566046714782715,70.76711150618227,0.20497381687164307
pythia-1.4b,draw_2,low,18,149.57984924316406,5.817698955535889,62.80279344576595,0.18457549810409546
pythia-1.4b,draw_2,low,19,172.12306213378906,7.426871299743652,55.92958413769251,0.15057384967803955
pythia-1.4b,draw_2,low,20,178.92037963867188,8.157672882080078,55.8810332116208,0.1436629295349121
pythia-1.4b,draw_2,low,21,183.272216796875,8.506149291992188,55.49013064784033,0.14631134271621704
pythia-1.4b,draw_2,low,22,185.19065856933594,8.092437744140625,60.99669927871949,0.17321383953094482
pythia-1.4b,draw_2,low,23,191.38417053222656,17.48416519165039,54.163601137193545,0.2340870499610901
pythia-1.4b,draw_2,medium,0,28.672725677490234,1.9374244213104248,117.18110325812859,0.5159980356693268
pythia-1.4b,draw_2,medium,1,37.634361267089844,2.715146541595459,123.25775181707331,0.37241899967193604
pythia-1.4b,draw_2,medium,2,42.59425735473633,2.7899973392486572,123.55332704988517,0.31971675157546997
pythia-1.4b,draw_2,medium,3,42.63641357421875,2.5605859756469727,124.04502941537226,0.3535005450248718
pythia-1.4b,draw_2,medium,4,46.15032958984375,2.5792787075042725,121.01388298860662,0.3467979431152344
pythia-1.4b,draw_2,medium,5,49.28679656982422,2.4171066284179688,116.43878016639164,0.3188561797142029
pythia-1.4b,draw_2,medium,6,47.612525939941406,2.4442222118377686,111.21192788343771,0.36398011445999146
pythia-1.4b,draw_2,medium,7,56.622135162353516,2.248563766479492,106.23973474820977,0.2916734218597412
pythia-1.4b,draw_2,medium,8,55.879154205322266,2.20796799659729,105.42886430239385,0.30905139446258545
pythia-1.4b,draw_2,medium,9,53.295597076416016,2.712965250015259,99.0224605094992,0.35241127014160156
pythia-1.4b,draw_2,medium,10,63.21488571166992,2.6470022201538086,94.18227220228836,0.4064977169036865
pythia-1.4b,draw_2,medium,11,69.20899200439453,3.00602650642395,103.4117016396777,0.3201402425765991
pythia-1.4b,draw_2,medium,12,72.2377700805664,3.420341730117798,96.97734493644622,0.3081509470939636
pythia-1.4b,draw_2,medium,13,79.13896942138672,3.4814772605895996,94.31206357394863,0.3034209609031677
pythia-1.4b,draw_2,medium,14,87.10648345947266,3.2456138134002686,88.298252774601,0.2873491048812866
pythia-1.4b,draw_2,medium,15,99.87456512451172,3.969611167907715,83.6155309346893,0.276519775390625
pythia-1.4b,draw_2,medium,16,123.18631744384766,4.158718585968018,80.8329585765192,0.2208104133605957
pythia-1.4b,draw_2,medium,17,135.1334228515625,4.850064277648926,69.74392396386477,0.19765889644622803
pythia-1.4b,draw_2,medium,18,152.13430786132812,6.0333123207092285,59.510493073292196,0.17636573314666748
pythia-1.4b,draw_2,medium,19,176.1536102294922,7.36815881729126,52.00408123239648,0.14324069023132324
pythia-1.4b,draw_2,medium,20,183.5666961669922,8.092589378356934,51.94956750240949,0.13527536392211914
pythia-1.4b,draw_2,medium,21,188.17837524414062,8.392716407775879,51.47018899246928,0.13669687509536743
pythia-1.4b,draw_2,medium,22,189.86083984375,8.595139503479004,57.073269114790456,0.15775799751281738
pythia-1.4b,draw_2,medium,23,202.45367431640625,21.45901870727539,50.96575563438767,0.196719229221344
pythia-1.4b,draw_2,high,0,27.10533905029297,1.655388593673706,121.73960301785635,0.44656991958618164
pythia-1.4b,draw_2,high,1,35.16877365112305,2.32077956199646,127.1937000759245,0.35101789236068726
pythia-1.4b,draw_2,high,2,39.741065979003906,2.437025547027588,123.93969441499044,0.3142215609550476
pythia-1.4b,draw_2,high,3,40.460269927978516,2.461542844772339,124.4302717380294,0.3468032479286194
pythia-1.4b,draw_2,high,4,44.69329071044922,5.213991165161133,83.08380763579633,0.3460842967033386
pythia-1.4b,draw_2,high,5,48.603843688964844,5.863957405090332,73.11935339175291,0.31881076097488403
pythia-1.4b,draw_2,high,6,47.11182403564453,8.043254852294922,48.72324318034679,0.36500251293182373
pythia-1.4b,draw_2,high,7,55.88250732421875,7.7757954597473145,55.854481737101715,0.2997286915779114
pythia-1.4b,draw_2,high,8,55.563316345214844,8.31084156036377,53.615023646396025,0.3167222738265991
pythia-1.4b,draw_2,high,9,53.49388885498047,8.715481758117676,50.0055657687282,0.3569033145904541
pythia-1.4b,draw_2,high,10,63.088584899902344,8.215743064880371,71.32692948556266,0.4138323664665222
pythia-1.4b,draw_2,high,11,69.34512329101562,8.216582298278809,77.47297245669702,0.3235898017883301
pythia-1.4b,draw_2,high,12,73.13866424560547,8.426989555358887,68.69322559790488,0.3161933422088623
pythia-1.4b,draw_2,high,13,80.2337875366211,8.4076566696167,67.84398786503228,0.30184316635131836
pythia-1.4b,draw_2,high,14,88.73992919921875,8.202720642089844,63.782178125514164,0.28092771768569946
pythia-1.4b,draw_2,high,15,100.41393280029297,8.007349967956543,67.39652583749653,0.2709996700286865
pythia-1.4b,draw_2,high,16,124.77745056152344,7.714274883270264,65.93911630223877,0.21492773294448853
pythia-1.4b,draw_2,high,17,136.95428466796875,7.897152423858643,54.96561940883036,0.19255203008651733
pythia-1.4b,draw_2,high,18,155.20339965820312,8.690438270568848,45.60688582925965,0.17113280296325684
pythia-1.4b,draw_2,high,19,180.16659545898438,9.501262664794922,39.04032987818483,0.1393735408782959
pythia-1.4b,draw_2,high,20,187.8877716064453,10.025491714477539,39.45703330126671,0.1323910355567932
pythia-1.4b,draw_2,high,21,192.41062927246094,10.261222839355469,39.49964525971713,0.13388007879257202
pythia-1.4b,draw_2,high,22,194.275146484375,10.114823341369629,44.69297640885879,0.14913302659988403
pythia-1.4b,draw_2,high,23,211.85003662109375,23.90019989013672,45.73215268284307,0.1700165867805481
pythia-1.4b,draw_2,very_high,0,26.045425415039062,1.2407147884368896,126.22068749418732,0.4246909022331238
pythia-1.4b,draw_2,very_high,1,33.2014045715332,1.9564658403396606,130.65108819269423,0.3563101291656494
pythia-1.4b,draw_2,very_high,2,37.45480728149414,2.165369749069214,127.45084310968565,0.33336544036865234
pythia-1.4b,draw_2,very_high,3,38.77558135986328,1.9630286693572998,129.83397816362165,0.36441993713378906
pythia-1.4b,draw_2,very_high,4,42.7340087890625,2.2156002521514893,125.87253852464579,0.35972142219543457
pythia-1.4b,draw_2,very_high,5,46.427677154541016,2.178767442703247,119.47908030062204,0.3326836824417114
pythia-1.4b,draw_2,very_high,6,45.835205078125,2.190541982650757,113.57964645549714,0.3712671995162964
pythia-1.4b,draw_2,very_high,7,55.03137969970703,2.4252328872680664,106.36140414451332,0.3039798140525818
pythia-1.4b,draw_2,very_high,8,54.8335075378418,2.320209264755249,106.87547333762149,0.32351547479629517
pythia-1.4b,draw_2,very_high,9,52.86517333984375,2.590862989425659,101.4842044026833,0.3644985556602478
pythia-1.4b,draw_2,very_high,10,62.64738464355469,2.8978328704833984,90.1460187316474,0.4249710440635681
pythia-1.4b,draw_2,very_high,11,69.28517150878906,2.9924848079681396,100.25739300931893,0.33311015367507935
pythia-1.4b,draw_2,very_high,12,73.93638610839844,3.8429324626922607,74.20910099833611,0.3294662833213806
pythia-1.4b,draw_2,very_high,13,80.98908233642578,4.075827121734619,64.19385728841057,0.3084123730659485
pythia-1.4b,draw_2,very_high,14,89.86434173583984,4.0222883224487305,58.98626103885625,0.2837899327278137
pythia-1.4b,draw_2,very_high,15,99.92676544189453,4.240090847015381,63.19971283765476,0.272579550743103
pythia-1.4b,draw_2,very_high,16,124.89106750488281,4.587589740753174,60.104282543712664,0.21387797594070435
pythia-1.4b,draw_2,very_high,17,136.74180603027344,5.291593551635742,48.72016643676737,0.1926286816596985
pythia-1.4b,draw_2,very_high,18,155.8137969970703,6.922230243682861,39.3972867446556,0.16965407133102417
pythia-1.4b,draw_2,very_high,19,180.9608917236328,8.195064544677734,32.82087901391871,0.13856130838394165
pythia-1.4b,draw_2,very_high,20,189.4359130859375,9.1240234375,33.54467130108183,0.13215774297714233
pythia-1.4b,draw_2,very_high,21,193.84298706054688,9.58655834197998,33.3300411751306,0.13324123620986938
pythia-1.4b,draw_2,very_high,22,195.87051391601562,10.232170104980469,36.651401458400805,0.14315909147262573
pythia-1.4b,draw_2,very_high,23,215.1484375,24.643508911132812,39.953442553658945,0.1519782543182373
pythia-1.4b,draw_2,control,0,26.536436080932617,1.7600599527359009,129.02621101699347,0.4417228102684021
pythia-1.4b,draw_2,control,1,34.03457260131836,2.3996634483337402,134.22224116923175,0.35633277893066406
pythia-1.4b,draw_2,control,2,38.33537292480469,2.768679618835449,125.88977183873214,0.32833850383758545
pythia-1.4b,draw_2,control,3,39.19065856933594,2.597965955734253,127.12537847475046,0.3633405566215515
pythia-1.4b,draw_2,control,4,43.15776824951172,3.18367862701416,118.48025603607454,0.36041563749313354
pythia-1.4b,draw_2,control,5,47.04218673706055,2.912360429763794,112.42878745198,0.33250927925109863
pythia-1.4b,draw_2,control,6,46.15826416015625,3.3119306564331055,106.31587677154344,0.37600719928741455
pythia-1.4b,draw_2,control,7,55.19529342651367,3.0593197345733643,100.3143409708372,0.31009441614151
pythia-1.4b,draw_2,control,8,54.80891418457031,2.863924980163574,103.77734098894294,0.32992273569107056
pythia-1.4b,draw_2,control,9,52.596439361572266,3.131882905960083,98.16391554065481,0.37215596437454224
pythia-1.4b,draw_2,control,10,62.31064987182617,2.9855539798736572,90.84245998054107,0.43680262565612793
pythia-1.4b,draw_2,control,11,68.90960693359375,3.2880661487579346,100.68369757985415,0.34039002656936646
pythia-1.4b,draw_2,control,12,73.22393798828125,3.8807930946350098,74.88933602446312,0.33397531509399414
pythia-1.4b,draw_2,control,13,80.3184585571289,4.14226770401001,63.819215087006214,0.31654828786849976
pythia-1.4b,draw_2,control,14,89.13729858398438,4.305105209350586,57.43870687086427,0.2942062020301819
pythia-1.4b,draw_2,control,15,99.75099182128906,4.529917240142822,61.48042217028699,0.2805429697036743
pythia-1.4b,draw_2,control,16,124.25006866455078,4.852899074554443,61.1307745002489,0.22074085474014282
pythia-1.4b,draw_2,control,17,136.13198852539062,5.522642135620117,51.43562490854508,0.19877338409423828
