model,band,draw,layer,mean_norm,std_norm,participation_ratio,isotropy
pythia-1b,control,draw_1,11,78.06011962890625,5.267410755157471,107.13958575014817,0.3795820474624634
pythia-1b,control,draw_1,12,94.62752532958984,5.723934650421143,102.73741622956474,0.2890201210975647
pythia-1b,control,draw_1,13,110.27852630615234,6.480791091918945,96.33963730075317,0.2410198450088501
pythia-1b,control,draw_1,14,134.72305297851562,7.818683624267578,92.87979448781981,0.27219557762145996
pythia-1b,control,draw_1,15,212.1803436279297,26.969850540161133,41.52331080384387,0.17773598432540894
pythia-1b,control,draw_2,0,27.592254638671875,1.2809079885482788,138.04836030037782,0.41337722539901733
pythia-1b,control,draw_2,1,35.538272857666016,1.864457607269287,134.24273483386438,0.2980956435203552
pythia-1b,control,draw_2,2,38.09358596801758,2.3999204635620117,130.8289812575321,0.323672890663147
pythia-1b,control,draw_2,3,39.0520133972168,2.565791130065918,128.88509980957338,0.3962361812591553
pythia-1b,control,draw_2,4,44.4947395324707,3.3223280906677246,122.29103499756758,0.356179416179657
pythia-1b,control,draw_2,5,50.45028305053711,2.895954132080078,116.04670961617475,0.327380895614624
pythia-1b,control,draw_2,6,48.94011306762695,2.5216598510742188,113.57490978436698,0.37599414587020874
pythia-1b,control,draw_2,7,60.719791412353516,3.0199058055877686,101.08468067723965,0.3431122899055481
pythia-1b,control,draw_2,8,58.177459716796875,3.2852845191955566,98.980764453092,0.3546004295349121
pythia-1b,control,draw_2,9,55.874149322509766,3.260917901992798,91.07246754653957,0.4191071391105652
pythia-1b,control,draw_2,10,63.21705627441406,3.665203809738159,101.80980059349517,0.4171708822250366
pythia-1b,control,draw_2,11,80.98493194580078,4.930698394775391,109.6775375833795,0.4052312970161438
pythia-1b,control,draw_2,12,94.8482666015625,5.0055694580078125,105.11845079960744,0.304328978061676
pythia-1b,control,draw_2,13,109.99543762207031,6.024110317230225,99.13795194502015,0.25937676429748535
pythia-1b,control,draw_2,14,133.50613403320312,7.729216575622559,94.7225472931874,0.2821589708328247
pythia-1b,control,draw_2,15,210.68934631347656,25.558664321899414,43.95833264270814,0.18281477689743042
pythia-1b,control,draw_3,0,27.517520904541016,1.3204007148742676,138.59493289285598,0.41575556993484497
pythia-1b,control,draw_3,1,35.669742584228516,1.9461073875427246,134.78157064139933,0.29167652130126953
pythia-1b,control,draw_3,2,38.06373977661133,2.0975654125213623,133.71117991323283,0.3090399503707886
pythia-1b,control,draw_3,3,38.62697219848633,2.3426156044006348,130.23913464041948,0.37836599349975586
pythia-1b,control,draw_3,4,44.10181427001953,2.8369810581207275,123.84149946710185,0.33866578340530396
pythia-1b,control,draw_3,5,51.712249755859375,2.30930233001709,115.59376044689922,0.30254030227661133
pythia-1b,control,draw_3,6,49.72600173950195,2.1720166206359863,112.91845730803465,0.3581107258796692
pythia-1b,control,draw_3,7,61.6060905456543,2.6470932960510254,105.39176151727092,0.3275088667869568
pythia-1b,control,draw_3,8,58.1304931640625,2.9389395713806152,104.52637787533672,0.3414952754974365
pythia-1b,control,draw_3,9,54.6108283996582,2.833932638168335,95.53456704914382,0.42060285806655884
pythia-1b,control,draw_3,10,61.680694580078125,3.697117328643799,104.91919795757539,0.4261283278465271
pythia-1b,control,draw_3,11,79.67930603027344,5.854733943939209,110.03637787995142,0.41137683391571045
pythia-1b,control,draw_3,12,94.91527557373047,5.810130596160889,106.9792537717681,0.30881261825561523
pythia-1b,control,draw_3,13,110.968017578125,6.678591251373291,96.64212141014889,0.26255643367767334
pythia-1b,control,draw_3,14,134.57467651367188,7.697238922119141,91.50454081889966,0.2935926914215088
pythia-1b,control,draw_3,15,218.03932189941406,26.80119514465332,44.06522894381358,0.17661184072494507
pythia-1.4b,low,draw_1,0,30.98133659362793,2.1680541038513184,115.87596863583605,0.5259090065956116
pythia-1.4b,low,draw_1,1,39.81253433227539,2.5605287551879883,122.4368114532103,0.36768972873687744
pythia-1.4b,low,draw_1,2,43.990623474121094,2.7446060180664062,121.64552615553627,0.3223533630371094
pythia-1.4b,low,draw_1,3,43.63343811035156,2.641284942626953,121.11927505288834,0.35303598642349243
pythia-1.4b,low,draw_1,4,47.14820861816406,2.906059741973877,116.47111026258949,0.33787935972213745
pythia-1.4b,low,draw_1,5,50.289669036865234,2.4666457176208496,113.42638540763701,0.30492526292800903
pythia-1.4b,low,draw_1,6,47.98458480834961,2.207432270050049,109.51908303155743,0.34930622577667236
pythia-1.4b,low,draw_1,7,57.276519775390625,2.1603541374206543,103.45087232720283,0.2759537696838379
pythia-1.4b,low,draw_1,8,56.00358581542969,2.209547996520996,102.23053227475404,0.29283851385116577
pythia-1.4b,low,draw_1,9,52.889793395996094,2.4152417182922363,96.53948609012606,0.3424883484840393
pythia-1.4b,low,draw_1,10,62.63839340209961,2.819549798965454,93.8816358868324,0.39437365531921387
pythia-1.4b,low,draw_1,11,68.37376403808594,2.7482497692108154,102.45786133281494,0.30655884742736816
pythia-1.4b,low,draw_1,12,70.79562377929688,2.8422672748565674,99.40192591347339,0.29338932037353516
pythia-1.4b,low,draw_1,13,77.75982666015625,2.930291175842285,98.31078261139587,0.2998355031013489
pythia-1.4b,low,draw_1,14,85.14442443847656,2.9298911094665527,91.16068691503742,0.28618311882019043
pythia-1.4b,low,draw_1,15,98.63694763183594,4.042140960693359,84.61368866088517,0.27530354261398315
pythia-1.4b,low,draw_1,16,121.06501770019531,4.158895969390869,81.57149452047148,0.22208917140960693
pythia-1.4b,low,draw_1,17,132.45184326171875,4.794114112854004,75.04620668412197,0.20143646001815796
pythia-1.4b,low,draw_1,18,148.8746337890625,5.530643939971924,68.8103037797922,0.17817384004592896
pythia-1.4b,low,draw_1,19,171.35406494140625,6.942783832550049,61.067214506630656,0.14426761865615845
pythia-1.4b,low,draw_1,20,177.923095703125,7.487340450286865,60.41753761621416,0.13637709617614746
pythia-1.4b,low,draw_1,21,182.0270538330078,8.063273429870605,59.36122577934766,0.13894051313400269
pythia-1.4b,low,draw_1,22,183.64634704589844,8.049354553222656,64.66091558896393,0.16548317670822144
pythia-1.4b,low,draw_1,23,189.8311767578125,19.59723663330078,48.30896277827457,0.22275632619857788
pythia-1.4b,low,draw_2,0,30.753129959106445,2.1577725410461426,121.24809834815584,0.5284847915172577
pythia-1.4b,low,draw_2,1,39.99889373779297,2.626960039138794,127.23152850110905,0.3669464588165283
pythia-1.4b,low,draw_2,2,44.448123931884766,2.6540496349334717,127.15819663788342,0.32043224573135376
pythia-1.4b,low,draw_2,3,44.1055908203125,2.5474414825439453,125.45234942023657,0.3493899703025818
pythia-1.4b,low,draw_2,4,47.682533264160156,2.931779623031616,117.77652072267556,0.33700448274612427
pythia-1.4b,low,draw_2,5,50.68095779418945,2.4973256587982178,112.67145638040567,0.3037142753601074
pythia-1.4b,low,draw_2,6,48.58530807495117,2.4299111366271973,107.7036445333774,0.3458561897277832
pythia-1.4b,low,draw_2,7,57.72500991821289,2.194917678833008,102.36976516785741,0.2745153307914734
pythia-1.4b,low,draw_2,8,56.01704788208008,2.2682158946990967,101.15753860947696,0.2953615188598633
pythia-1.4b,low,draw_2,9,53.26621627807617,2.7789230346679688,94.86952494378731,0.3447728157043457
pythia-1.4b,low,draw_2,10,63.289249420166016,2.9438376426696777,91.0026181868116,0.39766955375671387
pythia-1.4b,low,draw_2,11,68.75662994384766,2.792198896408081,99.81935596348488,0.3118581771850586
pythia-1.4b,low,draw_2,12,71.09555053710938,3.1043736934661865,96.57070141210357,0.2955165505409241
pythia-1.4b,low,draw_2,13,78.12071228027344,3.1576852798461914,95.61967397311044,0.3008997440338135
pythia-1.4b,low,draw_2,14,85.40278625488281,3.1753487586975098,88.28555778450908,0.28724008798599243
pythia-1.4b,low,draw_2,15,98.9261474609375,4.0586395263671875,83.00265395239148,0.2757412791252136
pythia-1.4b,low,draw_2,16,121.43888854980469,4.237072467803955,80.38082588467354,0.21962648630142212
pythia-1.4b,low,draw_2,17,133.02142333984375,4.664901256561279,73.00319345526034,0.19769972562789917
pythia-1.4b,low,draw_2,18,149.10865783691406,5.5315632820129395,65.40001856248925,0.174543559551239
pythia-1.4b,low,draw_2,19,172.0868377685547,6.944861888885498,58.211207708068784,0.1400114893913269
pythia-1.4b,low,draw_2,20,178.71929931640625,7.511286735534668,57.42868200721563,0.13235199451446533
pythia-1.4b,low,draw_2,21,182.82888793945312,7.891012191772461,56.48215697840103,0.13392645120620728
pythia-1.4b,low,draw_2,22,184.7681884765625,7.6301493644714355,61.265064192807635,0.1587080955505371
pythia-1.4b,low,draw_2,23,190.04534912109375,17.671710968017578,50.18067235767653,0.21245968341827393
pythia-1.4b,low,draw_3,0,30.566619873046875,2.2358808517456055,117.19121106520527,0.5325373709201813
pythia-1.4b,low,draw_3,1,39.67564392089844,2.580078363418579,125.12579547956072,0.3715263605117798
pythia-1.4b,low,draw_3,2,43.78361129760742,2.6734659671783447,124.811457648618,0.3269677758216858
pythia-1.4b,low,draw_3,3,43.57881546020508,2.5954408645629883,123.33339566731284,0.3571000099182129
pythia-1.4b,low,draw_3,4,46.9725227355957,2.658595085144043,118.27570322177559,0.34337830543518066
pythia-1.4b,low,draw_3,5,49.86170959472656,2.483452081680298,113.8857497643098,0.3101484775543213
pythia-1.4b,low,draw_3,6,47.9927864074707,2.1357581615448,110.18549356826122,0.35268187522888184
pythia-1.4b,low,draw_3,7,57.46297836303711,1.9914193153381348,102.99471711351055,0.27510887384414673
pythia-1.4b,low,draw_3,8,55.736083984375,2.261314630508423,101.8179111712734,0.29186534881591797
pythia-1.4b,low,draw_3,9,52.563228607177734,2.679647922515869,95.55386980527648,0.33963388204574585
pythia-1.4b,low,draw_3,10,62.389366149902344,2.6505165100097656,92.55581647777637,0.387867271900177
pythia-1.4b,low,draw_3,11,68.30634307861328,2.5654523372650146,100.06746603788879,0.3010391592979431
pythia-1.4b,low,draw_3,12,70.66993713378906,2.6946864128112793,96.16813652676169,0.2865781784057617
pythia-1.4b,low,draw_3,13,77.47048950195312,2.8317081928253174,94.9130734784131,0.2886929512023926
pythia-1.4b,low,draw_3,14,85.1900863647461,2.7157890796661377,89.28816388311955,0.2753955125808716
pythia-1.4b,low,draw_3,15,98.99427032470703,3.772620677947998,82.3417207209975,0.26644665002822876
pythia-1.4b,low,draw_3,16,121.66641998291016,3.7995004653930664,79.6507667556505,0.21431750059127808
pythia-1.4b,low,draw_3,17,133.17845153808594,4.353787422180176,72.78005326715437,0.19336634874343872
pythia-1.4b,low,draw_3,18,149.67742919921875,5.257839679718018,66.03901213898298,0.1720355749130249
pythia-1.4b,low,draw_3,19,172.69790649414062,6.592522144317627,59.219482944632205,0.13946253061294556
pythia-1.4b,low,draw_3,20,179.6484832763672,7.145736217498779,58.49487462379468,0.13075482845306396
pythia-1.4b,low,draw_3,21,183.9498748779297,7.549445152282715,57.565396734814115,0.13246995210647583
pythia-1.4b,low,draw_3,22,185.54527282714844,7.3690032958984375,62.07588156126571,0.1568724513053894
pythia-1.4b,low,draw_3,23,193.5753936767578,19.33110237121582,49.209283797471834,0.2049838900566101
pythia-1.4b,medium,draw_1,0,28.753585815429688,1.8766781091690063,126.7742320189815,0.5089874267578125
pythia-1.4b,medium,draw_1,1,37.76512908935547,2.49430775642395,132.0021761217064,0.3675437569618225
pythia-1.4b,medium,draw_1,2,42.536441802978516,2.5799126625061035,129.9214865653406,0.3188696503639221
pythia-1.4b,medium,draw_1,3,42.39946746826172,2.4342291355133057,127.96783609051703,0.3526397943496704
pythia-1.4b,medium,draw_1,4,45.96341323852539,2.6509974002838135,122.01085388050107,0.34520113468170166
pythia-1.4b,medium,draw_1,5,49.39939498901367,2.4870402812957764,117.2682449351817,0.3123438358306885
pythia-1.4b,medium,draw_1,6,47.91522216796875,2.2930095195770264,112.67167855533793,0.35235095024108887
pythia-1.4b,medium,draw_1,7,56.92620086669922,2.1732406616210938,104.32257962788843,0.2819593548774719
pythia-1.4b,medium,draw_1,8,55.655609130859375,2.3271427154541016,103.51178873993727,0.30057740211486816
pythia-1.4b,medium,draw_1,9,53.19670867919922,2.7431800365448,98.27582965913585,0.34546828269958496
pythia-1.4b,medium,draw_1,10,63.055809020996094,3.1461265087127686,92.39036588712634,0.3955554962158203
pythia-1.4b,medium,draw_1,11,68.98197174072266,3.0437450408935547,101.17134633537475,0.30855613946914673
pythia-1.4b,medium,draw_1,12,71.82007598876953,3.2888236045837402,95.46804449657976,0.296520471572876
pythia-1.4b,medium,draw_1,13,78.51782989501953,3.2909295558929443,93.31550529563019,0.2958741784095764
pythia-1.4b,medium,draw_1,14,86.24090576171875,3.234288215637207,87.03106583688945,0.28196364641189575
pythia-1.4b,medium,draw_1,15,98.84819793701172,3.816194772720337,81.37560916213127,0.2706958055496216
pythia-1.4b,medium,draw_1,16,121.91576385498047,4.160890579223633,77.76118152768429,0.2156563401222229
pythia-1.4b,medium,draw_1,17,133.75469970703125,4.809279441833496,67.92186416376065,0.19296705722808838
pythia-1.4b,medium,draw_1,18,150.7239532470703,5.88792085647583,59.35427721969817,0.17088013887405396
pythia-1.4b,medium,draw_1,19,174.68829345703125,7.207174301147461,51.46765078337918,0.1375020146369934
pythia-1.4b,medium,draw_1,20,181.8306121826172,7.853085994720459,50.88832775039396,0.12860918045043945
pythia-1.4b,medium,draw_1,21,186.0284881591797,8.1652193069458,49.15670170398627,0.12850511074066162
pythia-1.4b,medium,draw_1,22,187.81358337402344,8.205785751342773,54.39708625348419,0.14776843786239624
pythia-1.4b,medium,draw_1,23,199.45693969726562,19.431272506713867,49.18041900657962,0.17647027969360352
pythia-1.4b,medium,draw_2,0,28.506311416625977,1.9588631391525269,115.88583504000431,0.5125778615474701
pythia-1.4b,medium,draw_2,1,37.05236053466797,2.794311046600342,121.49417960217039,0.3744661211967468
pythia-1.4b,medium,draw_2,2,42.137577056884766,2.80265736579895,122.00380570089403,0.3223516345024109
pythia-1.4b,medium,draw_2,3,42.41526794433594,2.616328477859497,121.82821643690978,0.34961819648742676
pythia-1.4b,medium,draw_2,4,45.8448600769043,2.576195240020752,118.04038315359408,0.3394070863723755
pythia-1.4b,medium,draw_2,5,49.217994689941406,2.3202524185180664,112.93386431556746,0.3071518540382385
pythia-1.4b,medium,draw_2,6,47.60905838012695,2.3700082302093506,106.69128686755708,0.3487686514854431
pythia-1.4b,medium,draw_2,7,57.196144104003906,2.1482837200164795,101.23846990192257,0.27704983949661255
pythia-1.4b,medium,draw_2,8,56.35618209838867,2.227184772491455,100.60062164737344,0.2928680181503296
pythia-1.4b,medium,draw_2,9,53.29256057739258,2.612910747528076,94.753232227215,0.3361436724662781
pythia-1.4b,medium,draw_2,10,63.07839584350586,2.7095894813537598,90.15998811869673,0.39353370666503906
pythia-1.4b,medium,draw_2,11,68.69024658203125,2.983060836791992,99.19038350618283,0.30727964639663696
pythia-1.4b,medium,draw_2,12,71.803955078125,3.3526031970977783,93.99838239879752,0.29366761445999146
pythia-1.4b,medium,draw_2,13,78.80531311035156,3.5008158683776855,93.11473855867672,0.2947539687156677
pythia-1.4b,medium,draw_2,14,86.45282745361328,3.205164670944214,86.53240414518113,0.2757573127746582
pythia-1.4b,medium,draw_2,15,99.5233154296875,3.864518404006958,81.09826908444663,0.2635805606842041
pythia-1.4b,medium,draw_2,16,122.78548431396484,4.128784656524658,77.83967373235085,0.2101651430130005
pythia-1.4b,medium,draw_2,17,134.57937622070312,4.736281394958496,67.06213380127083,0.18643629550933838
pythia-1.4b,medium,draw_2,18,151.25228881835938,5.886938571929932,57.39862074971118,0.16658741235733032
pythia-1.4b,medium,draw_2,19,175.06396484375,7.108240604400635,49.904573845709315,0.13340139389038086
pythia-1.4b,medium,draw_2,20,181.91041564941406,7.668667793273926,49.28493503486138,0.1259169578552246
pythia-1.4b,medium,draw_2,21,186.06544494628906,7.919521331787109,48.832706821248216,0.1269742250442505
pythia-1.4b,medium,draw_2,22,187.3965301513672,7.913784503936768,54.61474552347352,0.14764714241027832
pythia-1.4b,medium,draw_2,23,197.28192138671875,20.29691505432129,47.554642971545285,0.18389832973480225
pythia-1.4b,medium,draw_3,0,28.633203506469727,1.8907890319824219,116.01766252234285,0.5085184276103973
pythia-1.4b,medium,draw_3,1,37.50992965698242,2.6877756118774414,120.61123475119514,0.36649566888809204
pythia-1.4b,medium,draw_3,2,42.52177810668945,2.8266820907592773,120.89339665225282,0.31529051065444946
pythia-1.4b,medium,draw_3,3,42.39269256591797,2.490851402282715,121.09988727585531,0.34805238246917725
pythia-1.4b,medium,draw_3,4,45.861392974853516,2.4724948406219482,117.38543610071105,0.33949410915374756
pythia-1.4b,medium,draw_3,5,49.16021728515625,2.2451705932617188,110.52125655108699,0.30976247787475586
pythia-1.4b,medium,draw_3,6,47.21275329589844,2.1045327186584473,105.78052943654987,0.3542934060096741
pythia-1.4b,medium,draw_3,7,56.48096466064453,1.878487229347229,99.29545347264909,0.28213685750961304
pythia-1.4b,medium,draw_3,8,55.27132797241211,2.074429988861084,98.60140011995745,0.3020070791244507
pythia-1.4b,medium,draw_3,9,52.76647186279297,2.389742612838745,92.78963081662738,0.34354013204574585
pythia-1.4b,medium,draw_3,10,62.717430114746094,2.5323896408081055,88.04816714605346,0.3974682688713074
pythia-1.4b,medium,draw_3,11,69.00619506835938,2.7882614135742188,97.0266046029779,0.3079878091812134
pythia-1.4b,medium,draw_3,12,72.14220428466797,3.1863222122192383,91.16302621245194,0.2971624732017517
pythia-1.4b,medium,draw_3,13,78.64617919921875,3.298712968826294,89.43733982375493,0.29235363006591797
pythia-1.4b,medium,draw_3,14,86.69259643554688,3.368134021759033,82.27270217255764,0.2826594114303589
pythia-1.4b,medium,draw_3,15,99.72250366210938,4.35019063949585,76.999806413738,0.278239369392395
pythia-1.4b,medium,draw_3,16,122.85484313964844,4.550894737243652,74.65974397403087,0.22382181882858276
pythia-1.4b,medium,draw_3,17,134.2376708984375,5.213158130645752,66.69817516904062,0.2002401351928711
pythia-1.4b,medium,draw_3,18,150.7123260498047,5.96040153503418,60.84019715896771,0.17741554975509644
pythia-1.4b,medium,draw_3,19,174.3822021484375,7.38257360458374,52.78988539278437,0.14173603057861328
pythia-1.4b,medium,draw_3,20,181.33387756347656,7.835140705108643,52.64793408850865,0.1335856318473816
pythia-1.4b,medium,draw_3,21,185.7156982421875,8.191783905029297,51.31847809357877,0.13465827703475952
pythia-1.4b,medium,draw_3,22,187.61708068847656,8.170502662658691,57.32786565849414,0.15463382005691528
pythia-1.4b,medium,draw_3,23,201.61802673339844,20.742347717285156,47.77782333311426,0.18499356508255005
pythia-1.4b,high,draw_1,0,27.076719284057617,1.446150541305542,121.92118047163176,0.4487043619155884
pythia-1.4b,high,draw_1,1,34.97765350341797,2.168660879135132,127.34161354751033,0.34642964601516724
pythia-1.4b,high,draw_1,2,39.686344146728516,2.3889899253845215,122.75327339596188,0.3087502121925354
pythia-1.4b,high,draw_1,3,40.05849838256836,2.410991907119751,121.05654599650663,0.34562331438064575
pythia-1.4b,high,draw_1,4,43.93864440917969,3.993382692337036,104.36408457498742,0.3390355706214905
pythia-1.4b,high,draw_1,5,47.73481750488281,4.506015300750732,93.46792408421608,0.3062029480934143
pythia-1.4b,high,draw_1,6,46.514930725097656,6.086419105529785,72.89499821690926,0.34783339500427246
pythia-1.4b,high,draw_1,7,55.85325622558594,5.800304412841797,75.10795644222188,0.27937495708465576
pythia-1.4b,high,draw_1,8,55.69053649902344,6.261065483093262,74.13217250622627,0.2963310480117798
pythia-1.4b,high,draw_1,9,53.67568588256836,6.514279842376709,69.99091876960438,0.33615541458129883
pythia-1.4b,high,draw_1,10,63.06003952026367,6.20251989364624,79.9149867660015,0.40263789892196655
pythia-1.4b,high,draw_1,11,68.0538330078125,6.139617919921875,88.57610589916233,0.321031391620636
pythia-1.4b,high,draw_1,12,71.73846435546875,6.3622307777404785,81.49427916164566,0.3108552098274231
pythia-1.4b,high,draw_1,13,79.1143569946289,6.515773773193359,81.69793329312914,0.3035893440246582
pythia-1.4b,high,draw_1,14,87.25862884521484,6.318599224090576,77.4722928839912,0.2837876081466675
pythia-1.4b,high,draw_1,15,99.41065979003906,6.304524898529053,77.67479111403603,0.2736888527870178
pythia-1.4b,high,draw_1,16,123.04027557373047,6.10771369934082,74.79641479998777,0.21926498413085938
pythia-1.4b,high,draw_1,17,134.77294921875,6.459856986999512,64.86954069453743,0.1943190097808838
pythia-1.4b,high,draw_1,18,151.99090576171875,7.724485874176025,55.81304430561897,0.1734379529953003
pythia-1.4b,high,draw_1,19,176.41806030273438,8.910239219665527,48.47063614909035,0.13924694061279297
pythia-1.4b,high,draw_1,20,183.65292358398438,9.475253105163574,47.935934662598434,0.13146263360977173
pythia-1.4b,high,draw_1,21,187.90225219726562,9.73222827911377,46.543630548181845,0.13078045845031738
pythia-1.4b,high,draw_1,22,190.1512908935547,9.71784496307373,51.18588173416786,0.14467108249664307
pythia-1.4b,high,draw_1,23,206.1354522705078,22.620960235595703,43.905222029383765,0.15960627794265747
pythia-1.4b,high,draw_2,0,27.019201278686523,1.6193002462387085,120.73091326186281,0.4419630169868469
pythia-1.4b,high,draw_2,1,35.1163444519043,2.28556227684021,126.20178708946419,0.34518736600875854
pythia-1.4b,high,draw_2,2,39.79132843017578,2.374333143234253,123.08483147141628,0.30974817276000977
pythia-1.4b,high,draw_2,3,40.01509475708008,2.1179215908050537,123.51173939369272,0.35335201025009155
pythia-1.4b,high,draw_2,4,44.91871643066406,2.3061771392822266,117.09472277580393,0.34302210807800293
pythia-1.4b,high,draw_2,5,48.45375442504883,2.04121994972229,114.88973175801245,0.31354790925979614
pythia-1.4b,high,draw_2,6,46.318931579589844,1.9716215133666992,112.30206704067646,0.3581109046936035
pythia-1.4b,high,draw_2,7,55.32260513305664,2.0767061710357666,103.15843019642003,0.28680533170700073
pythia-1.4b,high,draw_2,8,55.09711456298828,2.073282480239868,103.30815652937572,0.3004237413406372
pythia-1.4b,high,draw_2,9,53.2713508605957,2.4282710552215576,97.2158375820063,0.3406185507774353
pythia-1.4b,high,draw_2,10,62.803436279296875,2.709805727005005,92.47672027568848,0.4013063907623291
pythia-1.4b,high,draw_2,11,68.24454498291016,2.799335479736328,99.77984489556812,0.3195009231567383
pythia-1.4b,high,draw_2,12,71.97469329833984,3.14005708694458,89.5997796839778,0.3112528324127197
pythia-1.4b,high,draw_2,13,78.9519271850586,3.3668136596679688,86.4089026912183,0.3015402555465698
pythia-1.4b,high,draw_2,14,87.49720764160156,3.4633636474609375,79.45865274868146,0.28376859426498413
pythia-1.4b,high,draw_2,15,99.36491394042969,3.698882579803467,78.24649190369612,0.2725464701652527
pythia-1.4b,high,draw_2,16,123.28295135498047,4.112639427185059,74.58683866207872,0.21617478132247925
pythia-1.4b,high,draw_2,17,135.22747802734375,4.948154449462891,63.4233329928465,0.19299989938735962
pythia-1.4b,high,draw_2,18,153.84495544433594,6.038066387176514,54.79971029369801,0.16793006658554077
pythia-1.4b,high,draw_2,19,178.88128662109375,7.415648937225342,46.31896249638042,0.13531500101089478
pythia-1.4b,high,draw_2,20,186.63092041015625,8.027259826660156,46.44630751444734,0.1266498565673828
pythia-1.4b,high,draw_2,21,190.99642944335938,8.401629447937012,45.42024123962314,0.12574148178100586
pythia-1.4b,high,draw_2,22,192.8007049560547,8.903043746948242,50.30465224982273,0.1399436593055725
pythia-1.4b,high,draw_2,23,209.80364990234375,22.66878890991211,45.60217665372706,0.15570110082626343
pythia-1.4b,high,draw_3,0,27.15110206604004,1.5992404222488403,116.82856744764433,0.4482303261756897
pythia-1.4b,high,draw_3,1,35.28157043457031,2.343233108520508,120.83517181512899,0.34893709421157837
pythia-1.4b,high,draw_3,2,39.93039321899414,2.5154459476470947,117.65092570715213,0.3098262548446655
pythia-1.4b,high,draw_3,3,40.11258316040039,2.3851945400238037,117.89368014371037,0.35043448209762573
pythia-1.4b,high,draw_3,4,43.96442794799805,2.302143096923828,115.38358923547692,0.34562164545059204
pythia-1.4b,high,draw_3,5,47.9321174621582,2.283642053604126,110.20859582723038,0.3139635920524597
pythia-1.4b,high,draw_3,6,46.24522018432617,2.2159814834594727,105.87744253006319,0.3602955937385559
pythia-1.4b,high,draw_3,7,55.44717025756836,2.1797266006469727,98.85253014484094,0.2892935872077942
pythia-1.4b,high,draw_3,8,55.22889709472656,2.210986852645874,99.18468616488568,0.3065229058265686
pythia-1.4b,high,draw_3,9,53.06993103027344,2.4273757934570312,92.79199346950847,0.346482515335083
pythia-1.4b,high,draw_3,10,62.53620147705078,2.6455416679382324,89.51205349823022,0.40737271308898926
pythia-1.4b,high,draw_3,11,67.9726791381836,2.4571197032928467,97.96089601724637,0.32208913564682007
pythia-1.4b,high,draw_3,12,71.90126037597656,2.879732370376587,86.51726023540223,0.3135964274406433
pythia-1.4b,high,draw_3,13,79.06752014160156,3.4082231521606445,84.37036171423877,0.3072587251663208
pythia-1.4b,high,draw_3,14,87.1125259399414,3.5092718601226807,78.88507734185487,0.2872152328491211
pythia-1.4b,high,draw_3,15,99.0634994506836,4.098322868347168,78.0235403647393,0.27864766120910645
pythia-1.4b,high,draw_3,16,123.42137145996094,4.90292501449585,77.41361923560964,0.22513824701309204
pythia-1.4b,high,draw_3,17,135.59373474121094,5.716309547424316,67.08954598969478,0.20102405548095703
pythia-1.4b,high,draw_3,18,152.47793579101562,6.9514923095703125,57.79014115695878,0.18133103847503662
pythia-1.4b,high,draw_3,19,177.0810546875,8.241791725158691,49.608247092951295,0.14545667171478271
pythia-1.4b,high,draw_3,20,184.4828643798828,8.733210563659668,49.79574230637224,0.137015700340271
pythia-1.4b,high,draw_3,21,188.7364959716797,8.990701675415039,48.31256050285376,0.13576656579971313
pythia-1.4b,high,draw_3,22,190.6417236328125,9.15796184539795,53.55948994451648,0.15000700950622559
pythia-1.4b,high,draw_3,23,210.7365264892578,22.292390823364258,47.26597198751199,0.1617557406425476
pythia-1.4b,very_high,draw_1,0,26.106523513793945,1.1941381692886353,115.59930531332198,0.41901808977127075
pythia-1.4b,very_high,draw_1,1,33.61839294433594,1.9672616720199585,120.60781902799728,0.3437618613243103
pythia-1.4b,very_high,draw_1,2,37.916343688964844,2.173274278640747,116.77093009894367,0.31999510526657104
pythia-1.4b,very_high,draw_1,3,38.83213806152344,4.031045436859131,95.8600726110144,0.3589065670967102
pythia-1.4b,very_high,draw_1,4,43.230064392089844,11.898416519165039,17.16389007153373,0.35783112049102783
pythia-1.4b,very_high,draw_1,5,47.31299591064453,12.99907398223877,15.38235782417192,0.3276093602180481
pythia-1.4b,very_high,draw_1,6,46.85424041748047,15.685384750366211,11.055597675725302,0.3676038980484009
pythia-1.4b,very_high,draw_1,7,56.0231819152832,15.653602600097656,13.43002739809258,0.302371621131897
pythia-1.4b,very_high,draw_1,8,55.914737701416016,16.414724349975586,13.220797735000627,0.3240160346031189
pythia-1.4b,very_high,draw_1,9,54.06843185424805,16.964427947998047,12.988286072551473,0.36676913499832153
pythia-1.4b,very_high,draw_1,10,63.51506805419922,16.514894485473633,24.740096291747978,0.427024245262146
pythia-1.4b,very_high,draw_1,11,69.09464263916016,16.474124908447266,24.688110433658156,0.3363381624221802
pythia-1.4b,very_high,draw_1,12,73.58406829833984,16.611244201660156,24.700579018829984,0.3308752179145813
pythia-1.4b,very_high,draw_1,13,80.99957275390625,16.594318389892578,27.88076811175971,0.32339197397232056
pythia-1.4b,very_high,draw_1,14,89.77095794677734,16.3869686126709,30.004251891663966,0.30028730630874634
pythia-1.4b,very_high,draw_1,15,100.35074615478516,16.071752548217773,37.367032727768276,0.2917520999908447
pythia-1.4b,very_high,draw_1,16,125.5708999633789,15.36925220489502,44.152917205045,0.2290927767753601
pythia-1.4b,very_high,draw_1,17,137.7776641845703,15.23788833618164,40.05816901196073,0.20418709516525269
