model,draw,band,layer,mean_gini,std_gini,population_gini,mean_abs_activation
pythia-410m,draw_2,very_high,21,0.37518235690065826,0.01318118140636979,0.2485793602898816,0.6884082555770874
pythia-410m,draw_2,very_high,22,0.39484601681379516,0.011346702020388101,0.27118938806212656,0.7553175091743469
pythia-410m,draw_2,very_high,23,0.4216651393412901,0.00748047611856387,0.31819401639424005,0.8205851316452026
pythia-410m,draw_3,very_high,0,0.33185991004735255,0.026042800965686556,0.0840271328787503,0.433779239654541
pythia-410m,draw_3,very_high,1,0.3276813213883281,0.014046531869883144,0.1965655160025921,1.3714936971664429
pythia-410m,draw_3,very_high,2,0.34190228311095755,0.010954908416945335,0.14141077061842489,1.0438733100891113
pythia-410m,draw_3,very_high,3,0.3898439219036613,0.0063785522143177615,0.18998051052108433,0.834041178226471
pythia-410m,draw_3,very_high,4,0.3853967547715353,0.008803572897914098,0.18492076027076232,0.8520760536193848
pythia-410m,draw_3,very_high,5,0.4453551576356896,0.010100227284033394,0.24150646391998665,0.643244743347168
pythia-410m,draw_3,very_high,6,0.40999430666556547,0.009960712613078673,0.2624041671558368,0.9684427380561829
pythia-410m,draw_3,very_high,7,0.41731172027451,0.008190624918499255,0.274516463547801,0.8204213976860046
pythia-410m,draw_3,very_high,8,0.42380804218523443,0.006461618371319158,0.29616740315742196,0.7803864479064941
pythia-410m,draw_3,very_high,9,0.42483071340871925,0.005673001988744134,0.2993506721767003,0.7104623913764954
pythia-410m,draw_3,very_high,10,0.4169254298090329,0.005468709519616492,0.27143373418773,0.6558031439781189
pythia-410m,draw_3,very_high,11,0.41879373489693195,0.007016122347591781,0.25432926456352867,0.6121920943260193
pythia-410m,draw_3,very_high,12,0.4098375583638933,0.006855255909303059,0.2523760203770882,0.6009448170661926
pythia-410m,draw_3,very_high,13,0.40844578217119215,0.005355115610953034,0.27302289340877617,0.6523609757423401
pythia-410m,draw_3,very_high,14,0.39985084171170193,0.007284640681722188,0.27807089795136153,0.6345424652099609
pythia-410m,draw_3,very_high,15,0.39353046936346325,0.005802279632672272,0.26863387055105203,0.6968302130699158
pythia-410m,draw_3,very_high,16,0.3961419314728133,0.0056159901937906966,0.27425968912977305,0.7158526182174683
pythia-410m,draw_3,very_high,17,0.38372271558394416,0.006169229251448243,0.24810878635163292,0.6705671548843384
pythia-410m,draw_3,very_high,18,0.3506414232894752,0.00794551254332544,0.22550404971118176,0.8116263151168823
pythia-410m,draw_3,very_high,19,0.3603994841559959,0.012446452678656123,0.2264536863252944,0.7680041790008545
pythia-410m,draw_3,very_high,20,0.35490920403932313,0.012459978002808842,0.2210151654718091,0.6563071012496948
pythia-410m,draw_3,very_high,21,0.3748848310141969,0.01422880893548331,0.24997935751451594,0.6852400898933411
pythia-410m,draw_3,very_high,22,0.394471727637362,0.012034401724014066,0.2726165212313403,0.7530871033668518
pythia-410m,draw_3,very_high,23,0.42191682503618033,0.007846188283190258,0.31993733305437155,0.8191487193107605
pythia-410m,draw_1,control,0,0.3444110284712123,0.03545553339161633,0.07882205082254101,0.40930449962615967
pythia-410m,draw_1,control,1,0.3288404921860969,0.014618679521977153,0.19432651643332655,1.3746161460876465
pythia-410m,draw_1,control,2,0.3413738264833686,0.010565238197171,0.13965914872308494,1.047479271888733
pythia-410m,draw_1,control,3,0.3886869110972028,0.007418658795926227,0.1877582262549169,0.8360971212387085
pythia-410m,draw_1,control,4,0.385681806616803,0.008773859296232554,0.18551223873762956,0.8457967042922974
pythia-410m,draw_1,control,5,0.4440473221922058,0.009569562496857012,0.2408223348144185,0.6395789980888367
pythia-410m,draw_1,control,6,0.40803172592588954,0.010451502621405621,0.26419069132227424,0.9707140922546387
pythia-410m,draw_1,control,7,0.41659997488126466,0.007137480275799053,0.27825414367748325,0.8263981342315674
pythia-410m,draw_1,control,8,0.4233168489893632,0.005991613249557145,0.29934615074545845,0.7847545742988586
pythia-410m,draw_1,control,9,0.4250585877553893,0.005291499134923656,0.30361798310276233,0.7164599895477295
pythia-410m,draw_1,control,10,0.41775176404204,0.0058884798064353094,0.2767755454306289,0.6606389880180359
pythia-410m,draw_1,control,11,0.4199079320946747,0.006218306980425642,0.25854599397684996,0.6139047741889954
pythia-410m,draw_1,control,12,0.40992917409821666,0.006609236128008205,0.2569615751328387,0.6064167618751526
pythia-410m,draw_1,control,13,0.40871117949641067,0.005856303673009053,0.27777693670410897,0.6586858630180359
pythia-410m,draw_1,control,14,0.40057539809132964,0.007677686939902708,0.28063533650077943,0.6408018469810486
pythia-410m,draw_1,control,15,0.393220239475559,0.005771433735665494,0.2706013672892793,0.7026090025901794
pythia-410m,draw_1,control,16,0.39561597947385685,0.0056892379032362425,0.27565088941972915,0.7194135189056396
pythia-410m,draw_1,control,17,0.38279069424839,0.00645358960629242,0.24806909976783498,0.6822984218597412
pythia-410m,draw_1,control,18,0.3501869680386202,0.008919249630219403,0.22382264722147505,0.8171204328536987
pythia-410m,draw_1,control,19,0.36126656364432075,0.013161307410431013,0.223755594525211,0.7635120153427124
pythia-410m,draw_1,control,20,0.3564471835798048,0.013196834603113841,0.21651319965462368,0.6512287259101868
pythia-410m,draw_1,control,21,0.37677723378405165,0.014211122371077916,0.24409871456232524,0.6737921833992004
pythia-410m,draw_1,control,22,0.3965112643769169,0.01255532462217657,0.26468362042758375,0.7435111403465271
pythia-410m,draw_1,control,23,0.422786833856517,0.007883946360582324,0.3131916996953499,0.8087849020957947
pythia-410m,draw_2,control,0,0.34554973704222963,0.03755963989418956,0.07944631147417924,0.4098778963088989
pythia-410m,draw_2,control,1,0.3254838315603187,0.013468676486564822,0.1904712290938928,1.383300542831421
pythia-410m,draw_2,control,2,0.33938851173668394,0.010855438369204575,0.1371461571353776,1.0551706552505493
pythia-410m,draw_2,control,3,0.38781293392110516,0.00755031074644777,0.1833179252266599,0.839483380317688
pythia-410m,draw_2,control,4,0.3837781825648397,0.008467288033877717,0.1814785832545165,0.8467000126838684
pythia-410m,draw_2,control,5,0.4443396492917569,0.010681306635813355,0.2382447358659603,0.6379461288452148
pythia-410m,draw_2,control,6,0.4075275076378255,0.011445881668921095,0.26241591892966487,0.9690741896629333
pythia-410m,draw_2,control,7,0.416705160238958,0.007844844279336575,0.2778394941838027,0.8230139017105103
pythia-410m,draw_2,control,8,0.42334618453473977,0.005829903288010603,0.30088934512325727,0.7842182517051697
pythia-410m,draw_2,control,9,0.42495632163435476,0.00553604308162448,0.30347652343439857,0.7146986126899719
pythia-410m,draw_2,control,10,0.4171960109062698,0.005885721731703027,0.2751933126285553,0.6582720875740051
pythia-410m,draw_2,control,11,0.4181756188315856,0.008015426603416528,0.25780995046087973,0.6169074773788452
pythia-410m,draw_2,control,12,0.4088428801494993,0.007406722727717732,0.25645272126835383,0.6086769104003906
pythia-410m,draw_2,control,13,0.4077748013406459,0.005585578552144874,0.2783173456482122,0.6582605838775635
pythia-410m,draw_2,control,14,0.3991150027615437,0.007434212348622771,0.28208368394910743,0.642363965511322
pythia-410m,draw_2,control,15,0.39296653429512435,0.00559636823149318,0.27299763537811406,0.7019392251968384
pythia-410m,draw_2,control,16,0.39509390395868926,0.005335407711261558,0.27831428457459517,0.7236806750297546
pythia-410m,draw_2,control,17,0.3819458888435146,0.006466127121788238,0.2525112146678954,0.6851896047592163
pythia-410m,draw_2,control,18,0.34952498928090975,0.008443055399027052,0.2275405308248828,0.815554678440094
pythia-410m,draw_2,control,19,0.35837212384483663,0.0121996286528372,0.22595571169624762,0.7682794332504272
pythia-410m,draw_2,control,20,0.3537594614449085,0.013034185167343523,0.21932782669868955,0.6618484854698181
pythia-410m,draw_2,control,21,0.3745696677000224,0.014073544751315538,0.2475581481211775,0.6865061521530151
pythia-410m,draw_2,control,22,0.3941859411367865,0.011575068943111068,0.26827993448704146,0.7659686207771301
pythia-410m,draw_2,control,23,0.4218250995855829,0.007896233555677003,0.3163130809479806,0.8190386891365051
pythia-410m,draw_3,control,0,0.3454455234082628,0.03886794230715188,0.07910430732602758,0.40920212864875793
pythia-410m,draw_3,control,1,0.32796957946458105,0.012884075411276882,0.191165734013107,1.3723167181015015
pythia-410m,draw_3,control,2,0.3402531919372969,0.01102072943469017,0.14096581611705528,1.054074764251709
pythia-410m,draw_3,control,3,0.3891282896671574,0.007367717354301678,0.18851626054544535,0.8355385065078735
pythia-410m,draw_3,control,4,0.38488351867815646,0.008124313912842171,0.18503662578417757,0.8417428731918335
pythia-410m,draw_3,control,5,0.44646752191166583,0.009873744388894356,0.24391025735856342,0.6321294903755188
pythia-410m,draw_3,control,6,0.40793752318184484,0.010224481865519011,0.2655136022202391,0.9654619693756104
pythia-410m,draw_3,control,7,0.4163841106338301,0.007416983921365486,0.2819973830441249,0.8200942873954773
pythia-410m,draw_3,control,8,0.42321228981795994,0.005861902279442836,0.30596014957551754,0.7802996635437012
pythia-410m,draw_3,control,9,0.4244986532225184,0.005844519791069197,0.308859731626544,0.7116090655326843
pythia-410m,draw_3,control,10,0.4166116920469493,0.005723417813892115,0.28067369483311433,0.6583831906318665
pythia-410m,draw_3,control,11,0.4181477456924983,0.007275680187468122,0.26233146124132434,0.6162127256393433
pythia-410m,draw_3,control,12,0.4087388291636659,0.006970936855297956,0.25779491100823093,0.6049318313598633
pythia-410m,draw_3,control,13,0.40827334637046436,0.0060368510351653856,0.27808907421722084,0.6564600467681885
pythia-410m,draw_3,control,14,0.3998556629695318,0.007181041600626269,0.28227631165911715,0.6353322267532349
pythia-410m,draw_3,control,15,0.3923050599046969,0.00546105564616121,0.2716298318516517,0.7006058096885681
pythia-410m,draw_3,control,16,0.3947808666554005,0.005779877401465992,0.2761261392955523,0.7220872044563293
pythia-410m,draw_3,control,17,0.3818545433898208,0.006602044224607444,0.24950223641198743,0.6762598752975464
pythia-410m,draw_3,control,18,0.349794374821146,0.009292802530109924,0.22592788038073097,0.8102815747261047
pythia-410m,draw_3,control,19,0.36098940377179306,0.014052014684677925,0.22610333149793016,0.7558050751686096
pythia-410m,draw_3,control,20,0.35433821523208386,0.015564073427867534,0.22029535792508348,0.6459701061248779
pythia-410m,draw_3,control,21,0.3756879215767755,0.015781967955179547,0.2476813008990355,0.6722027659416199
pythia-410m,draw_3,control,22,0.3942650458814131,0.013036856293957299,0.26864944623119613,0.7494617104530334
pythia-410m,draw_3,control,23,0.4220243733924979,0.008895664752138956,0.31631632986109004,0.8099172711372375
pythia-1b,draw_1,low,0,0.4050738927483717,0.013999209267259007,0.07619460958763069,0.32919296622276306
pythia-1b,draw_1,low,1,0.30500511450452666,0.009193607543088803,0.17113608164144245,1.6414926052093506
pythia-1b,draw_1,low,2,0.3312405116802578,0.010749037429566967,0.16612538043934477,1.2393947839736938
pythia-1b,draw_1,low,3,0.4239358456477742,0.012576156525136786,0.25283339688959305,0.9278734922409058
pythia-1b,draw_1,low,4,0.34414986706286665,0.008101371902836647,0.23005896276979465,1.2821933031082153
pythia-1b,draw_1,low,5,0.3895353522047196,0.005464306777725543,0.2634465241874566,0.9588509798049927
pythia-1b,draw_1,low,6,0.4143518278879301,0.005555491778775483,0.29676137868855346,0.8368226289749146
pythia-1b,draw_1,low,7,0.4100365271734842,0.004192141559917821,0.3059546232442796,0.9157431125640869
pythia-1b,draw_1,low,8,0.412252250784222,0.004725326959341968,0.3111886495497882,0.8367795348167419
pythia-1b,draw_1,low,9,0.4008909646367954,0.0033175586490311916,0.3013089984061985,0.8594961166381836
pythia-1b,draw_1,low,10,0.3472661807952209,0.006010959601559727,0.2539126493490418,1.1091334819793701
pythia-1b,draw_1,low,11,0.3639796516544746,0.005917242941563213,0.2546474857035199,0.9983371496200562
pythia-1b,draw_1,low,12,0.3317108342623274,0.010446369785654365,0.20079445735613444,1.0615668296813965
pythia-1b,draw_1,low,13,0.3548406860650795,0.009464143319266207,0.21229542974123694,0.9250050783157349
pythia-1b,draw_1,low,14,0.3799883681221045,0.007973309216754905,0.22404886438030092,0.8925260305404663
pythia-1b,draw_1,low,15,0.41463311798171204,0.008992861255988858,0.2682565200636653,0.9335361123085022
pythia-1b,draw_2,low,0,0.4030356826210068,0.018636024385053514,0.07724466035729849,0.33547699451446533
pythia-1b,draw_2,low,1,0.30788582891630245,0.009420708326442097,0.17367888333816595,1.6321771144866943
pythia-1b,draw_2,low,2,0.33139532913609415,0.010763324404198076,0.16312839972218152,1.2369506359100342
pythia-1b,draw_2,low,3,0.425459362600443,0.01280161295102595,0.2533196034412728,0.9289236068725586
pythia-1b,draw_2,low,4,0.3470784414457992,0.008505955081934852,0.22883725540690314,1.270749807357788
pythia-1b,draw_2,low,5,0.39131230179160853,0.00572722876465565,0.2624591121188167,0.9519582986831665
pythia-1b,draw_2,low,6,0.41474971176479275,0.0056816123054630055,0.29438951456626494,0.8315296769142151
pythia-1b,draw_2,low,7,0.4119385029288009,0.004533782169147084,0.3058668807024776,0.9118310809135437
pythia-1b,draw_2,low,8,0.4127387118470987,0.005091962603177302,0.3099933935405337,0.8323602080345154
pythia-1b,draw_2,low,9,0.4007553889917751,0.0036257069051496634,0.3014406897163737,0.8599411845207214
pythia-1b,draw_2,low,10,0.3472396603977648,0.006123287302364872,0.25402640506399576,1.111059546470642
pythia-1b,draw_2,low,11,0.36395719043414126,0.005269743275552739,0.2561025172447542,1.0047965049743652
pythia-1b,draw_2,low,12,0.330389094975615,0.0103120790425946,0.20295363834045976,1.0630521774291992
pythia-1b,draw_2,low,13,0.3549411132315782,0.01004028338658116,0.21423083967798395,0.9189909100532532
pythia-1b,draw_2,low,14,0.38137364090429077,0.008257451978346004,0.22584448194747142,0.8884608745574951
pythia-1b,draw_2,low,15,0.4168577153923247,0.008872964170173175,0.2710621691156816,0.932360053062439
pythia-1b,draw_3,low,0,0.40191257446007506,0.019805498477262103,0.07696751823759551,0.3374650478363037
pythia-1b,draw_3,low,1,0.3068715833236625,0.009205819514653806,0.1700329677663499,1.6043716669082642
pythia-1b,draw_3,low,2,0.3321416415727244,0.010488324503632759,0.16649449080017753,1.2364205121994019
pythia-1b,draw_3,low,3,0.42233956153892976,0.012342484297458172,0.25162938761325093,0.9256051182746887
pythia-1b,draw_3,low,4,0.34563939284276307,0.007483495633380557,0.23029430519926675,1.2718929052352905
pythia-1b,draw_3,low,5,0.3906974157497397,0.005503868063007639,0.2637986149660816,0.9540162086486816
pythia-1b,draw_3,low,6,0.414965841534858,0.005105819040601285,0.29814474921142264,0.8301680088043213
pythia-1b,draw_3,low,7,0.410778098419062,0.003930560060204937,0.3103208003732907,0.9188610911369324
pythia-1b,draw_3,low,8,0.4132244277504412,0.00466601961070103,0.3155468952017555,0.8401621580123901
pythia-1b,draw_3,low,9,0.40124682650574256,0.00334426494069955,0.3057122448335565,0.867420494556427
pythia-1b,draw_3,low,10,0.34798296781423205,0.006186891919050344,0.2567873636320541,1.1041568517684937
pythia-1b,draw_3,low,11,0.3647186662695583,0.005797137238513465,0.2592429881300464,0.9997995495796204
pythia-1b,draw_3,low,12,0.3259093603931585,0.01029439102798693,0.20368977070861916,1.061280608177185
pythia-1b,draw_3,low,13,0.35335969644127796,0.009745905787115896,0.21693230732724933,0.9138906002044678
pythia-1b,draw_3,low,14,0.3799665236544489,0.008479270139292457,0.2312596453784288,0.8798986673355103
pythia-1b,draw_3,low,15,0.4171472319311786,0.008845215361803783,0.2771786812859356,0.9147462844848633
pythia-1b,draw_1,medium,0,0.3844897359884583,0.022386524876366585,0.08461062842525435,0.3727445602416992
pythia-1b,draw_1,medium,1,0.3094691856556762,0.009750202624353532,0.17113545383727446,1.5975782871246338
pythia-1b,draw_1,medium,2,0.3365327249968756,0.01052213309900115,0.16567590023149137,1.2145979404449463
pythia-1b,draw_1,medium,3,0.4218597664876836,0.012505618980809464,0.24628032220950713,0.916674792766571
pythia-1b,draw_1,medium,4,0.34749898337062685,0.00804905906071723,0.2273769159522081,1.2675169706344604
pythia-1b,draw_1,medium,5,0.3916969092109144,0.004993580910526195,0.2633803454090793,0.9557549357414246
pythia-1b,draw_1,medium,6,0.41402298525862175,0.005641360654231597,0.2952289068337335,0.8281416296958923
pythia-1b,draw_1,medium,7,0.41047700846173235,0.0047189152393274335,0.30237306184605695,0.8985277414321899
pythia-1b,draw_1,medium,8,0.4127373106266456,0.004697373606735551,0.3095939079659582,0.8256174325942993
pythia-1b,draw_1,medium,9,0.40045824105788197,0.0028842158533187758,0.3007796309268549,0.8613672256469727
pythia-1b,draw_1,medium,10,0.34840154069955637,0.005699909037979596,0.25625810017441264,1.1093066930770874
pythia-1b,draw_1,medium,11,0.3654948196919401,0.005897032335826949,0.2569689655884697,0.9936001896858215
pythia-1b,draw_1,medium,12,0.3286896891775415,0.010383270980316422,0.200493920289031,1.052601933479309
pythia-1b,draw_1,medium,13,0.3532400378474035,0.009405759717412192,0.21394120983830134,0.9039119482040405
pythia-1b,draw_1,medium,14,0.37832933936326363,0.007457937086581242,0.22801532426417315,0.8822120428085327
pythia-1b,draw_1,medium,15,0.4162631246732356,0.007527061230187562,0.27772707945047337,0.9323245286941528
pythia-1b,draw_2,medium,0,0.38409722067337543,0.02443860740155217,0.08429039030196761,0.3751712143421173
pythia-1b,draw_2,medium,1,0.3118477544499396,0.009417479390599167,0.1709019083303298,1.6011005640029907
pythia-1b,draw_2,medium,2,0.33693039597765634,0.011016542799234518,0.16453108001699368,1.2150828838348389
pythia-1b,draw_2,medium,3,0.42167047263416824,0.012120869460804993,0.24575588782397406,0.9160287976264954
pythia-1b,draw_2,medium,4,0.3493481689997374,0.007605519090365606,0.22840402107113844,1.2609386444091797
pythia-1b,draw_2,medium,5,0.3919444269939735,0.005291870771602319,0.26206720722493837,0.9580431580543518
pythia-1b,draw_2,medium,6,0.41518134761470976,0.005622519720149999,0.29801426001845877,0.8346004486083984
pythia-1b,draw_2,medium,7,0.4101815879474419,0.0042496928253667535,0.30497632174672074,0.9145466685295105
pythia-1b,draw_2,medium,8,0.41295043656841396,0.004615076244077405,0.31182607748599644,0.8381350636482239
pythia-1b,draw_2,medium,9,0.4007469284693862,0.0032362342218782776,0.3021556941091008,0.8698110580444336
pythia-1b,draw_2,medium,10,0.3478781468487222,0.006143400445157295,0.25523023197785766,1.1142562627792358
pythia-1b,draw_2,medium,11,0.3654791470229525,0.005722773369718068,0.25528127889311625,0.9907779097557068
pythia-1b,draw_2,medium,12,0.3317991383131529,0.009877545521806676,0.1987897352046344,1.0462390184402466
pythia-1b,draw_2,medium,13,0.3538311002208939,0.009314476674509577,0.2117866928491532,0.9098430871963501
pythia-1b,draw_2,medium,14,0.3791880983522517,0.007104706711242675,0.22450832999526926,0.884311318397522
pythia-1b,draw_2,medium,15,0.41597945536218894,0.008483795857762778,0.2766366927254711,0.9345669150352478
pythia-1b,draw_3,medium,0,0.3842621935409614,0.022346231419054365,0.08514093747299678,0.37324172258377075
pythia-1b,draw_3,medium,1,0.3111002197349394,0.01059732056779874,0.1711282485059369,1.596121907234192
pythia-1b,draw_3,medium,2,0.3369808420873526,0.011676812747998984,0.1650338738428454,1.2128667831420898
pythia-1b,draw_3,medium,3,0.42118596655981755,0.01225050813439909,0.24446707116702404,0.9147190451622009
pythia-1b,draw_3,medium,4,0.34962384296822613,0.008108694156154415,0.22750595310942234,1.256512999534607
pythia-1b,draw_3,medium,5,0.39281949187020354,0.005482791773290364,0.2607502706282794,0.9515973329544067
pythia-1b,draw_3,medium,6,0.4155193904113051,0.005962607084659417,0.2933254696374643,0.8336648344993591
pythia-1b,draw_3,medium,7,0.41096379012411843,0.004630752668071423,0.30250005984026207,0.9111648201942444
pythia-1b,draw_3,medium,8,0.41363919080497935,0.0044938621514331025,0.3099478716625277,0.8366276025772095
pythia-1b,draw_3,medium,9,0.4018568833657548,0.0029533644479216455,0.30143036689896263,0.8669136762619019
pythia-1b,draw_3,medium,10,0.34868741613035953,0.00575668009661825,0.2535347475653631,1.1071337461471558
pythia-1b,draw_3,medium,11,0.36663592199540695,0.005973177925845374,0.25400820560791826,0.9863041639328003
pythia-1b,draw_3,medium,12,0.3340546317906394,0.009699921475092153,0.19721328942195893,1.0495294332504272
pythia-1b,draw_3,medium,13,0.35601919714846786,0.009123698201160216,0.20965374858009178,0.9190292954444885
pythia-1b,draw_3,medium,14,0.38004150688533134,0.007752166338417591,0.22185310589433183,0.8917903900146484
pythia-1b,draw_3,medium,15,0.4167585073723104,0.00870987903508114,0.2731301812095439,0.9375434517860413
pythia-1b,draw_1,high,0,0.3342796203848503,0.029379337508882743,0.1009998031596433,0.493110716342926
pythia-1b,draw_1,high,1,0.3109121115996863,0.008915705602873962,0.1836366997783383,1.5668748617172241
pythia-1b,draw_1,high,2,0.338362974256486,0.010420567420862831,0.16535966938112945,1.1928033828735352
pythia-1b,draw_1,high,3,0.42111508326928443,0.010969779500090234,0.2426314580115685,0.9129947423934937
pythia-1b,draw_1,high,4,0.3521826704202043,0.008517019031650688,0.22084455630336608,1.2348756790161133
pythia-1b,draw_1,high,5,0.39408552133604086,0.005237364468687491,0.2559062895779116,0.9474650025367737
pythia-1b,draw_1,high,6,0.4143107047853206,0.005821804727781642,0.28918522818932324,0.8338547348976135
pythia-1b,draw_1,high,7,0.41086595406754656,0.004479463324333645,0.2971542768811368,0.9074029922485352
pythia-1b,draw_1,high,8,0.4126984833107125,0.004494134641714961,0.30339000652583215,0.8362162709236145
pythia-1b,draw_1,high,9,0.40065210941862917,0.0031425359324567547,0.2955219046170152,0.8694693446159363
pythia-1b,draw_1,high,10,0.34986605939281795,0.0062964980847272905,0.2510005270566136,1.1054935455322266
pythia-1b,draw_1,high,11,0.367051167268458,0.005962121578021973,0.25205902341897035,0.9825287461280823
pythia-1b,draw_1,high,12,0.32753092121419275,0.010054253453727902,0.19985749556310184,1.0488698482513428
pythia-1b,draw_1,high,13,0.35236737926203326,0.008873490115817763,0.21525550452944375,0.8992097973823547
pythia-1b,draw_1,high,14,0.37628116768930037,0.007046814752724968,0.23434362997521752,0.875239372253418
pythia-1b,draw_1,high,15,0.414416638737338,0.007947564514427036,0.2883387280100509,0.9199618101119995
pythia-1b,draw_2,high,0,0.33410209970380844,0.02547409547322876,0.10002547044685328,0.49203094840049744
pythia-1b,draw_2,high,1,0.309318468975136,0.00950882319094573,0.18470125917140456,1.5595438480377197
pythia-1b,draw_2,high,2,0.3416983259549842,0.010499376562906905,0.17012782163046603,1.1745446920394897
pythia-1b,draw_2,high,3,0.42219636183449516,0.011000864981519658,0.24518010200123808,0.9076312184333801
pythia-1b,draw_2,high,4,0.35243303786212077,0.007283377457398624,0.22234157858322812,1.235121488571167
pythia-1b,draw_2,high,5,0.3934953981733842,0.004793058042168236,0.25559758415224887,0.9544205665588379
pythia-1b,draw_2,high,6,0.414710610052821,0.005819540214825171,0.2876118880265437,0.8338689804077148
pythia-1b,draw_2,high,7,0.4103304698902051,0.004864925945362015,0.2974973541628172,0.9130846261978149
pythia-1b,draw_2,high,8,0.4128862151648699,0.004928727715320943,0.3036606761897662,0.8389735221862793
pythia-1b,draw_2,high,9,0.40062420045497765,0.003545118015616369,0.295111439471182,0.8689210414886475
pythia-1b,draw_2,high,10,0.350371576410809,0.005978722678553381,0.24987889161227295,1.1077591180801392
pythia-1b,draw_2,high,11,0.3681843210018777,0.00593048816046712,0.2501304274609568,0.9825637340545654
pythia-1b,draw_2,high,12,0.33451609567092455,0.009835004182224742,0.1945930409971779,1.048068642616272
pythia-1b,draw_2,high,13,0.3566035363718087,0.008846276920988204,0.20834496533106583,0.910320520401001
pythia-1b,draw_2,high,14,0.3789959284766241,0.007335392401979326,0.22591026219308485,0.894254744052887
pythia-1b,draw_2,high,15,0.4152551575384766,0.008605666387327482,0.28171793612499996,0.9495044350624084
pythia-1b,draw_3,high,0,0.33663278525615836,0.02778914169074849,0.09932817936247962,0.4849745035171509
pythia-1b,draw_3,high,1,0.3138699761462632,0.009835477366917896,0.1820190133226629,1.561613917350769
pythia-1b,draw_3,high,2,0.3399149638183747,0.010765699436924132,0.16416007002046862,1.1878093481063843
pythia-1b,draw_3,high,3,0.4232785277402872,0.012458445363496303,0.2451669725711405,0.9206241965293884
pythia-1b,draw_3,high,4,0.3530446292449672,0.008336141242522922,0.22016007913889846,1.2274187803268433
pythia-1b,draw_3,high,5,0.393530750181121,0.005546858760576842,0.25527209054979494,0.9422830939292908
pythia-1b,draw_3,high,6,0.41458496620531177,0.0056986462860343055,0.2909820259990401,0.8323525190353394
pythia-1b,draw_3,high,7,0.4098987761485631,0.004431719731464853,0.3024810608845392,0.9187495112419128
pythia-1b,draw_3,high,8,0.41316087969450777,0.004472880077660722,0.30885250528240005,0.8467162847518921
pythia-1b,draw_3,high,9,0.40079587520737553,0.0033070184808669436,0.29689643965115287,0.8686336874961853
pythia-1b,draw_3,high,10,0.3504092323498945,0.006352577169525129,0.25003593807684377,1.104628086090088
pythia-1b,draw_3,high,11,0.3687356675546842,0.005950477677649305,0.249163632345204,0.9806909561157227
pythia-1b,draw_3,high,12,0.3345755574313249,0.010839883166374478,0.1950451105036599,1.0452110767364502
pythia-1b,draw_3,high,13,0.35744488881988595,0.00986946021082509,0.21035498049677392,0.9064748287200928
pythia-1b,draw_3,high,14,0.3785013130672166,0.008153321762640218,0.22868515310507243,0.8910209536552429
pythia-1b,draw_3,high,15,0.41484001679182836,0.008365900606427097,0.2838807873321183,0.9451307058334351
pythia-1b,draw_1,very_high,0,0.28923397369835585,0.01960792251606643,0.12276503494279156,0.6319766640663147
pythia-1b,draw_1,very_high,1,0.30957408768576533,0.0109657381287894,0.19071736270912876,1.5627492666244507
pythia-1b,draw_1,very_high,2,0.34013387389494126,0.011817305981978901,0.16569848253048125,1.1925441026687622
pythia-1b,draw_1,very_high,3,0.42479717809455125,0.011194456858233282,0.25011288689225797,0.9382899403572083
pythia-1b,draw_1,very_high,4,0.3593417853379367,0.00990940366898867,0.21016500707055297,1.1963914632797241
pythia-1b,draw_1,very_high,5,0.39539514710559703,0.005915570412221255,0.24487079723201144,0.9375501275062561
pythia-1b,draw_1,very_high,6,0.41461556098568747,0.006005506897103928,0.279470050360074,0.8251284956932068
pythia-1b,draw_1,very_high,7,0.41089935572594116,0.004795210868706239,0.29357950730459015,0.9093555808067322
pythia-1b,draw_1,very_high,8,0.4129055568663291,0.004884043633898637,0.2973545991213591,0.8354705572128296
pythia-1b,draw_1,very_high,9,0.40144470166126855,0.0035836706428658714,0.28995673410181966,0.8708368539810181
pythia-1b,draw_1,very_high,10,0.3546917081444709,0.006529781209031572,0.24843870313254457,1.094053030014038
pythia-1b,draw_1,very_high,11,0.3712852079653371,0.006434783266151149,0.24391309421822926,0.9694030284881592
pythia-1b,draw_1,very_high,12,0.34117409173042285,0.010893780339579438,0.19544046467182263,1.0340924263000488
pythia-1b,draw_1,very_high,13,0.36289326005885525,0.009538565053871658,0.20809328611183475,0.91934734582901
pythia-1b,draw_1,very_high,14,0.37985377643090423,0.007035932849979383,0.23116206053265653,0.9228134751319885
pythia-1b,draw_1,very_high,15,0.41312544231438236,0.00925178499859205,0.28894106758227944,0.9768855571746826
pythia-1b,draw_2,very_high,0,0.2880315640493544,0.021172624440665696,0.11993051078603267,0.6303965449333191
pythia-1b,draw_2,very_high,1,0.3144983183511425,0.010029164575932456,0.19353945151579777,1.5465461015701294
pythia-1b,draw_2,very_high,2,0.34543594417842455,0.010825716012869024,0.16616110820446162,1.1712983846664429
pythia-1b,draw_2,very_high,3,0.4247063191395152,0.01085175154732336,0.2514519696645787,0.941432535648346
pythia-1b,draw_2,very_high,4,0.3597985934646655,0.009125691834846171,0.21808642619597052,1.1823513507843018
pythia-1b,draw_2,very_high,5,0.3959438797200893,0.005183509339652404,0.25026307073088505,0.9232776165008545
pythia-1b,draw_2,very_high,6,0.41595458706182953,0.005823332947890225,0.2853371101863251,0.8147656321525574
