model,band,draw,layer,mean_contribution,std_contribution,median_contribution,method
pythia-1b,control,draw_3,12,24.359140396118164,1.6543148756027222,24.33928680419922,norm_proxy
pythia-1b,control,draw_3,13,24.54884910583496,1.6878389120101929,24.342342376708984,norm_proxy
pythia-1b,control,draw_3,14,36.74386215209961,3.1818578243255615,36.65746307373047,norm_proxy
pythia-1b,control,draw_3,15,107.33133697509766,17.78673553466797,105.87260437011719,norm_proxy
pythia-1.4b,low,draw_1,0,24.143754959106445,2.1515955924987793,24.188302993774414,norm_proxy
pythia-1.4b,low,draw_1,1,10.924199104309082,1.3358241319656372,10.753325462341309,norm_proxy
pythia-1.4b,low,draw_1,2,10.282007217407227,0.687112033367157,10.311811447143555,norm_proxy
pythia-1.4b,low,draw_1,3,11.533381462097168,0.5605307817459106,11.509770393371582,norm_proxy
pythia-1.4b,low,draw_1,4,13.397465705871582,0.7705104947090149,13.335029602050781,norm_proxy
pythia-1.4b,low,draw_1,5,16.092636108398438,1.0277488231658936,16.050142288208008,norm_proxy
pythia-1.4b,low,draw_1,6,19.539052963256836,1.214253306388855,19.44964599609375,norm_proxy
pythia-1.4b,low,draw_1,7,21.26537322998047,1.4240127801895142,21.275083541870117,norm_proxy
pythia-1.4b,low,draw_1,8,22.304218292236328,1.3347948789596558,22.3038272857666,norm_proxy
pythia-1.4b,low,draw_1,9,21.422534942626953,1.5652433633804321,21.251821517944336,norm_proxy
pythia-1.4b,low,draw_1,10,21.640268325805664,1.6513969898223877,21.40161895751953,norm_proxy
pythia-1.4b,low,draw_1,11,23.00220489501953,1.4450409412384033,22.833860397338867,norm_proxy
pythia-1.4b,low,draw_1,12,18.055402755737305,1.1583114862442017,17.828962326049805,norm_proxy
pythia-1.4b,low,draw_1,13,19.939531326293945,1.4271883964538574,19.752365112304688,norm_proxy
pythia-1.4b,low,draw_1,14,21.19854736328125,1.4726297855377197,21.04250144958496,norm_proxy
pythia-1.4b,low,draw_1,15,24.52311897277832,2.555391550064087,24.230758666992188,norm_proxy
pythia-1.4b,low,draw_1,16,22.09429168701172,1.4080945253372192,22.10964584350586,norm_proxy
pythia-1.4b,low,draw_1,17,17.790000915527344,1.482137680053711,17.588891983032227,norm_proxy
pythia-1.4b,low,draw_1,18,19.075345993041992,1.0239099264144897,18.930505752563477,norm_proxy
pythia-1.4b,low,draw_1,19,15.949969291687012,1.4675992727279663,15.616458892822266,norm_proxy
pythia-1.4b,low,draw_1,20,15.39411449432373,1.0324938297271729,15.249213218688965,norm_proxy
pythia-1.4b,low,draw_1,21,17.23600196838379,1.8873134851455688,16.816558837890625,norm_proxy
pythia-1.4b,low,draw_1,22,27.028636932373047,1.9458380937576294,26.85099220275879,norm_proxy
pythia-1.4b,low,draw_1,23,126.78980255126953,11.300660133361816,126.05519104003906,norm_proxy
pythia-1.4b,low,draw_2,0,23.815000534057617,2.2356913089752197,23.5738582611084,norm_proxy
pythia-1.4b,low,draw_2,1,11.228611946105957,1.3727030754089355,10.979814529418945,norm_proxy
pythia-1.4b,low,draw_2,2,10.263257026672363,0.7159640789031982,10.257057189941406,norm_proxy
pythia-1.4b,low,draw_2,3,11.671914100646973,0.5940803289413452,11.70083236694336,norm_proxy
pythia-1.4b,low,draw_2,4,13.201034545898438,0.753391683101654,13.183051109313965,norm_proxy
pythia-1.4b,low,draw_2,5,15.8525972366333,0.9788672924041748,15.835521697998047,norm_proxy
pythia-1.4b,low,draw_2,6,19.20005989074707,1.285536527633667,19.105852127075195,norm_proxy
pythia-1.4b,low,draw_2,7,21.029375076293945,1.3852063417434692,21.114444732666016,norm_proxy
pythia-1.4b,low,draw_2,8,22.1656436920166,1.1710573434829712,22.147127151489258,norm_proxy
pythia-1.4b,low,draw_2,9,21.26173210144043,1.5554355382919312,21.082805633544922,norm_proxy
pythia-1.4b,low,draw_2,10,21.915842056274414,1.5561906099319458,21.93071746826172,norm_proxy
pythia-1.4b,low,draw_2,11,23.09392738342285,1.4727078676223755,22.994054794311523,norm_proxy
pythia-1.4b,low,draw_2,12,18.218854904174805,1.3912612199783325,18.04128646850586,norm_proxy
pythia-1.4b,low,draw_2,13,19.94695281982422,1.5351507663726807,19.8173770904541,norm_proxy
pythia-1.4b,low,draw_2,14,21.10028648376465,1.4262285232543945,21.029909133911133,norm_proxy
pythia-1.4b,low,draw_2,15,24.438119888305664,2.438894033432007,24.181488037109375,norm_proxy
pythia-1.4b,low,draw_2,16,22.08343505859375,1.530861735343933,22.087419509887695,norm_proxy
pythia-1.4b,low,draw_2,17,17.79207420349121,1.40816330909729,17.57429313659668,norm_proxy
pythia-1.4b,low,draw_2,18,19.1768798828125,1.0027967691421509,19.043424606323242,norm_proxy
pythia-1.4b,low,draw_2,19,15.924003601074219,1.426298975944519,15.537662506103516,norm_proxy
pythia-1.4b,low,draw_2,20,15.256592750549316,1.1123273372650146,15.146136283874512,norm_proxy
pythia-1.4b,low,draw_2,21,17.02073860168457,1.8759658336639404,16.602537155151367,norm_proxy
pythia-1.4b,low,draw_2,22,26.867406845092773,2.1011133193969727,26.613954544067383,norm_proxy
pythia-1.4b,low,draw_2,23,126.55218505859375,10.54967975616455,125.79048156738281,norm_proxy
pythia-1.4b,low,draw_3,0,23.659637451171875,2.2970423698425293,23.368188858032227,norm_proxy
pythia-1.4b,low,draw_3,1,11.090187072753906,1.355342984199524,10.929848670959473,norm_proxy
pythia-1.4b,low,draw_3,2,10.183307647705078,0.6884697675704956,10.198655128479004,norm_proxy
pythia-1.4b,low,draw_3,3,11.59836196899414,0.6166842579841614,11.671476364135742,norm_proxy
pythia-1.4b,low,draw_3,4,13.312655448913574,0.7632063031196594,13.333168029785156,norm_proxy
pythia-1.4b,low,draw_3,5,15.781291007995605,0.9801762700080872,15.748196601867676,norm_proxy
pythia-1.4b,low,draw_3,6,19.374391555786133,1.3176512718200684,19.412961959838867,norm_proxy
pythia-1.4b,low,draw_3,7,21.486658096313477,1.5243178606033325,21.276578903198242,norm_proxy
pythia-1.4b,low,draw_3,8,22.505859375,1.2283697128295898,22.423988342285156,norm_proxy
pythia-1.4b,low,draw_3,9,21.1574649810791,1.4730827808380127,21.08518409729004,norm_proxy
pythia-1.4b,low,draw_3,10,21.831445693969727,1.3672457933425903,21.74056053161621,norm_proxy
pythia-1.4b,low,draw_3,11,22.901880264282227,1.3617507219314575,22.798995971679688,norm_proxy
pythia-1.4b,low,draw_3,12,18.32716941833496,1.2704260349273682,18.09563446044922,norm_proxy
pythia-1.4b,low,draw_3,13,20.147300720214844,1.514346718788147,19.994632720947266,norm_proxy
pythia-1.4b,low,draw_3,14,21.108808517456055,1.4221432209014893,21.011850357055664,norm_proxy
pythia-1.4b,low,draw_3,15,24.44978141784668,2.095149040222168,24.317466735839844,norm_proxy
pythia-1.4b,low,draw_3,16,22.378616333007812,1.326053261756897,22.4145565032959,norm_proxy
pythia-1.4b,low,draw_3,17,17.720684051513672,1.339598298072815,17.544315338134766,norm_proxy
pythia-1.4b,low,draw_3,18,19.293601989746094,1.1252907514572144,19.139162063598633,norm_proxy
pythia-1.4b,low,draw_3,19,15.96778392791748,1.2929760217666626,15.831900596618652,norm_proxy
pythia-1.4b,low,draw_3,20,15.352534294128418,1.1137007474899292,15.167768478393555,norm_proxy
pythia-1.4b,low,draw_3,21,17.07006072998047,1.7020585536956787,16.814538955688477,norm_proxy
pythia-1.4b,low,draw_3,22,27.013967514038086,1.9077050685882568,26.82375717163086,norm_proxy
pythia-1.4b,low,draw_3,23,127.96343994140625,10.217721939086914,126.8445053100586,norm_proxy
pythia-1.4b,medium,draw_1,0,21.809101104736328,1.7868062257766724,21.563980102539062,norm_proxy
pythia-1.4b,medium,draw_1,1,10.989378929138184,1.3456237316131592,10.884615898132324,norm_proxy
pythia-1.4b,medium,draw_1,2,10.73865032196045,0.775658369064331,10.705568313598633,norm_proxy
pythia-1.4b,medium,draw_1,3,11.832756042480469,0.6337157487869263,11.839040756225586,norm_proxy
pythia-1.4b,medium,draw_1,4,13.307161331176758,0.766934871673584,13.334760665893555,norm_proxy
pythia-1.4b,medium,draw_1,5,15.606557846069336,0.9659357070922852,15.583477973937988,norm_proxy
pythia-1.4b,medium,draw_1,6,18.93834686279297,1.3842625617980957,18.82310676574707,norm_proxy
pythia-1.4b,medium,draw_1,7,20.635759353637695,1.461323857307434,20.503219604492188,norm_proxy
pythia-1.4b,medium,draw_1,8,21.970958709716797,1.3643771409988403,22.019145965576172,norm_proxy
pythia-1.4b,medium,draw_1,9,20.95417022705078,1.5621765851974487,20.9085750579834,norm_proxy
pythia-1.4b,medium,draw_1,10,22.236648559570312,1.574573278427124,22.22965431213379,norm_proxy
pythia-1.4b,medium,draw_1,11,23.196250915527344,1.5606598854064941,23.006620407104492,norm_proxy
pythia-1.4b,medium,draw_1,12,18.489364624023438,1.4154224395751953,18.285856246948242,norm_proxy
pythia-1.4b,medium,draw_1,13,20.335702896118164,1.5306378602981567,20.110912322998047,norm_proxy
pythia-1.4b,medium,draw_1,14,20.9849910736084,1.4343390464782715,20.922317504882812,norm_proxy
pythia-1.4b,medium,draw_1,15,23.65370750427246,2.240551471710205,23.348798751831055,norm_proxy
pythia-1.4b,medium,draw_1,16,22.351957321166992,1.5665957927703857,22.161542892456055,norm_proxy
pythia-1.4b,medium,draw_1,17,17.791793823242188,1.5445185899734497,17.521717071533203,norm_proxy
pythia-1.4b,medium,draw_1,18,19.62521743774414,1.055782437324524,19.546993255615234,norm_proxy
pythia-1.4b,medium,draw_1,19,15.800395011901855,1.4440772533416748,15.3949613571167,norm_proxy
pythia-1.4b,medium,draw_1,20,15.008428573608398,0.9943951964378357,14.9124116897583,norm_proxy
pythia-1.4b,medium,draw_1,21,16.520511627197266,1.8237800598144531,16.121126174926758,norm_proxy
pythia-1.4b,medium,draw_1,22,26.373031616210938,1.8341089487075806,26.214323043823242,norm_proxy
pythia-1.4b,medium,draw_1,23,133.14984130859375,11.8151273727417,133.74472045898438,norm_proxy
pythia-1.4b,medium,draw_2,0,21.82948112487793,1.8990364074707031,21.364585876464844,norm_proxy
pythia-1.4b,medium,draw_2,1,10.708719253540039,1.3354990482330322,10.500600814819336,norm_proxy
pythia-1.4b,medium,draw_2,2,10.861367225646973,0.7917001843452454,10.88521671295166,norm_proxy
pythia-1.4b,medium,draw_2,3,12.018232345581055,0.9548367261886597,11.963377952575684,norm_proxy
pythia-1.4b,medium,draw_2,4,13.18179702758789,0.821804404258728,13.121402740478516,norm_proxy
pythia-1.4b,medium,draw_2,5,15.35519790649414,0.8592740893363953,15.464004516601562,norm_proxy
pythia-1.4b,medium,draw_2,6,18.708797454833984,1.321382761001587,18.803808212280273,norm_proxy
pythia-1.4b,medium,draw_2,7,20.812395095825195,1.509278416633606,20.66124153137207,norm_proxy
pythia-1.4b,medium,draw_2,8,22.15797233581543,1.3988113403320312,22.203399658203125,norm_proxy
pythia-1.4b,medium,draw_2,9,21.271297454833984,1.401300072669983,21.262327194213867,norm_proxy
pythia-1.4b,medium,draw_2,10,22.48435401916504,1.5224581956863403,22.500455856323242,norm_proxy
pythia-1.4b,medium,draw_2,11,23.186067581176758,1.3852927684783936,23.16246795654297,norm_proxy
pythia-1.4b,medium,draw_2,12,18.576539993286133,1.3367085456848145,18.312110900878906,norm_proxy
pythia-1.4b,medium,draw_2,13,20.36434555053711,1.5218297243118286,20.08653450012207,norm_proxy
pythia-1.4b,medium,draw_2,14,21.26041030883789,1.6462987661361694,21.062824249267578,norm_proxy
pythia-1.4b,medium,draw_2,15,24.265560150146484,2.694143056869507,23.65120506286621,norm_proxy
pythia-1.4b,medium,draw_2,16,22.481630325317383,1.6356321573257446,22.30937385559082,norm_proxy
pythia-1.4b,medium,draw_2,17,18.014589309692383,1.6768852472305298,17.618175506591797,norm_proxy
pythia-1.4b,medium,draw_2,18,19.648719787597656,1.1233177185058594,19.496536254882812,norm_proxy
pythia-1.4b,medium,draw_2,19,15.967785835266113,1.555794358253479,15.545119285583496,norm_proxy
pythia-1.4b,medium,draw_2,20,15.041735649108887,0.9650781154632568,14.886606216430664,norm_proxy
pythia-1.4b,medium,draw_2,21,16.791000366210938,2.0746231079101562,16.218679428100586,norm_proxy
pythia-1.4b,medium,draw_2,22,26.625202178955078,1.9088869094848633,26.437484741210938,norm_proxy
pythia-1.4b,medium,draw_2,23,133.2831573486328,12.782320976257324,132.20132446289062,norm_proxy
pythia-1.4b,medium,draw_3,0,21.792312622070312,1.7505347728729248,21.644819259643555,norm_proxy
pythia-1.4b,medium,draw_3,1,10.782369613647461,1.2824903726577759,10.606179237365723,norm_proxy
pythia-1.4b,medium,draw_3,2,10.883703231811523,0.9019078016281128,10.815279006958008,norm_proxy
pythia-1.4b,medium,draw_3,3,12.01265811920166,0.7219380736351013,11.89993667602539,norm_proxy
pythia-1.4b,medium,draw_3,4,13.230560302734375,0.7241218090057373,13.21369457244873,norm_proxy
pythia-1.4b,medium,draw_3,5,15.624006271362305,0.9981860518455505,15.529776573181152,norm_proxy
pythia-1.4b,medium,draw_3,6,19.026735305786133,1.4375357627868652,18.935148239135742,norm_proxy
pythia-1.4b,medium,draw_3,7,20.472997665405273,1.4226852655410767,20.44036865234375,norm_proxy
pythia-1.4b,medium,draw_3,8,21.832813262939453,1.3631094694137573,21.921785354614258,norm_proxy
pythia-1.4b,medium,draw_3,9,20.6334285736084,1.6295534372329712,20.589725494384766,norm_proxy
pythia-1.4b,medium,draw_3,10,21.921791076660156,1.4931824207305908,21.700071334838867,norm_proxy
pythia-1.4b,medium,draw_3,11,23.003515243530273,1.4777299165725708,22.906631469726562,norm_proxy
pythia-1.4b,medium,draw_3,12,18.55255126953125,1.2593947649002075,18.330541610717773,norm_proxy
pythia-1.4b,medium,draw_3,13,20.281307220458984,1.522794485092163,20.07558250427246,norm_proxy
pythia-1.4b,medium,draw_3,14,20.841310501098633,1.6017496585845947,20.688383102416992,norm_proxy
pythia-1.4b,medium,draw_3,15,23.813133239746094,2.3986852169036865,23.609500885009766,norm_proxy
pythia-1.4b,medium,draw_3,16,22.24256134033203,1.7374800443649292,22.193450927734375,norm_proxy
pythia-1.4b,medium,draw_3,17,17.906890869140625,1.431274175643921,17.695077896118164,norm_proxy
pythia-1.4b,medium,draw_3,18,19.539031982421875,1.0510168075561523,19.454092025756836,norm_proxy
pythia-1.4b,medium,draw_3,19,16.104507446289062,1.4144761562347412,15.779026985168457,norm_proxy
pythia-1.4b,medium,draw_3,20,15.417899131774902,1.196016788482666,15.269347190856934,norm_proxy
pythia-1.4b,medium,draw_3,21,17.00571632385254,1.8181171417236328,16.619598388671875,norm_proxy
pythia-1.4b,medium,draw_3,22,26.97758674621582,1.955436110496521,26.860225677490234,norm_proxy
pythia-1.4b,medium,draw_3,23,132.76268005371094,12.87649154663086,132.67044067382812,norm_proxy
pythia-1.4b,high,draw_1,0,20.286008834838867,1.4190924167633057,19.99150848388672,norm_proxy
pythia-1.4b,high,draw_1,1,10.096571922302246,1.0791891813278198,9.989113807678223,norm_proxy
pythia-1.4b,high,draw_1,2,10.759653091430664,0.6373897194862366,10.701882362365723,norm_proxy
pythia-1.4b,high,draw_1,3,12.036564826965332,1.5894824266433716,11.813183784484863,norm_proxy
pythia-1.4b,high,draw_1,4,13.172451972961426,2.472665309906006,13.02392578125,norm_proxy
pythia-1.4b,high,draw_1,5,15.361136436462402,1.0523805618286133,15.280777931213379,norm_proxy
pythia-1.4b,high,draw_1,6,18.77016258239746,1.558364987373352,18.614458084106445,norm_proxy
pythia-1.4b,high,draw_1,7,20.429027557373047,1.4565553665161133,20.4295597076416,norm_proxy
pythia-1.4b,high,draw_1,8,21.63869857788086,1.2690508365631104,21.5872745513916,norm_proxy
pythia-1.4b,high,draw_1,9,20.44281768798828,1.3514630794525146,20.414215087890625,norm_proxy
pythia-1.4b,high,draw_1,10,22.58228302001953,1.752259612083435,22.65351104736328,norm_proxy
pythia-1.4b,high,draw_1,11,22.908985137939453,1.522486925125122,22.87389373779297,norm_proxy
pythia-1.4b,high,draw_1,12,18.718687057495117,1.9660820960998535,18.33622932434082,norm_proxy
pythia-1.4b,high,draw_1,13,20.062158584594727,1.357758641242981,19.991945266723633,norm_proxy
pythia-1.4b,high,draw_1,14,20.956680297851562,1.5568875074386597,20.875768661499023,norm_proxy
pythia-1.4b,high,draw_1,15,23.671770095825195,2.899064302444458,23.180028915405273,norm_proxy
pythia-1.4b,high,draw_1,16,22.78219985961914,1.6953141689300537,22.68337631225586,norm_proxy
pythia-1.4b,high,draw_1,17,18.099985122680664,1.728224754333496,17.782997131347656,norm_proxy
pythia-1.4b,high,draw_1,18,20.094266891479492,1.1937236785888672,19.923749923706055,norm_proxy
pythia-1.4b,high,draw_1,19,16.205169677734375,1.713050127029419,15.686896324157715,norm_proxy
pythia-1.4b,high,draw_1,20,15.331640243530273,1.1650917530059814,15.182435989379883,norm_proxy
pythia-1.4b,high,draw_1,21,16.60663414001465,1.9896944761276245,16.259275436401367,norm_proxy
pythia-1.4b,high,draw_1,22,26.487356185913086,2.084897518157959,26.403057098388672,norm_proxy
pythia-1.4b,high,draw_1,23,137.27430725097656,13.950016975402832,137.4115753173828,norm_proxy
pythia-1.4b,high,draw_2,0,20.128965377807617,1.405347228050232,19.945697784423828,norm_proxy
pythia-1.4b,high,draw_2,1,10.189148902893066,1.11412513256073,9.999336242675781,norm_proxy
pythia-1.4b,high,draw_2,2,10.738585472106934,0.7308284044265747,10.708080291748047,norm_proxy
pythia-1.4b,high,draw_2,3,11.770758628845215,0.9111737012863159,11.696800231933594,norm_proxy
pythia-1.4b,high,draw_2,4,13.58309268951416,0.7996916174888611,13.562679290771484,norm_proxy
pythia-1.4b,high,draw_2,5,15.91219425201416,0.9008792638778687,15.950550079345703,norm_proxy
pythia-1.4b,high,draw_2,6,18.9484920501709,1.1176133155822754,19.004117965698242,norm_proxy
pythia-1.4b,high,draw_2,7,20.073232650756836,1.4396518468856812,19.856727600097656,norm_proxy
pythia-1.4b,high,draw_2,8,21.4303035736084,1.322209358215332,21.432897567749023,norm_proxy
pythia-1.4b,high,draw_2,9,20.589305877685547,1.465820550918579,20.547237396240234,norm_proxy
pythia-1.4b,high,draw_2,10,22.965381622314453,1.6844431161880493,22.88617515563965,norm_proxy
pythia-1.4b,high,draw_2,11,23.36128044128418,1.4503940343856812,23.35667610168457,norm_proxy
pythia-1.4b,high,draw_2,12,19.27511978149414,2.0375936031341553,18.73585319519043,norm_proxy
pythia-1.4b,high,draw_2,13,20.62862777709961,1.4562594890594482,20.50018310546875,norm_proxy
pythia-1.4b,high,draw_2,14,21.239778518676758,1.5030778646469116,21.139799118041992,norm_proxy
pythia-1.4b,high,draw_2,15,23.834705352783203,2.8257696628570557,23.421594619750977,norm_proxy
pythia-1.4b,high,draw_2,16,23.023216247558594,1.7118163108825684,23.055450439453125,norm_proxy
pythia-1.4b,high,draw_2,17,18.12388801574707,1.7813631296157837,17.94289779663086,norm_proxy
pythia-1.4b,high,draw_2,18,20.207983016967773,1.1096714735031128,20.124862670898438,norm_proxy
pythia-1.4b,high,draw_2,19,16.24363136291504,1.7264808416366577,15.79075813293457,norm_proxy
pythia-1.4b,high,draw_2,20,15.186426162719727,0.983503520488739,15.111063003540039,norm_proxy
pythia-1.4b,high,draw_2,21,16.423595428466797,1.7767622470855713,16.088275909423828,norm_proxy
pythia-1.4b,high,draw_2,22,26.643217086791992,2.008451223373413,26.59617042541504,norm_proxy
pythia-1.4b,high,draw_2,23,138.79498291015625,13.385756492614746,138.3218536376953,norm_proxy
pythia-1.4b,high,draw_3,0,20.305517196655273,1.5245317220687866,20.048534393310547,norm_proxy
pythia-1.4b,high,draw_3,1,10.252795219421387,1.1276313066482544,10.096672058105469,norm_proxy
pythia-1.4b,high,draw_3,2,10.769048690795898,0.7393882870674133,10.750718116760254,norm_proxy
pythia-1.4b,high,draw_3,3,11.91293716430664,0.9511234760284424,11.804483413696289,norm_proxy
pythia-1.4b,high,draw_3,4,13.23654556274414,0.8105364441871643,13.149491310119629,norm_proxy
pythia-1.4b,high,draw_3,5,15.389331817626953,0.9654238224029541,15.409546852111816,norm_proxy
pythia-1.4b,high,draw_3,6,18.711471557617188,1.3796601295471191,18.622234344482422,norm_proxy
pythia-1.4b,high,draw_3,7,20.160926818847656,1.3937952518463135,20.209800720214844,norm_proxy
pythia-1.4b,high,draw_3,8,21.380748748779297,1.128753900527954,21.25253677368164,norm_proxy
pythia-1.4b,high,draw_3,9,20.39524269104004,1.4164059162139893,20.162002563476562,norm_proxy
pythia-1.4b,high,draw_3,10,22.62796401977539,1.8230650424957275,22.40972328186035,norm_proxy
pythia-1.4b,high,draw_3,11,22.80193519592285,1.4592862129211426,22.6372013092041,norm_proxy
pythia-1.4b,high,draw_3,12,19.20657730102539,2.229238510131836,18.535629272460938,norm_proxy
pythia-1.4b,high,draw_3,13,20.594968795776367,1.5536255836486816,20.572349548339844,norm_proxy
pythia-1.4b,high,draw_3,14,21.150394439697266,1.5720642805099487,20.973041534423828,norm_proxy
pythia-1.4b,high,draw_3,15,23.900285720825195,2.8607170581817627,23.448143005371094,norm_proxy
pythia-1.4b,high,draw_3,16,22.876354217529297,1.7450134754180908,22.865238189697266,norm_proxy
pythia-1.4b,high,draw_3,17,18.481054306030273,1.8099243640899658,18.199373245239258,norm_proxy
pythia-1.4b,high,draw_3,18,20.152191162109375,1.1422882080078125,20.087316513061523,norm_proxy
pythia-1.4b,high,draw_3,19,16.703018188476562,1.829851746559143,16.23073959350586,norm_proxy
pythia-1.4b,high,draw_3,20,15.629884719848633,1.153628945350647,15.552910804748535,norm_proxy
pythia-1.4b,high,draw_3,21,16.93191146850586,1.9037251472473145,16.667007446289062,norm_proxy
pythia-1.4b,high,draw_3,22,27.017314910888672,2.158128261566162,26.9465389251709,norm_proxy
pythia-1.4b,high,draw_3,23,138.4434051513672,13.97414493560791,137.6970672607422,norm_proxy
pythia-1.4b,very_high,draw_1,0,19.555395126342773,0.9849175810813904,19.507875442504883,norm_proxy
pythia-1.4b,very_high,draw_1,1,9.723858833312988,1.1444631814956665,9.680813789367676,norm_proxy
pythia-1.4b,very_high,draw_1,2,10.564279556274414,0.8778010606765747,10.520970344543457,norm_proxy
pythia-1.4b,very_high,draw_1,3,12.332931518554688,4.213772773742676,11.848793029785156,norm_proxy
pythia-1.4b,very_high,draw_1,4,13.520112991333008,8.166640281677246,12.951177597045898,norm_proxy
pythia-1.4b,very_high,draw_1,5,15.045876502990723,1.1758195161819458,14.935518264770508,norm_proxy
pythia-1.4b,very_high,draw_1,6,18.480241775512695,2.1839005947113037,18.353883743286133,norm_proxy
pythia-1.4b,very_high,draw_1,7,19.9859676361084,1.617807149887085,19.809471130371094,norm_proxy
pythia-1.4b,very_high,draw_1,8,21.01049041748047,1.427085280418396,20.93671989440918,norm_proxy
pythia-1.4b,very_high,draw_1,9,20.43463134765625,1.7443678379058838,20.327564239501953,norm_proxy
pythia-1.4b,very_high,draw_1,10,22.73820686340332,1.9185025691986084,22.711393356323242,norm_proxy
pythia-1.4b,very_high,draw_1,11,22.8616943359375,1.5265880823135376,22.878812789916992,norm_proxy
pythia-1.4b,very_high,draw_1,12,20.264732360839844,3.3577897548675537,19.16822052001953,norm_proxy
pythia-1.4b,very_high,draw_1,13,20.92673110961914,1.603973388671875,20.846820831298828,norm_proxy
pythia-1.4b,very_high,draw_1,14,21.43477439880371,1.7980490922927856,21.20328140258789,norm_proxy
pythia-1.4b,very_high,draw_1,15,23.85135841369629,3.371028423309326,23.052379608154297,norm_proxy
pythia-1.4b,very_high,draw_1,16,24.0981388092041,2.211153507232666,24.021753311157227,norm_proxy
pythia-1.4b,very_high,draw_1,17,18.607418060302734,2.284433603286743,18.00678825378418,norm_proxy
pythia-1.4b,very_high,draw_1,18,20.66829490661621,1.3178317546844482,20.621366500854492,norm_proxy
pythia-1.4b,very_high,draw_1,19,17.1925048828125,2.4446194171905518,16.539775848388672,norm_proxy
pythia-1.4b,very_high,draw_1,20,15.774871826171875,1.1812502145767212,15.638077735900879,norm_proxy
pythia-1.4b,very_high,draw_1,21,16.57401466369629,1.9288491010665894,16.198028564453125,norm_proxy
pythia-1.4b,very_high,draw_1,22,28.045482635498047,2.42533540725708,27.65656280517578,norm_proxy
pythia-1.4b,very_high,draw_1,23,146.98361206054688,15.58287525177002,146.97799682617188,norm_proxy
pythia-1.4b,very_high,draw_2,0,19.397497177124023,1.0831562280654907,19.348825454711914,norm_proxy
pythia-1.4b,very_high,draw_2,1,9.523420333862305,1.014251947402954,9.316916465759277,norm_proxy
pythia-1.4b,very_high,draw_2,2,10.482409477233887,0.769648551940918,10.432000160217285,norm_proxy
pythia-1.4b,very_high,draw_2,3,12.259012222290039,1.7206916809082031,11.933868408203125,norm_proxy
pythia-1.4b,very_high,draw_2,4,13.137921333312988,1.2407290935516357,13.019309997558594,norm_proxy
pythia-1.4b,very_high,draw_2,5,15.094051361083984,1.000064492225647,14.942052841186523,norm_proxy
pythia-1.4b,very_high,draw_2,6,18.241268157958984,1.3719407320022583,18.146284103393555,norm_proxy
pythia-1.4b,very_high,draw_2,7,20.007373809814453,1.567723274230957,19.945972442626953,norm_proxy
pythia-1.4b,very_high,draw_2,8,21.357215881347656,1.454164743423462,21.346275329589844,norm_proxy
pythia-1.4b,very_high,draw_2,9,20.346532821655273,1.6856950521469116,20.393455505371094,norm_proxy
pythia-1.4b,very_high,draw_2,10,22.704261779785156,1.971480131149292,22.461591720581055,norm_proxy
pythia-1.4b,very_high,draw_2,11,22.746402740478516,1.534529209136963,22.644426345825195,norm_proxy
pythia-1.4b,very_high,draw_2,12,20.250017166137695,3.139270782470703,19.186466217041016,norm_proxy
pythia-1.4b,very_high,draw_2,13,20.822582244873047,1.5442383289337158,20.71725845336914,norm_proxy
pythia-1.4b,very_high,draw_2,14,21.30384063720703,1.688718318939209,21.254924774169922,norm_proxy
pythia-1.4b,very_high,draw_2,15,23.760726928710938,3.023912191390991,23.17193603515625,norm_proxy
pythia-1.4b,very_high,draw_2,16,23.93547248840332,2.032693862915039,23.849411010742188,norm_proxy
pythia-1.4b,very_high,draw_2,17,18.451786041259766,1.9902598857879639,17.99603843688965,norm_proxy
pythia-1.4b,very_high,draw_2,18,20.615768432617188,1.1413239240646362,20.482091903686523,norm_proxy
pythia-1.4b,very_high,draw_2,19,17.071481704711914,2.3087782859802246,16.498796463012695,norm_proxy
pythia-1.4b,very_high,draw_2,20,15.793779373168945,1.113309383392334,15.67594051361084,norm_proxy
pythia-1.4b,very_high,draw_2,21,16.42256736755371,1.839186191558838,16.098947525024414,norm_proxy
pythia-1.4b,very_high,draw_2,22,28.107152938842773,2.7796006202697754,27.94300079345703,norm_proxy
pythia-1.4b,very_high,draw_2,23,148.063720703125,15.697748184204102,147.19012451171875,norm_proxy
pythia-1.4b,very_high,draw_3,0,19.546247482299805,1.1816984415054321,19.39042854309082,norm_proxy
pythia-1.4b,very_high,draw_3,1,9.519622802734375,1.0746607780456543,9.387458801269531,norm_proxy
pythia-1.4b,very_high,draw_3,2,10.342737197875977,0.6754102110862732,10.311630249023438,norm_proxy
pythia-1.4b,very_high,draw_3,3,11.637081146240234,0.8528805375099182,11.53976821899414,norm_proxy
pythia-1.4b,very_high,draw_3,4,13.040182113647461,0.8584303259849548,12.968795776367188,norm_proxy
pythia-1.4b,very_high,draw_3,5,15.37254810333252,0.9787986278533936,15.313130378723145,norm_proxy
pythia-1.4b,very_high,draw_3,6,18.58020782470703,1.282033085823059,18.51303482055664,norm_proxy
pythia-1.4b,very_high,draw_3,7,20.077434539794922,1.4288077354431152,19.93720817565918,norm_proxy
pythia-1.4b,very_high,draw_3,8,21.252620697021484,1.3363679647445679,21.22919464111328,norm_proxy
