model,draw,layer,neuron_idx,rank,f_stat,p_val,preferred_band,preferred_band_mean
pythia-1.4b,draw_1,7,6386,25,68.1772003233824,1.107344851919311e-51,very_high,-0.8743743300437927
pythia-1.4b,draw_1,7,940,26,67.97595309254577,1.5271198344619898e-51,very_high,-1.2013020515441895
pythia-1.4b,draw_1,7,2820,27,67.52608046084038,3.1347110643021604e-51,very_high,-0.923084020614624
pythia-1.4b,draw_1,7,1192,28,66.09021788744293,3.130791219304947e-50,low,0.04243682324886322
pythia-1.4b,draw_1,7,6605,29,65.45460465759888,8.696741934063222e-50,low,-0.5893636345863342
pythia-1.4b,draw_1,7,5835,30,64.2036049955834,6.5303330922658416e-49,very_high,-0.7840374112129211
pythia-1.4b,draw_1,7,2317,31,63.19791997742767,3.319193648048656e-48,very_high,-0.9452897310256958
pythia-1.4b,draw_1,7,4494,32,62.98035583786558,4.7211340619346904e-48,low,0.3251968324184418
pythia-1.4b,draw_1,7,2333,33,61.82772139862099,3.063736068461911e-47,very_high,-1.0057247877120972
pythia-1.4b,draw_1,7,7354,34,60.991268778422295,1.1948114051819685e-46,very_high,-1.1438885927200317
pythia-1.4b,draw_1,7,1208,35,60.85619270354212,1.4889346744871726e-46,very_high,-0.6123821139335632
pythia-1.4b,draw_1,7,6499,36,60.77818890198326,1.6907739710087168e-46,very_high,-0.7942778468132019
pythia-1.4b,draw_1,7,5675,37,59.44454170920772,1.4924170577176288e-45,very_high,-1.0049333572387695
pythia-1.4b,draw_1,7,4265,38,59.440504725692904,1.502306518133538e-45,very_high,-1.118554949760437
pythia-1.4b,draw_1,7,6868,39,58.529141059878036,6.685456229164942e-45,very_high,-0.48810839653015137
pythia-1.4b,draw_1,7,2604,40,58.444524778751436,7.680932388827452e-45,control,-1.0150936841964722
pythia-1.4b,draw_1,7,3292,41,58.262397165008004,1.0356550866857646e-44,low,0.4034706950187683
pythia-1.4b,draw_1,7,7959,42,57.435836785683755,4.0284266844835483e-44,low,1.097930669784546
pythia-1.4b,draw_1,7,585,43,57.01440019072773,8.062046106736671e-44,very_high,-1.0819324254989624
pythia-1.4b,draw_1,7,7970,44,57.00162207846701,8.23354162413238e-44,low,0.5995718836784363
pythia-1.4b,draw_1,7,2245,45,56.79035879980648,1.1661951249886196e-43,very_high,-1.1607944965362549
pythia-1.4b,draw_1,7,1384,46,56.344483944042516,2.4330118488279418e-43,very_high,-1.3499611616134644
pythia-1.4b,draw_1,7,3164,47,56.17487951954643,3.2191002754179104e-43,low,0.7967179417610168
pythia-1.4b,draw_1,7,6507,48,55.87608886528791,5.2732756833749534e-43,very_high,-0.632507860660553
pythia-1.4b,draw_1,7,6775,49,55.522806381273554,9.456942456016022e-43,very_high,-0.4151412844657898
pythia-1.4b,draw_1,8,5695,0,87.60532231427523,8.380571292090783e-65,low,0.9268650412559509
pythia-1.4b,draw_1,8,6481,1,80.2109483502503,6.854286586114287e-60,low,-0.1883516162633896
pythia-1.4b,draw_1,8,3268,2,77.66443158986378,3.552769468765524e-58,low,0.09561523795127869
pythia-1.4b,draw_1,8,1912,3,77.02977339823222,9.544129156199478e-58,low,0.2195136547088623
pythia-1.4b,draw_1,8,2467,4,76.10532219315947,4.0382734248047454e-57,very_high,-0.13039498031139374
pythia-1.4b,draw_1,8,4932,5,73.87896932227389,1.3224782320402295e-55,low,1.019003987312317
pythia-1.4b,draw_1,8,7026,6,73.4695121621035,2.5180137081340162e-55,very_high,-1.1695311069488525
pythia-1.4b,draw_1,8,1064,7,71.12036692985765,1.0272198051455841e-53,very_high,-1.2339296340942383
pythia-1.4b,draw_1,8,110,8,67.82828603990488,1.9335179456165493e-51,low,0.3535099923610687
pythia-1.4b,draw_1,8,2422,9,67.49819429668453,3.2777083767256445e-51,very_high,-0.27635130286216736
pythia-1.4b,draw_1,8,649,10,65.87029562571186,4.457451301764768e-50,very_high,-0.44977450370788574
pythia-1.4b,draw_1,8,816,11,65.53764906945835,7.6092398672246215e-50,low,0.3416883051395416
pythia-1.4b,draw_1,8,1740,12,64.07879650517019,7.988340600443606e-49,very_high,-0.946497917175293
pythia-1.4b,draw_1,8,6914,13,63.56042826032285,1.8462275624715836e-48,very_high,-0.41675421595573425
pythia-1.4b,draw_1,8,2608,14,62.71144795053402,7.299595093836655e-48,low,0.4827784597873688
pythia-1.4b,draw_1,8,4146,15,62.47193752650816,1.0764193360746422e-47,very_high,-2.0696678161621094
pythia-1.4b,draw_1,8,509,16,61.67792272177482,3.9084031733972386e-47,low,-0.5594966411590576
pythia-1.4b,draw_1,8,7820,17,61.60371219408131,4.40964387619902e-47,low,0.4206756353378296
pythia-1.4b,draw_1,8,4461,18,59.82078928094929,8.066818407790707e-46,very_high,-1.0474077463150024
pythia-1.4b,draw_1,8,6464,19,59.503928012167215,1.35425033692841e-45,very_high,-0.5634791851043701
pythia-1.4b,draw_1,8,3750,20,59.472358314264255,1.426024225365341e-45,very_high,-0.9641028046607971
pythia-1.4b,draw_1,8,390,21,59.02624453887886,2.959855367632045e-45,control,-1.1367459297180176
pythia-1.4b,draw_1,8,7034,22,58.75710766893386,4.6003709945569555e-45,low,-0.4386611580848694
pythia-1.4b,draw_1,8,177,23,58.54104124760724,6.55623011723485e-45,low,-0.4778154492378235
pythia-1.4b,draw_1,8,2412,24,58.25609591378642,1.0464227999330118e-44,low,0.9491867423057556
pythia-1.4b,draw_1,8,1889,25,57.01377268156476,8.070383772300075e-44,very_high,0.10290781408548355
pythia-1.4b,draw_1,8,789,26,56.8983881349223,9.76004626291157e-44,very_high,-0.48960205912590027
pythia-1.4b,draw_1,8,7243,27,56.50753122196401,1.8591291287269965e-43,control,-0.4299311637878418
pythia-1.4b,draw_1,8,2168,28,56.10072579082417,3.638429406990421e-43,low,0.1430581510066986
pythia-1.4b,draw_1,8,586,29,55.96531441624089,4.550436795277958e-43,very_high,-1.4448113441467285
pythia-1.4b,draw_1,8,5319,30,55.568696092588176,8.765685930738522e-43,low,0.018516913056373596
pythia-1.4b,draw_1,8,5964,31,54.695721484941224,3.72064877068703e-42,very_high,-0.9465359449386597
pythia-1.4b,draw_1,8,2277,32,54.37086155263168,6.377480706940429e-42,very_high,-0.8389906287193298
pythia-1.4b,draw_1,8,7625,33,54.00845978292871,1.1640680165995232e-41,low,0.25553178787231445
pythia-1.4b,draw_1,8,3630,34,53.35908272312464,3.427015911427726e-41,very_high,-1.1149967908859253
pythia-1.4b,draw_1,8,2748,35,53.31539485562697,3.6854926654991906e-41,very_high,0.010738487355411053
pythia-1.4b,draw_1,8,4179,36,51.68625349583116,5.583375538689339e-40,low,-0.8324074745178223
pythia-1.4b,draw_1,8,8139,37,51.398670000232585,9.033003648959104e-40,low,0.014414639212191105
pythia-1.4b,draw_1,8,4091,38,51.38465311922585,9.247409420786281e-40,very_high,0.23976339399814606
pythia-1.4b,draw_1,8,1388,39,50.88020706096818,2.1524654155145304e-39,control,0.48672959208488464
pythia-1.4b,draw_1,8,2595,40,50.41740830170658,4.6775749746975727e-39,high,-0.4237286448478699
pythia-1.4b,draw_1,8,4265,41,50.35529437823119,5.191534591912221e-39,very_high,-0.8038832545280457
pythia-1.4b,draw_1,8,1541,42,50.251858256388225,6.176014092080819e-39,very_high,-0.7516990303993225
pythia-1.4b,draw_1,8,6046,43,49.8169402003787,1.2824408286153088e-38,low,0.011254730634391308
pythia-1.4b,draw_1,8,6974,44,49.53653674645912,2.0551113685273916e-38,very_high,-1.2201087474822998
pythia-1.4b,draw_1,8,6030,45,49.50421919811598,2.1699491611455456e-38,very_high,-0.5294196009635925
pythia-1.4b,draw_1,8,2300,46,49.40311644898277,2.572400388223624e-38,low,-0.7136019468307495
pythia-1.4b,draw_1,8,6031,47,49.18458876295626,3.7163591348312703e-38,low,-0.46883589029312134
pythia-1.4b,draw_1,8,6605,48,49.06894034351468,4.5155996602833043e-38,very_high,-1.437820315361023
pythia-1.4b,draw_1,8,4011,49,48.5837707333694,1.023112087403964e-37,low,-1.7799429893493652
pythia-1.4b,draw_1,9,4248,0,357.54051944138183,2.412793913078772e-198,low,0.6004270911216736
pythia-1.4b,draw_1,9,7202,1,330.46232631928876,8.36783731276578e-188,very_high,-0.48355597257614136
pythia-1.4b,draw_1,9,7044,2,181.2512095950245,8.871314070990146e-120,low,1.0590202808380127
pythia-1.4b,draw_1,9,8041,3,177.66972827831108,6.894691205944138e-118,very_high,0.270525187253952
pythia-1.4b,draw_1,9,8036,4,104.50792111347883,1.1138085526320452e-75,low,0.008222711272537708
pythia-1.4b,draw_1,9,3043,5,101.6228743756587,7.40767978411329e-74,low,-0.16680170595645905
pythia-1.4b,draw_1,9,6637,6,99.21646232816146,2.514861409301523e-72,low,-0.45828208327293396
pythia-1.4b,draw_1,9,6430,7,91.52461598400768,2.2820229675523552e-67,very_high,-1.9973126649856567
pythia-1.4b,draw_1,9,4872,8,90.29830556584115,1.438852551054673e-66,control,-1.0805758237838745
pythia-1.4b,draw_1,9,3013,9,85.35265865121278,2.5681775449086703e-63,very_high,-0.6715610027313232
pythia-1.4b,draw_1,9,529,10,85.13225411817731,3.5936192193317177e-63,low,-0.4667065441608429
pythia-1.4b,draw_1,9,492,11,85.12599869272921,3.628059322988187e-63,very_high,-0.5937488079071045
pythia-1.4b,draw_1,9,5011,12,81.513016089777,9.200448534570107e-61,very_high,-1.3051860332489014
pythia-1.4b,draw_1,9,4365,13,80.29393681884515,6.029528778125793e-60,low,0.9714196920394897
pythia-1.4b,draw_1,9,6977,14,79.03086603256375,4.25656178044533e-59,very_high,-0.9638962149620056
pythia-1.4b,draw_1,9,6347,15,77.80200454106127,2.8683672940469625e-58,low,-0.7233743071556091
pythia-1.4b,draw_1,9,4495,16,75.59000791536245,9.038286111235533e-57,very_high,-0.6546337008476257
pythia-1.4b,draw_1,9,1183,17,74.68902466879021,3.7069943519832954e-56,low,-0.6890455484390259
pythia-1.4b,draw_1,9,6354,18,73.99077213288597,1.109376149352096e-55,very_high,-1.4857934713363647
pythia-1.4b,draw_1,9,884,19,71.40183592028583,6.578643185947102e-54,very_high,-1.068601131439209
pythia-1.4b,draw_1,9,4758,20,71.2252811190658,8.699834463190791e-54,very_high,0.3831138014793396
pythia-1.4b,draw_1,9,3009,21,70.36569815914822,3.398475619627554e-53,low,0.21117034554481506
pythia-1.4b,draw_1,9,2515,22,68.1105192507549,1.2317596723577315e-51,very_high,-0.7819494605064392
pythia-1.4b,draw_1,9,2070,23,66.93056735247933,8.132644160165239e-51,very_high,-0.6436149477958679
pythia-1.4b,draw_1,9,5053,24,65.25920359775267,1.1910163700392865e-49,low,-0.7647479176521301
pythia-1.4b,draw_1,9,7616,25,64.97108633701832,1.8941371119333627e-49,very_high,-0.28095123171806335
pythia-1.4b,draw_1,9,4333,26,64.7916068681095,2.5293639463803574e-49,low,0.581875205039978
pythia-1.4b,draw_1,9,746,27,63.94516097571387,9.912916865010115e-49,low,0.5861949920654297
pythia-1.4b,draw_1,9,659,28,62.18141126897477,1.7248257561218526e-47,very_high,-1.6029560565948486
pythia-1.4b,draw_1,9,75,29,61.74282974824776,3.517011833317657e-47,very_high,-0.8502843976020813
pythia-1.4b,draw_1,9,1054,30,61.5537227718417,4.783105343976098e-47,low,-0.028867177665233612
pythia-1.4b,draw_1,9,8128,31,61.30311041778025,7.1909517817892315e-47,very_high,-0.8786906599998474
pythia-1.4b,draw_1,9,4188,32,61.12231317619873,9.651844534771539e-47,very_high,0.2762156128883362
pythia-1.4b,draw_1,9,8107,33,60.92217999441547,1.3371503841083536e-46,control,-0.3257767856121063
pythia-1.4b,draw_1,9,1877,34,60.37635249590313,3.256045601153654e-46,low,0.9227855205535889
pythia-1.4b,draw_1,9,990,35,59.274621066670015,1.9708333136837902e-45,low,1.6936368942260742
pythia-1.4b,draw_1,9,2458,36,59.22778166640352,2.127884153811818e-45,low,0.4855692684650421
pythia-1.4b,draw_1,9,1376,37,58.809036476780626,4.2250141143882106e-45,control,-0.7813873291015625
pythia-1.4b,draw_1,9,3958,38,58.606614600020336,5.887750557385777e-45,very_high,-1.0886056423187256
pythia-1.4b,draw_1,9,923,39,58.54960290954068,6.464808052784501e-45,very_high,-0.7865808606147766
pythia-1.4b,draw_1,9,2340,40,58.422152306006346,7.968105645687707e-45,low,0.7814070582389832
pythia-1.4b,draw_1,9,2707,41,57.574112221676494,3.208869432475018e-44,very_high,-0.7176479697227478
pythia-1.4b,draw_1,9,6178,42,57.48136086527901,3.7377392460203546e-44,very_high,-1.3253860473632812
pythia-1.4b,draw_1,9,7888,43,57.17524460728593,6.185943814049172e-44,very_high,-2.6390185356140137
pythia-1.4b,draw_1,9,3849,44,57.04643166041377,7.647712336229041e-44,very_high,-1.2955814599990845
pythia-1.4b,draw_1,9,1536,45,56.994758213242996,8.327165601216809e-44,very_high,-0.21620480716228485
pythia-1.4b,draw_1,9,1910,46,56.704136023045876,1.3443115732460254e-43,low,1.0803595781326294
pythia-1.4b,draw_1,9,4661,47,56.4556505648757,2.0252554944545076e-43,low,0.6104995608329773
pythia-1.4b,draw_1,9,4959,48,55.82860725423763,5.703735603914793e-43,low,0.3710300028324127
pythia-1.4b,draw_1,9,7741,49,54.85077530718061,2.877351203998493e-42,very_high,-1.0398772954940796
pythia-1.4b,draw_1,10,2616,0,224.86720382133743,1.0665046238945643e-141,low,-0.5977197289466858
pythia-1.4b,draw_1,10,8086,1,181.4939796016697,6.612519456558298e-120,low,0.11643323302268982
pythia-1.4b,draw_1,10,6844,2,172.5558561346594,3.660550418696169e-115,low,-0.22666142880916595
pythia-1.4b,draw_1,10,5321,3,141.3475082137914,7.691272781385173e-98,low,-0.1820460706949234
pythia-1.4b,draw_1,10,5962,4,119.03626538985365,1.1668602510772354e-84,low,0.6803155541419983
pythia-1.4b,draw_1,10,3449,5,114.37067376457158,8.225809477658637e-82,very_high,0.06367042660713196
pythia-1.4b,draw_1,10,7574,6,106.81236765667083,3.9848265324502936e-77,very_high,1.0673967599868774
pythia-1.4b,draw_1,10,7706,7,104.03011489462043,2.2272799411443246e-75,very_high,-0.17883209884166718
pythia-1.4b,draw_1,10,1065,8,98.99075169255596,3.5041909713357227e-72,low,-0.2734304368495941
pythia-1.4b,draw_1,10,811,9,94.11871210428255,4.733068315556057e-69,control,-0.6532818078994751
pythia-1.4b,draw_1,10,2602,10,90.85490830241662,6.23342147395121e-67,very_high,-3.564627170562744
pythia-1.4b,draw_1,10,3103,11,86.20734543197044,6.992558755748936e-64,very_high,-1.0346801280975342
pythia-1.4b,draw_1,10,602,12,77.2572881247212,6.695777004251822e-58,low,-0.1694469302892685
pythia-1.4b,draw_1,10,7849,13,76.69332450128307,1.6126883864707238e-57,very_high,-1.0258665084838867
pythia-1.4b,draw_1,10,544,14,75.96357066549771,5.0395741371602927e-57,very_high,-3.032635450363159
pythia-1.4b,draw_1,10,1355,15,73.24764750596913,3.570493212352162e-55,very_high,-1.1416869163513184
pythia-1.4b,draw_1,10,6522,16,72.03463240304286,2.4187801982597695e-54,very_high,-1.0376157760620117
pythia-1.4b,draw_1,10,3104,17,69.21952252626895,2.1015648373355475e-52,control,0.03575269877910614
pythia-1.4b,draw_1,10,7725,18,68.29706757060076,9.144854792242201e-52,low,-1.2810096740722656
pythia-1.4b,draw_1,10,7792,19,68.28841008463898,9.27210367004486e-52,very_high,-0.1251155138015747
pythia-1.4b,draw_1,10,4431,20,67.88882195282514,1.7552283135497783e-51,very_high,-0.5708843469619751
pythia-1.4b,draw_1,10,4982,21,66.77623819851766,1.0414576477647269e-50,very_high,-1.0143169164657593
pythia-1.4b,draw_1,10,3109,22,66.7113573605117,1.1556093172123775e-50,very_high,0.057188551872968674
pythia-1.4b,draw_1,10,2841,23,66.29900916660782,2.2391025318101993e-50,low,0.150755375623703
pythia-1.4b,draw_1,10,3717,24,66.22573834396695,2.518561714489879e-50,very_high,-1.6441943645477295
pythia-1.4b,draw_1,10,2436,25,65.65465320099983,6.304116404291246e-50,very_high,-0.26809993386268616
pythia-1.4b,draw_1,10,8191,26,63.56445273565829,1.834250028989598e-48,very_high,-1.278630018234253
pythia-1.4b,draw_1,10,6388,27,62.75788405787804,6.770297321091266e-48,very_high,-0.7236562371253967
pythia-1.4b,draw_1,10,1593,28,60.47376034571601,2.7776076995788117e-46,very_high,-0.5109681487083435
pythia-1.4b,draw_1,10,1777,29,58.93047586682163,3.462617463086182e-45,very_high,-0.4149949550628662
pythia-1.4b,draw_1,10,4764,30,58.72270062969907,4.867297896531026e-45,low,-0.1756109595298767
pythia-1.4b,draw_1,10,4098,31,58.544332184020234,6.520937017802051e-45,low,-0.4780023992061615
pythia-1.4b,draw_1,10,4251,32,57.92664782593592,1.797528553760409e-44,low,0.7780507802963257
pythia-1.4b,draw_1,10,2437,33,57.46791782346508,3.821320599293818e-44,low,0.7834265232086182
pythia-1.4b,draw_1,10,1046,34,57.436063087415405,4.026927063433591e-44,low,1.6424188613891602
pythia-1.4b,draw_1,10,3171,35,56.90832834205832,9.60148921419464e-44,very_high,-1.336125135421753
pythia-1.4b,draw_1,10,6043,36,56.7628985538413,1.2201942329055082e-43,low,0.2912299931049347
pythia-1.4b,draw_1,10,7721,37,56.67341004761829,1.4141677791554516e-43,very_high,-2.323046922683716
pythia-1.4b,draw_1,10,5123,38,56.258161446449456,2.8055757827955126e-43,control,-0.4717184007167816
pythia-1.4b,draw_1,10,944,39,56.21716841240084,3.0020086766941102e-43,very_high,-1.8928505182266235
pythia-1.4b,draw_1,10,6583,40,56.17833800603687,3.2007703705060013e-43,very_high,-1.7156331539154053
pythia-1.4b,draw_1,10,4322,41,55.89725327574075,5.092038094260163e-43,very_high,-1.0613017082214355
pythia-1.4b,draw_1,10,4400,42,54.72387318486763,3.5509795615871e-42,very_high,-1.793483018875122
pythia-1.4b,draw_1,10,4099,43,54.03018303919355,1.1228095635537161e-41,very_high,-0.8412493467330933
pythia-1.4b,draw_1,10,1937,44,53.700805915327386,1.941058714620528e-41,low,-0.7933070063591003
pythia-1.4b,draw_1,10,6233,45,53.64717289221641,2.122120336742224e-41,very_high,-1.2375086545944214
pythia-1.4b,draw_1,10,5276,46,53.45555985257249,2.9187184224362705e-41,low,0.28179705142974854
pythia-1.4b,draw_1,10,2357,47,53.26498629015787,4.008093374549055e-41,very_high,-0.6612718105316162
pythia-1.4b,draw_1,10,4965,48,52.53514216600126,1.3525469856417645e-40,very_high,-0.770207941532135
pythia-1.4b,draw_1,10,7368,49,52.2856802846931,2.0509121175318673e-40,very_high,0.14798249304294586
pythia-1.4b,draw_1,11,6782,0,159.24420515809769,6.350300695608808e-108,low,1.8420217037200928
pythia-1.4b,draw_1,11,6889,1,115.45115855691478,1.7891306792686605e-82,low,-0.7857509851455688
pythia-1.4b,draw_1,11,4139,2,109.37057564237553,1.0107012500928378e-78,low,0.4501273036003113
pythia-1.4b,draw_1,11,1207,3,102.20089655002788,3.187031490650238e-74,low,1.7654465436935425
pythia-1.4b,draw_1,11,3309,4,95.37659804310748,7.295803253297525e-70,low,0.20130445063114166
pythia-1.4b,draw_1,11,5375,5,88.6949603265172,1.6124878931843685e-65,very_high,-1.6254312992095947
pythia-1.4b,draw_1,11,4164,6,82.29244868380296,2.774528738829965e-61,very_high,-0.5433286428451538
pythia-1.4b,draw_1,11,8075,7,73.54852107610468,2.2236611571973814e-55,low,-0.026110710576176643
pythia-1.4b,draw_1,11,6681,8,73.36088411655888,2.9874895609929365e-55,very_high,-1.545302152633667
pythia-1.4b,draw_1,11,4342,9,70.52108078204341,2.655880417614814e-53,low,-0.13575802743434906
pythia-1.4b,draw_1,11,1887,10,70.46337083737743,2.9105270519304064e-53,very_high,-0.8752368092536926
pythia-1.4b,draw_1,11,4793,11,70.18834559295759,4.503555391213316e-53,low,1.2967889308929443
pythia-1.4b,draw_1,11,768,12,67.5442328565463,3.0450026264304454e-51,very_high,-0.40301355719566345
pythia-1.4b,draw_1,11,7183,13,66.88252336464465,8.783436155339326e-51,very_high,-1.0032273530960083
pythia-1.4b,draw_1,11,2622,14,65.12631031243025,1.4751496270976822e-49,very_high,-0.7777799367904663
pythia-1.4b,draw_1,11,7867,15,64.30179995744876,5.573115702834151e-49,very_high,-1.679017424583435
pythia-1.4b,draw_1,11,3214,16,63.86923398447119,1.1206746643833265e-48,very_high,-0.4594654440879822
pythia-1.4b,draw_1,11,4863,17,63.624384340255396,1.6648218025491282e-48,very_high,-0.09077443182468414
pythia-1.4b,draw_1,11,6895,18,63.35669737144439,2.566979578637969e-48,very_high,-0.11694785207509995
pythia-1.4b,draw_1,11,1659,19,62.45604763720972,1.104527248907918e-47,low,0.30097833275794983
pythia-1.4b,draw_1,11,4760,20,60.72482290651859,1.844438357078751e-46,low,-0.13262516260147095
pythia-1.4b,draw_1,11,2558,21,60.571009287836816,2.3701875890887167e-46,low,0.18503610789775848
pythia-1.4b,draw_1,11,4986,22,59.388019012925064,1.6370182654304547e-45,very_high,-0.6876819133758545
pythia-1.4b,draw_1,11,2018,23,57.952851498414084,1.721784825587845e-44,very_high,-1.5052506923675537
pythia-1.4b,draw_1,11,3336,24,57.21384320529044,5.805066382001802e-44,very_high,-1.3175058364868164
pythia-1.4b,draw_1,11,7288,25,56.32037184954258,2.5317846665088243e-43,low,0.7023764252662659
pythia-1.4b,draw_1,11,2049,26,55.352260485832126,1.2540061323310553e-42,low,0.7561929225921631
pythia-1.4b,draw_1,11,6766,27,55.20240084918784,1.6070624260535545e-42,low,-0.12169842422008514
