model,draw,band,layer,mean_logit_contrib,std_logit_contrib,median_logit_contrib,method
pythia-410m,draw_3,medium,10,-0.0024179290048778057,0.23229080438613892,-0.003757622092962265,direct
pythia-410m,draw_3,medium,11,-0.12687948346138,0.24403896927833557,-0.10662119090557098,direct
pythia-410m,draw_3,medium,12,-0.14479291439056396,0.19034768640995026,-0.15543845295906067,direct
pythia-410m,draw_3,medium,13,-0.07825855165719986,0.26076143980026245,-0.08589398860931396,direct
pythia-410m,draw_3,medium,14,0.017369665205478668,0.20910592377185822,0.008732892572879791,direct
pythia-410m,draw_3,medium,15,-0.0598301962018013,0.23145993053913116,-0.034606508910655975,direct
pythia-410m,draw_3,medium,16,-0.16443823277950287,0.26706045866012573,-0.16090556979179382,direct
pythia-410m,draw_3,medium,17,0.16155430674552917,0.31688040494918823,0.1436629444360733,direct
pythia-410m,draw_3,medium,18,-0.04749422147870064,0.3326198160648346,-0.061707839369773865,direct
pythia-410m,draw_3,medium,19,0.13899774849414825,0.3447112441062927,0.12172403931617737,direct
pythia-410m,draw_3,medium,20,0.09498957544565201,0.32485106587409973,0.0898004025220871,direct
pythia-410m,draw_3,medium,21,-0.02527947910130024,0.384469211101532,-0.0245467871427536,direct
pythia-410m,draw_3,medium,22,0.5516932010650635,0.4220575988292694,0.557706356048584,direct
pythia-410m,draw_3,medium,23,2.78942608833313,0.6339490413665771,2.795714855194092,direct
pythia-410m,draw_3,high,0,-0.010878253728151321,0.258739173412323,-0.02859235554933548,direct
pythia-410m,draw_3,high,1,-0.014826878905296326,0.1411893367767334,-0.024744465947151184,direct
pythia-410m,draw_3,high,2,-0.01979845203459263,0.1378425806760788,-0.018666481599211693,direct
pythia-410m,draw_3,high,3,-0.003291424596682191,0.1603682041168213,0.0006557479500770569,direct
pythia-410m,draw_3,high,4,0.007224627770483494,0.16075053811073303,-0.005716145038604736,direct
pythia-410m,draw_3,high,5,0.02166903018951416,0.21102958917617798,0.03165489435195923,direct
pythia-410m,draw_3,high,6,0.00945251528173685,0.1732235848903656,-0.0001701880246400833,direct
pythia-410m,draw_3,high,7,-0.01565144583582878,0.18263311684131622,-0.011560007929801941,direct
pythia-410m,draw_3,high,8,-0.02140256203711033,0.23435263335704803,-0.026592478156089783,direct
pythia-410m,draw_3,high,9,-0.042817141860723495,0.24918770790100098,-0.03010384738445282,direct
pythia-410m,draw_3,high,10,-0.07954113185405731,0.22816969454288483,-0.102664515376091,direct
pythia-410m,draw_3,high,11,-0.15472275018692017,0.2287144511938095,-0.15151765942573547,direct
pythia-410m,draw_3,high,12,-0.09900456666946411,0.1680007129907608,-0.1005992442369461,direct
pythia-410m,draw_3,high,13,-0.055844224989414215,0.2276550978422165,-0.032549016177654266,direct
pythia-410m,draw_3,high,14,0.013604026287794113,0.21834494173526764,0.001971624791622162,direct
pythia-410m,draw_3,high,15,0.05604945868253708,0.20606641471385956,0.05126518756151199,direct
pythia-410m,draw_3,high,16,-0.06805106997489929,0.26647937297821045,-0.09652122855186462,direct
pythia-410m,draw_3,high,17,0.12317803502082825,0.2668707072734833,0.1250338852405548,direct
pythia-410m,draw_3,high,18,-0.0013984765391796827,0.30598893761634827,-0.002340804785490036,direct
pythia-410m,draw_3,high,19,0.12216237187385559,0.3260056674480438,0.14428234100341797,direct
pythia-410m,draw_3,high,20,0.1318083256483078,0.2613487243652344,0.13735923171043396,direct
pythia-410m,draw_3,high,21,0.08992712944746017,0.3345527648925781,0.08484646677970886,direct
pythia-410m,draw_3,high,22,0.504395604133606,0.3535759449005127,0.5202984809875488,direct
pythia-410m,draw_3,high,23,2.8300282955169678,0.6767413020133972,2.8182411193847656,direct
pythia-410m,draw_3,very_high,0,-0.004638706333935261,0.24955782294273376,-0.008787915110588074,direct
pythia-410m,draw_3,very_high,1,-0.0007348987855948508,0.13433508574962616,-0.0031777173280715942,direct
pythia-410m,draw_3,very_high,2,-0.020670754835009575,0.14791998267173767,-0.02906251698732376,direct
pythia-410m,draw_3,very_high,3,-0.0006721183890476823,0.15776145458221436,0.0010916665196418762,direct
pythia-410m,draw_3,very_high,4,0.0061307987198233604,0.15274040400981903,0.007326720282435417,direct
pythia-410m,draw_3,very_high,5,0.0353366993367672,0.20390920341014862,0.024241209030151367,direct
pythia-410m,draw_3,very_high,6,-0.003055308014154434,0.1663908213376999,-0.0018873251974582672,direct
pythia-410m,draw_3,very_high,7,-0.058498233556747437,0.17742785811424255,-0.05215701088309288,direct
pythia-410m,draw_3,very_high,8,-0.018183745443820953,0.2482057511806488,-0.008861672133207321,direct
pythia-410m,draw_3,very_high,9,-0.03410518541932106,0.25568562746047974,-0.032728031277656555,direct
pythia-410m,draw_3,very_high,10,-0.05412643402814865,0.2242281287908554,-0.04695416986942291,direct
pythia-410m,draw_3,very_high,11,-0.13801796734333038,0.25080040097236633,-0.11943754553794861,direct
pythia-410m,draw_3,very_high,12,-0.1558532416820526,0.18809568881988525,-0.1647358387708664,direct
pythia-410m,draw_3,very_high,13,-0.06409791857004166,0.2540510594844818,-0.05695490539073944,direct
pythia-410m,draw_3,very_high,14,0.03272492438554764,0.21492689847946167,0.027850225567817688,direct
pythia-410m,draw_3,very_high,15,0.1776716560125351,0.2080756425857544,0.1631106436252594,direct
pythia-410m,draw_3,very_high,16,0.05099014192819595,0.26537054777145386,0.05670550465583801,direct
pythia-410m,draw_3,very_high,17,0.1268843114376068,0.2652123272418976,0.11815646290779114,direct
pythia-410m,draw_3,very_high,18,0.16187770664691925,0.2893916964530945,0.14490875601768494,direct
pythia-410m,draw_3,very_high,19,0.1592160016298294,0.3062315583229065,0.15143069624900818,direct
pythia-410m,draw_3,very_high,20,0.22912611067295074,0.26334521174430847,0.23495066165924072,direct
pythia-410m,draw_3,very_high,21,0.18712815642356873,0.36224815249443054,0.19466325640678406,direct
pythia-410m,draw_3,very_high,22,0.5663785934448242,0.4241431951522827,0.6005940437316895,direct
pythia-410m,draw_3,very_high,23,2.9314420223236084,0.7454771399497986,2.9391298294067383,direct
pythia-410m,draw_3,control,0,-0.012892971746623516,0.26935720443725586,0.007260363548994064,direct
pythia-410m,draw_3,control,1,-0.0062631163746118546,0.14285139739513397,-0.008109945803880692,direct
pythia-410m,draw_3,control,2,-0.03167944774031639,0.1432914137840271,-0.03600174933671951,direct
pythia-410m,draw_3,control,3,0.0020009311847388744,0.158577099442482,0.0048851072788238525,direct
pythia-410m,draw_3,control,4,0.016810640692710876,0.15827204287052155,0.022048011422157288,direct
pythia-410m,draw_3,control,5,0.006113291718065739,0.22601231932640076,-0.0017913579940795898,direct
pythia-410m,draw_3,control,6,0.0075894794426858425,0.1630251705646515,0.011610161513090134,direct
pythia-410m,draw_3,control,7,-0.026869438588619232,0.19010232388973236,-0.0391467921435833,direct
pythia-410m,draw_3,control,8,-0.03165668994188309,0.24063906073570251,-0.027999043464660645,direct
pythia-410m,draw_3,control,9,-0.0018224589293822646,0.2548062205314636,0.0007710158824920654,direct
pythia-410m,draw_3,control,10,-0.06709091365337372,0.22289590537548065,-0.056108228862285614,direct
pythia-410m,draw_3,control,11,-0.10762771964073181,0.2296990305185318,-0.11836320906877518,direct
pythia-410m,draw_3,control,12,-0.09688351303339005,0.17991863191127777,-0.10321056097745895,direct
pythia-410m,draw_3,control,13,-0.06708578020334244,0.26403480768203735,-0.04133598506450653,direct
pythia-410m,draw_3,control,14,0.022229380905628204,0.21817411482334137,0.023918718099594116,direct
pythia-410m,draw_3,control,15,0.14450961351394653,0.23407013714313507,0.15799325704574585,direct
pythia-410m,draw_3,control,16,0.005716138053685427,0.3158528208732605,-0.006488889455795288,direct
pythia-410m,draw_3,control,17,0.1290215700864792,0.29054325819015503,0.09131516516208649,direct
pythia-410m,draw_3,control,18,0.10793501138687134,0.3370010554790497,0.11144670099020004,direct
pythia-410m,draw_3,control,19,0.14950351417064667,0.302879273891449,0.16357213258743286,direct
pythia-410m,draw_3,control,20,0.18275614082813263,0.2461341917514801,0.17442968487739563,direct
pythia-410m,draw_3,control,21,0.12137522548437119,0.3413757085800171,0.1277875453233719,direct
pythia-410m,draw_3,control,22,0.5447803735733032,0.4632652997970581,0.5700129270553589,direct
pythia-410m,draw_3,control,23,2.793356418609619,0.6636066436767578,2.833512783050537,direct
pythia-1b,draw_1,low,0,-0.21101057529449463,0.5097850561141968,-0.16559123992919922,direct
pythia-1b,draw_1,low,1,-0.07067790627479553,0.3071717321872711,-0.07047441601753235,direct
pythia-1b,draw_1,low,2,4.356596036814153e-05,0.20404750108718872,0.005663134157657623,direct
pythia-1b,draw_1,low,3,0.19018061459064484,0.28501203656196594,0.19593188166618347,direct
pythia-1b,draw_1,low,4,0.0610322467982769,0.27355045080184937,0.05268436670303345,direct
pythia-1b,draw_1,low,5,0.03477957844734192,0.38066768646240234,0.022946476936340332,direct
pythia-1b,draw_1,low,6,-0.13681675493717194,0.4626689553260803,-0.16427257657051086,direct
pythia-1b,draw_1,low,7,-0.37473511695861816,0.5320011973381042,-0.3859363794326782,direct
pythia-1b,draw_1,low,8,-0.4132504463195801,0.505616307258606,-0.42623722553253174,direct
pythia-1b,draw_1,low,9,-0.2227068692445755,0.544769823551178,-0.24843165278434753,direct
pythia-1b,draw_1,low,10,-0.1503617763519287,0.37041595578193665,-0.1566815972328186,direct
pythia-1b,draw_1,low,11,-0.9629048705101013,0.538468599319458,-1.0036001205444336,direct
pythia-1b,draw_1,low,12,-0.47539272904396057,0.5298535227775574,-0.4296334981918335,direct
pythia-1b,draw_1,low,13,0.010477335192263126,0.5181742310523987,-0.021120980381965637,direct
pythia-1b,draw_1,low,14,0.27194392681121826,0.8368626832962036,0.281307190656662,direct
pythia-1b,draw_1,low,15,5.049742698669434,1.5788969993591309,5.24971866607666,direct
pythia-1b,draw_1,medium,0,-0.10628901422023773,0.46860599517822266,-0.16298046708106995,direct
pythia-1b,draw_1,medium,1,-0.002926151268184185,0.3074509799480438,0.01128503680229187,direct
pythia-1b,draw_1,medium,2,-0.0222440417855978,0.22485648095607758,-0.035858023911714554,direct
pythia-1b,draw_1,medium,3,0.11252004653215408,0.2594258189201355,0.1375354826450348,direct
pythia-1b,draw_1,medium,4,0.023266490548849106,0.25299856066703796,0.009624570608139038,direct
pythia-1b,draw_1,medium,5,-0.08234211057424545,0.36245861649513245,-0.11992131918668747,direct
pythia-1b,draw_1,medium,6,-0.18757668137550354,0.4739319980144501,-0.16716404259204865,direct
pythia-1b,draw_1,medium,7,-0.2771080434322357,0.49672502279281616,-0.28545546531677246,direct
pythia-1b,draw_1,medium,8,-0.43857231736183167,0.5336666107177734,-0.41631457209587097,direct
pythia-1b,draw_1,medium,9,-0.08261580765247345,0.5931690335273743,-0.12670037150382996,direct
pythia-1b,draw_1,medium,10,-0.1027754545211792,0.3832617998123169,-0.14280959963798523,direct
pythia-1b,draw_1,medium,11,-0.604554295539856,0.6014410853385925,-0.5509206056594849,direct
pythia-1b,draw_1,medium,12,-0.23132701218128204,0.5192471146583557,-0.20929363369941711,direct
pythia-1b,draw_1,medium,13,0.15285776555538177,0.5826246738433838,0.1751074343919754,direct
pythia-1b,draw_1,medium,14,0.43769779801368713,0.7655289769172668,0.46862104535102844,direct
pythia-1b,draw_1,medium,15,5.1932053565979,1.4632961750030518,5.232169151306152,direct
pythia-1b,draw_1,high,0,0.024109290912747383,0.47505393624305725,0.036619193851947784,direct
pythia-1b,draw_1,high,1,0.005049228668212891,0.231521338224411,0.018238410353660583,direct
pythia-1b,draw_1,high,2,-0.045423347502946854,0.21208937466144562,-0.0442427396774292,direct
pythia-1b,draw_1,high,3,0.0011547321919351816,0.25248509645462036,0.015408530831336975,direct
pythia-1b,draw_1,high,4,0.015176191926002502,0.24577486515045166,0.02900463342666626,direct
pythia-1b,draw_1,high,5,-0.09742054343223572,0.3444382846355438,-0.10017389059066772,direct
pythia-1b,draw_1,high,6,-0.17722779512405396,0.48232215642929077,-0.17221848666667938,direct
pythia-1b,draw_1,high,7,-0.22313152253627777,0.46992358565330505,-0.1926681101322174,direct
pythia-1b,draw_1,high,8,-0.46747714281082153,0.4729529023170471,-0.4602815508842468,direct
pythia-1b,draw_1,high,9,-0.047945354133844376,0.5552629828453064,-0.07114917039871216,direct
pythia-1b,draw_1,high,10,-0.03415464982390404,0.4088640511035919,-0.054433420300483704,direct
pythia-1b,draw_1,high,11,-0.0188753679394722,0.6133249998092651,-0.05668812245130539,direct
pythia-1b,draw_1,high,12,0.011454477906227112,0.529176652431488,0.02479352056980133,direct
pythia-1b,draw_1,high,13,0.2823364734649658,0.6632876396179199,0.343793660402298,direct
pythia-1b,draw_1,high,14,0.4949793815612793,0.802159309387207,0.5611008405685425,direct
pythia-1b,draw_1,high,15,4.92930793762207,1.7928487062454224,5.002330780029297,direct
pythia-1b,draw_1,very_high,0,0.08005964756011963,0.43871182203292847,0.08604372292757034,direct
pythia-1b,draw_1,very_high,1,0.033485136926174164,0.23421746492385864,0.030699022114276886,direct
pythia-1b,draw_1,very_high,2,-0.03916764259338379,0.2110588252544403,-0.0330144464969635,direct
pythia-1b,draw_1,very_high,3,-0.01463237963616848,0.2687055766582489,-0.015276774764060974,direct
pythia-1b,draw_1,very_high,4,-0.040972501039505005,0.2661602199077606,-0.036522164940834045,direct
pythia-1b,draw_1,very_high,5,-0.1461491584777832,0.3475622236728668,-0.14649342000484467,direct
pythia-1b,draw_1,very_high,6,-0.11574205011129379,0.4621872901916504,-0.08985245227813721,direct
pythia-1b,draw_1,very_high,7,-0.06695197522640228,0.4496031403541565,-0.05774328112602234,direct
pythia-1b,draw_1,very_high,8,-0.40035462379455566,0.5063635110855103,-0.37066563963890076,direct
pythia-1b,draw_1,very_high,9,0.048861049115657806,0.5843117833137512,0.036227256059646606,direct
pythia-1b,draw_1,very_high,10,0.0487574078142643,0.40082454681396484,0.03435322642326355,direct
pythia-1b,draw_1,very_high,11,0.5179755091667175,0.591631293296814,0.4612922966480255,direct
pythia-1b,draw_1,very_high,12,0.46159180998802185,0.5597470998764038,0.4393383264541626,direct
pythia-1b,draw_1,very_high,13,0.39040014147758484,0.6362444162368774,0.4160156846046448,direct
pythia-1b,draw_1,very_high,14,0.6391512751579285,0.923377275466919,0.6889403462409973,direct
pythia-1b,draw_1,very_high,15,4.126652240753174,1.9582449197769165,4.31209659576416,direct
pythia-1b,draw_1,control,0,0.05588753521442413,0.4834560453891754,0.016384363174438477,direct
pythia-1b,draw_1,control,1,0.03710160031914711,0.25360265374183655,0.035911962389945984,direct
pythia-1b,draw_1,control,2,-0.019908642396330833,0.21033214032649994,-0.03035653382539749,direct
pythia-1b,draw_1,control,3,-0.005182982422411442,0.2428359091281891,-0.014279879629611969,direct
pythia-1b,draw_1,control,4,-0.0441097654402256,0.2554732859134674,-0.04791567102074623,direct
pythia-1b,draw_1,control,5,-0.14153355360031128,0.36109253764152527,-0.1714005172252655,direct
pythia-1b,draw_1,control,6,-0.18081367015838623,0.44444558024406433,-0.19684839248657227,direct
pythia-1b,draw_1,control,7,-0.12632514536380768,0.5033887624740601,-0.1619710624217987,direct
pythia-1b,draw_1,control,8,-0.4407377243041992,0.46740368008613586,-0.3979353606700897,direct
pythia-1b,draw_1,control,9,-0.03413986787199974,0.584135115146637,-0.06222344934940338,direct
pythia-1b,draw_1,control,10,0.019836900755763054,0.4071698486804962,0.00029668211936950684,direct
pythia-1b,draw_1,control,11,0.2905917167663574,0.7282617688179016,0.3380366265773773,direct
pythia-1b,draw_1,control,12,0.32124239206314087,0.5947114825248718,0.3035743832588196,direct
pythia-1b,draw_1,control,13,0.35872122645378113,0.708128035068512,0.37379342317581177,direct
pythia-1b,draw_1,control,14,0.5105183124542236,1.0680575370788574,0.6230295896530151,direct
pythia-1b,draw_1,control,15,4.599093437194824,1.7933746576309204,4.733557224273682,direct
pythia-1b,draw_2,low,0,-0.24700850248336792,0.6019824743270874,-0.2325313538312912,direct
pythia-1b,draw_2,low,1,-0.06854881346225739,0.30665820837020874,-0.029366299510002136,direct
pythia-1b,draw_2,low,2,0.006938249804079533,0.23423409461975098,0.01701594516634941,direct
pythia-1b,draw_2,low,3,0.17925262451171875,0.270087331533432,0.18684975802898407,direct
pythia-1b,draw_2,low,4,0.06889686733484268,0.2632156014442444,0.07524064183235168,direct
pythia-1b,draw_2,low,5,0.04195653647184372,0.3672446012496948,0.05329202488064766,direct
pythia-1b,draw_2,low,6,-0.13302694261074066,0.4968254268169403,-0.1217765361070633,direct
pythia-1b,draw_2,low,7,-0.36011919379234314,0.5127831101417542,-0.34661948680877686,direct
pythia-1b,draw_2,low,8,-0.4194504916667938,0.41554075479507446,-0.4165073335170746,direct
pythia-1b,draw_2,low,9,-0.1685902178287506,0.5936882495880127,-0.17232775688171387,direct
pythia-1b,draw_2,low,10,-0.12549594044685364,0.3915354311466217,-0.1303911805152893,direct
pythia-1b,draw_2,low,11,-0.8834617733955383,0.5590106844902039,-0.9204162955284119,direct
pythia-1b,draw_2,low,12,-0.37272942066192627,0.5087700486183167,-0.3368227481842041,direct
pythia-1b,draw_2,low,13,-0.005064257420599461,0.5769434571266174,-0.015711605548858643,direct
pythia-1b,draw_2,low,14,0.41864630579948425,0.787277102470398,0.48046982288360596,direct
pythia-1b,draw_2,low,15,5.387423992156982,1.3405184745788574,5.32288932800293,direct
pythia-1b,draw_2,medium,0,-0.1291632205247879,0.4584398865699768,-0.15294915437698364,direct
pythia-1b,draw_2,medium,1,-0.004905376583337784,0.27786052227020264,0.037980817258358,direct
pythia-1b,draw_2,medium,2,-0.032022733241319656,0.20802126824855804,-0.007169537246227264,direct
pythia-1b,draw_2,medium,3,0.11271048337221146,0.27315521240234375,0.10410855710506439,direct
pythia-1b,draw_2,medium,4,-0.007009757682681084,0.24908846616744995,-0.019810400903224945,direct
pythia-1b,draw_2,medium,5,-0.03986988961696625,0.32495829463005066,-0.05939584970474243,direct
pythia-1b,draw_2,medium,6,-0.18127095699310303,0.5102354288101196,-0.12959381937980652,direct
pythia-1b,draw_2,medium,7,-0.285493940114975,0.526573121547699,-0.288751482963562,direct
pythia-1b,draw_2,medium,8,-0.462153822183609,0.46626293659210205,-0.48229390382766724,direct
pythia-1b,draw_2,medium,9,-0.1562855988740921,0.5767945647239685,-0.18558093905448914,direct
pythia-1b,draw_2,medium,10,-0.11481775343418121,0.3836356997489929,-0.1269305944442749,direct
pythia-1b,draw_2,medium,11,-0.6180391311645508,0.5735117197036743,-0.651960015296936,direct
pythia-1b,draw_2,medium,12,-0.2447541058063507,0.48536863923072815,-0.2512904107570648,direct
pythia-1b,draw_2,medium,13,0.12169952690601349,0.6385747194290161,0.16223368048667908,direct
pythia-1b,draw_2,medium,14,0.4768288731575012,0.7947530150413513,0.5149271488189697,direct
pythia-1b,draw_2,medium,15,5.1507062911987305,1.350141167640686,5.1635050773620605,direct
pythia-1b,draw_2,high,0,0.010260040871798992,0.48412179946899414,-0.002912767231464386,direct
pythia-1b,draw_2,high,1,0.04889986291527748,0.24270908534526825,0.056872591376304626,direct
pythia-1b,draw_2,high,2,-0.020573094487190247,0.20843707025051117,-0.0330255925655365,direct
pythia-1b,draw_2,high,3,0.02661670744419098,0.26296666264533997,0.04457587003707886,direct
pythia-1b,draw_2,high,4,-0.03087633289396763,0.2533021569252014,-0.020275425165891647,direct
pythia-1b,draw_2,high,5,-0.08953745663166046,0.3533194959163666,-0.08244062215089798,direct
pythia-1b,draw_2,high,6,-0.19532443583011627,0.4156794548034668,-0.1855364292860031,direct
pythia-1b,draw_2,high,7,-0.13366034626960754,0.5205087065696716,-0.13904507458209991,direct
pythia-1b,draw_2,high,8,-0.42535293102264404,0.49686694145202637,-0.42683345079421997,direct
pythia-1b,draw_2,high,9,-0.05072054639458656,0.561923623085022,-0.038622111082077026,direct
pythia-1b,draw_2,high,10,-0.004796551074832678,0.3865465223789215,0.03184312582015991,direct
pythia-1b,draw_2,high,11,-0.036489665508270264,0.5792956948280334,-0.08305907249450684,direct
pythia-1b,draw_2,high,12,0.07084757834672928,0.5920853614807129,0.08077768981456757,direct
pythia-1b,draw_2,high,13,0.30338019132614136,0.6687551140785217,0.3826567828655243,direct
pythia-1b,draw_2,high,14,0.5291461944580078,0.8121199607849121,0.5024094581604004,direct
pythia-1b,draw_2,high,15,4.7570929527282715,1.631310224533081,4.918544769287109,direct
pythia-1b,draw_2,very_high,0,0.14744354784488678,0.397810697555542,0.14224791526794434,direct
pythia-1b,draw_2,very_high,1,0.036151062697172165,0.2277427315711975,0.046261221170425415,direct
pythia-1b,draw_2,very_high,2,-0.015695692971348763,0.19875043630599976,-0.023735934868454933,direct
pythia-1b,draw_2,very_high,3,0.004526370204985142,0.2537403106689453,0.0015940740704536438,direct
pythia-1b,draw_2,very_high,4,-0.042527444660663605,0.25200697779655457,-0.03078051283955574,direct
pythia-1b,draw_2,very_high,5,-0.1333390772342682,0.3769699037075043,-0.09225817769765854,direct
pythia-1b,draw_2,very_high,6,-0.13116827607154846,0.4453905522823334,-0.12091606855392456,direct
pythia-1b,draw_2,very_high,7,-0.09803212434053421,0.5384709239006042,-0.12603411078453064,direct
pythia-1b,draw_2,very_high,8,-0.43368056416511536,0.49825987219810486,-0.45558854937553406,direct
pythia-1b,draw_2,very_high,9,0.045613907277584076,0.5133941173553467,0.06016258895397186,direct
pythia-1b,draw_2,very_high,10,0.019021833315491676,0.43918150663375854,0.006072819232940674,direct
pythia-1b,draw_2,very_high,11,0.557756781578064,0.5745692849159241,0.5800188779830933,direct
pythia-1b,draw_2,very_high,12,0.4336315095424652,0.5990495085716248,0.4501720666885376,direct
pythia-1b,draw_2,very_high,13,0.3241974413394928,0.7253670692443848,0.40808796882629395,direct
pythia-1b,draw_2,very_high,14,0.6117414832115173,0.9233653545379639,0.6343929171562195,direct
pythia-1b,draw_2,very_high,15,4.383486747741699,1.7515549659729004,4.50825834274292,direct
pythia-1b,draw_2,control,0,0.07638122886419296,0.46256646513938904,0.06751257181167603,direct
pythia-1b,draw_2,control,1,0.02727765589952469,0.22777408361434937,0.038210876286029816,direct
pythia-1b,draw_2,control,2,-0.0509742833673954,0.2125030755996704,-0.0350152924656868,direct
pythia-1b,draw_2,control,3,-0.0141060845926404,0.2864358723163605,-0.0468086302280426,direct
pythia-1b,draw_2,control,4,-0.06030980870127678,0.26141858100891113,-0.06187772750854492,direct
pythia-1b,draw_2,control,5,-0.14983883500099182,0.35483041405677795,-0.14104542136192322,direct
pythia-1b,draw_2,control,6,-0.13884884119033813,0.4873810410499573,-0.12259569764137268,direct
pythia-1b,draw_2,control,7,-0.1285475790500641,0.4864862561225891,-0.11435091495513916,direct
pythia-1b,draw_2,control,8,-0.4376712441444397,0.4779873490333557,-0.47246628999710083,direct
pythia-1b,draw_2,control,9,-0.04002084210515022,0.5999420285224915,-0.049724191427230835,direct
pythia-1b,draw_2,control,10,-0.06410012394189835,0.3897448778152466,-0.07890808582305908,direct
pythia-1b,draw_2,control,11,0.30524224042892456,0.8088424205780029,0.3540855646133423,direct
pythia-1b,draw_2,control,12,0.32740581035614014,0.6656241416931152,0.31305038928985596,direct
pythia-1b,draw_2,control,13,0.253465861082077,0.74301677942276,0.29057228565216064,direct
pythia-1b,draw_2,control,14,0.4798866808414459,0.8960656523704529,0.48919278383255005,direct
pythia-1b,draw_2,control,15,4.339982509613037,1.8364434242248535,4.650111198425293,direct
pythia-1b,draw_3,low,0,-0.22379809617996216,0.5489600300788879,-0.25566816329956055,direct
pythia-1b,draw_3,low,1,-0.07484608888626099,0.3154119551181793,-0.07332177460193634,direct
pythia-1b,draw_3,low,2,-0.02945454977452755,0.21606284379959106,-0.05140429735183716,direct
pythia-1b,draw_3,low,3,0.1928819715976715,0.28045380115509033,0.18250542879104614,direct
pythia-1b,draw_3,low,4,0.04039730504155159,0.2561207711696625,0.03460320457816124,direct
pythia-1b,draw_3,low,5,0.04685494303703308,0.345186710357666,0.0381363183259964,direct
pythia-1b,draw_3,low,6,-0.10478101670742035,0.4766046106815338,-0.08850037306547165,direct
pythia-1b,draw_3,low,7,-0.30129480361938477,0.5115344524383545,-0.30835941433906555,direct
pythia-1b,draw_3,low,8,-0.4862380027770996,0.4763161838054657,-0.5035654306411743,direct
pythia-1b,draw_3,low,9,-0.2639849781990051,0.5939214825630188,-0.2376907765865326,direct
pythia-1b,draw_3,low,10,-0.16528625786304474,0.3687504827976227,-0.1666213572025299,direct
pythia-1b,draw_3,low,11,-0.9721857309341431,0.5658215880393982,-1.0245169401168823,direct
pythia-1b,draw_3,low,12,-0.45102599263191223,0.5366172790527344,-0.44333416223526,direct
pythia-1b,draw_3,low,13,0.04990457370877266,0.5508199334144592,0.04340720176696777,direct
pythia-1b,draw_3,low,14,0.263964980840683,0.8043267726898193,0.29032376408576965,direct
pythia-1b,draw_3,low,15,5.335748672485352,1.4576678276062012,5.411950588226318,direct
pythia-1b,draw_3,medium,0,-0.18062642216682434,0.4773097336292267,-0.1797424554824829,direct
pythia-1b,draw_3,medium,1,0.0080922432243824,0.29551801085472107,0.04238927364349365,direct
pythia-1b,draw_3,medium,2,-0.04549381509423256,0.21295371651649475,-0.051529839634895325,direct
pythia-1b,draw_3,medium,3,0.126338928937912,0.2735508680343628,0.13397926092147827,direct
pythia-1b,draw_3,medium,4,0.00818456057459116,0.24066543579101562,0.020880870521068573,direct
pythia-1b,draw_3,medium,5,-0.03868340328335762,0.3940982520580292,-0.014943957328796387,direct
pythia-1b,draw_3,medium,6,-0.18695010244846344,0.47032424807548523,-0.18293920159339905,direct
pythia-1b,draw_3,medium,7,-0.3055899441242218,0.5358319878578186,-0.27428749203681946,direct
pythia-1b,draw_3,medium,8,-0.3949509561061859,0.5203709602355957,-0.3916745185852051,direct
pythia-1b,draw_3,medium,9,-0.09891048818826675,0.5469016432762146,-0.10318246483802795,direct
pythia-1b,draw_3,medium,10,-0.09626632928848267,0.417490154504776,-0.12607595324516296,direct
pythia-1b,draw_3,medium,11,-0.5969271063804626,0.6097692251205444,-0.6469447612762451,direct
pythia-1b,draw_3,medium,12,-0.26864007115364075,0.520928680896759,-0.3247983753681183,direct
pythia-1b,draw_3,medium,13,0.13065440952777863,0.6084142327308655,0.16886384785175323,direct
pythia-1b,draw_3,medium,14,0.471426397562027,0.7273094058036804,0.4637211263179779,direct
pythia-1b,draw_3,medium,15,5.390861988067627,1.4460666179656982,5.388721466064453,direct
pythia-1b,draw_3,high,0,0.0014072285266593099,0.45591801404953003,0.02491111308336258,direct
pythia-1b,draw_3,high,1,0.04327506572008133,0.23368094861507416,0.020175740122795105,direct
pythia-1b,draw_3,high,2,-0.03528636321425438,0.22584937512874603,-0.03480030596256256,direct
pythia-1b,draw_3,high,3,0.02200094610452652,0.2537265419960022,0.034145377576351166,direct
pythia-1b,draw_3,high,4,-0.023412251845002174,0.22966165840625763,-0.029386118054389954,direct
pythia-1b,draw_3,high,5,-0.10474380850791931,0.36378103494644165,-0.08262617141008377,direct
pythia-1b,draw_3,high,6,-0.22169023752212524,0.4256736934185028,-0.21376825869083405,direct
pythia-1b,draw_3,high,7,-0.1416059136390686,0.4686436951160431,-0.14444613456726074,direct
pythia-1b,draw_3,high,8,-0.47397956252098083,0.4881110191345215,-0.4604932367801666,direct
pythia-1b,draw_3,high,9,-0.0426785834133625,0.5361694693565369,-0.05946075916290283,direct
pythia-1b,draw_3,high,10,-0.041820451617240906,0.38012850284576416,-0.042557671666145325,direct
pythia-1b,draw_3,high,11,-0.022061090916395187,0.5741693377494812,-0.013261854648590088,direct
pythia-1b,draw_3,high,12,0.08399711549282074,0.533132016658783,0.11402484774589539,direct
pythia-1b,draw_3,high,13,0.30795425176620483,0.6798773407936096,0.3249865770339966,direct
pythia-1b,draw_3,high,14,0.472829669713974,0.83232581615448,0.48897889256477356,direct
