model,draw,band,layer,mean_gini,std_gini,population_gini,mean_frac_active,mean_abs_activation
pythia-1b,draw_1,very_high,4,0.36012606454072776,0.00993778293965356,0.20925757263002742,0.9202007378472222,1.2016223669052124
pythia-1b,draw_1,very_high,5,0.3952315833810832,0.00593921256772085,0.24253416723358234,0.9113910590277777,0.9481170773506165
pythia-1b,draw_1,very_high,6,0.4154563134959734,0.006060546329928332,0.27288315279166486,0.9569759114583334,0.8162914514541626
pythia-1b,draw_1,very_high,7,0.4125999934424562,0.005459078866225404,0.2846215176250182,0.9665614149305556,0.8852843642234802
pythia-1b,draw_1,very_high,8,0.4128610322567709,0.0051820030612565295,0.28818719548774707,0.9648828125,0.8197221159934998
pythia-1b,draw_1,very_high,9,0.40232988021551447,0.0035029473804620444,0.2847135774916665,0.9659168836805555,0.8662535548210144
pythia-1b,draw_1,very_high,10,0.3556878144618748,0.006392205942305767,0.24456528880850947,0.9783962673611111,1.08964204788208
pythia-1b,draw_1,very_high,11,0.37069298192778216,0.006664931260600892,0.2423637629535993,0.9761268446180555,0.9637236595153809
pythia-1b,draw_1,very_high,12,0.3349235271790863,0.011344029978321962,0.19497074662329483,0.9805365668402778,1.0345714092254639
pythia-1b,draw_1,very_high,13,0.35803263042226713,0.009800196900217946,0.20947056196373115,0.9684754774305555,0.8969676494598389
pythia-1b,draw_1,very_high,14,0.3771025001744979,0.007044900847920144,0.23251639844699334,0.9387391493055556,0.8919811248779297
pythia-1b,draw_1,very_high,15,0.4119373644600214,0.008173382587938339,0.2876285809347048,0.8243543836805556,0.9395378232002258
pythia-1b,draw_1,control,0,0.3012574969657725,0.03565644929296724,0.11672916918459197,0.9866243489583333,0.5984761118888855
pythia-1b,draw_1,control,1,0.3123293552944441,0.010755850632878164,0.18829301088688166,0.9823442925347222,1.5670018196105957
pythia-1b,draw_1,control,2,0.34035201452244734,0.011240186508999933,0.16209195389010156,0.9216178385416667,1.197930097579956
pythia-1b,draw_1,control,3,0.4247422135515004,0.01104351253258564,0.2465415038629819,0.8774289279513889,0.9326516389846802
pythia-1b,draw_1,control,4,0.3593585654485108,0.009142667455908374,0.21500076655690514,0.9219704861111111,1.2031328678131104
pythia-1b,draw_1,control,5,0.3950521617185056,0.005783705562782151,0.24688600068200528,0.9125775824652778,0.9500356912612915
pythia-1b,draw_1,control,6,0.41617901248876116,0.006069956080353965,0.2783205509815476,0.9568538411458334,0.8169680237770081
pythia-1b,draw_1,control,7,0.4124630840834463,0.005411572327799453,0.28580548449963605,0.9668435329861111,0.8835912942886353
pythia-1b,draw_1,control,8,0.4128845838472068,0.004936589062657345,0.29135642871399203,0.9652197265625,0.8180398344993591
pythia-1b,draw_1,control,9,0.4018120786006317,0.0036362192529841696,0.28812229688670943,0.9660026041666666,0.8648834824562073
pythia-1b,draw_1,control,10,0.3535227008356285,0.00697866804720305,0.24647063653113732,0.9791634114583333,1.0994030237197876
pythia-1b,draw_1,control,11,0.3696476771827736,0.006272399453450175,0.24628385059918045,0.9762727864583334,0.974899172782898
pythia-1b,draw_1,control,12,0.3337456241090905,0.01063972691135605,0.19500532250060876,0.9803504774305556,1.0418593883514404
pythia-1b,draw_1,control,13,0.3573410758250078,0.009805145440124135,0.20907677130051683,0.9697265625,0.9035072922706604
pythia-1b,draw_1,control,14,0.3776513049257151,0.007236029099988194,0.2301854602150606,0.9399262152777778,0.8920873403549194
pythia-1b,draw_1,control,15,0.412705708583287,0.008027809284534478,0.2828842675591994,0.8256179470486111,0.9376131296157837
pythia-1b,draw_2,low,0,0.4030356826210068,0.018636024385053514,0.07724466035729849,0.9642778862847222,0.33547699451446533
pythia-1b,draw_2,low,1,0.3080918447944971,0.009464095661505889,0.17237516500279138,0.9851204427083333,1.6193127632141113
pythia-1b,draw_2,low,2,0.33400456504072396,0.011088282435338607,0.1674289681294696,0.937060546875,1.2354203462600708
pythia-1b,draw_2,low,3,0.4263459505309425,0.013430610480351653,0.25637706536622873,0.8609982638888889,0.9414637684822083
pythia-1b,draw_2,low,4,0.34751739331008197,0.00860055473299881,0.22766547063828413,0.9328548177083333,1.2675137519836426
pythia-1b,draw_2,low,5,0.3918434250257641,0.00582264073479607,0.2594351448367658,0.9333349609375,0.9522393345832825
pythia-1b,draw_2,low,6,0.41536651824143483,0.0059324102029688795,0.29006639545785484,0.9584559461805555,0.8277773857116699
pythia-1b,draw_2,low,7,0.41256443262501735,0.004739936978013146,0.30160212903796735,0.9669563802083333,0.9079229235649109
pythia-1b,draw_2,low,8,0.4130156778113486,0.0051606049056179505,0.30560344466779776,0.9659982638888889,0.8251436948776245
pythia-1b,draw_2,low,9,0.40103099558274075,0.0035919517494168965,0.29712606449790435,0.9678580729166667,0.8539021015167236
pythia-1b,draw_2,low,10,0.3480308384628072,0.006282751413841348,0.2522239526763286,0.9803841145833333,1.1098222732543945
pythia-1b,draw_2,low,11,0.36357240634254295,0.005490097846280746,0.25649718939066624,0.9776850043402778,1.0131165981292725
pythia-1b,draw_2,low,12,0.32656755308147634,0.010340055473328722,0.2026442276177316,0.9792241753472222,1.0700842142105103
pythia-1b,draw_2,low,13,0.35339434619348264,0.010461926369450689,0.21473899868558255,0.9738774956597223,0.912723183631897
pythia-1b,draw_2,low,14,0.38056988104045,0.008598144957961176,0.22685502647837907,0.9471728515625,0.877717137336731
pythia-1b,draw_2,low,15,0.4177129215079908,0.008401632150291957,0.2713836709464701,0.8342355685763889,0.9192386865615845
pythia-1b,draw_2,medium,0,0.38409722067337543,0.02443860740155217,0.08429039030196761,0.9696641710069445,0.3751712143421173
pythia-1b,draw_2,medium,1,0.3118403868361031,0.009291644541693886,0.17174349269831524,0.9837950303819445,1.5935823917388916
pythia-1b,draw_2,medium,2,0.33950058554556933,0.011264132213914604,0.16557175845967298,0.9253141276041666,1.2133733034133911
pythia-1b,draw_2,medium,3,0.4233360825741106,0.012331144303172198,0.24659158197732545,0.8725358072916667,0.9310131669044495
pythia-1b,draw_2,medium,4,0.35005985230136916,0.008030641205096842,0.22509555647767332,0.9300661892361111,1.2622883319854736
pythia-1b,draw_2,medium,5,0.3924394620302675,0.005275973300723999,0.25864547497236123,0.927890625,0.9642829298973083
pythia-1b,draw_2,medium,6,0.41579258557849347,0.005819071091156634,0.29055279242901877,0.9581157769097223,0.831247091293335
pythia-1b,draw_2,medium,7,0.4112878988768014,0.0045318790332421295,0.29847552435073044,0.9671500651041667,0.9069944024085999
pythia-1b,draw_2,medium,8,0.4130607106085025,0.004792933795668697,0.304762306328894,0.9655034722222222,0.8289549946784973
pythia-1b,draw_2,medium,9,0.4011491655633868,0.0032514680246368923,0.2960669849995934,0.9673746744791667,0.8623892068862915
pythia-1b,draw_2,medium,10,0.3491921103690274,0.006327545021527909,0.25172571802946053,0.9802891710069445,1.1092538833618164
pythia-1b,draw_2,medium,11,0.3655150225537449,0.00611753586278541,0.2546749229115399,0.9777766927083333,0.99600750207901
pythia-1b,draw_2,medium,12,0.3283103768892397,0.0095565080730645,0.19921106497844554,0.9791970486111111,1.0503793954849243
pythia-1b,draw_2,medium,13,0.3529846740490107,0.009353855569765451,0.2119140222840601,0.9731499565972223,0.8998632431030273
pythia-1b,draw_2,medium,14,0.37844208794417084,0.006929326004959874,0.2254645866868512,0.9447683376736111,0.8721292614936829
pythia-1b,draw_2,medium,15,0.4160649887099862,0.008004376670518953,0.2745450541743215,0.8297184244791667,0.9195302724838257
pythia-1b,draw_2,high,0,0.33410209970380844,0.02547409547322876,0.10002547044685328,0.9808561197916666,0.49203094840049744
pythia-1b,draw_2,high,1,0.31286184331733896,0.009345859496875789,0.18275404233167114,0.9825341796875,1.556455373764038
pythia-1b,draw_2,high,2,0.34151481563662817,0.010529183815395941,0.16769352471571675,0.9184456380208333,1.175751805305481
pythia-1b,draw_2,high,3,0.4251008828756879,0.011186455232621921,0.24802042706210536,0.8723399522569445,0.9169375896453857
pythia-1b,draw_2,high,4,0.3542297975863671,0.007641299899518919,0.22174127153869816,0.9287434895833333,1.2293214797973633
pythia-1b,draw_2,high,5,0.3942422925547422,0.004780770549123361,0.25291171579845617,0.9186599392361111,0.9527090787887573
pythia-1b,draw_2,high,6,0.415871724596143,0.005741563382366112,0.2845708433059764,0.9571354166666667,0.8264584541320801
pythia-1b,draw_2,high,7,0.4116749261871237,0.005289949542625665,0.29247853249489375,0.9673448350694445,0.9005070924758911
pythia-1b,draw_2,high,8,0.41275761246856935,0.005176277300506217,0.2979059332542986,0.9654177517361111,0.830284833908081
pythia-1b,draw_2,high,9,0.4011818917311708,0.003669119473305924,0.29049738590387864,0.9665310329861111,0.8637121319770813
pythia-1b,draw_2,high,10,0.3511406603283429,0.005999471782391566,0.24716376848664856,0.9798410373263889,1.1036779880523682
pythia-1b,draw_2,high,11,0.36837984593529693,0.005998236702674489,0.24899392278035481,0.9771440972222222,0.9805867671966553
pythia-1b,draw_2,high,12,0.33055614216748025,0.00951436157554901,0.1955593179546551,0.9797900390625,1.0487715005874634
pythia-1b,draw_2,high,13,0.35491242497733455,0.00883761278844166,0.20960713800481057,0.9711518012152778,0.8992934823036194
pythia-1b,draw_2,high,14,0.37750494202176205,0.007352603542041106,0.22747667152125461,0.9422623697916667,0.8811272382736206
pythia-1b,draw_2,high,15,0.4146017580627011,0.00821208628505464,0.280728020623207,0.8264431423611112,0.9278265833854675
pythia-1b,draw_2,very_high,0,0.2880315640493544,0.021172624440665696,0.11993051078603267,0.9891921657986111,0.6303965449333191
pythia-1b,draw_2,very_high,1,0.31329964761685214,0.009957924088447026,0.19325938735186932,0.9816965060763889,1.558853030204773
pythia-1b,draw_2,very_high,2,0.3430919926727553,0.010597498158693824,0.1650469840959914,0.9184798177083333,1.1822963953018188
pythia-1b,draw_2,very_high,3,0.42583475293108364,0.010083833865100065,0.2508108144447605,0.8756005859375,0.9391404986381531
pythia-1b,draw_2,very_high,4,0.3614202702240085,0.009441436800660126,0.21528085465574498,0.91658203125,1.1899569034576416
pythia-1b,draw_2,very_high,5,0.3956819708491014,0.0053498704783598245,0.2464899219207599,0.9091004774305556,0.9423423409461975
pythia-1b,draw_2,very_high,6,0.41659161497761815,0.006040456950690861,0.2769203930992852,0.9567599826388888,0.8121302127838135
pythia-1b,draw_2,very_high,7,0.41250185837100417,0.005183484257468945,0.28527720587008143,0.9663189019097222,0.8818259835243225
pythia-1b,draw_2,very_high,8,0.41196008549712293,0.004990609465723351,0.2903451846228444,0.9654644097222222,0.8235223889350891
pythia-1b,draw_2,very_high,9,0.4018450063294607,0.0035775955980658024,0.28647426574559587,0.9658327907986111,0.8676260113716125
pythia-1b,draw_2,very_high,10,0.35412705456049537,0.006953816881967685,0.24517764414185317,0.9789805772569444,1.0906848907470703
pythia-1b,draw_2,very_high,11,0.37094219189942323,0.006115622245747614,0.24495305459555494,0.9762754991319444,0.9653806090354919
pythia-1b,draw_2,very_high,12,0.3343465585179089,0.009830453159820155,0.19604451099553222,0.9805186631944445,1.040241003036499
pythia-1b,draw_2,very_high,13,0.3578107199991516,0.009360191297974373,0.21060143779123575,0.9694932725694444,0.8985486626625061
pythia-1b,draw_2,very_high,14,0.3770439391878443,0.0063588870135689625,0.2336694904662704,0.9397710503472222,0.8932592272758484
pythia-1b,draw_2,very_high,15,0.4117136261142985,0.007781146033572916,0.28807608545743313,0.8275949435763889,0.9423227310180664
pythia-1b,draw_2,control,0,0.3044570302294216,0.03845584140202672,0.11769270039553503,0.9858810763888889,0.5936539173126221
pythia-1b,draw_2,control,1,0.3108111441866011,0.00977307567482884,0.18768002995838695,0.9824126519097223,1.577745795249939
pythia-1b,draw_2,control,2,0.33993569746784136,0.01126389205348462,0.1607249200816705,0.9227593315972222,1.2022186517715454
pythia-1b,draw_2,control,3,0.42479270979649036,0.010648586977908762,0.24576551503806532,0.8757405598958333,0.9406940340995789
pythia-1b,draw_2,control,4,0.3581054013153421,0.010033971092127371,0.2117812921061062,0.9217914496527778,1.2096706628799438
pythia-1b,draw_2,control,5,0.3940690870460439,0.005846943267192461,0.245922488257579,0.9134380425347223,0.950934112071991
pythia-1b,draw_2,control,6,0.41544701828673525,0.005721515887909103,0.2765281459245017,0.9572124565972222,0.819034218788147
pythia-1b,draw_2,control,7,0.412189299060662,0.005439515969141701,0.2871333903782982,0.9668419053819445,0.891660749912262
pythia-1b,draw_2,control,8,0.4129476118852753,0.005300748426909112,0.29131997622647376,0.9646560329861111,0.8241468667984009
pythia-1b,draw_2,control,9,0.4015193671716693,0.003147684161251203,0.28579728585053554,0.9664268663194444,0.865301251411438
pythia-1b,draw_2,control,10,0.3536119266722,0.006196843156596066,0.2445282135200464,0.9789876302083333,1.1009835004806519
pythia-1b,draw_2,control,11,0.36920642597770476,0.006042336770997504,0.24502062676279457,0.9765397135416667,0.9779746532440186
pythia-1b,draw_2,control,12,0.33322590264056756,0.00970807562465454,0.1944441082760595,0.9800401475694445,1.045600414276123
pythia-1b,draw_2,control,13,0.3576643149206459,0.009724368874137034,0.20785746698560037,0.969892578125,0.9033173322677612
pythia-1b,draw_2,control,14,0.37790663248588874,0.006559609660849391,0.22817558445755326,0.9405224609375,0.8935941457748413
pythia-1b,draw_2,control,15,0.4126938124572769,0.0075931753667450985,0.2805409498702245,0.8281922743055555,0.9388417601585388
pythia-1b,draw_3,low,0,0.40191257446007506,0.019805498477262103,0.07696751823759551,0.9652256944444444,0.3374650478363037
pythia-1b,draw_3,low,1,0.3074406812750851,0.009680232205452397,0.17072947604809507,0.9848893229166666,1.6246148347854614
pythia-1b,draw_3,low,2,0.3332733127115488,0.010726754630292986,0.16761258800728895,0.9380935329861111,1.2381118535995483
pythia-1b,draw_3,low,3,0.4250629117661928,0.012626166770690714,0.2544942473405982,0.8613199869791667,0.9409632682800293
pythia-1b,draw_3,low,4,0.3464475325842683,0.007647467503622876,0.2281810947023557,0.9345855034722222,1.2744206190109253
pythia-1b,draw_3,low,5,0.39187341414059257,0.0057740060400925325,0.2602574554299939,0.9340304904513889,0.9574748277664185
pythia-1b,draw_3,low,6,0.41552913433074984,0.005621743187228715,0.2890103248516407,0.9579573567708334,0.8284991383552551
pythia-1b,draw_3,low,7,0.41249785829548935,0.004393285055338642,0.3010898865286533,0.9670589192708333,0.9077067971229553
pythia-1b,draw_3,low,8,0.41331518788472194,0.004848376736584485,0.3057422491001174,0.9657530381944445,0.8261002898216248
pythia-1b,draw_3,low,9,0.4016401907233926,0.0033738213397364533,0.2965150885867076,0.9675835503472222,0.8523173928260803
pythia-1b,draw_3,low,10,0.3487876534192191,0.006488303649713764,0.2512350228480851,0.9798773871527777,1.09658682346344
pythia-1b,draw_3,low,11,0.3641966973138587,0.006001315120604027,0.25547752324116346,0.9774245876736111,1.0031440258026123
pythia-1b,draw_3,low,12,0.32679299126472017,0.010658879377200548,0.20093119623355493,0.9795377604166666,1.064733862876892
pythia-1b,draw_3,low,13,0.3528020866259599,0.009801203257485179,0.21367116096467464,0.9735264756944444,0.9132201671600342
pythia-1b,draw_3,low,14,0.3796184913971677,0.008148093813700647,0.22723534540864376,0.9456103515625,0.8768889307975769
pythia-1b,draw_3,low,15,0.4164315693397064,0.008343279061527632,0.2727103534604496,0.8318256293402778,0.9191329479217529
pythia-1b,draw_3,medium,0,0.3842621935409614,0.022346231419054365,0.08514093747299678,0.9698198784722222,0.37324172258377075
pythia-1b,draw_3,medium,1,0.31118414498330643,0.010530705429365444,0.17190033640398594,0.9835270182291667,1.5893875360488892
pythia-1b,draw_3,medium,2,0.33982201687546826,0.011514852054113426,0.16549448294872593,0.9246869574652777,1.21051025390625
pythia-1b,draw_3,medium,3,0.4225166556219848,0.01284007495800019,0.24517045255120218,0.873388671875,0.9293660521507263
pythia-1b,draw_3,medium,4,0.35022359122837093,0.008869439763890184,0.2244352629039741,0.9311810980902778,1.256468653678894
pythia-1b,draw_3,medium,5,0.39291623121683905,0.005863610712986339,0.2560940774444749,0.9259754774305555,0.9572957158088684
pythia-1b,draw_3,medium,6,0.41538535814320615,0.006197196968202907,0.2876353850807869,0.9584532335069444,0.8322938084602356
pythia-1b,draw_3,medium,7,0.41125767472230523,0.004859391180632757,0.29619756561709143,0.9668967013888888,0.9053118228912354
pythia-1b,draw_3,medium,8,0.41253337755990155,0.004733340858654636,0.301997359340489,0.9655186631944445,0.8280127644538879
pythia-1b,draw_3,medium,9,0.40132493235153266,0.0032565555168371737,0.29402659906283435,0.9669986979166667,0.8581650853157043
pythia-1b,draw_3,medium,10,0.34904073664295043,0.0061807688096442714,0.24995270706869221,0.9801068793402777,1.109110951423645
pythia-1b,draw_3,medium,11,0.3654950380836098,0.006096339812829362,0.2535710909037421,0.9770708550347222,0.999112069606781
pythia-1b,draw_3,medium,12,0.32797170820155225,0.00950235465385373,0.19912414716178195,0.9792230902777778,1.0620359182357788
pythia-1b,draw_3,medium,13,0.3540279615503319,0.00922489352053855,0.21222228180067382,0.9728211805555556,0.9079962968826294
pythia-1b,draw_3,medium,14,0.3790965321756193,0.007697726316619387,0.22549748000232395,0.94484375,0.8776402473449707
pythia-1b,draw_3,medium,15,0.4177786060427012,0.007879844713452941,0.27415912212260785,0.8286024305555556,0.9207162857055664
pythia-1b,draw_3,high,0,0.33663278525615836,0.02778914169074849,0.09932817936247962,0.9801329210069445,0.4849745035171509
pythia-1b,draw_3,high,1,0.3120582860398304,0.00939079373676632,0.1829402947491383,0.9828727213541667,1.5632071495056152
pythia-1b,draw_3,high,2,0.3411608012518448,0.01091621562366209,0.16412157356856927,0.9190049913194445,1.1845901012420654
pythia-1b,draw_3,high,3,0.424944796083889,0.012264444519072945,0.24510819881648627,0.8714968532986112,0.9259954690933228
pythia-1b,draw_3,high,4,0.35443757018555594,0.008617657904398373,0.21753644673115957,0.9278862847222222,1.2311151027679443
pythia-1b,draw_3,high,5,0.39387091210941494,0.005702505436990789,0.2521136713125669,0.9199625651041666,0.9566365480422974
pythia-1b,draw_3,high,6,0.4149273020599544,0.005915106095084152,0.2835181105078277,0.9576622178819445,0.8309377431869507
pythia-1b,draw_3,high,7,0.41110771037629157,0.0050497125581381655,0.2918857427241037,0.9665462239583333,0.9015294313430786
pythia-1b,draw_3,high,8,0.41279693649698085,0.004886030315693396,0.2984748734700433,0.9652018229166667,0.8333004713058472
pythia-1b,draw_3,high,9,0.40115361724248105,0.003305777608639917,0.2903976835031805,0.9663042534722223,0.8655297160148621
pythia-1b,draw_3,high,10,0.3510120924872455,0.006220930082368092,0.2463429018845802,0.9797379557291667,1.1040003299713135
pythia-1b,draw_3,high,11,0.3679370285499343,0.006173334947775595,0.2473273141348744,0.9772574869791667,0.9823101162910461
pythia-1b,draw_3,high,12,0.3310271377068706,0.01073541967979835,0.1945959523819436,0.9799348958333334,1.0464913845062256
pythia-1b,draw_3,high,13,0.3559652907850761,0.01026527080871636,0.2093684915929861,0.9709429253472223,0.8982552886009216
pythia-1b,draw_3,high,14,0.3781085450476429,0.007790346610486315,0.22717010238673718,0.9424018012152777,0.8809006214141846
pythia-1b,draw_3,high,15,0.41418704520245736,0.008000522430663575,0.2785553887629264,0.8287820095486111,0.929096519947052
pythia-1b,draw_3,very_high,0,0.2874503027976898,0.01802362793948877,0.12359381519140711,0.9891373697916667,0.6392956376075745
pythia-1b,draw_3,very_high,1,0.31227471668429924,0.010970906288114804,0.1932129963483964,0.9819878472222222,1.5706692934036255
pythia-1b,draw_3,very_high,2,0.3403877341584415,0.012167374009992623,0.16378666871873193,0.9209288194444445,1.1934285163879395
pythia-1b,draw_3,very_high,3,0.425772358202997,0.010530720582715071,0.24981338883899618,0.8749186197916666,0.9380893111228943
pythia-1b,draw_3,very_high,4,0.36139458163722415,0.009647545269016393,0.21133069329775434,0.9171451822916666,1.1875123977661133
pythia-1b,draw_3,very_high,5,0.3954297613618376,0.005945157607140017,0.24409014473342494,0.9085541449652778,0.9434146285057068
pythia-1b,draw_3,very_high,6,0.4167126326591309,0.006398170200802697,0.27438545158892347,0.9565912543402778,0.8116075992584229
pythia-1b,draw_3,very_high,7,0.4125179350697075,0.0056609246834589426,0.28383322980958514,0.9663682725694445,0.88102126121521
pythia-1b,draw_3,very_high,8,0.412513114290253,0.004751917899124658,0.2875203442464789,0.9649848090277777,0.8205649256706238
pythia-1b,draw_3,very_high,9,0.4018133314688151,0.0037195393471247283,0.2853078061523171,0.9658501519097222,0.8725848197937012
pythia-1b,draw_3,very_high,10,0.35526651364794437,0.006735954653701452,0.2461600584610355,0.9782156032986111,1.1017506122589111
pythia-1b,draw_3,very_high,11,0.37124075283178565,0.005994176388916175,0.24405346453562227,0.9765087890625,0.9765223264694214
pythia-1b,draw_3,very_high,12,0.3356278169304097,0.011076981617786894,0.19712685422476395,0.9803097873263888,1.0468157529830933
pythia-1b,draw_3,very_high,13,0.35910418521447646,0.009551704922731113,0.21089500243344284,0.9687977430555555,0.9059710502624512
pythia-1b,draw_3,very_high,14,0.3775211672614184,0.0069226528699491965,0.23438289977546578,0.9389670138888889,0.9024108052253723
pythia-1b,draw_3,very_high,15,0.412592128006521,0.008183505290205633,0.28981024364821506,0.8248594835069445,0.9475309252738953
pythia-1b,draw_3,control,0,0.3051916465676088,0.040483573746282454,0.1175850369231406,0.9857416449652778,0.593264639377594
pythia-1b,draw_3,control,1,0.31054202136904424,0.010366869182015463,0.18754057713050964,0.9826519097222223,1.5743424892425537
pythia-1b,draw_3,control,2,0.3399117509764974,0.011627108736543308,0.16297314032994925,0.9215022786458333,1.1943942308425903
pythia-1b,draw_3,control,3,0.4250714835163819,0.01142347417169355,0.24667436123021091,0.8739854600694444,0.9357228875160217
pythia-1b,draw_3,control,4,0.3587648288019697,0.00909583830663588,0.21335656031745232,0.9205767144097222,1.205898404121399
pythia-1b,draw_3,control,5,0.3944198534497268,0.006025394531202696,0.244650653010271,0.9128347439236111,0.947678804397583
pythia-1b,draw_3,control,6,0.41562843282111706,0.006146378157887442,0.27743321785115627,0.9566335720486111,0.819279134273529
pythia-1b,draw_3,control,7,0.41251391873984733,0.005375808447300671,0.28736091357024396,0.9668467881944445,0.8929306864738464
pythia-1b,draw_3,control,8,0.41281465506387804,0.004533471638146402,0.29171322299184754,0.96505859375,0.8206416368484497
pythia-1b,draw_3,control,9,0.40164495373211506,0.0036511210190013693,0.2873586235876291,0.9653504774305556,0.8650890588760376
pythia-1b,draw_3,control,10,0.3530079267235455,0.006432275150838084,0.24461824643367014,0.9791807725694445,1.1044293642044067
pythia-1b,draw_3,control,11,0.36871099449999944,0.006337425563511302,0.2445996087278437,0.9768050130208333,0.9798762202262878
pythia-1b,draw_3,control,12,0.3328388412082163,0.009426914755080937,0.19396678913854948,0.9802794053819445,1.0461065769195557
pythia-1b,draw_3,control,13,0.3571252644334365,0.009111381826518331,0.2092475302535557,0.9697536892361112,0.9022581577301025
pythia-1b,draw_3,control,14,0.37731321853998084,0.007358750850170034,0.22997912902302908,0.940576171875,0.890913724899292
pythia-1b,draw_3,control,15,0.4127622349495625,0.008594723190407445,0.2837424177851915,0.8257883029513889,0.9379077553749084
pythia-1.4b,draw_1,low,0,0.40155590173644123,0.01721828966569554,0.06578476030305991,0.9648860677083333,0.3401070237159729
pythia-1.4b,draw_1,low,1,0.3327926537969137,0.011850874704735687,0.19571208875642476,0.9856787109375,1.451555609703064
pythia-1.4b,draw_1,low,2,0.3044900599603605,0.009794069656967833,0.16232541483174878,0.9485606553819445,1.340478777885437
pythia-1.4b,draw_1,low,3,0.38824206422499036,0.01061177048258922,0.24761669275028542,0.7989572482638889,1.1505192518234253
pythia-1.4b,draw_1,low,4,0.38397334701400626,0.006900428240793349,0.23019554266942754,0.8440115017361111,0.9605987071990967
pythia-1.4b,draw_1,low,5,0.3974108573135134,0.006172042130554132,0.26389596005803617,0.9679942491319444,0.9508886337280273
pythia-1.4b,draw_1,low,6,0.402154428909679,0.004765736793521972,0.26611779068288266,0.9647384982638889,0.8594657182693481
pythia-1.4b,draw_1,low,7,0.39621038343722365,0.004080304614559934,0.28707744645182753,0.9692377387152777,1.0016745328903198
pythia-1.4b,draw_1,low,8,0.4120425310862212,0.0035102472129698043,0.29730882184818586,0.9604578993055556,0.7945172190666199
pythia-1.4b,draw_1,low,9,0.4119842914750346,0.004687804802652788,0.31504973366854183,0.9647157118055556,0.8436305522918701
pythia-1.4b,draw_1,low,10,0.3979724606526008,0.004360572268873649,0.2920246624642229,0.9666704644097223,0.8688068389892578
pythia-1.4b,draw_1,low,11,0.40270727978661813,0.003930464104966181,0.29225708212234003,0.9673220486111112,0.8320327997207642
pythia-1.4b,draw_1,low,12,0.3814418252991383,0.004712791404187507,0.2713883126997967,0.9716916232638889,0.868549644947052
pythia-1.4b,draw_1,low,13,0.3726674868590148,0.004719943495144251,0.26575100128777374,0.9706873914930556,0.9245395660400391
pythia-1.4b,draw_1,low,14,0.3651582589207829,0.004946527619049539,0.24934057156533096,0.9648980034722222,0.9276697635650635
pythia-1.4b,draw_1,low,15,0.35380055450467013,0.00584751254404885,0.24017997194668017,0.9727327473958334,0.9912875890731812
pythia-1.4b,draw_1,low,16,0.33286702869625023,0.007191135860362763,0.21910987259517434,0.9775542534722222,1.063951015472412
pythia-1.4b,draw_1,low,17,0.3256326898990701,0.008463645184916078,0.2060164323280984,0.9793538411458333,1.0494834184646606
pythia-1.4b,draw_1,low,18,0.3357612148487277,0.00923096603630397,0.210858018213528,0.9665277777777778,0.9910386204719543
pythia-1.4b,draw_1,low,19,0.33002953211241637,0.010408014684080145,0.1974654708132484,0.9752620442708333,0.9903159737586975
pythia-1.4b,draw_1,low,20,0.340059076240828,0.008658832004192653,0.21111577847295848,0.9783615451388888,0.9712964296340942
pythia-1.4b,draw_1,low,21,0.3509842776208061,0.009782024624337804,0.2240579371192566,0.9658664279513889,0.957558810710907
pythia-1.4b,draw_1,low,22,0.37951214837575903,0.008308895827021278,0.2524261055722008,0.9533805338541667,0.9038010239601135
pythia-1.4b,draw_1,low,23,0.41695652334701266,0.00550784546761107,0.2960980763128931,0.8687326388888889,0.9127287864685059
pythia-1.4b,draw_1,medium,0,0.37567613948934814,0.02538095406632783,0.07014933531511613,0.9717692057291667,0.39022326469421387
pythia-1.4b,draw_1,medium,1,0.3347707466889726,0.012550173638255753,0.1985830530378676,0.9853070746527778,1.4488922357559204
pythia-1.4b,draw_1,medium,2,0.3139692946619696,0.010523534076544421,0.16166655788942075,0.9314084201388889,1.2915278673171997
pythia-1.4b,draw_1,medium,3,0.3792458120501412,0.009330757920017233,0.2275047625834843,0.8732595486111111,1.0922104120254517
pythia-1.4b,draw_1,medium,4,0.3834224267675044,0.006071659826830863,0.22352204774251305,0.8616899956597223,0.9520228505134583
pythia-1.4b,draw_1,medium,5,0.3966328738689609,0.005231691511122916,0.2581774712934972,0.9678819444444444,0.9415319561958313
pythia-1.4b,draw_1,medium,6,0.40248342510118396,0.004852887393486819,0.2624433699510209,0.9646918402777778,0.8598172068595886
pythia-1.4b,draw_1,medium,7,0.3962562441520111,0.004291334207126727,0.2833052507254086,0.9690885416666667,0.9963358044624329
pythia-1.4b,draw_1,medium,8,0.41289162908590266,0.0038527592838247917,0.2946668040698561,0.9595345052083334,0.7934781908988953
pythia-1.4b,draw_1,medium,9,0.4122819574052251,0.0044211005392209655,0.31067028532663343,0.9649251302083334,0.8383730053901672
pythia-1.4b,draw_1,medium,10,0.39901327970993444,0.004286721637938248,0.2910929267834872,0.9676410590277778,0.8635149598121643
pythia-1.4b,draw_1,medium,11,0.40242632904072545,0.0037981022660948755,0.29048772351004004,0.9674989149305555,0.8344399929046631
pythia-1.4b,draw_1,medium,12,0.381738011331492,0.004503412555521527,0.27047373460719215,0.9719677734375,0.875583291053772
pythia-1.4b,draw_1,medium,13,0.37336659983639453,0.004783806507101149,0.2645210117376695,0.9702842881944445,0.928769588470459
