model,layer,head,role,bos_fraction,self_fraction,prev_fraction,source_fraction,target_fraction,repeat_fraction,induction_score,distractor_fraction,entropy
pythia-1.4b,8,12,diffuse,0.16773612797260284,0.017465800046920776,0.06121620163321495,0.013527678325772285,0.0037889941595494747,0.6910930871963501,0.0027440874837338924,0.12385377287864685,2.9957358837127686
pythia-1.4b,8,13,bos_sink,0.6014536619186401,0.023791447281837463,0.030038373544812202,0.021204805001616478,0.010115087032318115,0.15026000142097473,0.005064581986516714,0.21696676313877106,2.6006336212158203
pythia-1.4b,8,14,bos_sink,0.5039976239204407,0.0618414580821991,0.11334192007780075,0.004074879456311464,0.0017218994908034801,0.3972938656806946,0.0005655493005178869,0.09291205555200577,2.562821865081787
pythia-1.4b,8,15,bos_sink,0.7329637408256531,0.038721948862075806,0.09427078813314438,0.0017711571417748928,0.00011361060023773462,0.19467760622501373,3.574764559743926e-05,0.07047416269779205,1.6156792640686035
pythia-1.4b,9,0,bos_sink,0.6830191612243652,0.08190954476594925,0.06500574946403503,0.02742449939250946,0.007916731759905815,0.21421471238136292,0.0052855536341667175,0.06742493808269501,2.0216245651245117
pythia-1.4b,9,1,induction,0.3527933359146118,0.14956967532634735,0.0038186560850590467,0.4732840657234192,0.008527583442628384,0.15617874264717102,0.45889583230018616,0.009216577745974064,1.7762911319732666
pythia-1.4b,9,2,bos_sink,0.3847692906856537,0.0391898937523365,0.05376959219574928,0.1092253178358078,0.03376433998346329,0.1826978325843811,0.018916232511401176,0.2895430624485016,3.6204752922058105
pythia-1.4b,9,3,diffuse,0.27611327171325684,0.04462852329015732,0.09301089495420456,0.06511710584163666,0.02600877918303013,0.41309866309165955,0.022495271638035774,0.21966208517551422,3.695765972137451
pythia-1.4b,9,4,bos_sink,0.7693199515342712,0.016005083918571472,0.02330724149942398,0.02276456542313099,0.006199860945343971,0.09898915141820908,0.004706752952188253,0.10272607207298279,1.7450875043869019
pythia-1.4b,9,5,bos_sink,0.5391031503677368,0.15321698784828186,0.045861177146434784,0.022193560376763344,0.01048482395708561,0.2580798864364624,0.010157624259591103,0.17013877630233765,2.649979829788208
pythia-1.4b,9,6,bos_sink,0.7304139137268066,0.004875706043094397,0.007055578287690878,0.12110397219657898,0.010503177531063557,0.042960621416568756,0.010908479802310467,0.09501811116933823,1.9378554821014404
pythia-1.4b,9,7,bos_sink,0.6100365519523621,0.07317974418401718,0.09619345515966415,0.008459867909550667,0.0012940169544890523,0.2632107138633728,0.0008837670320644975,0.11699936538934708,2.2670719623565674
pythia-1.4b,9,8,bos_sink,0.5859483480453491,0.03356195241212845,0.02517233043909073,0.03208114206790924,0.03831389546394348,0.11167197674512863,0.016599876806139946,0.23198442161083221,2.709817409515381
pythia-1.4b,9,9,bos_sink,0.36344364285469055,0.007316126488149166,0.01053599826991558,0.08155877143144608,0.04359038919210434,0.05681558698415756,0.015880996361374855,0.454591304063797,3.5870752334594727
pythia-1.4b,9,10,bos_sink,0.6117812991142273,0.012505872175097466,0.0037624689284712076,0.03585430234670639,0.06046262010931969,0.025326423346996307,0.020097315311431885,0.26657533645629883,2.363119602203369
pythia-1.4b,9,11,bos_sink,0.6125800609588623,0.01114565972238779,0.013670478947460651,0.08093148469924927,0.028661221265792847,0.05673619732260704,0.016068071126937866,0.221090629696846,2.6383330821990967
pythia-1.4b,9,12,diffuse,0.2964094877243042,0.27752795815467834,0.14041797816753387,0.03609932214021683,0.05993077903985977,0.5289384126663208,0.014261013828217983,0.07862210273742676,2.9341325759887695
pythia-1.4b,9,13,bos_sink,0.38491612672805786,0.01669195294380188,0.017483053728938103,0.049312036484479904,0.025893602520227432,0.10904833674430847,0.01784144714474678,0.4308295249938965,3.5324997901916504
pythia-1.4b,9,14,bos_sink,0.6468206644058228,0.09303151816129684,0.05468827486038208,0.05365988612174988,0.00861798319965601,0.2174455225467682,0.017549017444252968,0.07345597445964813,2.2484359741210938
pythia-1.4b,9,15,bos_sink,0.7421536445617676,0.013851105235517025,0.009672380052506924,0.05228125676512718,0.026545733213424683,0.0508066862821579,0.028108492493629456,0.12821263074874878,1.917553186416626
pythia-1.4b,10,0,diffuse,0.0041299075819551945,0.0003633713349699974,2.3803344447514974e-05,0.020471982657909393,0.9580084681510925,0.0007641473785042763,0.013401489704847336,0.016625331714749336,0.3903782367706299
pythia-1.4b,10,1,bos_sink,0.7028651833534241,0.011506990529596806,0.018751515075564384,0.0049295080825686455,0.0018267908599227667,0.10366417467594147,0.0009904906619340181,0.1867150366306305,1.9435596466064453
pythia-1.4b,10,2,bos_sink,0.49383431673049927,0.07217320799827576,0.17299866676330566,0.00028391231899149716,0.00010410815593786538,0.4091923236846924,2.5007117073982954e-05,0.09658534824848175,2.411820411682129
pythia-1.4b,10,3,bos_sink,0.667441189289093,0.051486141979694366,0.031715162098407745,0.02821958251297474,0.006688873749226332,0.17648807168006897,0.004777979105710983,0.12116239219903946,2.2476422786712646
pythia-1.4b,10,4,diffuse,0.2585362195968628,0.009538842365145683,0.0021327906288206577,0.14352834224700928,0.3736584484577179,0.01470272708684206,0.07946686446666718,0.20957446098327637,2.6443445682525635
pythia-1.4b,10,5,diffuse,0.27777138352394104,0.08778362721204758,0.04079130291938782,0.10531073808670044,0.07603413611650467,0.21042174100875854,0.04961618408560753,0.33046209812164307,3.878497838973999
pythia-1.4b,10,6,bos_sink,0.5481581091880798,0.013328028842806816,0.012918895110487938,0.019515234977006912,0.011875421740114689,0.07652182877063751,0.006212685257196426,0.3439294695854187,2.803128480911255
pythia-1.4b,10,7,bos_sink,0.452935129404068,0.17175132036209106,0.11588473618030548,0.01699480414390564,0.01796523667871952,0.42368483543395996,0.004563956521451473,0.08842004090547562,2.7544198036193848
pythia-1.4b,10,8,bos_sink,0.41646507382392883,0.00436914898455143,0.0025830306112766266,0.08463697135448456,0.30396196246147156,0.016619309782981873,0.03951937332749367,0.17831654846668243,2.6432299613952637
pythia-1.4b,10,9,diffuse,0.059064507484436035,0.004019821994006634,0.0009302493999712169,0.05627260357141495,0.8221616744995117,0.007513148710131645,0.033495016396045685,0.05498847737908363,1.2337703704833984
pythia-1.4b,10,10,bos_sink,0.5390340089797974,0.02427283115684986,0.024066651239991188,0.11711806058883667,0.039704784750938416,0.12321215122938156,0.03970814868807793,0.1809314489364624,2.984933376312256
pythia-1.4b,10,11,bos_sink,0.49804621934890747,0.014468617737293243,0.009086878038942814,0.08101886510848999,0.13018614053726196,0.044064559042453766,0.029063347727060318,0.2466840296983719,2.9303336143493652
pythia-1.4b,10,12,bos_sink,0.8200466632843018,0.0070802317932248116,0.009329945780336857,0.03445107862353325,0.004458443261682987,0.06076788902282715,0.0037136743776500225,0.08027631789445877,1.4284573793411255
pythia-1.4b,10,13,bos_sink,0.7597231864929199,0.01149488240480423,0.013352914713323116,0.05550236999988556,0.014452224597334862,0.05809645354747772,0.016734110191464424,0.1122257336974144,1.843566656112671
pythia-1.4b,10,14,diffuse,0.190154567360878,0.08868131786584854,0.15611623227596283,0.009343709796667099,0.0017454924527555704,0.6930432915687561,0.00111692666541785,0.10571259260177612,3.1545886993408203
pythia-1.4b,10,15,diffuse,0.11683934181928635,0.09188468754291534,0.07745956629514694,0.054409053176641464,0.01951119862496853,0.34799641370773315,0.019237298518419266,0.46124371886253357,4.139401912689209
pythia-1.4b,11,0,bos_sink,0.5668977499008179,0.015612171031534672,0.01052133645862341,0.0723164975643158,0.029328342527151108,0.06087623909115791,0.019530361518263817,0.2705814242362976,2.8448519706726074
pythia-1.4b,11,1,bos_sink,0.8567276000976562,0.004431441891938448,0.0051776329055428505,0.03203841671347618,0.01637618988752365,0.026014328002929688,0.005344088189303875,0.06884311884641647,1.2110419273376465
pythia-1.4b,11,2,diffuse,0.10033907741308212,0.7165903449058533,0.05849108099937439,0.03832594305276871,0.015279763378202915,0.822966456413269,0.02106311172246933,0.023088686168193817,1.717245101928711
pythia-1.4b,11,3,bos_sink,0.5983060598373413,0.06079594045877457,0.042090244591236115,0.061992891132831573,0.03205742686986923,0.17590540647506714,0.01641201041638851,0.13173840939998627,2.6381704807281494
pythia-1.4b,11,4,diffuse,0.21602827310562134,0.05533958226442337,0.1660638153553009,0.011242740787565708,0.005274742376059294,0.6169390678405762,0.0029490364249795675,0.15051552653312683,3.2770168781280518
pythia-1.4b,11,5,bos_sink,0.5741411447525024,0.010851872153580189,0.00682850880548358,0.07769639790058136,0.0524313785135746,0.04825524985790253,0.02250274270772934,0.24747580289840698,2.762158155441284
pythia-1.4b,11,6,bos_sink,0.35993319749832153,0.0098502729088068,0.004358767066150904,0.07933936268091202,0.10351207852363586,0.03043743222951889,0.02286822348833084,0.4267778694629669,3.2618284225463867
pythia-1.4b,11,7,bos_sink,0.7184751629829407,0.014151081442832947,0.022615382447838783,0.008322997950017452,0.003271857975050807,0.14568756520748138,0.0016269708285108209,0.12424276769161224,1.8869906663894653
pythia-1.4b,11,8,bos_sink,0.40117257833480835,0.0075677186250686646,0.0028990856371819973,0.16886349022388458,0.19725605845451355,0.016465909779071808,0.07482656836509705,0.2162419706583023,2.967667818069458
pythia-1.4b,11,9,previous_token,0.2903124690055847,0.17262981832027435,0.35843515396118164,0.0019180610543116927,0.0001327636418864131,0.6235083341598511,2.2739690393791534e-05,0.08412874490022659,2.4176552295684814
pythia-1.4b,11,10,bos_sink,0.8163543343544006,0.003931200597435236,0.0024207676760852337,0.04575040563941002,0.025364628061652184,0.025369005277752876,0.009741281159222126,0.08716113865375519,1.4563970565795898
pythia-1.4b,11,11,bos_sink,0.33424052596092224,0.14822471141815186,0.057301539927721024,0.08619558811187744,0.14745299518108368,0.2649756669998169,0.046595145016908646,0.16713528335094452,3.318497657775879
pythia-1.4b,11,12,bos_sink,0.6417248249053955,0.014197018928825855,0.005898933857679367,0.07671422511339188,0.08058292418718338,0.037836745381355286,0.024779850617051125,0.16314129531383514,2.3761239051818848
pythia-1.4b,11,13,bos_sink,0.6555147171020508,0.02037932723760605,0.01911085844039917,0.03150118887424469,0.014029103331267834,0.11129292845726013,0.009327899664640427,0.18766190111637115,2.395838737487793
pythia-1.4b,11,14,diffuse,0.07909718155860901,0.1362888664007187,0.099760502576828,0.07683497667312622,0.06848093122243881,0.4392894506454468,0.024896567687392235,0.3362974524497986,4.1565632820129395
pythia-1.4b,11,15,bos_sink,0.5576034188270569,0.034270551055669785,0.020604940131306648,0.050824135541915894,0.06503663212060928,0.10077047348022461,0.01584491692483425,0.22576485574245453,2.843843698501587
pythia-1.4b,12,0,bos_sink,0.8039956092834473,0.006059040315449238,0.004166886210441589,0.02293005771934986,0.04312973842024803,0.021469861268997192,0.0062770298682153225,0.10847458988428116,1.4962341785430908
pythia-1.4b,12,1,bos_sink,0.5677970051765442,0.01818883791565895,0.014236656948924065,0.05869393050670624,0.0677039623260498,0.06320269405841827,0.015146945603191853,0.24260234832763672,2.7928717136383057
pythia-1.4b,12,2,bos_sink,0.7819197773933411,0.03647294640541077,0.03709980100393295,0.010423961095511913,0.003830848727375269,0.1359780728816986,0.0023547308519482613,0.06784787029027939,1.5739415884017944
pythia-1.4b,12,3,bos_sink,0.5176811814308167,0.46429628133773804,0.010606442578136921,0.0009485805057920516,1.2642847650568001e-05,0.4766171872615814,2.143622077710461e-05,0.004740817937999964,1.153639554977417
pythia-1.4b,12,4,bos_sink,0.9927559494972229,0.00042592574027366936,9.718383080326021e-05,0.0016293881926685572,0.0006302467081695795,0.001239836448803544,0.00045230091200210154,0.003744197078049183,0.09237459301948547
pythia-1.4b,12,5,bos_sink,0.6705073714256287,0.1377423107624054,0.04574504867196083,0.013009362854063511,0.009434204548597336,0.24658362567424774,0.0025589598808437586,0.06046539545059204,1.9429633617401123
pythia-1.4b,12,6,bos_sink,0.8077830076217651,0.006430892739444971,0.0038478528149425983,0.04003547877073288,0.0608317106962204,0.018345339223742485,0.010551693849265575,0.07300474494695663,1.4203598499298096
pythia-1.4b,12,7,bos_sink,0.36913982033729553,0.07441502809524536,0.05122365057468414,0.00844029150903225,0.3462643623352051,0.20648156106472015,0.0028293528594076633,0.0696738064289093,2.539968252182007
pythia-1.4b,12,8,previous_token,0.2645872235298157,0.21248869597911835,0.21574465930461884,0.00743295531719923,0.0024318171199411154,0.6304312348365784,0.0015996824949979782,0.0951167643070221,2.9153120517730713
pythia-1.4b,12,9,bos_sink,0.5632303357124329,0.02866702899336815,0.024790752679109573,0.06015804037451744,0.017955157905817032,0.1263674795627594,0.01605326682329178,0.2322891354560852,2.8771586418151855
pythia-1.4b,12,10,bos_sink,0.7547116875648499,0.014123366214334965,0.011099628172814846,0.01667734980583191,0.005674498155713081,0.07309097796678543,0.0042043691501021385,0.14984481036663055,1.8211647272109985
pythia-1.4b,12,11,bos_sink,0.30243152379989624,0.013677677139639854,0.0036913855001330376,0.10545065999031067,0.36550357937812805,0.02930818311870098,0.03199140727519989,0.19730615615844727,2.9156241416931152
pythia-1.4b,12,12,previous_token,0.19158758223056793,0.005962431896477938,0.6281275153160095,0.004088152665644884,0.0010233166394755244,0.7310912013053894,0.00044273334788158536,0.07220973074436188,1.8902643918991089
pythia-1.4b,12,13,bos_sink,0.9512952566146851,0.0034292982891201973,0.0018982990877702832,0.00937600526958704,0.0028480784967541695,0.011461093090474606,0.0022563908714801073,0.02501942589879036,0.4926881492137909
pythia-1.4b,12,14,diffuse,0.29149341583251953,0.09036367386579514,0.05929596722126007,0.11098127067089081,0.06805092096328735,0.261915385723114,0.030740397050976753,0.2675589323043823,3.862410545349121
pythia-1.4b,12,15,bos_sink,0.6198185086250305,0.02478617988526821,0.0032203090377151966,0.08583887666463852,0.211978942155838,0.03192467987537384,0.04741889238357544,0.050438765436410904,1.9316072463989258
pythia-1.4b,13,0,bos_sink,0.36757662892341614,0.03289918974041939,0.010607763193547726,0.0946502834558487,0.2311806082725525,0.06566066294908524,0.04087166488170624,0.24093173444271088,3.174868583679199
pythia-1.4b,13,1,diffuse,0.21790248155593872,0.004867123905569315,0.0012097933795303106,0.04461250454187393,0.5844494700431824,0.01189144141972065,0.015367061831057072,0.141143798828125,2.1546554565429688
pythia-1.4b,13,2,bos_sink,0.7422685027122498,0.06198141723871231,0.02604188583791256,0.028568582609295845,0.039003826677799225,0.11103878170251846,0.007689779624342918,0.07912041991949081,1.8050867319107056
pythia-1.4b,13,3,bos_sink,0.5698329210281372,0.08892522752285004,0.005950019229203463,0.11658136546611786,0.041128307580947876,0.10013440251350403,0.08618298172950745,0.17232349514961243,2.5389208793640137
pythia-1.4b,13,4,bos_sink,0.9997372031211853,0.00016496994066983461,5.518688340089284e-05,4.907524907282745e-12,5.981184667149366e-15,0.0002628060756251216,2.186975711746149e-14,2.606404912589618e-14,0.0038518570363521576
pythia-1.4b,13,5,bos_sink,0.8567175269126892,0.013749373145401478,0.01305270567536354,0.020056717097759247,0.008592667989432812,0.05864204093813896,0.005721926223486662,0.055991243571043015,1.2024953365325928
pythia-1.4b,13,6,bos_sink,0.6223013997077942,0.0172326248139143,0.007392603438347578,0.051894985139369965,0.16319690644741058,0.0405341237783432,0.015497853979468346,0.12207284569740295,2.217198610305786
pythia-1.4b,13,7,bos_sink,0.6248100399971008,0.015648433938622475,0.016059469431638718,0.029642784968018532,0.015635237097740173,0.0656585693359375,0.005710419267416,0.26425325870513916,2.5082759857177734
pythia-1.4b,13,8,bos_sink,0.542507529258728,0.026694918051362038,0.03557206317782402,0.06737872958183289,0.020786993205547333,0.19804410636425018,0.016027700155973434,0.1712825894355774,2.9074699878692627
pythia-1.4b,13,9,bos_sink,0.4273208677768707,0.5587490797042847,0.010087775997817516,0.0006350525072775781,2.2553126655111555e-06,0.5692374110221863,4.3100849325128365e-06,0.0028039063327014446,1.1035228967666626
pythia-1.4b,13,10,bos_sink,0.9926460385322571,0.00040733121568337083,0.00010526477126404643,0.0005127505864948034,0.00020845310064032674,0.0007728415657766163,0.00014290117542259395,0.005860535427927971,0.09163516014814377
pythia-1.4b,13,11,bos_sink,0.5877349972724915,0.03681064397096634,0.029419470578432083,0.05241767689585686,0.04525921121239662,0.1375923752784729,0.01738612726330757,0.1769959032535553,2.7303287982940674
pythia-1.4b,13,12,bos_sink,0.8608176112174988,0.03704162314534187,0.013603323139250278,0.011032050475478172,0.003982258960604668,0.06723431497812271,0.003190457820892334,0.056933436542749405,1.1193430423736572
pythia-1.4b,13,13,bos_sink,0.4461970627307892,0.020045489072799683,0.007358737289905548,0.12370350956916809,0.15209956467151642,0.04604092240333557,0.05707583948969841,0.23195895552635193,3.098322868347168
pythia-1.4b,13,14,bos_sink,0.9454283714294434,0.0036968369968235493,0.0023863918613642454,0.011296757496893406,0.001592392334714532,0.016620701178908348,0.0017150893108919263,0.02506139501929283,0.5372813940048218
pythia-1.4b,13,15,diffuse,0.246409073472023,0.04069073870778084,0.009123171679675579,0.08017867803573608,0.3736225664615631,0.06467190384864807,0.03752342611551285,0.23511789739131927,3.0752880573272705
pythia-1.4b,14,0,bos_sink,0.43857938051223755,0.011771291494369507,0.0035229597706347704,0.055822961032390594,0.239175483584404,0.03197938948869705,0.01734650693833828,0.2344425469636917,2.8254995346069336
pythia-1.4b,14,1,bos_sink,0.4822818338871002,0.3880750834941864,0.02022075094282627,0.08875079452991486,0.004608732182532549,0.4117664098739624,0.07054445147514343,0.012592491693794727,1.7440037727355957
pythia-1.4b,14,2,bos_sink,0.6670995950698853,0.011174030601978302,0.008389363996684551,0.08399708569049835,0.030238982290029526,0.04590997099876404,0.017741218209266663,0.17275434732437134,2.3514552116394043
pythia-1.4b,14,3,bos_sink,0.9994175434112549,0.00030944644822739065,0.000263991707470268,2.4329193593075615e-07,4.136536801979673e-08,0.0005821314407512546,7.0206191971067256e-09,6.09524661854266e-08,0.007740283850580454
pythia-1.4b,14,4,bos_sink,0.5497093796730042,0.054079245775938034,0.023475024849176407,0.09919962286949158,0.07793108373880386,0.11206453293561935,0.029441464692354202,0.16109558939933777,2.8356781005859375
pythia-1.4b,14,5,bos_sink,0.6177257895469666,0.03222442790865898,0.023702329024672508,0.09005413949489594,0.036469634622335434,0.09665845334529877,0.02638024091720581,0.1590922325849533,2.609659433364868
pythia-1.4b,14,6,bos_sink,0.5005693435668945,0.015038183890283108,0.00475701317191124,0.08448919653892517,0.1331980973482132,0.04960104078054428,0.022809725254774094,0.23214225471019745,2.9280810356140137
pythia-1.4b,14,7,bos_sink,0.61686110496521,0.042711418122053146,0.018080437555909157,0.08916012942790985,0.046239688992500305,0.10357217490673065,0.03324631229043007,0.14416714012622833,2.5726394653320312
pythia-1.4b,14,8,bos_sink,0.6500359773635864,0.06840977817773819,0.055108796805143356,0.005939041264355183,0.0008374782628379762,0.21760103106498718,0.0006868995842523873,0.1255861520767212,2.156083106994629
pythia-1.4b,14,9,bos_sink,0.525658130645752,0.06536810100078583,0.061059195548295975,0.052120961248874664,0.02804230898618698,0.24902479350566864,0.011590031906962395,0.14515428245067596,2.9198405742645264
pythia-1.4b,14,10,bos_sink,0.9722940325737,0.0025187996216118336,0.001570487511344254,0.00644693523645401,0.0006444941973313689,0.010862309485673904,0.0012507522478699684,0.009752553887665272,0.2997269630432129
pythia-1.4b,14,11,diffuse,0.10187120735645294,0.0008602516609244049,0.0003614341258071363,0.010501605458557606,0.8135064840316772,0.002910030772909522,0.003690703073516488,0.07121054828166962,1.1890459060668945
pythia-1.4b,14,12,bos_sink,0.6186019778251648,0.04915551468729973,0.011756174266338348,0.05795303359627724,0.019013481214642525,0.08986377716064453,0.013366032391786575,0.2145669162273407,2.5655033588409424
pythia-1.4b,14,13,bos_sink,0.6511359214782715,0.009396647103130817,0.012899227440357208,0.019210131838917732,0.005875586066395044,0.10626094788312912,0.004787056241184473,0.2175174206495285,2.295363426208496
pythia-1.4b,14,14,bos_sink,0.7384714484214783,0.1788247674703598,0.005405879113823175,0.0183393694460392,0.024539396166801453,0.1882002055644989,0.004221701994538307,0.03045021928846836,1.3737671375274658
pythia-1.4b,14,15,bos_sink,0.8856370449066162,0.006625243928283453,0.005658418405801058,0.02106056734919548,0.005406674928963184,0.028617985546588898,0.004601486958563328,0.05927769094705582,1.0117063522338867
pythia-1.4b,15,0,bos_sink,0.8882899284362793,0.003969308454543352,0.0029451907612383366,0.01660313829779625,0.015197967179119587,0.018970893695950508,0.004641576670110226,0.060938481241464615,0.9768959283828735
pythia-1.4b,15,1,bos_sink,0.3989127576351166,0.012827100232243538,0.0032282089814543724,0.07044805586338043,0.2383384257555008,0.03893215209245682,0.02331290952861309,0.25336870551109314,3.027282953262329
pythia-1.4b,15,2,bos_sink,0.882564127445221,0.005056446883827448,0.003195405239239335,0.011471021920442581,0.0072781797498464584,0.03148395195603371,0.0037338389083743095,0.06720219552516937,1.0116543769836426
pythia-1.4b,15,3,bos_sink,0.47263938188552856,0.005874721333384514,0.0012061507441103458,0.06224161386489868,0.2821542024612427,0.023163333535194397,0.01726796291768551,0.15980173647403717,2.5002243518829346
pythia-1.4b,15,4,bos_sink,0.8151879906654358,0.011470822617411613,0.009491137228906155,0.0366913340985775,0.007835198193788528,0.0486588254570961,0.007613031193614006,0.09162647277116776,1.4963027238845825
pythia-1.4b,15,5,bos_sink,0.41001129150390625,0.08933255076408386,0.1835295408964157,0.0022931594867259264,0.0005011622561141849,0.32557499408721924,8.351616997970268e-05,0.26161935925483704,2.711216926574707
pythia-1.4b,15,6,bos_sink,0.501975417137146,0.06327401101589203,0.03603813424706459,0.07980809360742569,0.04744270443916321,0.1719084084033966,0.028794579207897186,0.19886529445648193,3.106898784637451
pythia-1.4b,15,7,bos_sink,0.8959379196166992,0.003575300332158804,0.0024242589715868235,0.0326092392206192,0.009863409213721752,0.015659432858228683,0.008655808866024017,0.045930150896310806,0.9262409210205078
pythia-1.4b,15,8,bos_sink,0.9106766581535339,0.012085321359336376,0.007493136916309595,0.008668515831232071,0.0015708435093984008,0.03724728524684906,0.0015135284047573805,0.041836775839328766,0.8007993698120117
pythia-1.4b,15,9,bos_sink,0.39240124821662903,0.013278411701321602,0.003991925623267889,0.0657082200050354,0.255487859249115,0.04184907302260399,0.019435293972492218,0.2445540875196457,3.001439094543457
pythia-1.4b,15,10,bos_sink,0.4764564335346222,0.515694797039032,0.0044542946852743626,0.0017940796678885818,1.4652974869022728e-06,0.520272433757782,6.1981918406672776e-06,0.0014760298654437065,1.0748975276947021
pythia-1.4b,15,11,bos_sink,0.38671234250068665,0.017286749556660652,0.004750601481646299,0.07008113712072372,0.25125622749328613,0.052371710538864136,0.019712748005986214,0.23957890272140503,3.041292190551758
pythia-1.4b,15,12,bos_sink,0.7616822123527527,0.10257812589406967,0.032075926661491394,0.012725600972771645,0.011877763085067272,0.16915443539619446,0.005866818595677614,0.04455942288041115,1.5294020175933838
pythia-1.4b,15,13,bos_sink,0.35326528549194336,0.03164306655526161,0.011477462947368622,0.11328943073749542,0.10835827142000198,0.10511341691017151,0.031955212354660034,0.31997352838516235,3.641707181930542
pythia-1.4b,15,14,bos_sink,0.34754762053489685,0.012365581467747688,0.003557811724022031,0.07857979834079742,0.28430038690567017,0.03811032325029373,0.025688081979751587,0.25146210193634033,3.0634336471557617
pythia-1.4b,15,15,diffuse,0.2756686806678772,0.01891784928739071,0.005575529765337706,0.09984060376882553,0.18813306093215942,0.06296715140342712,0.031026333570480347,0.3733905255794525,3.641488552093506
pythia-1.4b,16,0,diffuse,0.12452004849910736,0.004326619673520327,0.001999638043344021,0.09328251332044601,0.43671029806137085,0.03417212516069412,0.0317174531519413,0.31131500005722046,3.162166118621826
pythia-1.4b,16,1,bos_sink,0.6387594938278198,0.013130600564181805,0.009349077008664608,0.08777511864900589,0.03561146557331085,0.056136514991521835,0.024738170206546783,0.1817171424627304,2.49211049079895
pythia-1.4b,16,2,diffuse,0.12458604574203491,0.017915982753038406,0.013896612450480461,0.08465106040239334,0.09123000502586365,0.10161697864532471,0.036390431225299835,0.5979160070419312,4.122743129730225
pythia-1.4b,16,3,bos_sink,0.4380325675010681,0.019803019240498543,0.0036598285660147667,0.07506587356328964,0.1825014352798462,0.047191254794597626,0.024509727954864502,0.2572086453437805,3.056516408920288
pythia-1.4b,16,4,diffuse,0.11826939880847931,0.0064508793875575066,0.004776204936206341,0.1105363667011261,0.2921580374240875,0.05290282890200615,0.030977504327893257,0.42613327503204346,3.728670597076416
pythia-1.4b,16,5,bos_sink,0.309057354927063,0.011895782314240932,0.006171905901283026,0.10980729758739471,0.21142658591270447,0.05153414234519005,0.03160840645432472,0.31817445158958435,3.477285146713257
pythia-1.4b,16,6,diffuse,0.2629896104335785,0.08137103170156479,0.08329924196004868,0.05855536833405495,0.014423366636037827,0.3178757131099701,0.014699739404022694,0.3461557626724243,3.8786730766296387
pythia-1.4b,16,7,bos_sink,0.9490357041358948,0.008274402469396591,0.004225927870720625,0.00821666233241558,0.000759056827519089,0.019085794687271118,0.0015604542568325996,0.02290349267423153,0.4954901933670044
pythia-1.4b,16,8,bos_sink,0.999840259552002,5.150047400093172e-06,2.060040606011171e-05,1.2656848902281581e-08,2.8379947281109708e-09,0.00015966097998898476,2.4115103247623892e-09,2.6739169101119842e-08,0.002365747233852744
pythia-1.4b,16,9,bos_sink,0.9415337443351746,0.0051940372213721275,0.004615900572389364,0.006588719319552183,0.0003103710769210011,0.022389300167560577,0.0016021026531234384,0.02917921543121338,0.5604828596115112
pythia-1.4b,16,10,bos_sink,0.6532565951347351,0.011294497177004814,0.012322349473834038,0.036284856498241425,0.010362115688621998,0.08559788763523102,0.008645666763186455,0.21449893712997437,2.383737325668335
pythia-1.4b,16,11,bos_sink,0.9223405122756958,0.008573236875236034,0.0035478901118040085,0.015701014548540115,0.0012686977861449122,0.02131856605410576,0.002852467354387045,0.03937177360057831,0.7155371904373169
pythia-1.4b,16,12,bos_sink,0.8693685531616211,0.10880622267723083,0.006051819771528244,0.007113626226782799,4.0901348256738856e-05,0.11618320643901825,0.00012225915270391852,0.0072940075770020485,0.71954745054245
pythia-1.4b,16,13,bos_sink,0.44282066822052,0.013826889917254448,0.004292604047805071,0.0873984843492508,0.14728029072284698,0.05109257996082306,0.026876918971538544,0.2714078426361084,3.132310390472412
pythia-1.4b,16,14,bos_sink,0.9578630924224854,0.007633668836206198,0.003450201591476798,0.006433437112718821,0.0007555364863947034,0.017309341579675674,0.0013831403339281678,0.01763777621090412,0.4206778407096863
pythia-1.4b,16,15,bos_sink,0.5526717901229858,0.014169280417263508,0.008072156459093094,0.1083473414182663,0.06587555259466171,0.07389029115438461,0.031314216554164886,0.19921532273292542,2.8692142963409424
pythia-1.4b,17,0,bos_sink,0.8049221038818359,0.007711393758654594,0.006007059942930937,0.030369197949767113,0.010470759123563766,0.03879176080226898,0.007323399651795626,0.11544643342494965,1.5478301048278809
pythia-1.4b,17,1,bos_sink,0.7298137545585632,0.006976738106459379,0.004365490283817053,0.05384409427642822,0.026581861078739166,0.03221850097179413,0.012375296093523502,0.1575409471988678,1.991187572479248
pythia-1.4b,17,2,bos_sink,1.0,6.166051003120288e-10,2.933031964004462e-13,6.301141958666868e-33,9.983537806380998e-34,6.197756752257533e-10,2.7549381517550383e-34,8.085156724353774e-37,8.530356154778929e-08
pythia-1.4b,17,3,bos_sink,0.9857394695281982,0.006290361750870943,0.0022412557154893875,0.0015850499039515853,2.122184741892852e-05,0.009562135674059391,2.093337388942018e-05,0.003093285020440817,0.14823031425476074
pythia-1.4b,17,4,bos_sink,0.9183350801467896,0.035148605704307556,0.0033716654870659113,0.009000192396342754,0.0014616588596254587,0.040945250540971756,0.0018693251768127084,0.03025868907570839,0.6767947673797607
pythia-1.4b,17,5,bos_sink,0.7165858149528503,0.008319762535393238,0.00785819161683321,0.07153289020061493,0.04681553319096565,0.052629563957452774,0.011907589621841908,0.11243604123592377,2.047856569290161
