model,draw,band,layer,head,entropy_mean,entropy_std,entropy_median
pythia-1b,draw_1,high,8,5,2.65078067779541,0.5876855850219727,2.6732447147369385
pythia-1b,draw_1,high,8,6,2.1828181743621826,0.5892994403839111,2.2148754596710205
pythia-1b,draw_1,high,8,7,2.5793440341949463,0.4281376302242279,2.6417222023010254
pythia-1b,draw_1,high,9,0,3.1293320655822754,0.46179908514022827,3.1709823608398438
pythia-1b,draw_1,high,9,1,1.9952934980392456,0.5146700143814087,1.9996212720870972
pythia-1b,draw_1,high,9,2,2.9887847900390625,0.38788220286369324,3.0120108127593994
pythia-1b,draw_1,high,9,3,1.9427577257156372,0.6081362366676331,1.8930991888046265
pythia-1b,draw_1,high,9,4,3.0281131267547607,0.5359712243080139,3.1607024669647217
pythia-1b,draw_1,high,9,5,2.845412492752075,0.507537305355072,2.8817121982574463
pythia-1b,draw_1,high,9,6,2.715790271759033,0.4155651926994324,2.748483419418335
pythia-1b,draw_1,high,9,7,2.7125303745269775,0.547511637210846,2.7537410259246826
pythia-1b,draw_1,high,10,0,2.9387784004211426,0.6223330497741699,3.07079815864563
pythia-1b,draw_1,high,10,1,2.847057819366455,0.3367484211921692,2.863826274871826
pythia-1b,draw_1,high,10,2,2.633934497833252,0.6335036158561707,2.734086513519287
pythia-1b,draw_1,high,10,3,1.7416293621063232,0.3991069495677948,1.7140226364135742
pythia-1b,draw_1,high,10,4,1.1142712831497192,0.5523660182952881,1.0203075408935547
pythia-1b,draw_1,high,10,5,1.7115674018859863,0.8828492760658264,1.737295389175415
pythia-1b,draw_1,high,10,6,1.9584331512451172,0.6500875949859619,1.9937167167663574
pythia-1b,draw_1,high,10,7,2.3603172302246094,0.4937278926372528,2.413026809692383
pythia-1b,draw_1,high,11,0,2.441725254058838,0.6699190735816956,2.423187732696533
pythia-1b,draw_1,high,11,1,1.8099932670593262,0.5175673961639404,1.7637053728103638
pythia-1b,draw_1,high,11,2,2.451453924179077,0.48591411113739014,2.479966878890991
pythia-1b,draw_1,high,11,3,2.1623611450195312,0.3696437478065491,2.1788768768310547
pythia-1b,draw_1,high,11,4,2.9854090213775635,0.5350295901298523,3.1056365966796875
pythia-1b,draw_1,high,11,5,2.7114644050598145,0.526023268699646,2.8063583374023438
pythia-1b,draw_1,high,11,6,2.8057329654693604,0.47741204500198364,2.867180347442627
pythia-1b,draw_1,high,11,7,2.150582790374756,0.5592526793479919,2.189303398132324
pythia-1b,draw_1,high,12,0,1.9771324396133423,0.5780375599861145,1.9633604288101196
pythia-1b,draw_1,high,12,1,2.302051305770874,0.40812158584594727,2.3578362464904785
pythia-1b,draw_1,high,12,2,3.650526762008667,0.3517567217350006,3.7149507999420166
pythia-1b,draw_1,high,12,3,2.267164707183838,0.6161374449729919,2.391158103942871
pythia-1b,draw_1,high,12,4,2.883545398712158,0.36611804366111755,2.907860040664673
pythia-1b,draw_1,high,12,5,1.678518295288086,0.5007644295692444,1.6665914058685303
pythia-1b,draw_1,high,12,6,2.266554832458496,0.5466634035110474,2.336399555206299
pythia-1b,draw_1,high,12,7,1.5508537292480469,0.48653358221054077,1.5374202728271484
pythia-1b,draw_1,high,13,0,3.5757274627685547,0.24315394461154938,3.617840528488159
pythia-1b,draw_1,high,13,1,1.591835618019104,0.4383523464202881,1.5497360229492188
pythia-1b,draw_1,high,13,2,2.2179603576660156,0.48820042610168457,2.2265055179595947
pythia-1b,draw_1,high,13,3,3.5097427368164062,0.31766247749328613,3.5282204151153564
