model,draw,band,layer,mean_prob_correct,std_prob_correct,median_prob_correct
pythia-1.4b,draw_1,medium,7,5.97646321693901e-05,0.0002330528513994068,5.852792583027622e-06
pythia-1.4b,draw_1,medium,8,3.974170977016911e-05,0.00015872460789978504,3.5430250591161894e-06
pythia-1.4b,draw_1,medium,9,2.2334741515805945e-05,7.700352580286562e-05,1.8091428728439496e-06
pythia-1.4b,draw_1,medium,10,0.01644214615225792,0.04927920922636986,0.0010061269858852029
pythia-1.4b,draw_1,medium,11,0.010906294919550419,0.03965387120842934,0.000753875239752233
pythia-1.4b,draw_1,medium,12,0.0169618371874094,0.06699714064598083,0.0006355629884637892
pythia-1.4b,draw_1,medium,13,0.1075623482465744,0.21776767075061798,0.0071028731763362885
pythia-1.4b,draw_1,medium,14,0.22759254276752472,0.3416730761528015,0.024091795086860657
pythia-1.4b,draw_1,medium,15,0.624272882938385,0.4019485116004944,0.8540894985198975
pythia-1.4b,draw_1,medium,16,0.7456774711608887,0.3618003726005554,0.9812322854995728
pythia-1.4b,draw_1,medium,17,0.7379983067512512,0.36815935373306274,0.982023298740387
pythia-1.4b,draw_1,medium,18,0.7249701619148254,0.3841029703617096,0.9741623997688293
pythia-1.4b,draw_1,medium,19,0.6094874143600464,0.42369505763053894,0.8550231456756592
pythia-1.4b,draw_1,medium,20,0.4498383104801178,0.4355020821094513,0.2909008860588074
pythia-1.4b,draw_1,medium,21,0.6235544085502625,0.4236701428890228,0.8909578919410706
pythia-1.4b,draw_1,medium,22,0.8993903398513794,0.26083630323410034,0.9996199607849121
pythia-1.4b,draw_1,medium,23,0.9921995997428894,0.05273638293147087,0.9999994039535522
pythia-1.4b,draw_1,high,0,2.9597451430163346e-05,4.00796634494327e-05,1.4653955986432265e-05
pythia-1.4b,draw_1,high,1,3.103828203165904e-05,5.979251000098884e-05,1.0947111150017008e-05
pythia-1.4b,draw_1,high,2,2.4342964024981484e-05,4.9047517677536234e-05,8.4899356807e-06
pythia-1.4b,draw_1,high,3,2.7631918783299625e-05,5.924419019720517e-05,7.385126536973985e-06
pythia-1.4b,draw_1,high,4,3.6123921745456755e-05,8.400671504205093e-05,7.713476406934205e-06
pythia-1.4b,draw_1,high,5,0.00010137616482097656,0.00026055180933326483,1.9429118765401654e-05
pythia-1.4b,draw_1,high,6,6.736980139976367e-05,0.00020603580924216658,1.2553639862744603e-05
pythia-1.4b,draw_1,high,7,0.00018259018543176353,0.0008085053996182978,1.6464096916024573e-05
pythia-1.4b,draw_1,high,8,0.00011327322863508016,0.0003613810404203832,1.1891859685420059e-05
pythia-1.4b,draw_1,high,9,0.00010034976730821654,0.0004864181682933122,8.373122000193689e-06
pythia-1.4b,draw_1,high,10,0.07825133949518204,0.16525226831436157,0.00969361886382103
pythia-1.4b,draw_1,high,11,0.062223631888628006,0.1503170281648636,0.006865919567644596
pythia-1.4b,draw_1,high,12,0.10679800808429718,0.22720113396644592,0.00813269056379795
pythia-1.4b,draw_1,high,13,0.23719556629657745,0.32672756910324097,0.05836763605475426
pythia-1.4b,draw_1,high,14,0.30643928050994873,0.37376073002815247,0.05968143418431282
pythia-1.4b,draw_1,high,15,0.7427443861961365,0.35051780939102173,0.954338550567627
pythia-1.4b,draw_1,high,16,0.8778994679450989,0.27335917949676514,0.9984612464904785
pythia-1.4b,draw_1,high,17,0.8639042377471924,0.29189780354499817,0.9990630745887756
pythia-1.4b,draw_1,high,18,0.8455407619476318,0.3052886426448822,0.998578667640686
pythia-1.4b,draw_1,high,19,0.8143228888511658,0.33965325355529785,0.9942942261695862
pythia-1.4b,draw_1,high,20,0.7267851233482361,0.38090458512306213,0.9807949662208557
pythia-1.4b,draw_1,high,21,0.8406869769096375,0.31732743978500366,0.9986231327056885
pythia-1.4b,draw_1,high,22,0.9506101012229919,0.17693038284778595,0.9999843835830688
pythia-1.4b,draw_1,high,23,0.9908050298690796,0.059852439910173416,0.9999998807907104
pythia-1.4b,draw_1,very_high,0,5.51136072317604e-05,0.00013462893548421562,2.6494664780329913e-05
pythia-1.4b,draw_1,very_high,1,4.821395850740373e-05,6.689372821711004e-05,2.5202993128914386e-05
pythia-1.4b,draw_1,very_high,2,3.9484941225964576e-05,6.815524102421477e-05,1.5243272173393052e-05
pythia-1.4b,draw_1,very_high,3,5.103020157548599e-05,9.505155321676284e-05,1.528630127722863e-05
pythia-1.4b,draw_1,very_high,4,8.840327791403979e-05,0.00020932612824253738,1.711494587652851e-05
pythia-1.4b,draw_1,very_high,5,0.00026209114002995193,0.00064738595392555,3.9990354707697406e-05
pythia-1.4b,draw_1,very_high,6,0.00012331563630141318,0.00028893089620396495,2.1822273993166164e-05
pythia-1.4b,draw_1,very_high,7,0.0005411377060227096,0.0017417563358321786,3.650337748695165e-05
pythia-1.4b,draw_1,very_high,8,0.00040225021075457335,0.0020584994927048683,1.8056192857329734e-05
pythia-1.4b,draw_1,very_high,9,0.0003416977997403592,0.001765392255038023,1.5247334886225872e-05
pythia-1.4b,draw_1,very_high,10,0.17668701708316803,0.2542268633842468,0.05837075412273407
pythia-1.4b,draw_1,very_high,11,0.17077115178108215,0.2655470669269562,0.037769801914691925
pythia-1.4b,draw_1,very_high,12,0.20715616643428802,0.31685394048690796,0.02889629639685154
pythia-1.4b,draw_1,very_high,13,0.41353678703308105,0.4198603928089142,0.18042859435081482
pythia-1.4b,draw_1,very_high,14,0.4335148334503174,0.4331461489200592,0.23197098076343536
pythia-1.4b,draw_1,very_high,15,0.8189339637756348,0.3175821602344513,0.9954898953437805
pythia-1.4b,draw_1,very_high,16,0.9268787503242493,0.21927225589752197,0.999934196472168
pythia-1.4b,draw_1,very_high,17,0.9379112124443054,0.19965744018554688,0.999984860420227
pythia-1.4b,draw_1,very_high,18,0.9240666627883911,0.22587482631206512,0.999980092048645
pythia-1.4b,draw_1,very_high,19,0.8718294501304626,0.2960628867149353,0.9999052286148071
pythia-1.4b,draw_1,very_high,20,0.8339368104934692,0.33576780557632446,0.9995150566101074
pythia-1.4b,draw_1,very_high,21,0.9029503464698792,0.2510455548763275,0.999967098236084
pythia-1.4b,draw_1,very_high,22,0.9752295613288879,0.12218821048736572,0.9999983310699463
pythia-1.4b,draw_1,very_high,23,0.9945125579833984,0.05283306911587715,0.9999998807907104
pythia-1.4b,draw_1,control,0,4.621799598680809e-05,5.264467472443357e-05,3.1275241781258956e-05
pythia-1.4b,draw_1,control,1,5.1324896048754454e-05,7.102498784661293e-05,2.6227162379655056e-05
pythia-1.4b,draw_1,control,2,4.218086542095989e-05,7.6980737503618e-05,1.7909494999912567e-05
pythia-1.4b,draw_1,control,3,4.378938683657907e-05,7.875300798332319e-05,1.844996222644113e-05
pythia-1.4b,draw_1,control,4,8.008234726730734e-05,0.00023033871548250318,1.935813452291768e-05
pythia-1.4b,draw_1,control,5,0.0002700106706470251,0.0010930958669632673,4.39946998085361e-05
pythia-1.4b,draw_1,control,6,0.0002025880094151944,0.0008625024347566068,2.0840610886807553e-05
pythia-1.4b,draw_1,control,7,0.0005711584817618132,0.0020978322718292475,3.4302647691220045e-05
pythia-1.4b,draw_1,control,8,0.001168877468444407,0.009233316406607628,2.2910484403837472e-05
pythia-1.4b,draw_1,control,9,0.0008219227311201394,0.007211820222437382,1.662505565036554e-05
pythia-1.4b,draw_1,control,10,0.14075489342212677,0.22175583243370056,0.035467397421598434
pythia-1.4b,draw_1,control,11,0.14785240590572357,0.2465745061635971,0.02607155591249466
pythia-1.4b,draw_1,control,12,0.17325010895729065,0.2929707467556,0.019968843087553978
pythia-1.4b,draw_1,control,13,0.34024277329444885,0.39555057883262634,0.09782855212688446
pythia-1.4b,draw_1,control,14,0.38534343242645264,0.428823322057724,0.1408035010099411
pythia-1.4b,draw_1,control,15,0.7818779945373535,0.3510224521160126,0.9887855052947998
pythia-1.4b,draw_1,control,16,0.8931259512901306,0.2664604187011719,0.9997790455818176
pythia-1.4b,draw_1,control,17,0.8874473571777344,0.27295199036598206,0.9998723268508911
pythia-1.4b,draw_1,control,18,0.8695464134216309,0.2920422852039337,0.999903678894043
pythia-1.4b,draw_1,control,19,0.8170230984687805,0.3394821286201477,0.9996140599250793
pythia-1.4b,draw_1,control,20,0.7653236389160156,0.3757966160774231,0.9981256127357483
pythia-1.4b,draw_1,control,21,0.8294744491577148,0.3379499018192291,0.9998334646224976
pythia-1.4b,draw_1,control,22,0.9357742071151733,0.22168776392936707,0.9999969005584717
pythia-1.4b,draw_1,control,23,0.9764263033866882,0.13511912524700165,0.9999998807907104
pythia-1.4b,draw_2,low,0,1.3528097952075768e-05,2.218365807493683e-05,5.872149813512806e-06
pythia-1.4b,draw_2,low,1,1.0952202501357533e-05,2.4526229026378132e-05,3.2082707548397593e-06
pythia-1.4b,draw_2,low,2,1.1207355782971717e-05,2.551527359173633e-05,3.1336903703049757e-06
pythia-1.4b,draw_2,low,3,1.2335019164311234e-05,3.313129855087027e-05,2.863666850316804e-06
pythia-1.4b,draw_2,low,4,1.3476150343194604e-05,3.959999594371766e-05,1.822236640691699e-06
pythia-1.4b,draw_2,low,5,2.099326411553193e-05,6.131138798082247e-05,3.397243744984735e-06
pythia-1.4b,draw_2,low,6,3.761106199817732e-05,0.00014234769332688302,4.027838713227538e-06
pythia-1.4b,draw_2,low,7,6.855365791125223e-05,0.0003075799031648785,2.567704314060393e-06
pythia-1.4b,draw_2,low,8,3.322414340800606e-05,0.00016414711717516184,2.0909333215968218e-06
pythia-1.4b,draw_2,low,9,1.9363447790965438e-05,7.964060205267742e-05,1.8846318425858044e-06
pythia-1.4b,draw_2,low,10,0.014616129919886589,0.05926148220896721,0.0006372617790475488
pythia-1.4b,draw_2,low,11,0.010683008469641209,0.04315613582730293,0.00031830219086259604
pythia-1.4b,draw_2,low,12,0.01694900169968605,0.07723895460367203,0.00027225911617279053
pythia-1.4b,draw_2,low,13,0.1350569725036621,0.2532978355884552,0.010152719914913177
pythia-1.4b,draw_2,low,14,0.1687646210193634,0.28914526104927063,0.01199315581470728
pythia-1.4b,draw_2,low,15,0.47151947021484375,0.41453859210014343,0.3968471884727478
pythia-1.4b,draw_2,low,16,0.5624894499778748,0.4186559021472931,0.7123143076896667
pythia-1.4b,draw_2,low,17,0.5003666281700134,0.42194706201553345,0.5280926823616028
pythia-1.4b,draw_2,low,18,0.4169400930404663,0.4235991835594177,0.2309127300977707
pythia-1.4b,draw_2,low,19,0.27699941396713257,0.38164132833480835,0.01931321993470192
pythia-1.4b,draw_2,low,20,0.17076992988586426,0.3314734399318695,0.0014969527255743742
pythia-1.4b,draw_2,low,21,0.22859030961990356,0.36565327644348145,0.00895876344293356
pythia-1.4b,draw_2,low,22,0.707219123840332,0.36845555901527405,0.9285537004470825
pythia-1.4b,draw_2,low,23,0.9761631488800049,0.13361427187919617,0.9999953508377075
pythia-1.4b,draw_2,medium,0,1.7964090147870593e-05,2.259042412333656e-05,1.0311118785466533e-05
pythia-1.4b,draw_2,medium,1,1.4489823115582112e-05,2.703736026887782e-05,6.061577551008668e-06
pythia-1.4b,draw_2,medium,2,1.3420722098089755e-05,3.061826282646507e-05,5.10173322254559e-06
pythia-1.4b,draw_2,medium,3,1.2554824024846312e-05,2.3907314243842848e-05,5.206609785091132e-06
pythia-1.4b,draw_2,medium,4,1.2928410797030665e-05,3.936951543437317e-05,2.9488385280274088e-06
pythia-1.4b,draw_2,medium,5,2.7614529244601727e-05,9.91965425782837e-05,5.339943072613096e-06
pythia-1.4b,draw_2,medium,6,2.481899173290003e-05,8.187800267478451e-05,4.0307218114321586e-06
pythia-1.4b,draw_2,medium,7,4.4396354496711865e-05,0.00019033152784686536,3.773734079004498e-06
pythia-1.4b,draw_2,medium,8,2.7968999347649515e-05,0.00010551122250035405,2.774819677142659e-06
pythia-1.4b,draw_2,medium,9,2.4543734980397858e-05,0.00012632584548555315,2.318993892913568e-06
pythia-1.4b,draw_2,medium,10,0.027080612257122993,0.09422433376312256,0.001552832662127912
pythia-1.4b,draw_2,medium,11,0.021177511662244797,0.08221250772476196,0.0009830445051193237
pythia-1.4b,draw_2,medium,12,0.027734793722629547,0.1050337478518486,0.001094657345674932
pythia-1.4b,draw_2,medium,13,0.18112871050834656,0.2924520969390869,0.02646760828793049
pythia-1.4b,draw_2,medium,14,0.20114532113075256,0.3175348937511444,0.02288815937936306
pythia-1.4b,draw_2,medium,15,0.6397862434387207,0.3801563084125519,0.8074207305908203
pythia-1.4b,draw_2,medium,16,0.7417370080947876,0.361251562833786,0.9795927405357361
pythia-1.4b,draw_2,medium,17,0.7162044048309326,0.3830081820487976,0.9753702878952026
pythia-1.4b,draw_2,medium,18,0.6777986884117126,0.39393213391304016,0.9512069225311279
pythia-1.4b,draw_2,medium,19,0.5277636647224426,0.4294806122779846,0.5995569229125977
pythia-1.4b,draw_2,medium,20,0.3704172670841217,0.4118954837322235,0.12007887661457062
pythia-1.4b,draw_2,medium,21,0.46796780824661255,0.43180224299430847,0.3957102298736572
pythia-1.4b,draw_2,medium,22,0.8727373480796814,0.2767758369445801,0.9985038042068481
pythia-1.4b,draw_2,medium,23,0.9808477163314819,0.11193335056304932,0.9999974966049194
pythia-1.4b,draw_2,high,0,3.41677077813074e-05,4.569643715512939e-05,1.75169207068393e-05
pythia-1.4b,draw_2,high,1,3.6691457353299484e-05,7.175806968007237e-05,1.330679970124038e-05
pythia-1.4b,draw_2,high,2,2.8962671422050335e-05,5.5792523198761046e-05,9.371719897899311e-06
pythia-1.4b,draw_2,high,3,3.044076765945647e-05,5.47371237189509e-05,9.233706805389374e-06
pythia-1.4b,draw_2,high,4,2.676393705769442e-05,6.190635758684948e-05,8.202136086765677e-06
pythia-1.4b,draw_2,high,5,7.007613749010488e-05,0.00016683740250300616,1.74696742760716e-05
pythia-1.4b,draw_2,high,6,4.7697532863821834e-05,9.267318819183856e-05,1.022896140057128e-05
pythia-1.4b,draw_2,high,7,0.00021556811407208443,0.0007255953387357295,1.7298938473686576e-05
pythia-1.4b,draw_2,high,8,0.000108585343696177,0.0003075835120398551,9.865319952950813e-06
pythia-1.4b,draw_2,high,9,0.00013776290870737284,0.0005093551008030772,9.44467683439143e-06
pythia-1.4b,draw_2,high,10,0.08442246168851852,0.17184725403785706,0.008827021345496178
pythia-1.4b,draw_2,high,11,0.05698343738913536,0.1250796616077423,0.006212413776665926
pythia-1.4b,draw_2,high,12,0.07871407270431519,0.17875972390174866,0.006174720823764801
pythia-1.4b,draw_2,high,13,0.24061302840709686,0.3375164866447449,0.042227741330862045
pythia-1.4b,draw_2,high,14,0.25823161005973816,0.3719906210899353,0.031237496063113213
pythia-1.4b,draw_2,high,15,0.7182347178459167,0.3718395531177521,0.9635396599769592
pythia-1.4b,draw_2,high,16,0.8520380258560181,0.29319503903388977,0.9986075758934021
pythia-1.4b,draw_2,high,17,0.8516612648963928,0.288656622171402,0.9987829327583313
pythia-1.4b,draw_2,high,18,0.8089115619659424,0.32506537437438965,0.9985226988792419
pythia-1.4b,draw_2,high,19,0.7029221057891846,0.39686211943626404,0.9804270267486572
pythia-1.4b,draw_2,high,20,0.5857921838760376,0.4261761009693146,0.8147810101509094
pythia-1.4b,draw_2,high,21,0.6597352027893066,0.408132404088974,0.9359061121940613
pythia-1.4b,draw_2,high,22,0.9416653513908386,0.19763538241386414,0.9999810457229614
pythia-1.4b,draw_2,high,23,0.9789812564849854,0.1286853849887848,0.9999991655349731
pythia-1.4b,draw_2,very_high,0,5.247711669653654e-05,6.980450416449457e-05,3.382347131264396e-05
pythia-1.4b,draw_2,very_high,1,5.9817299188580364e-05,0.00011674255802063271,3.258074139012024e-05
pythia-1.4b,draw_2,very_high,2,4.5381551899481565e-05,8.663156040711328e-05,1.8511143935029395e-05
pythia-1.4b,draw_2,very_high,3,5.5419342970708385e-05,0.0001309312938246876,1.7305868823314086e-05
pythia-1.4b,draw_2,very_high,4,5.277724994812161e-05,0.0002045139262918383,1.2767819498549215e-05
pythia-1.4b,draw_2,very_high,5,0.00021350535098463297,0.0008293240098282695,3.112807098659687e-05
pythia-1.4b,draw_2,very_high,6,9.480983135290444e-05,0.00034428760409355164,1.622985291760415e-05
pythia-1.4b,draw_2,very_high,7,0.0002754860615823418,0.0008697892189957201,3.0515026082866825e-05
pythia-1.4b,draw_2,very_high,8,0.0002236549771623686,0.0009956096764653921,1.6796042473288253e-05
pythia-1.4b,draw_2,very_high,9,0.00013644651335198432,0.0004470204294193536,1.820053694245871e-05
pythia-1.4b,draw_2,very_high,10,0.1608404815196991,0.24269933998584747,0.03404904156923294
pythia-1.4b,draw_2,very_high,11,0.14366236329078674,0.22633686661720276,0.030000029131770134
pythia-1.4b,draw_2,very_high,12,0.165950208902359,0.27369973063468933,0.023070603609085083
pythia-1.4b,draw_2,very_high,13,0.3644004166126251,0.39044278860092163,0.15286554396152496
pythia-1.4b,draw_2,very_high,14,0.37296509742736816,0.41176116466522217,0.11882764101028442
pythia-1.4b,draw_2,very_high,15,0.7738842368125916,0.35954946279525757,0.9917991161346436
pythia-1.4b,draw_2,very_high,16,0.8925836682319641,0.2612694799900055,0.9998993873596191
pythia-1.4b,draw_2,very_high,17,0.9013902544975281,0.24613095819950104,0.9999306201934814
pythia-1.4b,draw_2,very_high,18,0.8797997236251831,0.2721480429172516,0.9999741315841675
pythia-1.4b,draw_2,very_high,19,0.7812886834144592,0.3618261516094208,0.9993564486503601
pythia-1.4b,draw_2,very_high,20,0.7297619581222534,0.39511987566947937,0.9953155517578125
pythia-1.4b,draw_2,very_high,21,0.7646712064743042,0.3681611716747284,0.9984128475189209
pythia-1.4b,draw_2,very_high,22,0.9455377459526062,0.1931459754705429,0.9999951124191284
pythia-1.4b,draw_2,very_high,23,0.9862901568412781,0.09802286326885223,0.9999995231628418
pythia-1.4b,draw_2,control,0,4.797079600393772e-05,8.728786633582786e-05,2.6299027013010345e-05
pythia-1.4b,draw_2,control,1,4.575632920023054e-05,7.741831359453499e-05,1.866135971795302e-05
pythia-1.4b,draw_2,control,2,3.690848097903654e-05,5.41524714208208e-05,1.3834983292326797e-05
pythia-1.4b,draw_2,control,3,3.9840098907006904e-05,6.37004995951429e-05,1.600624636921566e-05
pythia-1.4b,draw_2,control,4,3.9810376620152965e-05,0.00013482465874403715,1.095835705200443e-05
pythia-1.4b,draw_2,control,5,0.00011805330723291263,0.00035756491706706583,2.63485071627656e-05
pythia-1.4b,draw_2,control,6,6.3222752942238e-05,0.0001517937344033271,1.492998762842035e-05
pythia-1.4b,draw_2,control,7,0.0003453879908192903,0.0019996350165456533,2.600103834993206e-05
pythia-1.4b,draw_2,control,8,0.00019014879944734275,0.0005653334083035588,2.0001069060526788e-05
pythia-1.4b,draw_2,control,9,0.00022096112661529332,0.0011974170338362455,1.508013519924134e-05
pythia-1.4b,draw_2,control,10,0.19487246870994568,0.29799243807792664,0.027457578107714653
pythia-1.4b,draw_2,control,11,0.16650865972042084,0.28319695591926575,0.025112681090831757
pythia-1.4b,draw_2,control,12,0.16778191924095154,0.28938329219818115,0.013094627298414707
pythia-1.4b,draw_2,control,13,0.3268624544143677,0.37783318758010864,0.12156688421964645
pythia-1.4b,draw_2,control,14,0.3187023997306824,0.4010048508644104,0.038835909217596054
pythia-1.4b,draw_2,control,15,0.733643114566803,0.354183167219162,0.9575034379959106
pythia-1.4b,draw_2,control,16,0.8689929246902466,0.2683447003364563,0.9992282390594482
pythia-1.4b,draw_2,control,17,0.8540315628051758,0.2852914035320282,0.999218225479126
pythia-1.4b,draw_2,control,18,0.8267160654067993,0.3255835473537445,0.9992528557777405
pythia-1.4b,draw_2,control,19,0.7301831841468811,0.3983458876609802,0.9929585456848145
pythia-1.4b,draw_2,control,20,0.6680059432983398,0.43051353096961975,0.9743298888206482
pythia-1.4b,draw_2,control,21,0.6988279223442078,0.4179084002971649,0.990533709526062
pythia-1.4b,draw_2,control,22,0.9376450181007385,0.19737020134925842,0.999953031539917
pythia-1.4b,draw_2,control,23,0.9877710342407227,0.07988345623016357,0.9999983310699463
pythia-1.4b,draw_3,low,0,1.0165025742026046e-05,1.4243219993659295e-05,5.0395055950502865e-06
pythia-1.4b,draw_3,low,1,7.620021278853528e-06,1.2970671377843246e-05,2.8497706807684153e-06
pythia-1.4b,draw_3,low,2,8.035720384214073e-06,1.7378919437760487e-05,2.1329835817596177e-06
pythia-1.4b,draw_3,low,3,9.659090210334398e-06,2.50115517701488e-05,1.8414978057990083e-06
pythia-1.4b,draw_3,low,4,7.661511517653707e-06,1.9046927263843827e-05,1.121714262808382e-06
pythia-1.4b,draw_3,low,5,1.5624098523403518e-05,4.213983993395232e-05,1.9254944163549226e-06
pythia-1.4b,draw_3,low,6,1.8648655895958655e-05,5.5622153013246134e-05,2.398179049123428e-06
pythia-1.4b,draw_3,low,7,3.627144542406313e-05,0.00014437515346799046,1.7126224065577844e-06
pythia-1.4b,draw_3,low,8,2.721245436987374e-05,0.0001251035137102008,1.0834958175109932e-06
pythia-1.4b,draw_3,low,9,1.582204640726559e-05,8.625905320513994e-05,8.15326529846061e-07
pythia-1.4b,draw_3,low,10,0.010951755568385124,0.04524028301239014,0.000533253769390285
pythia-1.4b,draw_3,low,11,0.009857844561338425,0.04659409075975418,0.00028573215240612626
pythia-1.4b,draw_3,low,12,0.01449694111943245,0.06717672944068909,0.00025583337992429733
pythia-1.4b,draw_3,low,13,0.09773480147123337,0.20490644872188568,0.007003124337643385
pythia-1.4b,draw_3,low,14,0.18858526647090912,0.30489352345466614,0.015113569796085358
pythia-1.4b,draw_3,low,15,0.46740058064460754,0.420612096786499,0.32632970809936523
pythia-1.4b,draw_3,low,16,0.5218390822410583,0.4243510365486145,0.5859684348106384
pythia-1.4b,draw_3,low,17,0.43042582273483276,0.4238933026790619,0.2512965798377991
pythia-1.4b,draw_3,low,18,0.3566302955150604,0.4181288778781891,0.09901447594165802
pythia-1.4b,draw_3,low,19,0.19464875757694244,0.3314114212989807,0.0032083489932119846
pythia-1.4b,draw_3,low,20,0.0865628570318222,0.24532218277454376,5.962048817309551e-05
pythia-1.4b,draw_3,low,21,0.14931948482990265,0.30360835790634155,0.0008771491702646017
pythia-1.4b,draw_3,low,22,0.6581017971038818,0.4059768617153168,0.9255577921867371
pythia-1.4b,draw_3,low,23,0.9783546328544617,0.11228550970554352,0.999991774559021
pythia-1.4b,draw_3,medium,0,1.775853343133349e-05,2.663514533196576e-05,9.12102132133441e-06
pythia-1.4b,draw_3,medium,1,1.3775650586467236e-05,2.2742204237147234e-05,6.014273367327405e-06
pythia-1.4b,draw_3,medium,2,1.263341800950002e-05,2.286321068822872e-05,4.358748356025899e-06
pythia-1.4b,draw_3,medium,3,1.3663609024661127e-05,3.220051439711824e-05,5.599399173661368e-06
pythia-1.4b,draw_3,medium,4,1.6890136976144277e-05,5.6057338952086866e-05,3.373665776962298e-06
pythia-1.4b,draw_3,medium,5,5.02678012708202e-05,0.00022998338681645691,5.290120043355273e-06
pythia-1.4b,draw_3,medium,6,3.27606285281945e-05,0.00011658361472655088,3.871135959343519e-06
pythia-1.4b,draw_3,medium,7,5.986424730508588e-05,0.0002747083199210465,5.145825980434893e-06
pythia-1.4b,draw_3,medium,8,3.8059817597968504e-05,0.00013428380771074444,2.860977701857337e-06
pythia-1.4b,draw_3,medium,9,5.8508481743047014e-05,0.0004357668221928179,2.6219179289910244e-06
pythia-1.4b,draw_3,medium,10,0.026716172695159912,0.08989076316356659,0.0013435345608741045
pythia-1.4b,draw_3,medium,11,0.0179904755204916,0.0714852586388588,0.0010198113741353154
pythia-1.4b,draw_3,medium,12,0.020160799846053123,0.07958047837018967,0.0005865494022145867
pythia-1.4b,draw_3,medium,13,0.14992238581180573,0.2741173207759857,0.012164903804659843
pythia-1.4b,draw_3,medium,14,0.212344229221344,0.3350033164024353,0.01357260812073946
pythia-1.4b,draw_3,medium,15,0.5610940456390381,0.4098985195159912,0.6369495987892151
pythia-1.4b,draw_3,medium,16,0.6744497418403625,0.39547184109687805,0.9330683350563049
pythia-1.4b,draw_3,medium,17,0.6117666363716125,0.4063601493835449,0.7751917243003845
pythia-1.4b,draw_3,medium,18,0.5295981764793396,0.4318780303001404,0.6180815696716309
pythia-1.4b,draw_3,medium,19,0.35959044098854065,0.4165497422218323,0.08633717894554138
pythia-1.4b,draw_3,medium,20,0.20687425136566162,0.3436318337917328,0.005273131188005209
pythia-1.4b,draw_3,medium,21,0.3109266459941864,0.39652925729751587,0.05348203703761101
pythia-1.4b,draw_3,medium,22,0.8484030961990356,0.28887346386909485,0.9955774545669556
pythia-1.4b,draw_3,medium,23,0.9869693517684937,0.08201804757118225,0.9999971389770508
pythia-1.4b,draw_3,high,0,3.1090898119146004e-05,4.121663732803427e-05,1.651158345339354e-05
pythia-1.4b,draw_3,high,1,2.9890177756897174e-05,5.135373430675827e-05,1.2265601981198415e-05
pythia-1.4b,draw_3,high,2,2.5807201382122003e-05,5.335114474291913e-05,1.0024250514106825e-05
pythia-1.4b,draw_3,high,3,2.8406866476871073e-05,7.081250078044832e-05,7.869746696087532e-06
pythia-1.4b,draw_3,high,4,3.6356137570692226e-05,0.00010341662709834054,8.486256774631329e-06
pythia-1.4b,draw_3,high,5,5.963833973510191e-05,0.0001369955571135506,1.6242553101619706e-05
pythia-1.4b,draw_3,high,6,4.600015745381825e-05,0.00010405931971035898,1.2509426596807316e-05
pythia-1.4b,draw_3,high,7,0.00017003669927362353,0.0006123069324530661,1.3385047168412711e-05
pythia-1.4b,draw_3,high,8,0.0001262905861949548,0.0004344221670180559,1.0173485861741938e-05
pythia-1.4b,draw_3,high,9,0.00011130889470223337,0.000468333630124107,8.49834304972319e-06
pythia-1.4b,draw_3,high,10,0.06707677990198135,0.12381654977798462,0.009573910385370255
pythia-1.4b,draw_3,high,11,0.04935340955853462,0.11168140918016434,0.004710379522293806
pythia-1.4b,draw_3,high,12,0.056418877094984055,0.14474622905254364,0.003444068366661668
pythia-1.4b,draw_3,high,13,0.2261917144060135,0.32167401909828186,0.03060373105108738
pythia-1.4b,draw_3,high,14,0.20473307371139526,0.3163433372974396,0.02246779389679432
pythia-1.4b,draw_3,high,15,0.6497289538383484,0.39815887808799744,0.8740201592445374
pythia-1.4b,draw_3,high,16,0.8014571070671082,0.3340049386024475,0.9926468133926392
pythia-1.4b,draw_3,high,17,0.7806235551834106,0.3512618839740753,0.9921393990516663
pythia-1.4b,draw_3,high,18,0.7481250166893005,0.3767932951450348,0.9913226366043091
pythia-1.4b,draw_3,high,19,0.6069342494010925,0.4359169602394104,0.9039885401725769
pythia-1.4b,draw_3,high,20,0.49132949113845825,0.44671696424484253,0.4628812074661255
pythia-1.4b,draw_3,high,21,0.5684884190559387,0.44329071044921875,0.8722610473632812
pythia-1.4b,draw_3,high,22,0.9179574847221375,0.2371494621038437,0.9999111890792847
pythia-1.4b,draw_3,high,23,0.9772942662239075,0.1326269954442978,0.9999988079071045
pythia-1.4b,draw_3,very_high,0,5.640260860673152e-05,7.631109474459663e-05,2.9263032047310844e-05
pythia-1.4b,draw_3,very_high,1,6.915632548043504e-05,0.00013815694546792656,2.95803965855157e-05
pythia-1.4b,draw_3,very_high,2,5.171055454411544e-05,0.00010216088412562385,2.2029358660802245e-05
pythia-1.4b,draw_3,very_high,3,5.587860869127326e-05,0.0001002586359390989,2.2876249204273336e-05
pythia-1.4b,draw_3,very_high,4,7.106213888619095e-05,0.00013935461174696684,2.2169011572259478e-05
pythia-1.4b,draw_3,very_high,5,0.0002620535087771714,0.0007952097221277654,4.249418998369947e-05
pythia-1.4b,draw_3,very_high,6,0.00013881870836485177,0.0005067132879048586,2.415990638837684e-05
pythia-1.4b,draw_3,very_high,7,0.0004419866017997265,0.0016915221931412816,3.788603498833254e-05
pythia-1.4b,draw_3,very_high,8,0.00036609775270335376,0.0014786215033382177,2.552034129621461e-05
