model,draw,band,layer,mean_kl,median_kl,std_kl
pythia-1b,draw_2,low,14,0.3602902591228485,0.24925589561462402,0.38244715332984924
pythia-1b,draw_2,low,15,0.0,0.0,0.0
pythia-1b,draw_2,medium,0,10.189729690551758,10.37352466583252,3.007610321044922
pythia-1b,draw_2,medium,1,9.284330368041992,9.595017433166504,2.6113719940185547
pythia-1b,draw_2,medium,2,9.175605773925781,9.47246265411377,2.590785026550293
pythia-1b,draw_2,medium,3,9.597932815551758,9.762377738952637,2.6633427143096924
pythia-1b,draw_2,medium,4,8.726594924926758,9.012200355529785,2.484032154083252
pythia-1b,draw_2,medium,5,8.452271461486816,8.688651084899902,2.3452162742614746
pythia-1b,draw_2,medium,6,8.867810249328613,8.94927978515625,2.558809518814087
pythia-1b,draw_2,medium,7,6.030500888824463,6.010446071624756,1.8496177196502686
pythia-1b,draw_2,medium,8,6.068272113800049,6.13258695602417,1.7903972864151
pythia-1b,draw_2,medium,9,6.080387592315674,6.013940334320068,1.8798191547393799
pythia-1b,draw_2,medium,10,2.6413142681121826,2.521949529647827,1.4821158647537231
pythia-1b,draw_2,medium,11,1.120246171951294,0.9141526222229004,0.9546122550964355
pythia-1b,draw_2,medium,12,0.7317331433296204,0.5462155342102051,0.8102433681488037
pythia-1b,draw_2,medium,13,0.5779842734336853,0.42548418045043945,0.5811789631843567
pythia-1b,draw_2,medium,14,0.4283882677555084,0.3090461492538452,0.4099065363407135
pythia-1b,draw_2,medium,15,0.0,0.0,0.0
pythia-1b,draw_2,high,0,9.06307601928711,9.12435245513916,2.7492613792419434
pythia-1b,draw_2,high,1,8.357318878173828,8.392399787902832,2.402052640914917
pythia-1b,draw_2,high,2,8.348366737365723,8.499399185180664,2.448749542236328
pythia-1b,draw_2,high,3,8.848054885864258,8.887199401855469,2.6292240619659424
pythia-1b,draw_2,high,4,7.993911266326904,7.938998222351074,2.340852737426758
pythia-1b,draw_2,high,5,7.939522743225098,7.810556888580322,2.2690060138702393
pythia-1b,draw_2,high,6,8.077604293823242,8.14024829864502,2.3884694576263428
pythia-1b,draw_2,high,7,4.997509002685547,4.890862464904785,1.7619913816452026
pythia-1b,draw_2,high,8,5.366048336029053,5.131862640380859,1.8226109743118286
pythia-1b,draw_2,high,9,5.270769119262695,4.9715070724487305,1.9330837726593018
pythia-1b,draw_2,high,10,2.514125347137451,2.4031689167022705,1.5430430173873901
pythia-1b,draw_2,high,11,1.5869877338409424,1.1680903434753418,1.352301836013794
pythia-1b,draw_2,high,12,0.9346839189529419,0.7006124258041382,0.8455725312232971
pythia-1b,draw_2,high,13,0.5823398232460022,0.42384564876556396,0.5456535816192627
pythia-1b,draw_2,high,14,0.5435600280761719,0.3983563780784607,0.47798994183540344
pythia-1b,draw_2,high,15,0.0,0.0,0.0
pythia-1b,draw_2,very_high,0,8.005690574645996,7.832729339599609,2.441274881362915
pythia-1b,draw_2,very_high,1,7.380016326904297,7.165311813354492,2.2191076278686523
pythia-1b,draw_2,very_high,2,7.455467224121094,7.453087329864502,2.19756817817688
pythia-1b,draw_2,very_high,3,7.770031929016113,7.483033657073975,2.2401466369628906
pythia-1b,draw_2,very_high,4,6.89158821105957,6.618399620056152,2.0926268100738525
pythia-1b,draw_2,very_high,5,6.990297317504883,6.911603927612305,1.9705233573913574
pythia-1b,draw_2,very_high,6,7.055603504180908,6.859987735748291,2.054940700531006
pythia-1b,draw_2,very_high,7,4.084150791168213,3.846193313598633,1.5640580654144287
pythia-1b,draw_2,very_high,8,4.669973850250244,4.520214080810547,1.5979083776474
pythia-1b,draw_2,very_high,9,4.474182605743408,4.203812122344971,1.6699498891830444
pythia-1b,draw_2,very_high,10,2.600818395614624,2.3752846717834473,1.3427884578704834
pythia-1b,draw_2,very_high,11,2.079216957092285,1.739863634109497,1.4867795705795288
pythia-1b,draw_2,very_high,12,1.5117485523223877,1.1927956342697144,1.2830922603607178
pythia-1b,draw_2,very_high,13,0.9325975775718689,0.6334520578384399,0.8841873407363892
pythia-1b,draw_2,very_high,14,0.7804164886474609,0.6197094917297363,0.6772513389587402
pythia-1b,draw_2,very_high,15,0.0,0.0,0.0
pythia-1b,draw_2,control,0,8.432583808898926,8.256224632263184,2.711958885192871
pythia-1b,draw_2,control,1,7.743497371673584,7.859935760498047,2.393123149871826
pythia-1b,draw_2,control,2,7.785285472869873,7.820944786071777,2.4833405017852783
pythia-1b,draw_2,control,3,8.204171180725098,8.213482856750488,2.6621110439300537
pythia-1b,draw_2,control,4,7.292279243469238,7.306758880615234,2.3141164779663086
pythia-1b,draw_2,control,5,7.244560718536377,7.312129020690918,2.268667221069336
pythia-1b,draw_2,control,6,7.425635814666748,7.553036212921143,2.3224666118621826
pythia-1b,draw_2,control,7,4.326601982116699,4.230740070343018,1.5792410373687744
pythia-1b,draw_2,control,8,4.767793655395508,4.560080528259277,1.6653614044189453
pythia-1b,draw_2,control,9,4.637298583984375,4.469846248626709,1.7767524719238281
pythia-1b,draw_2,control,10,2.462573528289795,2.3653295040130615,1.3565833568572998
pythia-1b,draw_2,control,11,2.0281522274017334,1.5093588829040527,1.7818564176559448
pythia-1b,draw_2,control,12,1.4336048364639282,0.9626789093017578,1.2905137538909912
pythia-1b,draw_2,control,13,0.94428950548172,0.6538107395172119,0.8942983746528625
pythia-1b,draw_2,control,14,0.7692492604255676,0.5384910702705383,0.7142167091369629
pythia-1b,draw_2,control,15,0.0,0.0,0.0
pythia-1b,draw_3,low,0,10.160762786865234,10.05173110961914,2.9884908199310303
pythia-1b,draw_3,low,1,9.36637020111084,9.532562255859375,2.7463996410369873
pythia-1b,draw_3,low,2,9.26678466796875,9.432618141174316,2.7098751068115234
pythia-1b,draw_3,low,3,9.669112205505371,9.705753326416016,2.874204158782959
pythia-1b,draw_3,low,4,8.742536544799805,8.650138854980469,2.519216299057007
pythia-1b,draw_3,low,5,8.490425109863281,8.496841430664062,2.5014808177948
pythia-1b,draw_3,low,6,8.980728149414062,8.927179336547852,2.704347610473633
pythia-1b,draw_3,low,7,6.27697229385376,6.151345729827881,1.9484575986862183
pythia-1b,draw_3,low,8,6.12177038192749,6.042061805725098,1.8511347770690918
pythia-1b,draw_3,low,9,6.276252746582031,6.225263595581055,2.02799654006958
pythia-1b,draw_3,low,10,3.1416075229644775,3.040299892425537,1.6237047910690308
pythia-1b,draw_3,low,11,1.1238749027252197,0.8413555026054382,1.0240861177444458
pythia-1b,draw_3,low,12,0.8888446092605591,0.7271589040756226,0.6921252012252808
pythia-1b,draw_3,low,13,0.8151522278785706,0.6127181053161621,0.6511067748069763
pythia-1b,draw_3,low,14,0.42549270391464233,0.3198217451572418,0.42740651965141296
pythia-1b,draw_3,low,15,0.0,0.0,0.0
pythia-1b,draw_3,medium,0,10.110787391662598,10.150790214538574,3.1682021617889404
pythia-1b,draw_3,medium,1,9.122196197509766,9.43100357055664,2.7412259578704834
pythia-1b,draw_3,medium,2,9.053924560546875,9.493714332580566,2.78533673286438
pythia-1b,draw_3,medium,3,9.414207458496094,9.607426643371582,2.8348493576049805
pythia-1b,draw_3,medium,4,8.505756378173828,8.628238677978516,2.559988021850586
pythia-1b,draw_3,medium,5,8.387804985046387,8.592839241027832,2.4848451614379883
pythia-1b,draw_3,medium,6,8.765170097351074,8.926677703857422,2.598203659057617
pythia-1b,draw_3,medium,7,6.054421424865723,6.024326801300049,1.906907558441162
pythia-1b,draw_3,medium,8,6.112565040588379,6.097448825836182,1.9512444734573364
pythia-1b,draw_3,medium,9,6.158900737762451,6.100132465362549,2.1229000091552734
pythia-1b,draw_3,medium,10,2.7747013568878174,2.6368730068206787,1.481608510017395
pythia-1b,draw_3,medium,11,1.2254611253738403,0.8667614459991455,1.1389195919036865
pythia-1b,draw_3,medium,12,0.8623026609420776,0.703119158744812,0.7646708488464355
pythia-1b,draw_3,medium,13,0.6806041598320007,0.5044751167297363,0.63376384973526
pythia-1b,draw_3,medium,14,0.4679926931858063,0.3236193060874939,0.4778083860874176
pythia-1b,draw_3,medium,15,0.0,0.0,0.0
pythia-1b,draw_3,high,0,9.084115982055664,8.978805541992188,2.6802079677581787
pythia-1b,draw_3,high,1,8.394620895385742,8.502134323120117,2.300410509109497
pythia-1b,draw_3,high,2,8.29455852508545,8.318522453308105,2.3226022720336914
pythia-1b,draw_3,high,3,8.762673377990723,8.704937934875488,2.5698177814483643
pythia-1b,draw_3,high,4,7.807435512542725,7.801057815551758,2.2425942420959473
pythia-1b,draw_3,high,5,7.741427421569824,7.6752848625183105,2.2496564388275146
pythia-1b,draw_3,high,6,8.072233200073242,7.998424053192139,2.3397750854492188
pythia-1b,draw_3,high,7,4.9100422859191895,4.671570301055908,1.650831699371338
pythia-1b,draw_3,high,8,5.2693867683410645,5.147786617279053,1.7486978769302368
pythia-1b,draw_3,high,9,5.26992130279541,5.119573593139648,2.0450570583343506
pythia-1b,draw_3,high,10,2.4482476711273193,2.1834325790405273,1.6141844987869263
pythia-1b,draw_3,high,11,1.5505906343460083,1.053391933441162,1.333687424659729
pythia-1b,draw_3,high,12,0.931635320186615,0.6272382736206055,0.9120190143585205
pythia-1b,draw_3,high,13,0.5911390781402588,0.4267737865447998,0.5614219307899475
pythia-1b,draw_3,high,14,0.5096845030784607,0.34608447551727295,0.4888475835323334
pythia-1b,draw_3,high,15,0.0,0.0,0.0
pythia-1b,draw_3,very_high,0,7.813532829284668,7.6645307540893555,2.6032309532165527
pythia-1b,draw_3,very_high,1,7.151568412780762,7.18812894821167,2.299238681793213
pythia-1b,draw_3,very_high,2,7.146052837371826,7.128710746765137,2.4004764556884766
pythia-1b,draw_3,very_high,3,7.441539764404297,7.423527240753174,2.473810911178589
pythia-1b,draw_3,very_high,4,6.576900959014893,6.556325912475586,2.1543264389038086
pythia-1b,draw_3,very_high,5,6.6542181968688965,6.491128921508789,2.161377429962158
pythia-1b,draw_3,very_high,6,6.693930625915527,6.57053804397583,2.139206886291504
pythia-1b,draw_3,very_high,7,4.13991117477417,4.071942329406738,1.5561800003051758
pythia-1b,draw_3,very_high,8,4.7042951583862305,4.4552106857299805,1.58054780960083
pythia-1b,draw_3,very_high,9,4.534034729003906,4.4710893630981445,1.7016233205795288
pythia-1b,draw_3,very_high,10,2.567687511444092,2.342621088027954,1.4290826320648193
pythia-1b,draw_3,very_high,11,2.249816656112671,1.7438641786575317,1.699125051498413
pythia-1b,draw_3,very_high,12,1.656682014465332,1.1278719902038574,1.476461410522461
pythia-1b,draw_3,very_high,13,1.056818962097168,0.7067944407463074,1.002061128616333
pythia-1b,draw_3,very_high,14,0.859581708908081,0.6475409269332886,0.7392547726631165
pythia-1b,draw_3,very_high,15,0.0,0.0,0.0
pythia-1b,draw_3,control,0,8.354227066040039,8.355348587036133,2.5181798934936523
pythia-1b,draw_3,control,1,7.773354530334473,7.6441969871521,2.3659255504608154
pythia-1b,draw_3,control,2,7.783268928527832,7.854842185974121,2.310026168823242
pythia-1b,draw_3,control,3,8.003572463989258,7.9228644371032715,2.3822391033172607
pythia-1b,draw_3,control,4,7.176863670349121,7.213757514953613,2.124854326248169
pythia-1b,draw_3,control,5,7.248039245605469,7.005619525909424,2.0985803604125977
pythia-1b,draw_3,control,6,7.326037406921387,7.192426681518555,2.1744987964630127
pythia-1b,draw_3,control,7,4.406564235687256,4.274196624755859,1.691884994506836
pythia-1b,draw_3,control,8,4.837333679199219,4.670008659362793,1.7805063724517822
pythia-1b,draw_3,control,9,4.610544204711914,4.430027961730957,1.8530473709106445
pythia-1b,draw_3,control,10,2.479553699493408,2.3927981853485107,1.326854944229126
pythia-1b,draw_3,control,11,1.9905256032943726,1.5169949531555176,1.6666373014450073
pythia-1b,draw_3,control,12,1.3453547954559326,0.9260092377662659,1.1916801929473877
pythia-1b,draw_3,control,13,0.9128427505493164,0.6050256490707397,0.8445785641670227
pythia-1b,draw_3,control,14,0.774518609046936,0.542490541934967,0.6719908118247986
pythia-1b,draw_3,control,15,0.0,0.0,0.0
pythia-1.4b,draw_1,low,0,9.129508018493652,8.76601505279541,3.038914680480957
pythia-1.4b,draw_1,low,1,8.592658996582031,8.627182960510254,2.802665948867798
pythia-1.4b,draw_1,low,2,8.355755805969238,8.410442352294922,2.6752712726593018
pythia-1.4b,draw_1,low,3,8.433476448059082,8.479026794433594,2.7439687252044678
pythia-1.4b,draw_1,low,4,8.289512634277344,8.375869750976562,2.679780960083008
pythia-1.4b,draw_1,low,5,7.873559951782227,8.012707710266113,2.603398323059082
pythia-1.4b,draw_1,low,6,7.989643096923828,7.978130340576172,2.6853325366973877
pythia-1.4b,draw_1,low,7,7.568966865539551,7.466058254241943,2.606508493423462
pythia-1.4b,draw_1,low,8,7.767670154571533,7.606407642364502,2.685678243637085
pythia-1.4b,draw_1,low,9,8.139453887939453,8.011246681213379,2.7989842891693115
pythia-1.4b,draw_1,low,10,4.5742902755737305,4.165250778198242,1.7169840335845947
pythia-1.4b,draw_1,low,11,4.472448825836182,4.221505165100098,1.7193377017974854
pythia-1.4b,draw_1,low,12,4.5468902587890625,4.167890548706055,1.803673505783081
pythia-1.4b,draw_1,low,13,3.2296783924102783,2.9123454093933105,1.6370207071304321
pythia-1.4b,draw_1,low,14,3.0849366188049316,2.790888547897339,1.708945631980896
pythia-1.4b,draw_1,low,15,1.7315839529037476,1.506089687347412,1.115368127822876
pythia-1.4b,draw_1,low,16,1.3865917921066284,1.1850183010101318,0.8887255787849426
pythia-1.4b,draw_1,low,17,1.4774900674819946,1.2684507369995117,0.8669575452804565
pythia-1.4b,draw_1,low,18,1.618559718132019,1.5010607242584229,0.7881359457969666
pythia-1.4b,draw_1,low,19,2.0540771484375,1.9441615343093872,0.8721739649772644
pythia-1.4b,draw_1,low,20,2.4520270824432373,2.3534696102142334,0.9415792226791382
pythia-1.4b,draw_1,low,21,2.098375082015991,1.9754571914672852,0.8359593152999878
pythia-1.4b,draw_1,low,22,0.9179523587226868,0.8273857235908508,0.46621209383010864
pythia-1.4b,draw_1,low,23,0.0,0.0,0.0
pythia-1.4b,draw_1,medium,0,8.605992317199707,8.373405456542969,3.1379284858703613
pythia-1.4b,draw_1,medium,1,8.189114570617676,7.9545488357543945,3.0279653072357178
pythia-1.4b,draw_1,medium,2,7.941741943359375,7.7106451988220215,2.898890256881714
pythia-1.4b,draw_1,medium,3,8.031343460083008,7.869917869567871,2.9439332485198975
pythia-1.4b,draw_1,medium,4,7.863006114959717,7.7610554695129395,2.8446590900421143
pythia-1.4b,draw_1,medium,5,7.400623798370361,7.208489418029785,2.653585433959961
pythia-1.4b,draw_1,medium,6,7.693124771118164,7.457873344421387,2.719393730163574
pythia-1.4b,draw_1,medium,7,7.079988956451416,6.9891767501831055,2.540470838546753
pythia-1.4b,draw_1,medium,8,7.213265419006348,7.2085747718811035,2.538954973220825
pythia-1.4b,draw_1,medium,9,7.4217071533203125,7.4438910484313965,2.6429443359375
pythia-1.4b,draw_1,medium,10,4.173795700073242,3.8996100425720215,1.7168701887130737
pythia-1.4b,draw_1,medium,11,4.029578685760498,3.900887966156006,1.6857308149337769
pythia-1.4b,draw_1,medium,12,3.9649817943573,3.7183237075805664,1.7195996046066284
pythia-1.4b,draw_1,medium,13,2.801375150680542,2.59625506401062,1.3598467111587524
pythia-1.4b,draw_1,medium,14,2.6218042373657227,2.2170796394348145,1.4285295009613037
pythia-1.4b,draw_1,medium,15,1.2979439496994019,1.0707906484603882,0.8378146290779114
pythia-1.4b,draw_1,medium,16,0.963935136795044,0.821507453918457,0.6248992085456848
pythia-1.4b,draw_1,medium,17,0.969173789024353,0.8269981145858765,0.5907984972000122
pythia-1.4b,draw_1,medium,18,1.0031219720840454,0.8597138524055481,0.5894641280174255
pythia-1.4b,draw_1,medium,19,1.2895481586456299,1.1227154731750488,0.7001984119415283
pythia-1.4b,draw_1,medium,20,1.563323736190796,1.3941916227340698,0.7524709701538086
pythia-1.4b,draw_1,medium,21,1.2908934354782104,1.148091435432434,0.6332929730415344
pythia-1.4b,draw_1,medium,22,0.4992882013320923,0.4115990996360779,0.2905925214290619
pythia-1.4b,draw_1,medium,23,0.0,0.0,0.0
pythia-1.4b,draw_1,high,0,8.079437255859375,7.629440784454346,2.7027740478515625
pythia-1.4b,draw_1,high,1,7.635324954986572,7.415001392364502,2.4756462574005127
pythia-1.4b,draw_1,high,2,7.563595294952393,7.473474025726318,2.3977231979370117
pythia-1.4b,draw_1,high,3,7.594057559967041,7.391919136047363,2.4966135025024414
pythia-1.4b,draw_1,high,4,7.295889854431152,7.030937671661377,2.292703866958618
pythia-1.4b,draw_1,high,5,6.765467643737793,6.489025592803955,2.164344072341919
pythia-1.4b,draw_1,high,6,7.149938583374023,6.994617938995361,2.2250008583068848
pythia-1.4b,draw_1,high,7,6.431533336639404,6.1068878173828125,2.151097536087036
pythia-1.4b,draw_1,high,8,6.494238376617432,6.196885108947754,2.1372883319854736
pythia-1.4b,draw_1,high,9,6.436399936676025,6.3712897300720215,2.0538461208343506
pythia-1.4b,draw_1,high,10,3.140244483947754,2.899448871612549,1.2958121299743652
pythia-1.4b,draw_1,high,11,2.9957821369171143,2.7098464965820312,1.2756202220916748
pythia-1.4b,draw_1,high,12,2.90944766998291,2.624281406402588,1.4431599378585815
pythia-1.4b,draw_1,high,13,2.251324415206909,1.9923908710479736,1.2231231927871704
pythia-1.4b,draw_1,high,14,2.2689242362976074,1.915785789489746,1.3187355995178223
pythia-1.4b,draw_1,high,15,1.367465853691101,1.0981194972991943,0.9958040714263916
pythia-1.4b,draw_1,high,16,0.967572033405304,0.7676379680633545,0.7548733949661255
pythia-1.4b,draw_1,high,17,0.8321624994277954,0.7108874320983887,0.5765027403831482
pythia-1.4b,draw_1,high,18,0.7642220258712769,0.6757144927978516,0.4773866832256317
pythia-1.4b,draw_1,high,19,0.7865819931030273,0.6985792517662048,0.4082949161529541
pythia-1.4b,draw_1,high,20,0.9101186394691467,0.812947154045105,0.4474165141582489
pythia-1.4b,draw_1,high,21,0.742333710193634,0.6537803411483765,0.3843125104904175
pythia-1.4b,draw_1,high,22,0.3000943064689636,0.25605082511901855,0.18373985588550568
pythia-1.4b,draw_1,high,23,0.0,0.0,0.0
pythia-1.4b,draw_1,very_high,0,7.80082893371582,7.861164093017578,2.481473445892334
pythia-1.4b,draw_1,very_high,1,7.495765686035156,7.465129852294922,2.3028147220611572
pythia-1.4b,draw_1,very_high,2,7.50757360458374,7.675775527954102,2.249744176864624
pythia-1.4b,draw_1,very_high,3,7.499170780181885,7.512086391448975,2.408573865890503
pythia-1.4b,draw_1,very_high,4,7.2015228271484375,7.153318405151367,2.3089535236358643
pythia-1.4b,draw_1,very_high,5,6.619739055633545,6.51179838180542,2.1607789993286133
pythia-1.4b,draw_1,very_high,6,7.0578837394714355,6.860016822814941,2.222503185272217
pythia-1.4b,draw_1,very_high,7,6.241809368133545,6.121300220489502,2.0538523197174072
pythia-1.4b,draw_1,very_high,8,6.438462257385254,6.220639705657959,2.166572093963623
pythia-1.4b,draw_1,very_high,9,6.263789176940918,5.932717800140381,2.21882700920105
pythia-1.4b,draw_1,very_high,10,2.605660915374756,2.3568525314331055,1.252234697341919
pythia-1.4b,draw_1,very_high,11,2.4040017127990723,2.1838324069976807,1.1672362089157104
pythia-1.4b,draw_1,very_high,12,2.2797460556030273,1.945220708847046,1.2584534883499146
pythia-1.4b,draw_1,very_high,13,1.8510854244232178,1.537125587463379,1.1839311122894287
pythia-1.4b,draw_1,very_high,14,2.2091667652130127,1.7952899932861328,1.4701861143112183
pythia-1.4b,draw_1,very_high,15,1.6013116836547852,1.0646812915802002,1.3940116167068481
pythia-1.4b,draw_1,very_high,16,1.4320964813232422,1.153133511543274,1.0884253978729248
pythia-1.4b,draw_1,very_high,17,1.2405972480773926,1.0588643550872803,0.8896651268005371
pythia-1.4b,draw_1,very_high,18,0.9464759826660156,0.8486550450325012,0.617824137210846
pythia-1.4b,draw_1,very_high,19,0.7762483954429626,0.6881194710731506,0.464923620223999
pythia-1.4b,draw_1,very_high,20,0.745108425617218,0.6455203890800476,0.4237845838069916
pythia-1.4b,draw_1,very_high,21,0.6194087266921997,0.5185623168945312,0.3671227693557739
pythia-1.4b,draw_1,very_high,22,0.31851717829704285,0.25200560688972473,0.24363592267036438
pythia-1.4b,draw_1,very_high,23,0.0,0.0,0.0
pythia-1.4b,draw_1,control,0,7.698078155517578,7.452512264251709,2.4702253341674805
pythia-1.4b,draw_1,control,1,7.340734004974365,7.132360458374023,2.407047986984253
pythia-1.4b,draw_1,control,2,7.288192272186279,7.051566123962402,2.3134524822235107
pythia-1.4b,draw_1,control,3,7.289490222930908,6.9979448318481445,2.391796588897705
pythia-1.4b,draw_1,control,4,7.0370965003967285,6.823212146759033,2.352170944213867
pythia-1.4b,draw_1,control,5,6.515499591827393,6.18955135345459,2.1548750400543213
pythia-1.4b,draw_1,control,6,6.88026237487793,6.726027488708496,2.150819778442383
pythia-1.4b,draw_1,control,7,6.122737407684326,5.779735088348389,2.106950283050537
pythia-1.4b,draw_1,control,8,6.171436309814453,5.927730560302734,2.134411334991455
pythia-1.4b,draw_1,control,9,6.152062892913818,5.677109241485596,2.205817937850952
pythia-1.4b,draw_1,control,10,2.7025344371795654,2.3542110919952393,1.3495805263519287
pythia-1.4b,draw_1,control,11,2.489959478378296,2.1435956954956055,1.3768353462219238
pythia-1.4b,draw_1,control,12,2.5365960597991943,2.22411847114563,1.490058422088623
pythia-1.4b,draw_1,control,13,1.9775958061218262,1.7061753273010254,1.3249050378799438
pythia-1.4b,draw_1,control,14,2.2832698822021484,1.9664794206619263,1.510113000869751
pythia-1.4b,draw_1,control,15,1.543587327003479,1.1542668342590332,1.317230224609375
pythia-1.4b,draw_1,control,16,1.3284131288528442,0.9803358912467957,1.1324740648269653
pythia-1.4b,draw_1,control,17,1.1925255060195923,0.9515630602836609,0.9671656489372253
pythia-1.4b,draw_1,control,18,0.9599871039390564,0.7737929821014404,0.7112699747085571
pythia-1.4b,draw_1,control,19,0.8513588309288025,0.7406445145606995,0.5537183880805969
pythia-1.4b,draw_1,control,20,0.8662533760070801,0.7524591684341431,0.5547522306442261
pythia-1.4b,draw_1,control,21,0.7281140685081482,0.5975521802902222,0.5191697478294373
pythia-1.4b,draw_1,control,22,0.3383012115955353,0.2689775824546814,0.2576906681060791
pythia-1.4b,draw_1,control,23,0.0,0.0,0.0
pythia-1.4b,draw_2,low,0,9.370622634887695,9.621040344238281,2.859285831451416
pythia-1.4b,draw_2,low,1,8.918396949768066,9.248251914978027,2.732501268386841
pythia-1.4b,draw_2,low,2,8.700647354125977,8.945688247680664,2.651498317718506
pythia-1.4b,draw_2,low,3,8.708511352539062,8.826715469360352,2.6445748805999756
pythia-1.4b,draw_2,low,4,8.482891082763672,8.496105194091797,2.589036464691162
pythia-1.4b,draw_2,low,5,8.1184663772583,8.106801986694336,2.5064961910247803
pythia-1.4b,draw_2,low,6,8.094293594360352,8.203502655029297,2.48203444480896
pythia-1.4b,draw_2,low,7,7.768703937530518,7.879732131958008,2.4469854831695557
pythia-1.4b,draw_2,low,8,7.996389865875244,8.224639892578125,2.54909610748291
pythia-1.4b,draw_2,low,9,8.3226900100708,8.17300033569336,2.668745994567871
pythia-1.4b,draw_2,low,10,4.695584297180176,4.481440544128418,1.753697156906128
pythia-1.4b,draw_2,low,11,4.630849838256836,4.435523509979248,1.7100285291671753
pythia-1.4b,draw_2,low,12,4.694941520690918,4.564513206481934,1.8529293537139893
pythia-1.4b,draw_2,low,13,3.249316453933716,2.975496292114258,1.556774616241455
pythia-1.4b,draw_2,low,14,3.092184066772461,2.9311585426330566,1.7293946743011475
pythia-1.4b,draw_2,low,15,1.6073942184448242,1.4002400636672974,1.0088779926300049
pythia-1.4b,draw_2,low,16,1.3064861297607422,1.1246931552886963,0.822341799736023
pythia-1.4b,draw_2,low,17,1.4750733375549316,1.2629995346069336,0.8697077631950378
pythia-1.4b,draw_2,low,18,1.6776982545852661,1.5535855293273926,0.828607976436615
pythia-1.4b,draw_2,low,19,2.1483819484710693,2.0973474979400635,0.9151610732078552
pythia-1.4b,draw_2,low,20,2.554171323776245,2.49580717086792,0.9775447845458984
pythia-1.4b,draw_2,low,21,2.193488836288452,2.173617124557495,0.8710371255874634
pythia-1.4b,draw_2,low,22,0.9300293922424316,0.8456423878669739,0.4825597405433655
pythia-1.4b,draw_2,low,23,0.0,0.0,0.0
pythia-1.4b,draw_2,medium,0,8.879534721374512,8.78572940826416,2.7590959072113037
pythia-1.4b,draw_2,medium,1,8.426875114440918,8.286437034606934,2.696458578109741
pythia-1.4b,draw_2,medium,2,8.178017616271973,8.235522270202637,2.6074817180633545
pythia-1.4b,draw_2,medium,3,8.246986389160156,8.370112419128418,2.635861873626709
pythia-1.4b,draw_2,medium,4,8.047444343566895,8.088890075683594,2.5427796840667725
pythia-1.4b,draw_2,medium,5,7.6086626052856445,7.635659694671631,2.3975718021392822
pythia-1.4b,draw_2,medium,6,7.938608169555664,7.931818962097168,2.489941120147705
pythia-1.4b,draw_2,medium,7,7.42526388168335,7.35118293762207,2.3481032848358154
pythia-1.4b,draw_2,medium,8,7.519891262054443,7.6019697189331055,2.3753676414489746
pythia-1.4b,draw_2,medium,9,7.642767429351807,7.735652923583984,2.401259422302246
pythia-1.4b,draw_2,medium,10,4.032986640930176,3.849727153778076,1.4697984457015991
pythia-1.4b,draw_2,medium,11,3.9675443172454834,3.7257070541381836,1.5658279657363892
pythia-1.4b,draw_2,medium,12,3.9039816856384277,3.637495279312134,1.6471492052078247
pythia-1.4b,draw_2,medium,13,2.7431252002716064,2.500852584838867,1.4596805572509766
pythia-1.4b,draw_2,medium,14,2.664069175720215,2.3730196952819824,1.452749252319336
pythia-1.4b,draw_2,medium,15,1.2347403764724731,1.0540391206741333,0.8565158247947693
pythia-1.4b,draw_2,medium,16,0.9438171982765198,0.8073235750198364,0.664328396320343
pythia-1.4b,draw_2,medium,17,0.9680622220039368,0.8147264122962952,0.6336783170700073
pythia-1.4b,draw_2,medium,18,0.9760096073150635,0.8197470903396606,0.5808518528938293
pythia-1.4b,draw_2,medium,19,1.28163480758667,1.1329736709594727,0.673527717590332
pythia-1.4b,draw_2,medium,20,1.5696556568145752,1.4303743839263916,0.7779340744018555
pythia-1.4b,draw_2,medium,21,1.3435523509979248,1.2316596508026123,0.6994248032569885
pythia-1.4b,draw_2,medium,22,0.5450032353401184,0.42475995421409607,0.3622428774833679
pythia-1.4b,draw_2,medium,23,0.0,0.0,0.0
pythia-1.4b,draw_2,high,0,8.17336654663086,8.11578369140625,2.5701732635498047
pythia-1.4b,draw_2,high,1,7.755202770233154,7.7316999435424805,2.430889368057251
pythia-1.4b,draw_2,high,2,7.6708173751831055,7.631023406982422,2.375953197479248
pythia-1.4b,draw_2,high,3,7.650789737701416,7.674631118774414,2.3738973140716553
pythia-1.4b,draw_2,high,4,7.402217864990234,7.189751625061035,2.2957911491394043
pythia-1.4b,draw_2,high,5,6.826610565185547,6.386326313018799,2.139970302581787
pythia-1.4b,draw_2,high,6,7.25967264175415,7.147073745727539,2.2328810691833496
pythia-1.4b,draw_2,high,7,6.595361232757568,6.232572078704834,2.081052303314209
pythia-1.4b,draw_2,high,8,6.7098870277404785,6.509156227111816,2.182685136795044
pythia-1.4b,draw_2,high,9,6.664657115936279,6.466076850891113,2.216151237487793
pythia-1.4b,draw_2,high,10,3.1039671897888184,2.9113266468048096,1.2331253290176392
pythia-1.4b,draw_2,high,11,2.9782793521881104,2.779193878173828,1.2279040813446045
pythia-1.4b,draw_2,high,12,2.9645869731903076,2.733550548553467,1.365049123764038
pythia-1.4b,draw_2,high,13,2.3304038047790527,1.9377182722091675,1.3199024200439453
pythia-1.4b,draw_2,high,14,2.2976717948913574,1.8987705707550049,1.5032726526260376
