model,draw,band,layer,mean_rank,median_rank,frac_top1,frac_top5
pythia-1.4b,draw_1,control,10,204.87555555555556,1.0,0.38666666666666666,0.6177777777777778
pythia-1.4b,draw_1,control,11,181.2888888888889,2.0,0.36,0.6177777777777778
pythia-1.4b,draw_1,control,12,158.47555555555556,3.0,0.31555555555555553,0.56
pythia-1.4b,draw_1,control,13,76.22666666666667,1.0,0.44,0.68
pythia-1.4b,draw_1,control,14,48.06666666666667,1.0,0.4,0.7244444444444444
pythia-1.4b,draw_1,control,15,29.69333333333333,0.0,0.7955555555555556,0.9422222222222222
pythia-1.4b,draw_1,control,16,19.38222222222222,0.0,0.9111111111111111,0.9777777777777777
pythia-1.4b,draw_1,control,17,19.044444444444444,0.0,0.8977777777777778,0.9733333333333334
pythia-1.4b,draw_1,control,18,20.38222222222222,0.0,0.8711111111111111,0.9644444444444444
pythia-1.4b,draw_1,control,19,17.40888888888889,0.0,0.76,0.9377777777777778
pythia-1.4b,draw_1,control,20,22.195555555555554,0.0,0.7022222222222222,0.9288888888888889
pythia-1.4b,draw_1,control,21,17.835555555555555,0.0,0.7688888888888888,0.9377777777777778
pythia-1.4b,draw_1,control,22,12.702222222222222,0.0,0.9466666666666667,0.9911111111111112
pythia-1.4b,draw_1,control,23,1.1777777777777778,0.0,0.9866666666666667,0.9955555555555555
pythia-1.4b,draw_2,low,0,25889.088888888888,26504.0,0.0,0.0
pythia-1.4b,draw_2,low,1,26811.36888888889,27638.0,0.0,0.0
pythia-1.4b,draw_2,low,2,25521.11111111111,25252.0,0.0,0.0
pythia-1.4b,draw_2,low,3,24183.19111111111,24203.0,0.0,0.0
pythia-1.4b,draw_2,low,4,21374.46222222222,19709.0,0.0,0.0
pythia-1.4b,draw_2,low,5,17378.373333333333,13738.0,0.0,0.0
pythia-1.4b,draw_2,low,6,16877.83111111111,13670.0,0.0,0.0
pythia-1.4b,draw_2,low,7,15532.484444444444,12149.0,0.0,0.0
pythia-1.4b,draw_2,low,8,16598.755555555555,13136.0,0.0,0.0
pythia-1.4b,draw_2,low,9,16919.391111111112,14317.0,0.0,0.0
pythia-1.4b,draw_2,low,10,901.2577777777777,120.0,0.03111111111111111,0.11555555555555555
pythia-1.4b,draw_2,low,11,876.1066666666667,194.0,0.022222222222222223,0.09777777777777778
pythia-1.4b,draw_2,low,12,1090.4488888888889,226.0,0.035555555555555556,0.09777777777777778
pythia-1.4b,draw_2,low,13,203.28444444444443,18.0,0.15555555555555556,0.3333333333333333
pythia-1.4b,draw_2,low,14,79.13777777777777,7.0,0.10666666666666667,0.4622222222222222
pythia-1.4b,draw_2,low,15,15.44,1.0,0.47555555555555556,0.7866666666666666
pythia-1.4b,draw_2,low,16,5.408888888888889,0.0,0.56,0.88
pythia-1.4b,draw_2,low,17,6.408888888888889,1.0,0.4711111111111111,0.8266666666666667
pythia-1.4b,draw_2,low,18,9.564444444444444,1.0,0.3688888888888889,0.7333333333333333
pythia-1.4b,draw_2,low,19,18.662222222222223,4.0,0.14666666666666667,0.5155555555555555
pythia-1.4b,draw_2,low,20,30.04,10.0,0.07111111111111111,0.3288888888888889
pythia-1.4b,draw_2,low,21,19.36888888888889,5.0,0.1111111111111111,0.4622222222222222
pythia-1.4b,draw_2,low,22,1.4933333333333334,0.0,0.6622222222222223,0.9333333333333333
pythia-1.4b,draw_2,low,23,0.1111111111111111,0.0,0.9688888888888889,0.9955555555555555
pythia-1.4b,draw_2,medium,0,22682.773333333334,21210.0,0.0,0.0
pythia-1.4b,draw_2,medium,1,23419.737777777777,23622.0,0.0,0.0
pythia-1.4b,draw_2,medium,2,21849.551111111112,20634.0,0.0,0.0
pythia-1.4b,draw_2,medium,3,20442.075555555555,19412.0,0.0,0.0
pythia-1.4b,draw_2,medium,4,17998.546666666665,14742.0,0.0,0.0
pythia-1.4b,draw_2,medium,5,13237.124444444444,10117.0,0.0,0.0
pythia-1.4b,draw_2,medium,6,16306.822222222223,14103.0,0.0,0.0
pythia-1.4b,draw_2,medium,7,13151.92888888889,9978.0,0.0,0.0
pythia-1.4b,draw_2,medium,8,13458.431111111111,10303.0,0.0,0.0
pythia-1.4b,draw_2,medium,9,13082.813333333334,10370.0,0.0,0.0
pythia-1.4b,draw_2,medium,10,296.05333333333334,39.0,0.06222222222222222,0.18666666666666668
pythia-1.4b,draw_2,medium,11,327.44444444444446,52.0,0.04,0.17777777777777778
pythia-1.4b,draw_2,medium,12,425.59555555555556,57.0,0.057777777777777775,0.1688888888888889
pythia-1.4b,draw_2,medium,13,72.80444444444444,8.0,0.2,0.4533333333333333
pythia-1.4b,draw_2,medium,14,32.062222222222225,3.0,0.13333333333333333,0.56
pythia-1.4b,draw_2,medium,15,6.346666666666667,0.0,0.6888888888888889,0.9244444444444444
pythia-1.4b,draw_2,medium,16,1.3333333333333333,0.0,0.7822222222222223,0.9555555555555556
pythia-1.4b,draw_2,medium,17,1.5866666666666667,0.0,0.7777777777777778,0.9422222222222222
pythia-1.4b,draw_2,medium,18,4.257777777777778,0.0,0.6888888888888889,0.9244444444444444
pythia-1.4b,draw_2,medium,19,4.657777777777778,1.0,0.47555555555555556,0.8488888888888889
pythia-1.4b,draw_2,medium,20,7.706666666666667,1.0,0.28888888888888886,0.7288888888888889
pythia-1.4b,draw_2,medium,21,6.773333333333333,1.0,0.39111111111111113,0.76
pythia-1.4b,draw_2,medium,22,0.32,0.0,0.8888888888888888,0.9866666666666667
pythia-1.4b,draw_2,medium,23,0.09333333333333334,0.0,0.9733333333333334,0.9911111111111112
pythia-1.4b,draw_2,high,0,18385.644444444446,14886.0,0.0,0.0
pythia-1.4b,draw_2,high,1,17191.577777777777,15517.0,0.0,0.0
pythia-1.4b,draw_2,high,2,17053.435555555556,14471.0,0.0,0.0
pythia-1.4b,draw_2,high,3,15221.648888888889,11851.0,0.0,0.0044444444444444444
pythia-1.4b,draw_2,high,4,12354.502222222221,8196.0,0.0,0.0
pythia-1.4b,draw_2,high,5,8543.022222222222,4202.0,0.0,0.0
pythia-1.4b,draw_2,high,6,10608.293333333333,7180.0,0.0,0.0
pythia-1.4b,draw_2,high,7,7484.466666666666,4217.0,0.0,0.0
pythia-1.4b,draw_2,high,8,7823.835555555555,4854.0,0.0,0.0
pythia-1.4b,draw_2,high,9,7009.662222222222,4172.0,0.0,0.008888888888888889
pythia-1.4b,draw_2,high,10,73.4888888888889,6.0,0.2222222222222222,0.47555555555555556
pythia-1.4b,draw_2,high,11,61.93333333333333,6.0,0.20444444444444446,0.44
pythia-1.4b,draw_2,high,12,92.75555555555556,9.0,0.18666666666666668,0.4088888888888889
pythia-1.4b,draw_2,high,13,30.57777777777778,2.0,0.31555555555555553,0.5822222222222222
pythia-1.4b,draw_2,high,14,28.30666666666667,1.0,0.26666666666666666,0.6933333333333334
pythia-1.4b,draw_2,high,15,10.635555555555555,0.0,0.7955555555555556,0.92
pythia-1.4b,draw_2,high,16,9.506666666666666,0.0,0.9022222222222223,0.9733333333333334
pythia-1.4b,draw_2,high,17,9.844444444444445,0.0,0.8888888888888888,0.9733333333333334
pythia-1.4b,draw_2,high,18,10.577777777777778,0.0,0.8355555555555556,0.9733333333333334
pythia-1.4b,draw_2,high,19,8.217777777777778,0.0,0.7377777777777778,0.9422222222222222
pythia-1.4b,draw_2,high,20,11.537777777777778,0.0,0.6533333333333333,0.9155555555555556
pythia-1.4b,draw_2,high,21,8.96888888888889,0.0,0.7155555555555555,0.9377777777777778
pythia-1.4b,draw_2,high,22,4.457777777777777,0.0,0.9777777777777777,0.9955555555555555
pythia-1.4b,draw_2,high,23,1.008888888888889,0.0,0.9911111111111112,0.9955555555555555
pythia-1.4b,draw_2,very_high,0,14303.244444444445,10898.0,0.0,0.0
pythia-1.4b,draw_2,very_high,1,13426.604444444445,9384.0,0.0,0.0
pythia-1.4b,draw_2,very_high,2,13962.377777777778,10044.0,0.0,0.0
pythia-1.4b,draw_2,very_high,3,12864.91111111111,8844.0,0.0,0.0
pythia-1.4b,draw_2,very_high,4,10041.933333333332,4825.0,0.0,0.0
pythia-1.4b,draw_2,very_high,5,6620.8711111111115,2342.0,0.0,0.0044444444444444444
pythia-1.4b,draw_2,very_high,6,8623.493333333334,3941.0,0.0,0.0
pythia-1.4b,draw_2,very_high,7,5231.266666666666,1691.0,0.0,0.008888888888888889
pythia-1.4b,draw_2,very_high,8,5999.391111111111,2575.0,0.0,0.0044444444444444444
pythia-1.4b,draw_2,very_high,9,4815.328888888889,1664.0,0.0,0.0
pythia-1.4b,draw_2,very_high,10,42.18222222222222,1.0,0.39555555555555555,0.6755555555555556
pythia-1.4b,draw_2,very_high,11,45.87555555555556,1.0,0.4311111111111111,0.6933333333333334
pythia-1.4b,draw_2,very_high,12,24.906666666666666,2.0,0.36,0.6222222222222222
pythia-1.4b,draw_2,very_high,13,8.373333333333333,0.0,0.5066666666666667,0.7733333333333333
pythia-1.4b,draw_2,very_high,14,5.231111111111111,1.0,0.4266666666666667,0.8088888888888889
pythia-1.4b,draw_2,very_high,15,0.29777777777777775,0.0,0.8888888888888888,0.9777777777777777
pythia-1.4b,draw_2,very_high,16,0.12444444444444444,0.0,0.9422222222222222,0.9955555555555555
pythia-1.4b,draw_2,very_high,17,0.14222222222222222,0.0,0.9422222222222222,0.9955555555555555
pythia-1.4b,draw_2,very_high,18,0.29333333333333333,0.0,0.9111111111111111,0.9911111111111112
pythia-1.4b,draw_2,very_high,19,0.3688888888888889,0.0,0.8622222222222222,0.9822222222222222
pythia-1.4b,draw_2,very_high,20,0.4444444444444444,0.0,0.8177777777777778,0.9911111111111112
pythia-1.4b,draw_2,very_high,21,0.48,0.0,0.8711111111111111,0.9822222222222222
pythia-1.4b,draw_2,very_high,22,0.022222222222222223,0.0,0.9822222222222222,1.0
pythia-1.4b,draw_2,very_high,23,0.0,0.0,1.0,1.0
pythia-1.4b,draw_2,control,0,15776.44,13283.0,0.0,0.0
pythia-1.4b,draw_2,control,1,15290.435555555556,12373.0,0.0,0.0
pythia-1.4b,draw_2,control,2,15164.222222222223,12563.0,0.0,0.0
pythia-1.4b,draw_2,control,3,13537.128888888888,9715.0,0.0,0.0
pythia-1.4b,draw_2,control,4,10773.964444444444,6365.0,0.0,0.0044444444444444444
pythia-1.4b,draw_2,control,5,7113.875555555555,2700.0,0.0,0.008888888888888889
pythia-1.4b,draw_2,control,6,9178.648888888889,4382.0,0.0,0.0
pythia-1.4b,draw_2,control,7,6007.72,2713.0,0.0,0.013333333333333334
pythia-1.4b,draw_2,control,8,6490.946666666667,2421.0,0.0,0.0044444444444444444
pythia-1.4b,draw_2,control,9,5655.9511111111115,2135.0,0.0,0.0044444444444444444
pythia-1.4b,draw_2,control,10,67.05777777777777,2.0,0.38222222222222224,0.6266666666666667
pythia-1.4b,draw_2,control,11,56.81333333333333,1.0,0.38222222222222224,0.6577777777777778
pythia-1.4b,draw_2,control,12,70.23555555555555,4.0,0.3288888888888889,0.5466666666666666
pythia-1.4b,draw_2,control,13,25.36888888888889,1.0,0.49777777777777776,0.7288888888888889
pythia-1.4b,draw_2,control,14,11.035555555555556,1.0,0.4088888888888889,0.7911111111111111
pythia-1.4b,draw_2,control,15,0.8488888888888889,0.0,0.8133333333333334,0.9688888888888889
pythia-1.4b,draw_2,control,16,0.2088888888888889,0.0,0.9111111111111111,0.9866666666666667
pythia-1.4b,draw_2,control,17,0.1688888888888889,0.0,0.9066666666666666,0.9911111111111112
pythia-1.4b,draw_2,control,18,0.3511111111111111,0.0,0.9022222222222223,0.9866666666666667
pythia-1.4b,draw_2,control,19,0.9288888888888889,0.0,0.7777777777777778,0.9555555555555556
pythia-1.4b,draw_2,control,20,1.5777777777777777,0.0,0.6888888888888889,0.9288888888888889
pythia-1.4b,draw_2,control,21,1.0933333333333333,0.0,0.7555555555555555,0.9377777777777778
pythia-1.4b,draw_2,control,22,0.03111111111111111,0.0,0.9777777777777777,1.0
pythia-1.4b,draw_2,control,23,0.013333333333333334,0.0,0.9866666666666667,1.0
pythia-1.4b,draw_3,low,0,28011.826666666668,28453.0,0.0,0.0
pythia-1.4b,draw_3,low,1,28506.955555555556,29288.0,0.0,0.0
pythia-1.4b,draw_3,low,2,27453.408888888887,28572.0,0.0,0.0
pythia-1.4b,draw_3,low,3,26664.6,27798.0,0.0,0.0
pythia-1.4b,draw_3,low,4,25134.84888888889,26529.0,0.0,0.0
pythia-1.4b,draw_3,low,5,19836.591111111113,18165.0,0.0,0.0
pythia-1.4b,draw_3,low,6,19586.595555555556,17312.0,0.0,0.0
pythia-1.4b,draw_3,low,7,17460.382222222222,15400.0,0.0,0.0
pythia-1.4b,draw_3,low,8,17391.644444444446,14872.0,0.0,0.0
pythia-1.4b,draw_3,low,9,18559.32,16891.0,0.0,0.0
pythia-1.4b,draw_3,low,10,1097.1777777777777,151.0,0.03111111111111111,0.09777777777777778
pythia-1.4b,draw_3,low,11,1065.1777777777777,155.0,0.02666666666666667,0.08888888888888889
pythia-1.4b,draw_3,low,12,1288.56,219.0,0.04,0.08888888888888889
pythia-1.4b,draw_3,low,13,281.82666666666665,19.0,0.12,0.29777777777777775
pythia-1.4b,draw_3,low,14,160.09333333333333,7.0,0.1111111111111111,0.44
pythia-1.4b,draw_3,low,15,43.413333333333334,0.0,0.5066666666666667,0.7866666666666666
pythia-1.4b,draw_3,low,16,8.248888888888889,0.0,0.5333333333333333,0.8533333333333334
pythia-1.4b,draw_3,low,17,11.666666666666666,0.0,0.5022222222222222,0.8044444444444444
pythia-1.4b,draw_3,low,18,13.68,1.0,0.39555555555555555,0.7555555555555555
pythia-1.4b,draw_3,low,19,22.413333333333334,3.0,0.1688888888888889,0.5466666666666666
pythia-1.4b,draw_3,low,20,32.91111111111111,10.0,0.06222222222222222,0.3111111111111111
pythia-1.4b,draw_3,low,21,22.537777777777777,6.0,0.08888888888888889,0.4444444444444444
pythia-1.4b,draw_3,low,22,1.8666666666666667,0.0,0.6266666666666667,0.9244444444444444
pythia-1.4b,draw_3,low,23,0.04888888888888889,0.0,0.96,1.0
pythia-1.4b,draw_3,medium,0,23631.164444444443,23094.0,0.0,0.0
pythia-1.4b,draw_3,medium,1,23188.72888888889,22244.0,0.0,0.0
pythia-1.4b,draw_3,medium,2,22342.33777777778,20688.0,0.0,0.0
pythia-1.4b,draw_3,medium,3,19968.431111111113,17243.0,0.0,0.0
pythia-1.4b,draw_3,medium,4,17803.83111111111,14483.0,0.0,0.0
pythia-1.4b,draw_3,medium,5,13125.942222222222,9373.0,0.0,0.0
pythia-1.4b,draw_3,medium,6,14830.48,11264.0,0.0,0.0
pythia-1.4b,draw_3,medium,7,11961.808888888889,8172.0,0.0,0.0
pythia-1.4b,draw_3,medium,8,12929.537777777778,9336.0,0.0,0.0
pythia-1.4b,draw_3,medium,9,13061.026666666667,9662.0,0.0,0.0
pythia-1.4b,draw_3,medium,10,714.3866666666667,42.0,0.07555555555555556,0.2
pythia-1.4b,draw_3,medium,11,580.7111111111111,43.0,0.044444444444444446,0.1688888888888889
pythia-1.4b,draw_3,medium,12,585.0133333333333,53.0,0.044444444444444446,0.12
pythia-1.4b,draw_3,medium,13,94.78666666666666,8.0,0.17333333333333334,0.38666666666666666
pythia-1.4b,draw_3,medium,14,36.333333333333336,4.0,0.16444444444444445,0.5377777777777778
pythia-1.4b,draw_3,medium,15,6.226666666666667,0.0,0.6355555555555555,0.8844444444444445
pythia-1.4b,draw_3,medium,16,1.0044444444444445,0.0,0.7733333333333333,0.9644444444444444
pythia-1.4b,draw_3,medium,17,1.3733333333333333,0.0,0.7288888888888889,0.9466666666666667
pythia-1.4b,draw_3,medium,18,2.973333333333333,0.0,0.6444444444444445,0.9111111111111111
pythia-1.4b,draw_3,medium,19,6.066666666666666,1.0,0.43555555555555553,0.8044444444444444
pythia-1.4b,draw_3,medium,20,9.066666666666666,2.0,0.2088888888888889,0.6666666666666666
pythia-1.4b,draw_3,medium,21,6.915555555555556,1.0,0.3377777777777778,0.7866666666666666
pythia-1.4b,draw_3,medium,22,0.5644444444444444,0.0,0.8755555555555555,0.9822222222222222
pythia-1.4b,draw_3,medium,23,0.06222222222222222,0.0,0.9688888888888889,0.9955555555555555
pythia-1.4b,draw_3,high,0,18817.248888888887,16368.0,0.0,0.0
pythia-1.4b,draw_3,high,1,18616.364444444444,16740.0,0.0,0.0
pythia-1.4b,draw_3,high,2,18354.79111111111,15671.0,0.0,0.0
pythia-1.4b,draw_3,high,3,17041.63111111111,14812.0,0.0,0.0
pythia-1.4b,draw_3,high,4,13640.96,10166.0,0.0,0.0
pythia-1.4b,draw_3,high,5,8856.817777777778,5697.0,0.0,0.0
pythia-1.4b,draw_3,high,6,11035.093333333334,7137.0,0.0,0.0
pythia-1.4b,draw_3,high,7,8137.337777777778,4425.0,0.0,0.0
pythia-1.4b,draw_3,high,8,9154.222222222223,5088.0,0.0,0.0
pythia-1.4b,draw_3,high,9,8320.884444444444,4352.0,0.0,0.0
pythia-1.4b,draw_3,high,10,136.9777777777778,7.0,0.18222222222222223,0.4444444444444444
pythia-1.4b,draw_3,high,11,133.82222222222222,8.0,0.15555555555555556,0.44
pythia-1.4b,draw_3,high,12,137.16,13.0,0.17333333333333334,0.38222222222222224
pythia-1.4b,draw_3,high,13,26.213333333333335,2.0,0.27111111111111114,0.5777777777777777
pythia-1.4b,draw_3,high,14,11.911111111111111,2.0,0.2311111111111111,0.6666666666666666
pythia-1.4b,draw_3,high,15,0.6577777777777778,0.0,0.7955555555555556,0.96
pythia-1.4b,draw_3,high,16,0.24,0.0,0.8888888888888888,0.9955555555555555
pythia-1.4b,draw_3,high,17,0.41333333333333333,0.0,0.8888888888888888,0.9866666666666667
pythia-1.4b,draw_3,high,18,0.9022222222222223,0.0,0.84,0.9866666666666667
pythia-1.4b,draw_3,high,19,0.6355555555555555,0.0,0.7511111111111111,0.9644444444444444
pythia-1.4b,draw_3,high,20,1.208888888888889,0.0,0.5777777777777777,0.9422222222222222
pythia-1.4b,draw_3,high,21,0.9955555555555555,0.0,0.6977777777777778,0.9466666666666667
pythia-1.4b,draw_3,high,22,0.02666666666666667,0.0,0.9777777777777777,1.0
pythia-1.4b,draw_3,high,23,0.0,0.0,1.0,1.0
pythia-1.4b,draw_3,very_high,0,14561.84,11716.0,0.0,0.0
pythia-1.4b,draw_3,very_high,1,12825.755555555555,9761.0,0.0,0.0
pythia-1.4b,draw_3,very_high,2,14035.297777777778,10110.0,0.0,0.0
pythia-1.4b,draw_3,very_high,3,12224.337777777779,6752.0,0.0,0.0
pythia-1.4b,draw_3,very_high,4,9344.537777777778,4698.0,0.0,0.0
pythia-1.4b,draw_3,very_high,5,5969.386666666666,1979.0,0.0,0.008888888888888889
pythia-1.4b,draw_3,very_high,6,7534.1866666666665,3505.0,0.0,0.0
pythia-1.4b,draw_3,very_high,7,4872.32,1661.0,0.0,0.0044444444444444444
pythia-1.4b,draw_3,very_high,8,6066.528888888889,2003.0,0.0044444444444444444,0.0044444444444444444
pythia-1.4b,draw_3,very_high,9,5053.057777777778,1237.0,0.0,0.013333333333333334
pythia-1.4b,draw_3,very_high,10,36.59111111111111,1.0,0.4,0.6577777777777778
pythia-1.4b,draw_3,very_high,11,14.03111111111111,1.0,0.4444444444444444,0.76
pythia-1.4b,draw_3,very_high,12,11.755555555555556,1.0,0.4177777777777778,0.68
pythia-1.4b,draw_3,very_high,13,6.986666666666666,0.0,0.5155555555555555,0.7866666666666666
pythia-1.4b,draw_3,very_high,14,5.768888888888889,1.0,0.4222222222222222,0.8266666666666667
pythia-1.4b,draw_3,very_high,15,0.6088888888888889,0.0,0.8444444444444444,0.9733333333333334
pythia-1.4b,draw_3,very_high,16,0.08888888888888889,0.0,0.9333333333333333,1.0
pythia-1.4b,draw_3,very_high,17,0.09333333333333334,0.0,0.9377777777777778,1.0
pythia-1.4b,draw_3,very_high,18,0.24,0.0,0.92,0.9955555555555555
pythia-1.4b,draw_3,very_high,19,0.3688888888888889,0.0,0.8666666666666667,0.9777777777777777
pythia-1.4b,draw_3,very_high,20,0.39555555555555555,0.0,0.8533333333333334,0.9777777777777777
pythia-1.4b,draw_3,very_high,21,0.31555555555555553,0.0,0.8977777777777778,0.9822222222222222
pythia-1.4b,draw_3,very_high,22,0.02666666666666667,0.0,0.9777777777777777,1.0
pythia-1.4b,draw_3,very_high,23,0.0044444444444444444,0.0,0.9955555555555555,1.0
pythia-1.4b,draw_3,control,0,15769.048888888889,12868.0,0.0,0.0044444444444444444
pythia-1.4b,draw_3,control,1,15296.426666666666,11430.0,0.0044444444444444444,0.0044444444444444444
pythia-1.4b,draw_3,control,2,15634.017777777777,11332.0,0.0044444444444444444,0.0044444444444444444
pythia-1.4b,draw_3,control,3,13462.617777777778,9546.0,0.0,0.0044444444444444444
pythia-1.4b,draw_3,control,4,10657.964444444444,6454.0,0.0,0.0044444444444444444
pythia-1.4b,draw_3,control,5,6728.311111111111,2698.0,0.0,0.013333333333333334
pythia-1.4b,draw_3,control,6,8945.137777777778,4318.0,0.0,0.008888888888888889
pythia-1.4b,draw_3,control,7,5987.182222222223,1630.0,0.0044444444444444444,0.017777777777777778
pythia-1.4b,draw_3,control,8,5859.648888888889,2111.0,0.0044444444444444444,0.0044444444444444444
pythia-1.4b,draw_3,control,9,5497.946666666667,2006.0,0.0044444444444444444,0.0044444444444444444
pythia-1.4b,draw_3,control,10,53.76888888888889,2.0,0.3511111111111111,0.64
pythia-1.4b,draw_3,control,11,81.5111111111111,1.0,0.38666666666666666,0.6444444444444445
pythia-1.4b,draw_3,control,12,80.22222222222223,3.0,0.3377777777777778,0.5466666666666666
pythia-1.4b,draw_3,control,13,25.16,1.0,0.4533333333333333,0.72
pythia-1.4b,draw_3,control,14,13.515555555555556,1.0,0.4088888888888889,0.8
pythia-1.4b,draw_3,control,15,1.1288888888888888,0.0,0.84,0.96
pythia-1.4b,draw_3,control,16,0.4533333333333333,0.0,0.9066666666666666,0.9822222222222222
pythia-1.4b,draw_3,control,17,0.5777777777777777,0.0,0.9066666666666666,0.9777777777777777
pythia-1.4b,draw_3,control,18,0.8755555555555555,0.0,0.88,0.9733333333333334
pythia-1.4b,draw_3,control,19,1.3777777777777778,0.0,0.7822222222222223,0.9555555555555556
pythia-1.4b,draw_3,control,20,1.8622222222222222,0.0,0.7377777777777778,0.9555555555555556
pythia-1.4b,draw_3,control,21,1.751111111111111,0.0,0.7955555555555556,0.9555555555555556
pythia-1.4b,draw_3,control,22,0.09777777777777778,0.0,0.9466666666666667,0.9955555555555555
pythia-1.4b,draw_3,control,23,0.06666666666666667,0.0,0.9777777777777777,0.9911111111111112
