model,kind,run_a,run_b,cos_positional_global,cos_actual_aggregated,cos_marginal_mass,cos_pos_17,cos_pos_18,cos_pos_19,cos_pos_20,cos_pos_21,n_shared_acdc_edges,shared_profile_cos_unweighted,shared_profile_cos_weighted,shared_profile_tv_unweighted,shared_profile_tv_weighted
pythia-410m,other,low/draw_3,medium/draw_2,0.9906989932060242,0.9950429201126099,0.995254635810852,0.985896646976471,0.9929152131080627,0.9941605925559998,0.9941779375076294,0.990399956703186,2407,0.9619448781013489,0.9908782243728638,0.09716286510229111,0.04175730049610138
pythia-410m,between,low/draw_3,medium/draw_3,0.9908326268196106,0.994992196559906,0.9952019453048706,0.9902042746543884,0.9928708076477051,0.9936709403991699,0.9955645203590393,0.990147590637207,2482,0.9566106200218201,0.9902150630950928,0.10302354395389557,0.04211416095495224
pythia-410m,other,low/draw_3,high/draw_1,0.97414630651474,0.9839857816696167,0.9846457242965698,0.9679542183876038,0.9805196523666382,0.9843212366104126,0.9871973991394043,0.9721270799636841,2236,0.9550265669822693,0.9877326488494873,0.1118864193558693,0.05030883848667145
pythia-410m,other,low/draw_3,high/draw_2,0.972241222858429,0.9832193851470947,0.9840254187583923,0.9646744132041931,0.980390727519989,0.981332540512085,0.9888770580291748,0.9700373411178589,2301,0.9568737745285034,0.9874731302261353,0.11124051362276077,0.052434295415878296
pythia-410m,between,low/draw_3,high/draw_3,0.9736486077308655,0.984161376953125,0.9848969578742981,0.968197762966156,0.9800487160682678,0.9841596484184265,0.9862132668495178,0.971795916557312,2231,0.9559469819068909,0.9870618581771851,0.10981926321983337,0.05173816904425621
pythia-410m,other,low/draw_3,very_high/draw_1,0.9353184103965759,0.9623662829399109,0.9634845852851868,0.9288856983184814,0.968265950679779,0.9671461582183838,0.9774333238601685,0.9285231232643127,2077,0.9515433311462402,0.9825481176376343,0.12220140546560287,0.06686029583215714
pythia-410m,other,low/draw_3,very_high/draw_2,0.9366952180862427,0.963396430015564,0.9643942713737488,0.9272192716598511,0.9690613150596619,0.9682096838951111,0.9774885773658752,0.9304023385047913,2207,0.9463804364204407,0.9812592267990112,0.1284225583076477,0.06942814588546753
pythia-410m,between,low/draw_3,very_high/draw_3,0.9227041602134705,0.9574105143547058,0.9587710499763489,0.9253088235855103,0.9670538306236267,0.9693147540092468,0.9788448810577393,0.9133903384208679,2154,0.9428420662879944,0.9814309477806091,0.13113254308700562,0.06903314590454102
pythia-410m,other,low/draw_3,control/draw_1,0.9517277479171753,0.9717149138450623,0.9726066589355469,0.9624444246292114,0.9723443984985352,0.9733911752700806,0.9813778400421143,0.9468214511871338,2220,0.9507579207420349,0.9836946129798889,0.12160111218690872,0.06196441501379013
pythia-410m,other,low/draw_3,control/draw_2,0.9517109394073486,0.9716471433639526,0.9724249839782715,0.956717848777771,0.9694638252258301,0.9698227047920227,0.974430501461029,0.9489125609397888,2219,0.9457180500030518,0.9821323156356812,0.12639443576335907,0.06571546196937561
pythia-410m,between,low/draw_3,control/draw_3,0.9468213319778442,0.969386875629425,0.9704762101173401,0.9561883211135864,0.9755662679672241,0.971202552318573,0.9780791997909546,0.9415668845176697,2382,0.9477406740188599,0.9837876558303833,0.12628616392612457,0.06153981387615204
pythia-410m,within,medium/draw_1,medium/draw_2,0.9953935146331787,0.9981427192687988,0.9981685280799866,0.9939322471618652,0.9965876936912537,0.9970260858535767,0.9968947172164917,0.99537593126297,2340,0.9638421535491943,0.9931806325912476,0.09133647382259369,0.035626787692308426
pythia-410m,within,medium/draw_1,medium/draw_3,0.996095597743988,0.998307466506958,0.9983735084533691,0.9926032423973083,0.9960476756095886,0.9964406490325928,0.9976897835731506,0.9959775805473328,2379,0.9626370668411255,0.9927568435668945,0.09142633527517319,0.03492645174264908
pythia-410m,between,medium/draw_1,high/draw_1,0.9869539141654968,0.9926223158836365,0.9929444193840027,0.990941047668457,0.9922343492507935,0.9930490255355835,0.9938269853591919,0.9856694340705872,2217,0.9601768851280212,0.9913906455039978,0.1017625629901886,0.039359208196401596
pythia-410m,other,medium/draw_1,high/draw_2,0.9860319495201111,0.9921849966049194,0.9926087260246277,0.9890813827514648,0.9914722442626953,0.9902227520942688,0.994306206703186,0.9847874045372009,2215,0.9599137902259827,0.9906886219978333,0.10167443007230759,0.04267821088433266
pythia-410m,other,medium/draw_1,high/draw_3,0.9863439798355103,0.9924034476280212,0.992863655090332,0.9908799529075623,0.9919065833091736,0.9925703406333923,0.992700457572937,0.9851746559143066,2189,0.9571577310562134,0.9901111125946045,0.10246429592370987,0.04198766499757767
pythia-410m,between,medium/draw_1,very_high/draw_1,0.955973744392395,0.9754361510276794,0.9763065576553345,0.9695206880569458,0.9803091883659363,0.9786503911018372,0.985146164894104,0.9508492946624756,2037,0.9504628777503967,0.9864459037780762,0.11720909923315048,0.05603513494133949
pythia-410m,other,medium/draw_1,very_high/draw_2,0.9571210741996765,0.9759887456893921,0.9769487977027893,0.9687924981117249,0.9806473851203918,0.9791815280914307,0.9847757816314697,0.9525032043457031,2150,0.9502808451652527,0.9845983982086182,0.12080097943544388,0.06029225513339043
pythia-410m,other,medium/draw_1,very_high/draw_3,0.9463074803352356,0.9716395735740662,0.9726675152778625,0.9658686518669128,0.9780563116073608,0.979063093662262,0.986048698425293,0.939428985118866,2054,0.951310932636261,0.9851101040840149,0.11856862902641296,0.05982739478349686
pythia-410m,between,medium/draw_1,control/draw_1,0.9655943512916565,0.9807599782943726,0.9814422130584717,0.985533595085144,0.9839665293693542,0.9826205968856812,0.9885061979293823,0.9614171385765076,2331,0.9523360133171082,0.9870833158493042,0.11688756197690964,0.05396934598684311
pythia-410m,other,medium/draw_1,control/draw_2,0.9661903381347656,0.9801896214485168,0.9808617234230042,0.9830306172370911,0.9819181561470032,0.9797468185424805,0.9817801117897034,0.9638962745666504,2112,0.9536945223808289,0.9866877794265747,0.11215031147003174,0.053691212087869644
pythia-410m,other,medium/draw_1,control/draw_3,0.9657942056655884,0.9803855419158936,0.9813098311424255,0.9840739369392395,0.9862945079803467,0.9819870591163635,0.9867063164710999,0.9619931578636169,2131,0.9520336389541626,0.9890979528427124,0.11404560506343842,0.04819905757904053
pythia-410m,within,medium/draw_2,medium/draw_3,0.9955665469169617,0.9982219934463501,0.9982936978340149,0.9934815168380737,0.9953231811523438,0.9964237809181213,0.996803879737854,0.9956508278846741,2367,0.9632279872894287,0.9932149648666382,0.09152371436357498,0.036040280014276505
pythia-410m,other,medium/draw_2,high/draw_1,0.9854770302772522,0.9924131035804749,0.9926842451095581,0.987750232219696,0.9898929595947266,0.9930442571640015,0.9940557479858398,0.9842261075973511,2312,0.9637019038200378,0.9915798902511597,0.09472447633743286,0.04224085062742233
pythia-410m,between,medium/draw_2,high/draw_2,0.9852056503295898,0.992218017578125,0.9925677180290222,0.9843643307685852,0.9890273213386536,0.9904108643531799,0.9935333132743835,0.9842049479484558,2197,0.9614344239234924,0.9905165433883667,0.09872182458639145,0.04527842998504639
pythia-410m,other,medium/draw_2,high/draw_3,0.9857195615768433,0.9926047325134277,0.9929839968681335,0.9880068302154541,0.98891681432724,0.9929072260856628,0.9940401315689087,0.9846290946006775,2145,0.9627188444137573,0.9903029203414917,0.09659615159034729,0.04279105365276337
pythia-410m,other,medium/draw_2,very_high/draw_1,0.9550567865371704,0.9751032590866089,0.9759225249290466,0.9613034129142761,0.9770128726959229,0.9779521822929382,0.9850888848304749,0.9497637748718262,2020,0.9524431824684143,0.9857429265975952,0.11748138815164566,0.058402903378009796
pythia-410m,between,medium/draw_2,very_high/draw_2,0.9562040567398071,0.9755620956420898,0.9764302968978882,0.9602147340774536,0.9768968224525452,0.9795007705688477,0.9860206246376038,0.9510049223899841,2142,0.9527925848960876,0.984721839427948,0.11478231102228165,0.058419302105903625
pythia-410m,other,medium/draw_2,very_high/draw_3,0.9446831941604614,0.9709730744361877,0.9719566106796265,0.9581413269042969,0.9745874404907227,0.9785827994346619,0.9848327040672302,0.9372912645339966,2053,0.950900137424469,0.9844728708267212,0.11964991688728333,0.062147025018930435
pythia-410m,other,medium/draw_2,control/draw_1,0.9665970802307129,0.9821101427078247,0.982644259929657,0.9825857877731323,0.9796801209449768,0.9836935997009277,0.9893873929977417,0.9623995423316956,2138,0.955030620098114,0.9868757724761963,0.11101701855659485,0.054338935762643814
pythia-410m,between,medium/draw_2,control/draw_2,0.9666014313697815,0.9813504815101624,0.9819619059562683,0.9793417453765869,0.9767700433731079,0.9808579087257385,0.983208417892456,0.9648438096046448,2080,0.952326238155365,0.9867428541183472,0.11475905030965805,0.05535642057657242
pythia-410m,other,medium/draw_2,control/draw_3,0.966008186340332,0.981488049030304,0.9823503494262695,0.9811409711837769,0.9827051162719727,0.9826626181602478,0.9870931506156921,0.9624426960945129,2145,0.9544521570205688,0.9883980751037598,0.11147260665893555,0.05166500806808472
pythia-410m,other,medium/draw_3,high/draw_1,0.9883972406387329,0.9935058951377869,0.9937736988067627,0.9842022657394409,0.9922690391540527,0.9929086565971375,0.9942350387573242,0.9875445365905762,2220,0.9615707397460938,0.9918145537376404,0.09584474563598633,0.03883015364408493
pythia-410m,other,medium/draw_3,high/draw_2,0.9871076941490173,0.9929641485214233,0.9932602643966675,0.9826366305351257,0.9920713305473328,0.9914032816886902,0.9948284029960632,0.9861018657684326,2257,0.9589301943778992,0.9908829927444458,0.10130967944860458,0.04197130352258682
pythia-410m,between,medium/draw_3,high/draw_3,0.9881711006164551,0.9934629201889038,0.9938293099403381,0.9846774339675903,0.9921219348907471,0.9938467144966125,0.9935294985771179,0.9874014854431152,2271,0.9582253098487854,0.9906806945800781,0.09853404015302658,0.03923048824071884
pythia-410m,other,medium/draw_3,very_high/draw_1,0.9586312174797058,0.97678542137146,0.9775847792625427,0.9553349018096924,0.9811122417449951,0.9782999753952026,0.9866904020309448,0.9540807604789734,2106,0.9501069784164429,0.9855881929397583,0.11937877535820007,0.05724825710058212
pythia-410m,other,medium/draw_3,very_high/draw_2,0.9583470821380615,0.9768010973930359,0.9776273965835571,0.9541390538215637,0.980599582195282,0.9802177548408508,0.986443817615509,0.9539121985435486,2169,0.9537670612335205,0.9855164885520935,0.11614349484443665,0.05845727026462555
pythia-410m,between,medium/draw_3,very_high/draw_3,0.9480594992637634,0.9726324081420898,0.9735927581787109,0.9522132873535156,0.9790521264076233,0.9785535335540771,0.9872138500213623,0.9416444897651672,2134,0.9518342018127441,0.985180139541626,0.11755106598138809,0.05958246439695358
pythia-410m,other,medium/draw_3,control/draw_1,0.9689122438430786,0.9829435348510742,0.9834865927696228,0.9785309433937073,0.9847714304924011,0.9856677055358887,0.9901241660118103,0.965110182762146,2181,0.9564149379730225,0.9879822731018066,0.10885178297758102,0.05142820626497269
pythia-410m,other,medium/draw_3,control/draw_2,0.969373881816864,0.9825868010520935,0.9831018447875977,0.9745956659317017,0.9830036163330078,0.9836892485618591,0.9835540056228638,0.9676266312599182,2176,0.9555440545082092,0.9871456623077393,0.11290601640939713,0.053888946771621704
pythia-410m,between,medium/draw_3,control/draw_3,0.9681171178817749,0.9823237061500549,0.9830837249755859,0.975155234336853,0.9867576956748962,0.9848225712776184,0.9871699213981628,0.9648329615592957,2215,0.9504340291023254,0.9885942339897156,0.1155211478471756,0.04906019568443298
pythia-410m,within,high/draw_1,high/draw_2,0.994511604309082,0.9974766969680786,0.9975882172584534,0.9952498078346252,0.9970554709434509,0.9960920214653015,0.9974203109741211,0.9940829873085022,2132,0.9663878083229065,0.9932044744491577,0.08721979707479477,0.03401809558272362
pythia-410m,within,high/draw_1,high/draw_3,0.9952830672264099,0.9978649616241455,0.9979704022407532,0.994246244430542,0.9968154430389404,0.9968671798706055,0.9976445436477661,0.9949551820755005,2080,0.9703532457351685,0.9943848252296448,0.08081186562776566,0.03145815059542656
pythia-410m,between,high/draw_1,very_high/draw_1,0.9814134240150452,0.9903486371040344,0.9907937049865723,0.9840962886810303,0.9915965795516968,0.9908791780471802,0.9928127527236938,0.979587733745575,1967,0.9619522094726562,0.990570068359375,0.09812401235103607,0.04492529481649399
pythia-410m,other,high/draw_1,very_high/draw_2,0.9808816313743591,0.990113377571106,0.9906578063964844,0.9831548929214478,0.9903841614723206,0.9912153482437134,0.9933336973190308,0.9792381525039673,2083,0.9579831957817078,0.9896193742752075,0.1045987457036972,0.04697156697511673
pythia-410m,other,high/draw_1,very_high/draw_3,0.9736401438713074,0.9872686862945557,0.9877527356147766,0.9815398454666138,0.9890111088752747,0.9908421039581299,0.9929479956626892,0.9706085324287415,2028,0.9564440846443176,0.9898603558540344,0.10423041135072708,0.04759238660335541
pythia-410m,between,high/draw_1,control/draw_1,0.9839622378349304,0.991706371307373,0.9920234084129333,0.9902225732803345,0.992637574672699,0.9919136762619019,0.9952630400657654,0.9821404814720154,2094,0.9587018489837646,0.9910671710968018,0.10083024203777313,0.04305421561002731
pythia-410m,other,high/draw_1,control/draw_2,0.9836820363998413,0.9905127882957458,0.990831196308136,0.9893314242362976,0.9902492165565491,0.9892945885658264,0.9912164807319641,0.9828937649726868,2048,0.9566372632980347,0.990505039691925,0.10249315202236176,0.04295479506254196
pythia-410m,other,high/draw_1,control/draw_3,0.9842836260795593,0.9913721680641174,0.9917845129966736,0.9875532388687134,0.9924504160881042,0.9910882711410522,0.994166910648346,0.9826931357383728,2070,0.9608319401741028,0.9919166564941406,0.09728679805994034,0.038623154163360596
pythia-410m,within,high/draw_2,high/draw_3,0.9933825135231018,0.9971766471862793,0.9971931576728821,0.9938295483589172,0.9964736104011536,0.9957677721977234,0.9968008399009705,0.9928810000419617,2109,0.9659773707389832,0.9924989938735962,0.08633304387331009,0.03531047701835632
pythia-410m,other,high/draw_2,very_high/draw_1,0.9808560013771057,0.990022599697113,0.9904744029045105,0.9862058758735657,0.9922518730163574,0.9908032417297363,0.9936872124671936,0.9785105586051941,2163,0.9608002305030823,0.9895014762878418,0.10126641392707825,0.04561007022857666
pythia-410m,between,high/draw_2,very_high/draw_2,0.9811992049217224,0.9901538491249084,0.9907430410385132,0.9851648807525635,0.9916676878929138,0.9917525053024292,0.9936894774436951,0.9790880084037781,2080,0.9572423100471497,0.9881499409675598,0.10341264307498932,0.04771874099969864
pythia-410m,other,high/draw_2,very_high/draw_3,0.9760660529136658,0.9880837202072144,0.988555908203125,0.9847492575645447,0.990738570690155,0.9903743863105774,0.9947680234909058,0.9728774428367615,2048,0.9569938778877258,0.9890455007553101,0.10314890742301941,0.04664287716150284
pythia-410m,other,high/draw_2,control/draw_1,0.9843955636024475,0.9918714761734009,0.9922623038291931,0.9904726147651672,0.9932960867881775,0.9940643310546875,0.9945266842842102,0.9824360013008118,2086,0.9642083048820496,0.9907323718070984,0.09283015877008438,0.041206926107406616
pythia-410m,between,high/draw_2,control/draw_2,0.9835422039031982,0.9908059239387512,0.9912040829658508,0.9910060167312622,0.9912546277046204,0.9921800494194031,0.9900341033935547,0.9825236201286316,2080,0.9616144299507141,0.9904453158378601,0.09699492901563644,0.042734939604997635
pythia-410m,other,high/draw_2,control/draw_3,0.9858672618865967,0.9922056198120117,0.9927994012832642,0.9888520240783691,0.9936807155609131,0.9932119250297546,0.9931387305259705,0.9845066666603088,2103,0.9612832069396973,0.9917694926261902,0.09657612442970276,0.03870485723018646
pythia-410m,other,high/draw_3,very_high/draw_1,0.981319010257721,0.9901476502418518,0.9904850125312805,0.98317551612854,0.9905937910079956,0.988762617111206,0.9929876327514648,0.9795224666595459,1953,0.9588786363601685,0.9897850155830383,0.10078258067369461,0.04634980857372284
pythia-410m,other,high/draw_3,very_high/draw_2,0.98175048828125,0.9903282523155212,0.9907069206237793,0.9828675389289856,0.990128219127655,0.9913355112075806,0.9941688776016235,0.980168879032135,2060,0.9577582478523254,0.98943692445755,0.10272891074419022,0.04570271819829941
pythia-410m,between,high/draw_3,very_high/draw_3,0.9735553860664368,0.9870111346244812,0.9872363209724426,0.9801336526870728,0.9885876178741455,0.9887059330940247,0.9922624230384827,0.9706653952598572,1985,0.959134578704834,0.989963948726654,0.09877388924360275,0.04688523709774017
pythia-410m,other,high/draw_3,control/draw_1,0.9833584427833557,0.9919388294219971,0.9920660257339478,0.9905266165733337,0.9931073188781738,0.991596519947052,0.9949561357498169,0.9814152717590332,2076,0.9629957675933838,0.9906508922576904,0.0946502685546875,0.04393615573644638
pythia-410m,other,high/draw_3,control/draw_2,0.9852545857429504,0.9913451075553894,0.9915582537651062,0.9909679889678955,0.9912277460098267,0.9901559948921204,0.9918290376663208,0.9844169616699219,2007,0.9621869325637817,0.9912925958633423,0.09505259990692139,0.040615878999233246
pythia-410m,between,high/draw_3,control/draw_3,0.98483806848526,0.9917588233947754,0.9920988082885742,0.9893245100975037,0.9926429390907288,0.9920176267623901,0.9937726259231567,0.9832454919815063,2074,0.9607111811637878,0.9913262128829956,0.0963909924030304,0.03929220139980316
pythia-410m,within,very_high/draw_1,very_high/draw_2,0.993761420249939,0.9974618554115295,0.9975313544273376,0.9943851232528687,0.9969119429588318,0.9963206052780151,0.9970378279685974,0.9932156205177307,2025,0.9655226469039917,0.9930291175842285,0.08939657360315323,0.036206651479005814
pythia-410m,within,very_high/draw_1,very_high/draw_3,0.9913920164108276,0.9965198636054993,0.9966041445732117,0.9953472018241882,0.9968833923339844,0.9968741536140442,0.9971036911010742,0.9902850389480591,1958,0.9640931487083435,0.9929454922676086,0.08919115364551544,0.034272074699401855
pythia-410m,between,very_high/draw_1,control/draw_1,0.9861669540405273,0.9917036294937134,0.9918869137763977,0.9812804460525513,0.9925216436386108,0.9908024072647095,0.9937041401863098,0.9849283695220947,1965,0.963632345199585,0.9915710687637329,0.09145340323448181,0.03938477858901024
pythia-410m,other,very_high/draw_1,control/draw_2,0.984891951084137,0.9905557632446289,0.9907529354095459,0.9850977063179016,0.9905298948287964,0.9880874752998352,0.9901632070541382,0.9843519926071167,1974,0.9639989137649536,0.9915788173675537,0.0916079431772232,0.039778463542461395
pythia-410m,other,very_high/draw_1,control/draw_3,0.9874733090400696,0.9920356869697571,0.9923869967460632,0.9805670380592346,0.992407500743866,0.9891113638877869,0.9923498034477234,0.9868994951248169,1960,0.9576494693756104,0.9911694526672363,0.09838411211967468,0.038944341242313385
pythia-410m,within,very_high/draw_2,very_high/draw_3,0.9912046194076538,0.9963930249214172,0.9965136051177979,0.9948278665542603,0.9965296387672424,0.9959484934806824,0.996019184589386,0.9901605844497681,2056,0.964289128780365,0.9922165870666504,0.09153000265359879,0.03817281126976013
pythia-410m,other,very_high/draw_2,control/draw_1,0.9858683943748474,0.9917754530906677,0.9920142292976379,0.9817444086074829,0.9919036626815796,0.9915407299995422,0.994236946105957,0.9845251441001892,2073,0.9617255926132202,0.9908182621002197,0.09492091834545135,0.04104900360107422
pythia-410m,between,very_high/draw_2,control/draw_2,0.9843662977218628,0.9903809428215027,0.9905901551246643,0.9847273230552673,0.9899100661277771,0.9894272685050964,0.991935133934021,0.9838697910308838,2089,0.9592496156692505,0.9907130002975464,0.09923121333122253,0.042144082486629486
pythia-410m,other,very_high/draw_2,control/draw_3,0.987481415271759,0.9922260642051697,0.9925907850265503,0.9813599586486816,0.9921464920043945,0.9909771084785461,0.9926245212554932,0.9871247410774231,2083,0.9564403891563416,0.9899832010269165,0.10086047649383545,0.042492907494306564
pythia-410m,other,very_high/draw_3,control/draw_1,0.980129063129425,0.9889304637908936,0.9892272353172302,0.9807663559913635,0.9907427430152893,0.9899374842643738,0.9929148554801941,0.9779090285301208,2018,0.9640018343925476,0.991775631904602,0.09217334538698196,0.03983491659164429
pythia-410m,other,very_high/draw_3,control/draw_2,0.9771710634231567,0.9871104955673218,0.9873465299606323,0.9844184517860413,0.9884528517723083,0.9869757890701294,0.9894382953643799,0.9755344390869141,2172,0.9624909162521362,0.9909956455230713,0.09547336399555206,0.041504740715026855
pythia-410m,between,very_high/draw_3,control/draw_3,0.9852040410041809,0.9908273816108704,0.9912669062614441,0.9792636632919312,0.9907601475715637,0.987776517868042,0.9919212460517883,0.984623908996582,2029,0.9572418332099915,0.990796685218811,0.09852010011672974,0.041038259863853455
pythia-410m,within,control/draw_1,control/draw_2,0.9927424788475037,0.9969722032546997,0.9970259070396423,0.9939754605293274,0.9965502023696899,0.9962591528892517,0.9959571957588196,0.992717444896698,2036,0.9689902663230896,0.9928766489028931,0.0836922824382782,0.03612912446260452
pythia-410m,within,control/draw_1,control/draw_3,0.9924063086509705,0.9968134164810181,0.9970279335975647,0.9929892420768738,0.9960821866989136,0.9956300258636475,0.9969227910041809,0.9918185472488403,2063,0.9636005163192749,0.9928416013717651,0.09028168022632599,0.03600426763296127
pythia-410m,within,control/draw_2,control/draw_3,0.9912295341491699,0.9961229562759399,0.9962818622589111,0.9924673438072205,0.9956871867179871,0.9959303140640259,0.9965309500694275,0.9904728531837463,2071,0.9643646478652954,0.9929414391517639,0.0880902037024498,0.035523563623428345
pythia-1b,within,low/draw_1,low/draw_2,0.9960365891456604,0.9984619617462158,0.9985817670822144,0.9966508150100708,0.9959087371826172,0.997058629989624,0.9952560067176819,0.9963677525520325,681,0.9737892746925354,0.9952073097229004,0.07227394729852676,0.03114594705402851
pythia-1b,within,low/draw_1,low/draw_3,0.9964309334754944,0.9985708594322205,0.9984784126281738,0.9967362880706787,0.996204674243927,0.9964889883995056,0.9948407411575317,0.996583878993988,631,0.9737361073493958,0.9949859976768494,0.07126284390687943,0.031576428562402725
pythia-1b,between,low/draw_1,medium/draw_1,0.9903875589370728,0.994002103805542,0.9945164322853088,0.9846134781837463,0.9905053377151489,0.991243302822113,0.9917325973510742,0.9905951619148254,600,0.9675343036651611,0.9918807148933411,0.08753630518913269,0.045175306499004364
pythia-1b,other,low/draw_1,medium/draw_2,0.990923285484314,0.9942839741706848,0.9947324991226196,0.987660825252533,0.9883506894111633,0.9926167726516724,0.992194652557373,0.9911467432975769,640,0.9692182540893555,0.9932481646537781,0.0894949659705162,0.04215405136346817
pythia-1b,other,low/draw_1,medium/draw_3,0.9891262650489807,0.993274986743927,0.9936541318893433,0.9871454238891602,0.9918724894523621,0.9926928281784058,0.9907072186470032,0.9888349175453186,595,0.9697902798652649,0.99309241771698,0.08595682680606842,0.04220805689692497
pythia-1b,between,low/draw_1,high/draw_1,0.9652339816093445,0.9772363901138306,0.9782253503799438,0.9517723917961121,0.9688336253166199,0.9713107347488403,0.9790960550308228,0.9639296531677246,615,0.9499921798706055,0.9861853718757629,0.12512700259685516,0.06277331709861755
pythia-1b,other,low/draw_1,high/draw_2,0.965576708316803,0.9769188165664673,0.9776952862739563,0.9548321962356567,0.9688486456871033,0.9715356230735779,0.9772788882255554,0.96462082862854,619,0.9598066210746765,0.9877102375030518,0.11004959046840668,0.06017650291323662
pythia-1b,other,low/draw_1,high/draw_3,0.9625452160835266,0.9756441712379456,0.9768276214599609,0.9548010230064392,0.9703093767166138,0.9723073244094849,0.9789183139801025,0.9603773355484009,591,0.9585002064704895,0.9887270927429199,0.1137109249830246,0.05996345728635788
pythia-1b,between,low/draw_1,very_high/draw_1,0.8967427015304565,0.9392467141151428,0.940083920955658,0.9237226843833923,0.9431509971618652,0.9596899747848511,0.963454008102417,0.8850457072257996,544,0.9522944092750549,0.9853083491325378,0.12218057364225388,0.06667982786893845
pythia-1b,other,low/draw_1,very_high/draw_2,0.9018651843070984,0.9396264553070068,0.9400914907455444,0.9147757291793823,0.9278250336647034,0.9454344511032104,0.9585852026939392,0.8935180902481079,585,0.9506694078445435,0.9835186004638672,0.12736156582832336,0.07302786409854889
pythia-1b,other,low/draw_1,very_high/draw_3,0.880346953868866,0.9308946132659912,0.9320029616355896,0.9190267324447632,0.9355406165122986,0.95014888048172,0.9608119130134583,0.8663153052330017,546,0.948256254196167,0.9827312231063843,0.1268208771944046,0.07309558242559433
pythia-1b,between,low/draw_1,control/draw_1,0.9199917912483215,0.9545669555664062,0.9561910629272461,0.9574657678604126,0.9608982801437378,0.9625076651573181,0.967019259929657,0.9111247062683105,613,0.9596870541572571,0.9855360388755798,0.11733005940914154,0.06811469793319702
pythia-1b,other,low/draw_1,control/draw_2,0.9261497855186462,0.957416296005249,0.9592999219894409,0.9520339369773865,0.9619091153144836,0.962881326675415,0.9696512818336487,0.9183349013328552,562,0.9530377984046936,0.9853847026824951,0.12487652152776718,0.06733374297618866
pythia-1b,other,low/draw_1,control/draw_3,0.9170190095901489,0.9530981779098511,0.9546747803688049,0.9540652632713318,0.9539068341255188,0.954958438873291,0.96934974193573,0.9081810116767883,580,0.9468628168106079,0.9829756021499634,0.131395623087883,0.07475253939628601
pythia-1b,within,low/draw_2,low/draw_3,0.9956687092781067,0.9981808066368103,0.9981092810630798,0.9958849549293518,0.9974671006202698,0.9968972206115723,0.9953482151031494,0.9958464503288269,617,0.9792807102203369,0.9947295188903809,0.06874380260705948,0.03308374434709549
pythia-1b,other,low/draw_2,medium/draw_1,0.9909464120864868,0.994581401348114,0.9952071309089661,0.9836284518241882,0.9920963048934937,0.9929314851760864,0.9921305179595947,0.9907938838005066,599,0.9726153016090393,0.9922242164611816,0.0824018344283104,0.042104125022888184
pythia-1b,between,low/draw_2,medium/draw_2,0.9902390837669373,0.9946389198303223,0.9951341152191162,0.9861599802970886,0.9896919131278992,0.9937244653701782,0.9953539967536926,0.9897725582122803,644,0.9696046113967896,0.9921176433563232,0.08829484134912491,0.04416242241859436
pythia-1b,other,low/draw_2,medium/draw_3,0.9888362288475037,0.993771493434906,0.9941357970237732,0.9871363043785095,0.9931430816650391,0.9944198131561279,0.9934768676757812,0.988024890422821,599,0.9722686409950256,0.9934895038604736,0.0828203409910202,0.03971804678440094
pythia-1b,other,low/draw_2,high/draw_1,0.9629248380661011,0.9773620367050171,0.9785239696502686,0.9493464827537537,0.9705942869186401,0.9742004871368408,0.9845752716064453,0.9601471424102783,622,0.9557724595069885,0.9868202805519104,0.11596988886594772,0.06112445890903473
pythia-1b,between,low/draw_2,high/draw_2,0.9631461501121521,0.9770474433898926,0.9779633283615112,0.9530431032180786,0.971503496170044,0.9761742353439331,0.981291651725769,0.960503339767456,625,0.9585158228874207,0.9881603717803955,0.11269936710596085,0.05849723145365715
pythia-1b,other,low/draw_2,high/draw_3,0.9602607488632202,0.9762280583381653,0.9775918126106262,0.9528096914291382,0.9721173048019409,0.9759371876716614,0.9842126369476318,0.9567375183105469,582,0.9573051929473877,0.9879323244094849,0.11345528066158295,0.061555154621601105
pythia-1b,other,low/draw_2,very_high/draw_1,0.8905476331710815,0.9392139315605164,0.9402897953987122,0.9207172989845276,0.9510422348976135,0.9619024395942688,0.9734651446342468,0.8752613067626953,542,0.9536487460136414,0.9845243096351624,0.12510472536087036,0.07087308913469315
pythia-1b,between,low/draw_2,very_high/draw_2,0.8968428373336792,0.9395781755447388,0.9402816295623779,0.9125537276268005,0.9377617239952087,0.9499765634536743,0.9696299433708191,0.8840506076812744,583,0.9469493627548218,0.9829432368278503,0.13395167887210846,0.07371380925178528
pythia-1b,other,low/draw_2,very_high/draw_3,0.874347984790802,0.9308359026908875,0.9322535395622253,0.9161955118179321,0.945070207118988,0.9537677764892578,0.9707580804824829,0.8560982942581177,540,0.9531170725822449,0.9827332496643066,0.12333834916353226,0.07284578680992126
pythia-1b,other,low/draw_2,control/draw_1,0.9174260497093201,0.954809844493866,0.9568944573402405,0.9576458930969238,0.9628905057907104,0.967849850654602,0.9708502292633057,0.9063755869865417,617,0.9533511400222778,0.9844828248023987,0.12545962631702423,0.06939708441495895
pythia-1b,between,low/draw_2,control/draw_2,0.9228112697601318,0.9570562243461609,0.9593318104743958,0.952248215675354,0.9614775776863098,0.9671511650085449,0.9715911746025085,0.9133881330490112,553,0.9559147357940674,0.9847680926322937,0.12166373431682587,0.06867094337940216
