method,model,band,draw,size_multiplier,n_edges,n_edges_acdc_ref,total_edges,size_fraction,n_edges_method,n_edges_acdc,n_intersection,n_union,jaccard,recall_in_acdc,recall_in_method,dice
eap_ig,pythia-1.4b,medium,draw_2,5.0,12255,2451,80581,0.15208299723259824,12255,2451,2065,12641,0.1633573293252116,0.8425132598939209,0.16850265197878417,0.2808377532979736
eap_ig,pythia-1.4b,high,draw_2,0.1,218,2182,80581,0.002705352378352217,218,2182,172,2228,0.07719928186714542,0.07882676443629698,0.7889908256880734,0.14333333333333334
eap_ig,pythia-1.4b,high,draw_2,0.2,436,2182,80581,0.005410704756704434,436,2182,314,2304,0.1362847222222222,0.14390467461044912,0.7201834862385321,0.239877769289534
eap_ig,pythia-1.4b,high,draw_2,0.3,655,2182,80581,0.008128467008351846,655,2182,438,2399,0.18257607336390164,0.20073327222731438,0.6687022900763359,0.3087768769827282
eap_ig,pythia-1.4b,high,draw_2,0.5,1091,2182,80581,0.01353917176505628,1091,2182,613,2660,0.23045112781954888,0.28093492208982584,0.5618698441796517,0.3745798961197678
eap_ig,pythia-1.4b,high,draw_2,0.75,1636,2182,80581,0.02030255271093682,1636,2182,784,3034,0.2584047462096243,0.3593033913840513,0.4792176039119804,0.4106862231534835
eap_ig,pythia-1.4b,high,draw_2,1.0,2182,2182,80581,0.02707834353011256,2182,2182,925,3439,0.26897353881942426,0.423923006416132,0.423923006416132,0.423923006416132
eap_ig,pythia-1.4b,high,draw_2,1.5,3273,2182,80581,0.040617515295168834,3273,2182,1145,4310,0.265661252900232,0.5247479376718607,0.3498319584479071,0.41979835013748856
eap_ig,pythia-1.4b,high,draw_2,2.0,4364,2182,80581,0.05415668706022512,4364,2182,1291,5255,0.2456707897240723,0.5916590284142988,0.2958295142071494,0.3944393522761992
eap_ig,pythia-1.4b,high,draw_2,3.0,6546,2182,80581,0.08123503059033767,6546,2182,1504,7224,0.2081949058693245,0.689275893675527,0.22975863122517567,0.3446379468377635
eap_ig,pythia-1.4b,high,draw_2,5.0,10910,2182,80581,0.1353917176505628,10910,2182,1766,11326,0.15592442168461945,0.8093492208982584,0.1618698441796517,0.26978307363275283
eap_ig,pythia-1.4b,very_high,draw_2,0.1,202,2025,80581,0.0025067944056291185,202,2025,174,2053,0.08475401850949829,0.08592592592592592,0.8613861386138614,0.15626403233048944
eap_ig,pythia-1.4b,very_high,draw_2,0.2,405,2025,80581,0.005025998684553431,405,2025,285,2145,0.13286713286713286,0.14074074074074075,0.7037037037037037,0.2345679012345679
eap_ig,pythia-1.4b,very_high,draw_2,0.3,608,2025,80581,0.007545202963477743,608,2025,396,2237,0.17702279839070184,0.19555555555555557,0.6513157894736842,0.30079756931257123
eap_ig,pythia-1.4b,very_high,draw_2,0.5,1012,2025,80581,0.01255879177473598,1012,2025,580,2457,0.23606023606023607,0.28641975308641976,0.5731225296442688,0.38195587751070137
eap_ig,pythia-1.4b,very_high,draw_2,0.75,1519,2025,80581,0.018850597535399163,1519,2025,755,2789,0.2707063463607028,0.3728395061728395,0.4970375246872943,0.4260722347629797
eap_ig,pythia-1.4b,very_high,draw_2,1.0,2025,2025,80581,0.025129993422767154,2025,2025,884,3166,0.279216677195199,0.4365432098765432,0.4365432098765432,0.4365432098765432
eap_ig,pythia-1.4b,very_high,draw_2,1.5,3038,2025,80581,0.037701195070798325,3038,2025,1097,3966,0.2766011094301563,0.5417283950617284,0.36109282422646477,0.4333399170452301
eap_ig,pythia-1.4b,very_high,draw_2,2.0,4050,2025,80581,0.05025998684553431,4050,2025,1233,4842,0.25464684014869887,0.6088888888888889,0.30444444444444446,0.4059259259259259
eap_ig,pythia-1.4b,very_high,draw_2,3.0,6075,2025,80581,0.07538998026830146,6075,2025,1431,6669,0.2145748987854251,0.7066666666666667,0.23555555555555555,0.35333333333333333
eap_ig,pythia-1.4b,very_high,draw_2,5.0,10125,2025,80581,0.12564996711383578,10125,2025,1685,10465,0.1610129001433349,0.8320987654320988,0.16641975308641976,0.2773662551440329
eap_ig,pythia-1.4b,control,draw_2,0.1,222,2221,80581,0.0027549918715329916,222,2221,193,2250,0.08577777777777777,0.08689779378658262,0.8693693693693694,0.15800245599672533
eap_ig,pythia-1.4b,control,draw_2,0.2,444,2221,80581,0.005509983743065983,444,2221,340,2325,0.14623655913978495,0.15308419630796938,0.7657657657657657,0.2551594746716698
eap_ig,pythia-1.4b,control,draw_2,0.3,666,2221,80581,0.008264975614598975,666,2221,456,2431,0.18757712875359933,0.20531292210715893,0.6846846846846847,0.31589885694492553
eap_ig,pythia-1.4b,control,draw_2,0.5,1110,2221,80581,0.013774959357664958,1110,2221,653,2678,0.2438386855862584,0.2940117064385412,0.5882882882882883,0.39207445211648156
eap_ig,pythia-1.4b,control,draw_2,0.75,1666,2221,80581,0.020674848909792633,1666,2221,852,3035,0.28072487644151567,0.3836109860423233,0.5114045618247299,0.4383843581167996
eap_ig,pythia-1.4b,control,draw_2,1.0,2221,2221,80581,0.02756232858862511,2221,2221,1012,3430,0.29504373177842563,0.4556506078343089,0.4556506078343089,0.4556506078343089
eap_ig,pythia-1.4b,control,draw_2,1.5,3332,2221,80581,0.041349697819585265,3332,2221,1229,4324,0.28422756706753005,0.5533543448896894,0.36884753901560624,0.44264361606338914
eap_ig,pythia-1.4b,control,draw_2,2.0,4442,2221,80581,0.05512465717725022,4442,2221,1387,5276,0.2628885519332828,0.6244934714092751,0.31224673570463757,0.41632898093951676
eap_ig,pythia-1.4b,control,draw_2,3.0,6663,2221,80581,0.08268698576587533,6663,2221,1629,7255,0.22453480358373534,0.7334533993696533,0.2444844664565511,0.36672669968482663
eap_ig,pythia-1.4b,control,draw_2,5.0,11105,2221,80581,0.13781164294312556,11105,2221,1896,11430,0.16587926509186351,0.8536695182350292,0.17073390364700586,0.2845565060783431
eap_ig,pythia-70m,low,draw_3,0.1,39,391,1324,0.02945619335347432,39,391,38,392,0.09693877551020408,0.09718670076726342,0.9743589743589743,0.17674418604651163
eap_ig,pythia-70m,low,draw_3,0.2,78,391,1324,0.05891238670694864,78,391,76,393,0.19338422391857507,0.19437340153452684,0.9743589743589743,0.32409381663113007
eap_ig,pythia-70m,low,draw_3,0.3,117,391,1324,0.08836858006042296,117,391,115,393,0.2926208651399491,0.29411764705882354,0.9829059829059829,0.452755905511811
eap_ig,pythia-70m,low,draw_3,0.5,196,391,1324,0.14803625377643503,196,391,180,407,0.44226044226044225,0.46035805626598464,0.9183673469387755,0.6132879045996593
eap_ig,pythia-70m,low,draw_3,0.75,293,391,1324,0.2212990936555891,293,391,248,436,0.5688073394495413,0.6342710997442456,0.8464163822525598,0.7251461988304093
eap_ig,pythia-70m,low,draw_3,1.0,391,391,1324,0.29531722054380666,391,391,297,485,0.6123711340206186,0.7595907928388747,0.7595907928388747,0.7595907928388747
eap_ig,pythia-70m,low,draw_3,1.5,586,391,1324,0.4425981873111782,586,391,346,631,0.5483359746434231,0.8849104859335039,0.590443686006826,0.7082906857727738
eap_ig,pythia-70m,low,draw_3,2.0,782,391,1324,0.5906344410876133,782,391,366,807,0.45353159851301117,0.9360613810741688,0.4680306905370844,0.6240409207161125
eap_ig,pythia-70m,low,draw_3,3.0,1173,391,1324,0.8859516616314199,1173,391,387,1177,0.3288020390824129,0.989769820971867,0.329923273657289,0.4948849104859335
eap_ig,pythia-70m,low,draw_3,5.0,1324,391,1324,1.0,1324,391,391,1324,0.29531722054380666,1.0,0.29531722054380666,0.45597667638483963
eap_ig,pythia-70m,medium,draw_3,0.1,41,406,1324,0.030966767371601207,41,406,40,407,0.09828009828009827,0.09852216748768473,0.975609756097561,0.1789709172259508
eap_ig,pythia-70m,medium,draw_3,0.2,81,406,1324,0.06117824773413897,81,406,80,407,0.19656019656019655,0.19704433497536947,0.9876543209876543,0.32854209445585214
eap_ig,pythia-70m,medium,draw_3,0.3,122,406,1324,0.09214501510574018,122,406,118,410,0.28780487804878047,0.29064039408866993,0.9672131147540983,0.44696969696969696
eap_ig,pythia-70m,medium,draw_3,0.5,203,406,1324,0.15332326283987915,203,406,186,423,0.4397163120567376,0.458128078817734,0.916256157635468,0.6108374384236454
eap_ig,pythia-70m,medium,draw_3,0.75,304,406,1324,0.229607250755287,304,406,261,449,0.5812917594654788,0.6428571428571429,0.8585526315789473,0.7352112676056338
eap_ig,pythia-70m,medium,draw_3,1.0,406,406,1324,0.3066465256797583,406,406,304,508,0.5984251968503937,0.7487684729064039,0.7487684729064039,0.7487684729064039
eap_ig,pythia-70m,medium,draw_3,1.5,609,406,1324,0.45996978851963743,609,406,362,653,0.554364471669219,0.8916256157635468,0.5944170771756979,0.7133004926108374
eap_ig,pythia-70m,medium,draw_3,2.0,812,406,1324,0.6132930513595166,812,406,389,829,0.4692400482509047,0.958128078817734,0.479064039408867,0.638752052545156
eap_ig,pythia-70m,medium,draw_3,3.0,1218,406,1324,0.9199395770392749,1218,406,404,1220,0.33114754098360655,0.9950738916256158,0.33169129720853857,0.4975369458128079
eap_ig,pythia-70m,medium,draw_3,5.0,1324,406,1324,1.0,1324,406,406,1324,0.3066465256797583,1.0,0.3066465256797583,0.46936416184971097
eap_ig,pythia-70m,high,draw_3,0.1,43,431,1324,0.0324773413897281,43,431,42,432,0.09722222222222222,0.09744779582366589,0.9767441860465116,0.17721518987341772
eap_ig,pythia-70m,high,draw_3,0.2,86,431,1324,0.0649546827794562,86,431,85,432,0.19675925925925927,0.19721577726218098,0.9883720930232558,0.3288201160541586
eap_ig,pythia-70m,high,draw_3,0.3,129,431,1324,0.09743202416918428,129,431,125,435,0.28735632183908044,0.2900232018561485,0.9689922480620154,0.44642857142857145
eap_ig,pythia-70m,high,draw_3,0.5,216,431,1324,0.16314199395770393,216,431,198,449,0.44097995545657015,0.4593967517401392,0.9166666666666666,0.6120556414219475
eap_ig,pythia-70m,high,draw_3,0.75,323,431,1324,0.24395770392749244,323,431,270,484,0.5578512396694215,0.6264501160092807,0.8359133126934984,0.7161803713527851
eap_ig,pythia-70m,high,draw_3,1.0,431,431,1324,0.3255287009063444,431,431,327,535,0.611214953271028,0.7587006960556845,0.7587006960556845,0.7587006960556845
eap_ig,pythia-70m,high,draw_3,1.5,646,431,1324,0.4879154078549849,646,431,391,686,0.5699708454810496,0.9071925754060325,0.6052631578947368,0.7260909935004642
eap_ig,pythia-70m,high,draw_3,2.0,862,431,1324,0.6510574018126888,862,431,412,881,0.4676503972758229,0.9559164733178654,0.4779582366589327,0.637277648878577
eap_ig,pythia-70m,high,draw_3,3.0,1293,431,1324,0.9765861027190332,1293,431,430,1294,0.3323029366306028,0.9976798143851509,0.3325599381283836,0.4988399071925754
eap_ig,pythia-70m,high,draw_3,5.0,1324,431,1324,1.0,1324,431,431,1324,0.3255287009063444,1.0,0.3255287009063444,0.4911680911680912
eap_ig,pythia-70m,very_high,draw_3,0.1,42,417,1324,0.03172205438066465,42,417,42,417,0.10071942446043165,0.10071942446043165,1.0,0.1830065359477124
eap_ig,pythia-70m,very_high,draw_3,0.2,83,417,1324,0.06268882175226587,83,417,82,418,0.19617224880382775,0.19664268585131894,0.9879518072289156,0.328
eap_ig,pythia-70m,very_high,draw_3,0.3,125,417,1324,0.09441087613293052,125,417,119,423,0.28132387706855794,0.2853717026378897,0.952,0.43911439114391143
eap_ig,pythia-70m,very_high,draw_3,0.5,208,417,1324,0.15709969788519637,208,417,186,439,0.42369020501138954,0.4460431654676259,0.8942307692307693,0.5952
eap_ig,pythia-70m,very_high,draw_3,0.75,313,417,1324,0.236404833836858,313,417,261,469,0.5565031982942431,0.6258992805755396,0.8338658146964856,0.7150684931506849
eap_ig,pythia-70m,very_high,draw_3,1.0,417,417,1324,0.3149546827794562,417,417,310,524,0.5916030534351145,0.7434052757793765,0.7434052757793765,0.7434052757793765
eap_ig,pythia-70m,very_high,draw_3,1.5,626,417,1324,0.472809667673716,626,417,373,670,0.5567164179104478,0.894484412470024,0.5958466453674122,0.7152444870565676
eap_ig,pythia-70m,very_high,draw_3,2.0,834,417,1324,0.6299093655589124,834,417,392,859,0.4563445867287544,0.9400479616306955,0.47002398081534774,0.6266986410871302
eap_ig,pythia-70m,very_high,draw_3,3.0,1251,417,1324,0.9448640483383686,1251,417,413,1255,0.3290836653386454,0.9904076738609112,0.3301358912869704,0.4952038369304556
eap_ig,pythia-70m,very_high,draw_3,5.0,1324,417,1324,1.0,1324,417,417,1324,0.3149546827794562,1.0,0.3149546827794562,0.479035037334865
eap_ig,pythia-70m,control,draw_3,0.1,43,426,1324,0.0324773413897281,43,426,42,427,0.09836065573770492,0.09859154929577464,0.9767441860465116,0.1791044776119403
eap_ig,pythia-70m,control,draw_3,0.2,85,426,1324,0.06419939577039276,85,426,84,427,0.19672131147540983,0.19718309859154928,0.9882352941176471,0.3287671232876712
eap_ig,pythia-70m,control,draw_3,0.3,128,426,1324,0.09667673716012085,128,426,123,431,0.2853828306264501,0.2887323943661972,0.9609375,0.44404332129963897
eap_ig,pythia-70m,control,draw_3,0.5,213,426,1324,0.1608761329305136,213,426,189,450,0.42,0.44366197183098594,0.8873239436619719,0.5915492957746479
eap_ig,pythia-70m,control,draw_3,0.75,320,426,1324,0.24169184290030213,320,426,264,482,0.5477178423236515,0.6197183098591549,0.825,0.707774798927614
eap_ig,pythia-70m,control,draw_3,1.0,426,426,1324,0.3217522658610272,426,426,310,542,0.5719557195571956,0.7276995305164319,0.7276995305164319,0.7276995305164319
eap_ig,pythia-70m,control,draw_3,1.5,639,426,1324,0.4826283987915408,639,426,371,694,0.5345821325648416,0.8708920187793427,0.5805946791862285,0.6967136150234742
eap_ig,pythia-70m,control,draw_3,2.0,852,426,1324,0.6435045317220544,852,426,396,882,0.4489795918367347,0.9295774647887324,0.4647887323943662,0.6197183098591549
eap_ig,pythia-70m,control,draw_3,3.0,1278,426,1324,0.9652567975830816,1278,426,423,1281,0.33021077283372363,0.9929577464788732,0.33098591549295775,0.4964788732394366
eap_ig,pythia-70m,control,draw_3,5.0,1324,426,1324,1.0,1324,426,426,1324,0.3217522658610272,1.0,0.3217522658610272,0.4868571428571429
eap_ig,pythia-160m,low,draw_3,0.1,141,1408,11467,0.01229615418156449,141,1408,131,1418,0.0923836389280677,0.09303977272727272,0.9290780141843972,0.16914138153647515
eap_ig,pythia-160m,low,draw_3,0.2,282,1408,11467,0.02459230836312898,282,1408,254,1436,0.17688022284122562,0.18039772727272727,0.900709219858156,0.3005917159763314
eap_ig,pythia-160m,low,draw_3,0.3,422,1408,11467,0.03680125577744833,422,1408,354,1476,0.23983739837398374,0.25142045454545453,0.8388625592417062,0.38688524590163936
eap_ig,pythia-160m,low,draw_3,0.5,704,1408,11467,0.06139356414057731,704,1408,534,1578,0.33840304182509506,0.37926136363636365,0.7585227272727273,0.5056818181818182
eap_ig,pythia-160m,low,draw_3,0.75,1056,1408,11467,0.09209034621086597,1056,1408,697,1767,0.3944538766270515,0.4950284090909091,0.6600378787878788,0.5657467532467533
eap_ig,pythia-160m,low,draw_3,1.0,1408,1408,11467,0.12278712828115462,1408,1408,844,1972,0.4279918864097363,0.5994318181818182,0.5994318181818182,0.5994318181818182
eap_ig,pythia-160m,low,draw_3,1.5,2112,1408,11467,0.18418069242173193,2112,1408,1048,2472,0.42394822006472493,0.7443181818181818,0.4962121212121212,0.5954545454545455
eap_ig,pythia-160m,low,draw_3,2.0,2816,1408,11467,0.24557425656230925,2816,1408,1186,3038,0.39038841342988806,0.8423295454545454,0.4211647727272727,0.5615530303030303
eap_ig,pythia-160m,low,draw_3,3.0,4224,1408,11467,0.36836138484346387,4224,1408,1301,4331,0.30039251904871855,0.9240056818181818,0.3080018939393939,0.4620028409090909
eap_ig,pythia-160m,low,draw_3,5.0,7040,1408,11467,0.6139356414057731,7040,1408,1380,7068,0.19524617996604415,0.9801136363636364,0.19602272727272727,0.32670454545454547
eap_ig,pythia-160m,medium,draw_3,0.1,148,1475,11467,0.012906601552280458,148,1475,140,1483,0.09440323668240054,0.09491525423728814,0.9459459459459459,0.1725200246457178
eap_ig,pythia-160m,medium,draw_3,0.2,295,1475,11467,0.025725996337315777,295,1475,266,1504,0.1768617021276596,0.18033898305084745,0.9016949152542373,0.30056497175141245
eap_ig,pythia-160m,medium,draw_3,0.3,442,1475,11467,0.03854539112235109,442,1475,370,1547,0.2391725921137686,0.25084745762711863,0.8371040723981901,0.38601982263954093
eap_ig,pythia-160m,medium,draw_3,0.5,738,1475,11467,0.06435859422691201,738,1475,538,1675,0.32119402985074624,0.36474576271186443,0.7289972899728997,0.48621780388612745
eap_ig,pythia-160m,medium,draw_3,0.75,1106,1475,11467,0.09645068457312288,1106,1475,729,1852,0.3936285097192225,0.4942372881355932,0.659132007233273,0.5648973266175901
eap_ig,pythia-160m,medium,draw_3,1.0,1475,1475,11467,0.12862998168657888,1475,1475,895,2055,0.43552311435523117,0.6067796610169491,0.6067796610169491,0.6067796610169491
eap_ig,pythia-160m,medium,draw_3,1.5,2212,1475,11467,0.19290136914624575,2212,1475,1113,2574,0.4324009324009324,0.7545762711864407,0.5031645569620253,0.6037428803905615
eap_ig,pythia-160m,medium,draw_3,2.0,2950,1475,11467,0.25725996337315776,2950,1475,1236,3189,0.38758231420507994,0.8379661016949153,0.4189830508474576,0.5586440677966101
eap_ig,pythia-160m,medium,draw_3,3.0,4425,1475,11467,0.3858899450597366,4425,1475,1364,4536,0.30070546737213405,0.9247457627118644,0.30824858757062146,0.4623728813559322
eap_ig,pythia-160m,medium,draw_3,5.0,7375,1475,11467,0.6431499084328944,7375,1475,1454,7396,0.19659275283937264,0.9857627118644068,0.19715254237288135,0.3285875706214689
eap_ig,pythia-160m,high,draw_3,0.1,138,1385,11467,0.012034533879829074,138,1385,130,1393,0.09332376166547021,0.09386281588447654,0.9420289855072463,0.17071569271175313
eap_ig,pythia-160m,high,draw_3,0.2,277,1385,11467,0.024156274526903287,277,1385,240,1422,0.16877637130801687,0.17328519855595667,0.8664259927797834,0.2888086642599278
eap_ig,pythia-160m,high,draw_3,0.3,416,1385,11467,0.0362780151739775,416,1385,343,1458,0.23525377229080932,0.24765342960288808,0.8245192307692307,0.38089950027762354
eap_ig,pythia-160m,high,draw_3,0.5,692,1385,11467,0.06034708293363565,692,1385,517,1560,0.3314102564102564,0.37328519855595665,0.7471098265895953,0.4978334135772749
eap_ig,pythia-160m,high,draw_3,0.75,1039,1385,11467,0.09060783116769862,1039,1385,698,1726,0.4044032444959444,0.503971119133574,0.6717998075072185,0.5759075907590759
eap_ig,pythia-160m,high,draw_3,1.0,1385,1385,11467,0.12078137263451644,1385,1385,811,1959,0.41398672792240937,0.5855595667870036,0.5855595667870036,0.5855595667870036
eap_ig,pythia-160m,high,draw_3,1.5,2078,1385,11467,0.18121566233539724,2078,1385,1002,2461,0.4071515644047135,0.7234657039711191,0.4821944177093359,0.5786889979786313
eap_ig,pythia-160m,high,draw_3,2.0,2770,1385,11467,0.24156274526903287,2770,1385,1138,3017,0.37719588995691083,0.8216606498194946,0.4108303249097473,0.5477737665463297
eap_ig,pythia-160m,high,draw_3,3.0,4155,1385,11467,0.3623441179035493,4155,1385,1257,4283,0.2934858743871118,0.9075812274368231,0.3025270758122744,0.45379061371841156
eap_ig,pythia-160m,high,draw_3,5.0,6925,1385,11467,0.6039068631725822,6925,1385,1348,6962,0.19362252226371732,0.9732851985559566,0.19465703971119133,0.3244283995186522
eap_ig,pythia-160m,very_high,draw_3,0.1,133,1330,11467,0.011598500043603384,133,1330,124,1339,0.09260642270351008,0.09323308270676692,0.9323308270676691,0.1695146958304853
eap_ig,pythia-160m,very_high,draw_3,0.2,266,1330,11467,0.02319700008720677,266,1330,235,1361,0.17266715650257164,0.17669172932330826,0.8834586466165414,0.29448621553884713
eap_ig,pythia-160m,very_high,draw_3,0.3,399,1330,11467,0.03479550013081015,399,1330,333,1396,0.23853868194842406,0.2503759398496241,0.8345864661654135,0.38519375361480623
eap_ig,pythia-160m,very_high,draw_3,0.5,665,1330,11467,0.05799250021801692,665,1330,486,1509,0.3220675944333996,0.36541353383458647,0.7308270676691729,0.48721804511278194
eap_ig,pythia-160m,very_high,draw_3,0.75,998,1330,11467,0.08703235371064795,998,1330,641,1687,0.3799644339063426,0.48195488721804514,0.6422845691382766,0.5506872852233677
eap_ig,pythia-160m,very_high,draw_3,1.0,1330,1330,11467,0.11598500043603384,1330,1330,775,1885,0.41114058355437666,0.5827067669172933,0.5827067669172933,0.5827067669172933
eap_ig,pythia-160m,very_high,draw_3,1.5,1995,1330,11467,0.17397750065405077,1995,1330,969,2356,0.4112903225806452,0.7285714285714285,0.4857142857142857,0.5828571428571429
eap_ig,pythia-160m,very_high,draw_3,2.0,2660,1330,11467,0.23197000087206768,2660,1330,1074,2916,0.3683127572016461,0.8075187969924812,0.4037593984962406,0.5383458646616541
eap_ig,pythia-160m,very_high,draw_3,3.0,3990,1330,11467,0.34795500130810153,3990,1330,1198,4122,0.2906356137797186,0.9007518796992481,0.30025062656641605,0.45037593984962404
eap_ig,pythia-160m,very_high,draw_3,5.0,6650,1330,11467,0.5799250021801692,6650,1330,1290,6690,0.19282511210762332,0.9699248120300752,0.19398496240601504,0.3233082706766917
eap_ig,pythia-160m,control,draw_3,0.1,134,1345,11467,0.011685706810848523,134,1345,126,1353,0.09312638580931264,0.09368029739776952,0.9402985074626866,0.17038539553752535
eap_ig,pythia-160m,control,draw_3,0.2,269,1345,11467,0.023458620388942183,269,1345,241,1373,0.1755280407865987,0.17918215613382898,0.895910780669145,0.298636926889715
eap_ig,pythia-160m,control,draw_3,0.3,404,1345,11467,0.03523153396703584,404,1345,326,1423,0.22909346451159524,0.24237918215613383,0.806930693069307,0.3727844482561464
eap_ig,pythia-160m,control,draw_3,0.5,672,1345,11467,0.058602947588732884,672,1345,490,1527,0.320890635232482,0.3643122676579926,0.7291666666666666,0.4858701041150223
eap_ig,pythia-160m,control,draw_3,0.75,1009,1345,11467,0.08799162815034446,1009,1345,633,1721,0.3678094131319001,0.4706319702602231,0.6273538156590683,0.5378079864061173
eap_ig,pythia-160m,control,draw_3,1.0,1345,1345,11467,0.1172931019447109,1345,1345,759,1931,0.39306059036768515,0.5643122676579926,0.5643122676579926,0.5643122676579926
eap_ig,pythia-160m,control,draw_3,1.5,2018,1345,11467,0.17598325630068892,2018,1345,963,2400,0.40125,0.7159851301115242,0.47720515361744303,0.5727029438001784
eap_ig,pythia-160m,control,draw_3,2.0,2690,1345,11467,0.2345862038894218,2690,1345,1081,2954,0.36594448205822616,0.803717472118959,0.4018587360594795,0.535811648079306
eap_ig,pythia-160m,control,draw_3,3.0,4035,1345,11467,0.35187930583413274,4035,1345,1215,4165,0.2917166866746699,0.9033457249070632,0.30111524163568776,0.4516728624535316
eap_ig,pythia-160m,control,draw_3,5.0,6725,1345,11467,0.5864655097235546,6725,1345,1312,6758,0.19414027818881327,0.9754646840148699,0.195092936802974,0.3251548946716233
eap_ig,pythia-410m,low,draw_3,0.1,412,4122,80581,0.005112867797619786,412,4122,358,4176,0.085727969348659,0.08685104318292092,0.8689320388349514,0.15791795324217026
eap_ig,pythia-410m,low,draw_3,0.2,824,4122,80581,0.010225735595239573,824,4122,645,4301,0.14996512438967682,0.1564774381368268,0.7827669902912622,0.26081682167408005
eap_ig,pythia-410m,low,draw_3,0.3,1237,4122,80581,0.015351013266154553,1237,4122,905,4454,0.20318814548720252,0.2195536147501213,0.7316087308003234,0.33774958014554957
eap_ig,pythia-410m,low,draw_3,0.5,2061,4122,80581,0.025576748861394126,2061,4122,1298,4885,0.26571136131013307,0.31489568170790877,0.6297913634158175,0.4198609089438784
eap_ig,pythia-410m,low,draw_3,0.75,3092,4122,80581,0.03837132822873879,3092,4122,1737,5477,0.3171444221289027,0.42139737991266374,0.5617723156532989,0.481563626282229
eap_ig,pythia-410m,low,draw_3,1.0,4122,4122,80581,0.05115349772278825,4122,4122,2090,6154,0.3396165095872603,0.5070354196991752,0.5070354196991752,0.5070354196991752
eap_ig,pythia-410m,low,draw_3,1.5,6183,4122,80581,0.07673024658418237,6183,4122,2605,7700,0.3383116883116883,0.6319747695293547,0.4213165130195698,0.5055798156234838
eap_ig,pythia-410m,low,draw_3,2.0,8244,4122,80581,0.1023069954455765,8244,4122,2955,9411,0.3139942620337903,0.7168850072780204,0.3584425036390102,0.47792333818534694
eap_ig,pythia-410m,low,draw_3,3.0,12366,4122,80581,0.15346049316836474,12366,4122,3443,13045,0.26393254120352627,0.8352741387675886,0.2784247129225295,0.4176370693837943
eap_ig,pythia-410m,low,draw_3,5.0,20610,4122,80581,0.2557674886139413,20610,4122,3819,20913,0.18261368526753693,0.9264919941775837,0.18529839883551674,0.30883066472586124
eap_ig,pythia-410m,medium,draw_3,0.1,392,3920,80581,0.004864670331715913,392,3920,352,3960,0.08888888888888889,0.08979591836734693,0.8979591836734694,0.16326530612244897
eap_ig,pythia-410m,medium,draw_3,0.2,784,3920,80581,0.009729340663431826,784,3920,613,4091,0.14984111464189684,0.15637755102040815,0.7818877551020408,0.2606292517006803
eap_ig,pythia-410m,medium,draw_3,0.3,1176,3920,80581,0.01459401099514774,1176,3920,852,4244,0.20075400565504242,0.2173469387755102,0.7244897959183674,0.33437990580847726
eap_ig,pythia-410m,medium,draw_3,0.5,1960,3920,80581,0.024323351658579566,1960,3920,1243,4637,0.26806124649557905,0.3170918367346939,0.6341836734693878,0.4227891156462585
eap_ig,pythia-410m,medium,draw_3,0.75,2940,3920,80581,0.03648502748786935,2940,3920,1635,5225,0.3129186602870813,0.41709183673469385,0.5561224489795918,0.47667638483965014
eap_ig,pythia-410m,medium,draw_3,1.0,3920,3920,80581,0.04864670331715913,3920,3920,1953,5887,0.33174791914387636,0.4982142857142857,0.4982142857142857,0.4982142857142857
eap_ig,pythia-410m,medium,draw_3,1.5,5880,3920,80581,0.0729700549757387,5880,3920,2460,7340,0.335149863760218,0.6275510204081632,0.41836734693877553,0.5020408163265306
eap_ig,pythia-410m,medium,draw_3,2.0,7840,3920,80581,0.09729340663431826,7840,3920,2810,8950,0.3139664804469274,0.7168367346938775,0.35841836734693877,0.477891156462585
eap_ig,pythia-410m,medium,draw_3,3.0,11760,3920,80581,0.1459401099514774,11760,3920,3239,12441,0.2603488465557431,0.8262755102040816,0.2754251700680272,0.4131377551020408
eap_ig,pythia-410m,medium,draw_3,5.0,19600,3920,80581,0.24323351658579567,19600,3920,3625,19895,0.1822065845689872,0.9247448979591837,0.18494897959183673,0.3082482993197279
eap_ig,pythia-410m,high,draw_3,0.1,338,3379,80581,0.004194537173775456,338,3379,288,3429,0.08398950131233596,0.08523231725362533,0.8520710059171598,0.1549636803874092
eap_ig,pythia-410m,high,draw_3,0.2,676,3379,80581,0.008389074347550911,676,3379,521,3534,0.14742501414827391,0.1541876294761764,0.7707100591715976,0.2569667077681874
eap_ig,pythia-410m,high,draw_3,0.3,1014,3379,80581,0.012583611521326367,1014,3379,724,3669,0.19732897247206324,0.21426457531814147,0.7140039447731755,0.3296152970635101
eap_ig,pythia-410m,high,draw_3,0.5,1690,3379,80581,0.02097268586887728,1690,3379,1055,4014,0.2628300946686597,0.3122225510506067,0.6242603550295858,0.4162556717301243
eap_ig,pythia-410m,high,draw_3,0.75,2534,3379,80581,0.03144661893002072,2534,3379,1405,4508,0.3116681455190772,0.41580349215744306,0.5544593528018943,0.4752240825300186
eap_ig,pythia-410m,high,draw_3,1.0,3379,3379,80581,0.04193296186445936,3379,3379,1695,5063,0.33478174995062215,0.5016277005031075,0.5016277005031075,0.5016277005031075
eap_ig,pythia-410m,high,draw_3,1.5,5068,3379,80581,0.06289323786004145,5068,3379,2085,6362,0.32772712983338576,0.6170464634507251,0.41140489344909237,0.4936663904344738
