model,draw,head,layer,head_idx,entropy,max_entropy,normalized_entropy,dominant_band,total_edges
pythia-1.4b,draw_1,A14.13,14,13,0.0,2.321928094887362,0.0,,0
pythia-1.4b,draw_1,A14.14,14,14,0.9530138853315971,2.321928094887362,0.4104407399307636,low,19
pythia-1.4b,draw_1,A14.15,14,15,0.0,2.321928094887362,0.0,,0
pythia-1.4b,draw_1,A15.0,15,0,-0.0,2.321928094887362,-0.0,control,3
pythia-1.4b,draw_1,A15.1,15,1,2.252458970360959,2.321928094887362,0.9700812765565967,medium,83
pythia-1.4b,draw_1,A15.2,15,2,-0.0,2.321928094887362,-0.0,low,5
pythia-1.4b,draw_1,A15.3,15,3,1.7311265233591002,2.321928094887362,0.7455556126698566,low,43
pythia-1.4b,draw_1,A15.4,15,4,0.0,2.321928094887362,0.0,,0
pythia-1.4b,draw_1,A15.5,15,5,2.2724994555866935,2.321928094887362,0.9787122437557367,low,23
pythia-1.4b,draw_1,A15.6,15,6,1.0,2.321928094887362,0.43067655807339306,low,2
pythia-1.4b,draw_1,A15.7,15,7,-0.0,2.321928094887362,-0.0,low,10
pythia-1.4b,draw_1,A15.8,15,8,0.0,2.321928094887362,0.0,,0
pythia-1.4b,draw_1,A15.9,15,9,2.230250706595366,2.321928094887362,0.9605166979572451,low,61
pythia-1.4b,draw_1,A15.10,15,10,0.8554508105601306,2.321928094887362,0.36842261069313126,low,25
pythia-1.4b,draw_1,A15.11,15,11,2.2738481037946396,2.321928094887362,0.9792930749239869,low,83
pythia-1.4b,draw_1,A15.12,15,12,0.0,2.321928094887362,0.0,,0
pythia-1.4b,draw_1,A15.13,15,13,2.2642163188227293,2.321928094887362,0.9751448909241814,medium,48
pythia-1.4b,draw_1,A15.14,15,14,2.290926582875026,2.321928094887362,0.986648375511456,medium,73
pythia-1.4b,draw_1,A15.15,15,15,2.286715490662535,2.321928094887362,0.9848347568116509,control,57
pythia-1.4b,draw_1,A16.0,16,0,2.310079035768404,2.321928094887362,0.9948968880022389,high,89
pythia-1.4b,draw_1,A16.1,16,1,0.7793498372920851,2.321928094887362,0.3356477054600141,medium,13
pythia-1.4b,draw_1,A16.2,16,2,1.959714974151055,2.321928094887362,0.8440032998722649,medium,31
pythia-1.4b,draw_1,A16.3,16,3,2.258923139464212,2.321928094887362,0.9728652426567901,very_high,74
pythia-1.4b,draw_1,A16.4,16,4,2.295062413285052,2.321928094887362,0.9884295807172214,medium,156
pythia-1.4b,draw_1,A16.5,16,5,2.2853540104384615,2.321928094887362,0.9842483991948618,high,65
pythia-1.4b,draw_1,A16.6,16,6,1.7960885595978366,2.321928094887362,0.7735332388425946,low,18
pythia-1.4b,draw_1,A16.7,16,7,0.0,2.321928094887362,0.0,,0
pythia-1.4b,draw_1,A16.8,16,8,0.0,2.321928094887362,0.0,,0
pythia-1.4b,draw_1,A16.9,16,9,0.0,2.321928094887362,0.0,,0
pythia-1.4b,draw_1,A16.10,16,10,2.133743060194321,2.321928094887362,0.918953116977479,medium,27
pythia-1.4b,draw_1,A16.11,16,11,0.0,2.321928094887362,0.0,,0
pythia-1.4b,draw_1,A16.12,16,12,0.0,2.321928094887362,0.0,,0
pythia-1.4b,draw_1,A16.13,16,13,2.1294596742094,2.321928094887362,0.9171083630445934,control,49
pythia-1.4b,draw_1,A16.14,16,14,0.0,2.321928094887362,0.0,,0
pythia-1.4b,draw_1,A16.15,16,15,1.8726689026900432,2.321928094887362,0.8065145974216257,medium,48
pythia-1.4b,draw_1,A17.0,17,0,0.0,2.321928094887362,0.0,,0
pythia-1.4b,draw_1,A17.1,17,1,2.103381745008358,2.321928094887362,0.9058772102546069,low,53
pythia-1.4b,draw_1,A17.2,17,2,0.0,2.321928094887362,0.0,,0
pythia-1.4b,draw_1,A17.3,17,3,0.0,2.321928094887362,0.0,,0
pythia-1.4b,draw_1,A17.4,17,4,0.0,2.321928094887362,0.0,,0
pythia-1.4b,draw_1,A17.5,17,5,1.3396642639295127,2.321928094887362,0.5769619941630881,low,21
pythia-1.4b,draw_1,A17.6,17,6,0.0,2.321928094887362,0.0,,0
pythia-1.4b,draw_1,A17.7,17,7,2.31122342677729,2.321928094887362,0.9953897503830361,very_high,31
pythia-1.4b,draw_1,A17.8,17,8,1.3787834934861753,2.321928094887362,0.5938097293030346,low,7
pythia-1.4b,draw_1,A17.9,17,9,0.0,2.321928094887362,0.0,,0
pythia-1.4b,draw_1,A17.10,17,10,0.0,2.321928094887362,0.0,,0
pythia-1.4b,draw_1,A17.11,17,11,1.5709505944546684,2.321928094887362,0.6765715949230874,high,10
pythia-1.4b,draw_1,A17.12,17,12,0.9927744539878083,2.321928094887362,0.42756468478666143,low,20
pythia-1.4b,draw_1,A17.13,17,13,0.9182958340544896,2.321928094887362,0.3954884891037233,medium,3
pythia-1.4b,draw_1,A17.14,17,14,0.0,2.321928094887362,0.0,,0
pythia-1.4b,draw_1,A17.15,17,15,1.4299111709758698,2.321928094887362,0.6158292214665827,control,14
pythia-1.4b,draw_1,A18.0,18,0,-0.0,2.321928094887362,-0.0,low,11
pythia-1.4b,draw_1,A18.1,18,1,0.0,2.321928094887362,0.0,,0
pythia-1.4b,draw_1,A18.2,18,2,2.1706688589791048,2.321928094887362,0.9348561929022203,control,53
pythia-1.4b,draw_1,A18.3,18,3,0.0,2.321928094887362,0.0,,0
pythia-1.4b,draw_1,A18.4,18,4,0.8904916402194913,2.321928094887362,0.38351387460286085,high,13
pythia-1.4b,draw_1,A18.5,18,5,0.0,2.321928094887362,0.0,,0
pythia-1.4b,draw_1,A18.6,18,6,2.211613340917737,2.321928094887362,0.9524900214556486,control,36
pythia-1.4b,draw_1,A18.7,18,7,0.0,2.321928094887362,0.0,,0
pythia-1.4b,draw_1,A18.8,18,8,1.6804530247303398,2.321928094887362,0.7237317246948852,high,27
pythia-1.4b,draw_1,A18.9,18,9,0.0,2.321928094887362,0.0,,0
pythia-1.4b,draw_1,A18.10,18,10,1.5440240964819507,2.321928094887362,0.6649749834552271,high,22
pythia-1.4b,draw_1,A18.11,18,11,1.9252406873541528,2.321928094887362,0.82915603269254,high,36
pythia-1.4b,draw_1,A18.12,18,12,0.0,2.321928094887362,0.0,,0
pythia-1.4b,draw_1,A18.13,18,13,1.360964047443681,2.321928094887362,0.5861353116146786,control,10
pythia-1.4b,draw_1,A18.14,18,14,0.0,2.321928094887362,0.0,,0
pythia-1.4b,draw_1,A18.15,18,15,0.7642045065086203,2.321928094887362,0.3291249665273085,control,18
pythia-1.4b,draw_1,A19.0,19,0,0.0,2.321928094887362,0.0,,0
pythia-1.4b,draw_1,A19.1,19,1,0.0,2.321928094887362,0.0,,0
pythia-1.4b,draw_1,A19.2,19,2,0.0,2.321928094887362,0.0,,0
pythia-1.4b,draw_1,A19.3,19,3,1.8030074660991144,2.321928094887362,0.7765130496801965,high,28
pythia-1.4b,draw_1,A19.4,19,4,0.0,2.321928094887362,0.0,,0
pythia-1.4b,draw_1,A19.5,19,5,0.9456603046006401,2.321928094887362,0.4072737250920402,very_high,11
pythia-1.4b,draw_1,A19.6,19,6,1.1981174211304033,2.321928094887362,0.5160010871002121,low,14
pythia-1.4b,draw_1,A19.7,19,7,0.0,2.321928094887362,0.0,,0
pythia-1.4b,draw_1,A19.8,19,8,0.0,2.321928094887362,0.0,,0
pythia-1.4b,draw_1,A19.9,19,9,0.0,2.321928094887362,0.0,,0
pythia-1.4b,draw_1,A19.10,19,10,0.9709505944546686,2.321928094887362,0.4181656600790516,medium,5
pythia-1.4b,draw_1,A19.11,19,11,1.8646666997688983,2.321928094887362,0.8030682362105421,very_high,39
pythia-1.4b,draw_1,A19.12,19,12,0.0,2.321928094887362,0.0,,0
pythia-1.4b,draw_1,A19.13,19,13,1.2916919971380596,2.321928094887362,0.5563014634183666,low,14
pythia-1.4b,draw_1,A19.14,19,14,2.165957320949175,2.321928094887362,0.9328270439202583,low,20
pythia-1.4b,draw_1,A19.15,19,15,0.0,2.321928094887362,0.0,,0
pythia-1.4b,draw_1,A20.0,20,0,0.0,2.321928094887362,0.0,,0
pythia-1.4b,draw_1,A20.1,20,1,2.2906004760222647,2.321928094887362,0.9865079289345448,low,55
pythia-1.4b,draw_1,A20.2,20,2,-0.0,2.321928094887362,-0.0,low,3
pythia-1.4b,draw_1,A20.3,20,3,0.6500224216483541,2.321928094887362,0.279949419226045,control,6
pythia-1.4b,draw_1,A20.4,20,4,0.0,2.321928094887362,0.0,,0
pythia-1.4b,draw_1,A20.5,20,5,0.0,2.321928094887362,0.0,,0
pythia-1.4b,draw_1,A20.6,20,6,1.8743412043048169,2.321928094887362,0.807234818525137,control,30
pythia-1.4b,draw_1,A20.7,20,7,-0.0,2.321928094887362,-0.0,very_high,10
pythia-1.4b,draw_1,A20.8,20,8,0.0,2.321928094887362,0.0,,0
pythia-1.4b,draw_1,A20.9,20,9,0.0,2.321928094887362,0.0,,0
pythia-1.4b,draw_1,A20.10,20,10,1.5280209491812582,2.321928094887362,0.6580828030574234,medium,37
pythia-1.4b,draw_1,A20.11,20,11,0.0,2.321928094887362,0.0,,0
pythia-1.4b,draw_1,A20.12,20,12,0.0,2.321928094887362,0.0,,0
pythia-1.4b,draw_1,A20.13,20,13,-0.0,2.321928094887362,-0.0,control,12
pythia-1.4b,draw_1,A20.14,20,14,-0.0,2.321928094887362,-0.0,control,3
pythia-1.4b,draw_1,A20.15,20,15,2.0750878454256667,2.321928094887362,0.8936916909678593,very_high,51
pythia-1.4b,draw_1,A21.0,21,0,1.8369244621672958,2.321928094887362,0.7911203048070297,high,35
pythia-1.4b,draw_1,A21.1,21,1,0.0,2.321928094887362,0.0,,0
pythia-1.4b,draw_1,A21.2,21,2,1.0,2.321928094887362,0.43067655807339306,medium,10
pythia-1.4b,draw_1,A21.3,21,3,0.0,2.321928094887362,0.0,,0
pythia-1.4b,draw_1,A21.4,21,4,0.0,2.321928094887362,0.0,,0
pythia-1.4b,draw_1,A21.5,21,5,0.0,2.321928094887362,0.0,,0
pythia-1.4b,draw_1,A21.6,21,6,-0.0,2.321928094887362,-0.0,low,2
pythia-1.4b,draw_1,A21.7,21,7,1.5641959209475198,2.321928094887362,0.6736625153861191,low,39
pythia-1.4b,draw_1,A21.8,21,8,0.0,2.321928094887362,0.0,,0
pythia-1.4b,draw_1,A21.9,21,9,0.0,2.321928094887362,0.0,,0
pythia-1.4b,draw_1,A21.10,21,10,-0.0,2.321928094887362,-0.0,low,1
pythia-1.4b,draw_1,A21.11,21,11,0.0,2.321928094887362,0.0,,0
pythia-1.4b,draw_1,A21.12,21,12,0.0,2.321928094887362,0.0,,0
pythia-1.4b,draw_1,A21.13,21,13,0.0,2.321928094887362,0.0,,0
pythia-1.4b,draw_1,A21.14,21,14,1.584962500721156,2.321928094887362,0.6826061944859853,low,3
pythia-1.4b,draw_1,A21.15,21,15,0.0,2.321928094887362,0.0,,0
pythia-1.4b,draw_1,A22.0,22,0,1.6699095137731645,2.321928094887362,0.7191908816858399,very_high,28
pythia-1.4b,draw_1,A22.1,22,1,0.0,2.321928094887362,0.0,,0
pythia-1.4b,draw_1,A22.2,22,2,1.714588545897894,2.321928094887362,0.7384330934593689,low,80
pythia-1.4b,draw_1,A22.3,22,3,-0.0,2.321928094887362,-0.0,high,5
pythia-1.4b,draw_1,A22.4,22,4,0.0,2.321928094887362,0.0,,0
pythia-1.4b,draw_1,A22.5,22,5,0.0,2.321928094887362,0.0,,0
pythia-1.4b,draw_1,A22.6,22,6,0.0,2.321928094887362,0.0,,0
pythia-1.4b,draw_1,A22.7,22,7,0.0,2.321928094887362,0.0,,0
pythia-1.4b,draw_1,A22.8,22,8,0.0,2.321928094887362,0.0,,0
pythia-1.4b,draw_1,A22.9,22,9,2.2886829737188243,2.321928094887362,0.9856821056424012,control,34
pythia-1.4b,draw_1,A22.10,22,10,0.0,2.321928094887362,0.0,,0
pythia-1.4b,draw_1,A22.11,22,11,0.0,2.321928094887362,0.0,,0
pythia-1.4b,draw_1,A22.12,22,12,0.0,2.321928094887362,0.0,,0
pythia-1.4b,draw_1,A22.13,22,13,2.2478209454209104,2.321928094887362,0.9680837879391581,medium,75
pythia-1.4b,draw_1,A22.14,22,14,0.0,2.321928094887362,0.0,,0
pythia-1.4b,draw_1,A22.15,22,15,-0.0,2.321928094887362,-0.0,medium,9
pythia-1.4b,draw_1,A23.0,23,0,0.0,2.321928094887362,0.0,,0
pythia-1.4b,draw_1,A23.1,23,1,0.0,2.321928094887362,0.0,,0
pythia-1.4b,draw_1,A23.2,23,2,2.1492553971685,2.321928094887362,0.925633916873193,control,15
pythia-1.4b,draw_1,A23.3,23,3,0.0,2.321928094887362,0.0,,0
pythia-1.4b,draw_1,A23.4,23,4,0.0,2.321928094887362,0.0,,0
pythia-1.4b,draw_1,A23.5,23,5,0.0,2.321928094887362,0.0,,0
pythia-1.4b,draw_1,A23.6,23,6,0.0,2.321928094887362,0.0,,0
pythia-1.4b,draw_1,A23.7,23,7,0.0,2.321928094887362,0.0,,0
pythia-1.4b,draw_1,A23.8,23,8,0.0,2.321928094887362,0.0,,0
pythia-1.4b,draw_1,A23.9,23,9,2.188721875540867,2.321928094887362,0.942631203937882,medium,12
pythia-1.4b,draw_1,A23.10,23,10,0.0,2.321928094887362,0.0,,0
pythia-1.4b,draw_1,A23.11,23,11,0.0,2.321928094887362,0.0,,0
pythia-1.4b,draw_1,A23.12,23,12,0.0,2.321928094887362,0.0,,0
pythia-1.4b,draw_1,A23.13,23,13,0.0,2.321928094887362,0.0,,0
pythia-1.4b,draw_1,A23.14,23,14,0.0,2.321928094887362,0.0,,0
pythia-1.4b,draw_1,A23.15,23,15,0.0,2.321928094887362,0.0,,0
pythia-1.4b,draw_2,A0.0,0,0,0.0,2.321928094887362,0.0,,0
pythia-1.4b,draw_2,A0.1,0,1,-0.0,2.321928094887362,-0.0,very_high,1
pythia-1.4b,draw_2,A0.2,0,2,2.321928094887362,2.321928094887362,1.0,low,5
pythia-1.4b,draw_2,A0.3,0,3,2.321928094887362,2.321928094887362,1.0,low,5
pythia-1.4b,draw_2,A0.4,0,4,2.0,2.321928094887362,0.8613531161467861,low,4
pythia-1.4b,draw_2,A0.5,0,5,-0.0,2.321928094887362,-0.0,low,1
pythia-1.4b,draw_2,A0.6,0,6,2.321928094887362,2.321928094887362,1.0,low,5
pythia-1.4b,draw_2,A0.7,0,7,2.0,2.321928094887362,0.8613531161467861,low,4
pythia-1.4b,draw_2,A0.8,0,8,0.0,2.321928094887362,0.0,,0
pythia-1.4b,draw_2,A0.9,0,9,0.0,2.321928094887362,0.0,,0
pythia-1.4b,draw_2,A0.10,0,10,1.0,2.321928094887362,0.43067655807339306,low,2
pythia-1.4b,draw_2,A0.11,0,11,-0.0,2.321928094887362,-0.0,very_high,1
pythia-1.4b,draw_2,A0.12,0,12,1.0,2.321928094887362,0.43067655807339306,low,2
pythia-1.4b,draw_2,A0.13,0,13,2.0,2.321928094887362,0.8613531161467861,low,4
pythia-1.4b,draw_2,A0.14,0,14,-0.0,2.321928094887362,-0.0,very_high,1
pythia-1.4b,draw_2,A0.15,0,15,0.0,2.321928094887362,0.0,,0
pythia-1.4b,draw_2,A1.0,1,0,1.0,2.321928094887362,0.43067655807339306,medium,2
pythia-1.4b,draw_2,A1.1,1,1,1.584962500721156,2.321928094887362,0.6826061944859853,medium,3
pythia-1.4b,draw_2,A1.2,1,2,1.0,2.321928094887362,0.43067655807339306,low,2
pythia-1.4b,draw_2,A1.3,1,3,0.0,2.321928094887362,0.0,,0
pythia-1.4b,draw_2,A1.4,1,4,2.25,2.321928094887362,0.9690222556651344,medium,8
pythia-1.4b,draw_2,A1.5,1,5,2.321928094887362,2.321928094887362,1.0,low,5
pythia-1.4b,draw_2,A1.6,1,6,2.321928094887362,2.321928094887362,1.0,low,5
pythia-1.4b,draw_2,A1.7,1,7,0.0,2.321928094887362,0.0,,0
pythia-1.4b,draw_2,A1.8,1,8,1.950212064914747,2.321928094887362,0.8399106196306879,low,7
pythia-1.4b,draw_2,A1.9,1,9,-0.0,2.321928094887362,-0.0,very_high,1
pythia-1.4b,draw_2,A1.10,1,10,-0.0,2.321928094887362,-0.0,low,1
pythia-1.4b,draw_2,A1.11,1,11,2.2892464285091583,2.321928094887362,0.9859247724121322,very_high,15
pythia-1.4b,draw_2,A1.12,1,12,-0.0,2.321928094887362,-0.0,very_high,1
pythia-1.4b,draw_2,A1.13,1,13,0.0,2.321928094887362,0.0,,0
pythia-1.4b,draw_2,A1.14,1,14,2.321928094887362,2.321928094887362,1.0,low,5
pythia-1.4b,draw_2,A1.15,1,15,1.5,2.321928094887362,0.6460148371100897,very_high,4
pythia-1.4b,draw_2,A2.0,2,0,2.197159723424149,2.321928094887362,0.9462651872218009,control,9
pythia-1.4b,draw_2,A2.1,2,1,0.0,2.321928094887362,0.0,,0
pythia-1.4b,draw_2,A2.2,2,2,1.5,2.321928094887362,0.6460148371100897,high,4
pythia-1.4b,draw_2,A2.3,2,3,0.0,2.321928094887362,0.0,,0
pythia-1.4b,draw_2,A2.4,2,4,0.0,2.321928094887362,0.0,,0
pythia-1.4b,draw_2,A2.5,2,5,2.307418114264353,2.321928094887362,0.9937508914875707,very_high,50
pythia-1.4b,draw_2,A2.6,2,6,1.5,2.321928094887362,0.6460148371100897,control,4
pythia-1.4b,draw_2,A2.7,2,7,2.25,2.321928094887362,0.9690222556651344,low,8
pythia-1.4b,draw_2,A2.8,2,8,0.0,2.321928094887362,0.0,,0
pythia-1.4b,draw_2,A2.9,2,9,0.9182958340544896,2.321928094887362,0.3954884891037233,very_high,3
pythia-1.4b,draw_2,A2.10,2,10,0.0,2.321928094887362,0.0,,0
pythia-1.4b,draw_2,A2.11,2,11,1.584962500721156,2.321928094887362,0.6826061944859853,medium,3
pythia-1.4b,draw_2,A2.12,2,12,-0.0,2.321928094887362,-0.0,very_high,1
pythia-1.4b,draw_2,A2.13,2,13,0.0,2.321928094887362,0.0,,0
pythia-1.4b,draw_2,A2.14,2,14,0.0,2.321928094887362,0.0,,0
pythia-1.4b,draw_2,A2.15,2,15,1.5,2.321928094887362,0.6460148371100897,high,4
pythia-1.4b,draw_2,A3.0,3,0,0.0,2.321928094887362,0.0,,0
pythia-1.4b,draw_2,A3.1,3,1,-0.0,2.321928094887362,-0.0,very_high,1
pythia-1.4b,draw_2,A3.2,3,2,0.0,2.321928094887362,0.0,,0
pythia-1.4b,draw_2,A3.3,3,3,2.25,2.321928094887362,0.9690222556651344,low,8
pythia-1.4b,draw_2,A3.4,3,4,2.246439344671016,2.321928094887362,0.9674887648835618,low,10
pythia-1.4b,draw_2,A3.5,3,5,2.306638527466958,2.321928094887362,0.9934151417289493,low,26
pythia-1.4b,draw_2,A3.6,3,6,0.0,2.321928094887362,0.0,,0
pythia-1.4b,draw_2,A3.7,3,7,0.0,2.321928094887362,0.0,,0
pythia-1.4b,draw_2,A3.8,3,8,0.9182958340544896,2.321928094887362,0.3954884891037233,control,3
pythia-1.4b,draw_2,A3.9,3,9,0.0,2.321928094887362,0.0,,0
pythia-1.4b,draw_2,A3.10,3,10,-0.0,2.321928094887362,-0.0,low,1
pythia-1.4b,draw_2,A3.11,3,11,0.9182958340544896,2.321928094887362,0.3954884891037233,control,3
pythia-1.4b,draw_2,A3.12,3,12,0.0,2.321928094887362,0.0,,0
pythia-1.4b,draw_2,A3.13,3,13,2.303701696057348,2.321928094887362,0.9921503172858166,control,20
pythia-1.4b,draw_2,A3.14,3,14,0.0,2.321928094887362,0.0,,0
pythia-1.4b,draw_2,A3.15,3,15,1.584962500721156,2.321928094887362,0.6826061944859853,medium,3
pythia-1.4b,draw_2,A4.0,4,0,0.0,2.321928094887362,0.0,,0
pythia-1.4b,draw_2,A4.1,4,1,1.855388542207534,2.321928094887362,0.7990723512467511,low,12
pythia-1.4b,draw_2,A4.2,4,2,-0.0,2.321928094887362,-0.0,medium,1
pythia-1.4b,draw_2,A4.3,4,3,0.9709505944546686,2.321928094887362,0.4181656600790516,high,5
pythia-1.4b,draw_2,A4.4,4,4,-0.0,2.321928094887362,-0.0,high,2
pythia-1.4b,draw_2,A4.5,4,5,1.882856063692049,2.321928094887362,0.8109019688585091,low,16
pythia-1.4b,draw_2,A4.6,4,6,1.884313527799799,2.321928094887362,0.8115296644839504,high,13
pythia-1.4b,draw_2,A4.7,4,7,2.15612807861366,2.321928094887362,0.9285938196627294,high,41
pythia-1.4b,draw_2,A4.8,4,8,1.5566567074628228,2.321928094887362,0.6704155528719493,control,7
pythia-1.4b,draw_2,A4.9,4,9,1.9182958340544896,2.321928094887362,0.8261650471771164,low,6
pythia-1.4b,draw_2,A4.10,4,10,0.0,2.321928094887362,0.0,,0
pythia-1.4b,draw_2,A4.11,4,11,-0.0,2.321928094887362,-0.0,low,2
pythia-1.4b,draw_2,A4.12,4,12,0.0,2.321928094887362,0.0,,0
pythia-1.4b,draw_2,A4.13,4,13,-0.0,2.321928094887362,-0.0,high,1
pythia-1.4b,draw_2,A4.14,4,14,2.058813890331201,2.321928094887362,0.8866828800015338,high,9
pythia-1.4b,draw_2,A4.15,4,15,2.280101339398382,2.321928094887362,0.9819861969106286,high,49
pythia-1.4b,draw_2,A5.0,5,0,1.295461844238322,2.321928094887362,0.5579250481919705,very_high,10
pythia-1.4b,draw_2,A5.1,5,1,-0.0,2.321928094887362,-0.0,low,1
pythia-1.4b,draw_2,A5.2,5,2,1.0,2.321928094887362,0.43067655807339306,medium,2
pythia-1.4b,draw_2,A5.3,5,3,1.9219280948873623,2.321928094887362,0.8277293767706428,high,5
pythia-1.4b,draw_2,A5.4,5,4,2.3147410753971904,2.321928094887362,0.9969047191831665,high,82
pythia-1.4b,draw_2,A5.5,5,5,2.292575939041037,2.321928094887362,0.9873587145480709,low,33
pythia-1.4b,draw_2,A5.6,5,6,1.5,2.321928094887362,0.6460148371100897,low,4
pythia-1.4b,draw_2,A5.7,5,7,0.0,2.321928094887362,0.0,,0
pythia-1.4b,draw_2,A5.8,5,8,2.3058231002082845,2.321928094887362,0.9930639563238245,high,30
pythia-1.4b,draw_2,A5.9,5,9,0.0,2.321928094887362,0.0,,0
pythia-1.4b,draw_2,A5.10,5,10,0.0,2.321928094887362,0.0,,0
pythia-1.4b,draw_2,A5.11,5,11,2.2870458543386456,2.321928094887362,0.9849770367025906,very_high,61
pythia-1.4b,draw_2,A5.12,5,12,2.1211274733371868,2.321928094887362,0.9135198794517725,low,20
pythia-1.4b,draw_2,A5.13,5,13,-0.0,2.321928094887362,-0.0,low,2
pythia-1.4b,draw_2,A5.14,5,14,1.8910611120726526,2.321928094887362,0.8144356908538931,low,9
pythia-1.4b,draw_2,A5.15,5,15,1.0,2.321928094887362,0.43067655807339306,low,4
pythia-1.4b,draw_2,A6.0,6,0,0.0,2.321928094887362,0.0,,0
pythia-1.4b,draw_2,A6.1,6,1,0.0,2.321928094887362,0.0,,0
pythia-1.4b,draw_2,A6.2,6,2,2.2983592611230184,2.321928094887362,0.9898494557965685,low,76
pythia-1.4b,draw_2,A6.3,6,3,0.0,2.321928094887362,0.0,,0
pythia-1.4b,draw_2,A6.4,6,4,0.0,2.321928094887362,0.0,,0
pythia-1.4b,draw_2,A6.5,6,5,0.0,2.321928094887362,0.0,,0
pythia-1.4b,draw_2,A6.6,6,6,1.584962500721156,2.321928094887362,0.6826061944859853,low,3
pythia-1.4b,draw_2,A6.7,6,7,1.4591479170272446,2.321928094887362,0.6284208026252547,low,6
pythia-1.4b,draw_2,A6.8,6,8,2.1180782093497093,2.321928094887362,0.9122066329329885,very_high,11
pythia-1.4b,draw_2,A6.9,6,9,1.957543733018063,2.321928094887362,0.8430681972143604,very_high,30
pythia-1.4b,draw_2,A6.10,6,10,2.2125823032160294,2.321928094887362,0.9529073308031801,low,21
pythia-1.4b,draw_2,A6.11,6,11,2.3195401794781447,2.321928094887362,0.9989715808105878,low,55
pythia-1.4b,draw_2,A6.12,6,12,-0.0,2.321928094887362,-0.0,low,2
pythia-1.4b,draw_2,A6.13,6,13,0.0,2.321928094887362,0.0,,0
pythia-1.4b,draw_2,A6.14,6,14,0.0,2.321928094887362,0.0,,0
pythia-1.4b,draw_2,A6.15,6,15,2.262824692361507,2.321928094887362,0.9745455500297384,medium,25
pythia-1.4b,draw_2,A7.0,7,0,1.7527152789797045,2.321928094887362,0.7548533836336261,low,9
pythia-1.4b,draw_2,A7.1,7,1,-0.0,2.321928094887362,-0.0,low,3
pythia-1.4b,draw_2,A7.2,7,2,0.8112781244591328,2.321928094887362,0.34939847028229715,control,4
pythia-1.4b,draw_2,A7.3,7,3,2.309728199206461,2.321928094887362,0.9947457909192949,control,108
pythia-1.4b,draw_2,A7.4,7,4,1.8050365325772657,2.321928094887362,0.7773869210471088,medium,16
pythia-1.4b,draw_2,A7.5,7,5,2.224211212653109,2.321928094887362,0.9579156294936887,low,52
pythia-1.4b,draw_2,A7.6,7,6,2.158597206320293,2.321928094887362,0.9296572150848658,low,35
pythia-1.4b,draw_2,A7.7,7,7,0.0,2.321928094887362,0.0,,0
pythia-1.4b,draw_2,A7.8,7,8,2.2186885704510972,2.321928094887362,0.9555371569586555,medium,25
pythia-1.4b,draw_2,A7.9,7,9,-0.0,2.321928094887362,-0.0,high,1
pythia-1.4b,draw_2,A7.10,7,10,2.292133732769315,2.321928094887362,0.9871682666730073,medium,35
pythia-1.4b,draw_2,A7.11,7,11,0.0,2.321928094887362,0.0,,0
pythia-1.4b,draw_2,A7.12,7,12,0.0,2.321928094887362,0.0,,0
pythia-1.4b,draw_2,A7.13,7,13,-0.0,2.321928094887362,-0.0,medium,2
pythia-1.4b,draw_2,A7.14,7,14,-0.0,2.321928094887362,-0.0,high,1
pythia-1.4b,draw_2,A7.15,7,15,2.288621608495794,2.321928094887362,0.9856556770793612,very_high,46
pythia-1.4b,draw_2,A8.0,8,0,1.4056390622295665,2.321928094887362,0.6053757932145417,very_high,8
pythia-1.4b,draw_2,A8.1,8,1,1.5,2.321928094887362,0.6460148371100897,very_high,4
pythia-1.4b,draw_2,A8.2,8,2,1.4591479170272448,2.321928094887362,0.6284208026252547,low,6
pythia-1.4b,draw_2,A8.3,8,3,2.313143997897443,2.321928094887362,0.9962168953425988,control,123
pythia-1.4b,draw_2,A8.4,8,4,2.265500705411331,2.321928094887362,0.975698046119396,medium,57
pythia-1.4b,draw_2,A8.5,8,5,2.301014407083998,2.321928094887362,0.9909929649202256,medium,69
pythia-1.4b,draw_2,A8.6,8,6,2.2364405016961446,2.321928094887362,0.9631824976064279,medium,24
pythia-1.4b,draw_2,A8.7,8,7,-0.0,2.321928094887362,-0.0,medium,2
pythia-1.4b,draw_2,A8.8,8,8,-0.0,2.321928094887362,-0.0,high,1
pythia-1.4b,draw_2,A8.9,8,9,0.0,2.321928094887362,0.0,,0
pythia-1.4b,draw_2,A8.10,8,10,0.0,2.321928094887362,0.0,,0
pythia-1.4b,draw_2,A8.11,8,11,0.6500224216483541,2.321928094887362,0.279949419226045,control,6
pythia-1.4b,draw_2,A8.12,8,12,2.3054045397675873,2.321928094887362,0.9928836921538794,low,39
pythia-1.4b,draw_2,A8.13,8,13,0.9182958340544896,2.321928094887362,0.3954884891037233,low,3
pythia-1.4b,draw_2,A8.14,8,14,2.285152708844441,2.321928094887362,0.9841617033172144,low,78
pythia-1.4b,draw_2,A8.15,8,15,0.0,2.321928094887362,0.0,,0
pythia-1.4b,draw_2,A9.0,9,0,1.0,2.321928094887362,0.43067655807339306,low,4
pythia-1.4b,draw_2,A9.1,9,1,1.9559485400738938,2.321928094887362,0.8423811850077028,very_high,41
pythia-1.4b,draw_2,A9.2,9,2,0.0,2.321928094887362,0.0,,0
pythia-1.4b,draw_2,A9.3,9,3,-0.0,2.321928094887362,-0.0,low,1
