model,band,draw,layer,head,js_divergence
pythia-70m,very_high,draw_3,3,5,0.0
pythia-70m,very_high,draw_3,3,6,0.0
pythia-70m,very_high,draw_3,3,7,0.0
pythia-70m,very_high,draw_3,4,0,0.0
pythia-70m,very_high,draw_3,4,1,0.0
pythia-70m,very_high,draw_3,4,2,0.0
pythia-70m,very_high,draw_3,4,3,0.0
pythia-70m,very_high,draw_3,4,4,0.0
pythia-70m,very_high,draw_3,4,5,0.0
pythia-70m,very_high,draw_3,4,6,0.0
pythia-70m,very_high,draw_3,4,7,0.0
pythia-70m,very_high,draw_3,5,0,0.0024649232469561365
pythia-70m,very_high,draw_3,5,1,0.0048064791965386966
pythia-70m,very_high,draw_3,5,2,0.003174453912076589
pythia-70m,very_high,draw_3,5,3,0.005380274501573602
pythia-70m,very_high,draw_3,5,4,0.00391092942142981
pythia-70m,very_high,draw_3,5,5,0.004643725517474526
pythia-70m,very_high,draw_3,5,6,0.0046791143757852725
pythia-70m,very_high,draw_3,5,7,0.0028485343479300643
pythia-70m,control,draw_1,0,0,0.0
pythia-70m,control,draw_1,0,1,0.0
pythia-70m,control,draw_1,0,2,0.0
pythia-70m,control,draw_1,0,3,0.0
pythia-70m,control,draw_1,0,4,0.0
pythia-70m,control,draw_1,0,5,0.0
pythia-70m,control,draw_1,0,6,0.0
pythia-70m,control,draw_1,0,7,0.0
pythia-70m,control,draw_1,1,0,0.0
pythia-70m,control,draw_1,1,1,0.0
pythia-70m,control,draw_1,1,2,0.0
pythia-70m,control,draw_1,1,3,0.0
pythia-70m,control,draw_1,1,4,0.0
pythia-70m,control,draw_1,1,5,0.0
pythia-70m,control,draw_1,1,6,0.0
pythia-70m,control,draw_1,1,7,0.0
pythia-70m,control,draw_1,2,0,0.0039270302756974655
pythia-70m,control,draw_1,2,1,0.002831661882648303
pythia-70m,control,draw_1,2,2,0.0034000103766378543
pythia-70m,control,draw_1,2,3,0.0033828192479823955
pythia-70m,control,draw_1,2,4,0.002418391708779584
pythia-70m,control,draw_1,2,5,0.004553905006394778
pythia-70m,control,draw_1,2,6,0.012475826126742686
pythia-70m,control,draw_1,2,7,0.002814359964666088
pythia-70m,control,draw_1,3,0,0.011239675189773637
pythia-70m,control,draw_1,3,1,0.013973784898065868
pythia-70m,control,draw_1,3,2,0.008635664116669278
pythia-70m,control,draw_1,3,3,0.011381211144004517
pythia-70m,control,draw_1,3,4,0.002741167241065209
pythia-70m,control,draw_1,3,5,0.011278153594810653
pythia-70m,control,draw_1,3,6,0.008790196156901818
pythia-70m,control,draw_1,3,7,0.005111505020963018
pythia-70m,control,draw_1,4,0,0.019011221917888853
pythia-70m,control,draw_1,4,1,0.010728313687641296
pythia-70m,control,draw_1,4,2,0.023706553323296436
pythia-70m,control,draw_1,4,3,0.02018896516195666
pythia-70m,control,draw_1,4,4,0.017746645717005405
pythia-70m,control,draw_1,4,5,0.01860974325236881
pythia-70m,control,draw_1,4,6,0.014326638876890497
pythia-70m,control,draw_1,4,7,0.03787340259448884
pythia-70m,control,draw_1,5,0,0.011593448665645793
pythia-70m,control,draw_1,5,1,0.02089285976629829
pythia-70m,control,draw_1,5,2,0.01876425350348342
pythia-70m,control,draw_1,5,3,0.03245774706162403
pythia-70m,control,draw_1,5,4,0.021662663878098128
pythia-70m,control,draw_1,5,5,0.014814097737177968
pythia-70m,control,draw_1,5,6,0.025884181285751227
pythia-70m,control,draw_1,5,7,0.018726963927534278
pythia-70m,control,draw_2,0,0,0.0
pythia-70m,control,draw_2,0,1,0.0
pythia-70m,control,draw_2,0,2,0.0
pythia-70m,control,draw_2,0,3,0.0
pythia-70m,control,draw_2,0,4,0.0
pythia-70m,control,draw_2,0,5,0.0
pythia-70m,control,draw_2,0,6,0.0
pythia-70m,control,draw_2,0,7,0.0
pythia-70m,control,draw_2,1,0,0.0
pythia-70m,control,draw_2,1,1,0.0
pythia-70m,control,draw_2,1,2,0.0
pythia-70m,control,draw_2,1,3,0.0
pythia-70m,control,draw_2,1,4,0.0
pythia-70m,control,draw_2,1,5,0.0
pythia-70m,control,draw_2,1,6,0.0
pythia-70m,control,draw_2,1,7,0.0
pythia-70m,control,draw_2,2,0,0.0
pythia-70m,control,draw_2,2,1,0.0
pythia-70m,control,draw_2,2,2,0.0
pythia-70m,control,draw_2,2,3,0.0
pythia-70m,control,draw_2,2,4,0.0
pythia-70m,control,draw_2,2,5,0.0
pythia-70m,control,draw_2,2,6,0.0
pythia-70m,control,draw_2,2,7,0.0
pythia-70m,control,draw_2,3,0,0.0
pythia-70m,control,draw_2,3,1,0.0
pythia-70m,control,draw_2,3,2,0.0
pythia-70m,control,draw_2,3,3,0.0
pythia-70m,control,draw_2,3,4,0.0
pythia-70m,control,draw_2,3,5,0.0
pythia-70m,control,draw_2,3,6,0.0
pythia-70m,control,draw_2,3,7,0.0
pythia-70m,control,draw_2,4,0,0.0
pythia-70m,control,draw_2,4,1,0.0
pythia-70m,control,draw_2,4,2,0.0
pythia-70m,control,draw_2,4,3,0.0
pythia-70m,control,draw_2,4,4,0.0
pythia-70m,control,draw_2,4,5,0.0
pythia-70m,control,draw_2,4,6,0.0
pythia-70m,control,draw_2,4,7,0.0
pythia-70m,control,draw_2,5,0,0.002341163034558444
pythia-70m,control,draw_2,5,1,0.0029676407895471045
pythia-70m,control,draw_2,5,2,0.0038698557357011026
pythia-70m,control,draw_2,5,3,0.009357682546778004
pythia-70m,control,draw_2,5,4,0.002330033827486108
pythia-70m,control,draw_2,5,5,0.003238069097393564
pythia-70m,control,draw_2,5,6,0.010891035517286889
pythia-70m,control,draw_2,5,7,0.002476570095537975
pythia-70m,control,draw_3,0,0,0.0
pythia-70m,control,draw_3,0,1,0.0
pythia-70m,control,draw_3,0,2,0.0
pythia-70m,control,draw_3,0,3,0.0
pythia-70m,control,draw_3,0,4,0.0
pythia-70m,control,draw_3,0,5,0.0
pythia-70m,control,draw_3,0,6,0.0
pythia-70m,control,draw_3,0,7,0.0
pythia-70m,control,draw_3,1,0,0.0
pythia-70m,control,draw_3,1,1,0.0
pythia-70m,control,draw_3,1,2,0.0
pythia-70m,control,draw_3,1,3,0.0
pythia-70m,control,draw_3,1,4,0.0
pythia-70m,control,draw_3,1,5,0.0
pythia-70m,control,draw_3,1,6,0.0
pythia-70m,control,draw_3,1,7,0.0
pythia-70m,control,draw_3,2,0,0.005262781012066132
pythia-70m,control,draw_3,2,1,0.003558595298804439
pythia-70m,control,draw_3,2,2,0.0038859765144402055
pythia-70m,control,draw_3,2,3,0.0035130358804767443
pythia-70m,control,draw_3,2,4,0.0026534229110604917
pythia-70m,control,draw_3,2,5,0.010920358321273457
pythia-70m,control,draw_3,2,6,0.012591489957208246
pythia-70m,control,draw_3,2,7,0.003976367677504663
pythia-70m,control,draw_3,3,0,0.013002772085865597
pythia-70m,control,draw_3,3,1,0.020373732061331695
pythia-70m,control,draw_3,3,2,0.009302528604726105
pythia-70m,control,draw_3,3,3,0.012113223838962264
pythia-70m,control,draw_3,3,4,0.0025792798477554243
pythia-70m,control,draw_3,3,5,0.014996116432383693
pythia-70m,control,draw_3,3,6,0.008353941404311852
pythia-70m,control,draw_3,3,7,0.004835023822435187
pythia-70m,control,draw_3,4,0,0.019501154780104828
pythia-70m,control,draw_3,4,1,0.014758517979174513
pythia-70m,control,draw_3,4,2,0.02604337825713526
pythia-70m,control,draw_3,4,3,0.01870836593909217
pythia-70m,control,draw_3,4,4,0.02705651370567911
pythia-70m,control,draw_3,4,5,0.01972866203565155
pythia-70m,control,draw_3,4,6,0.02380084974259364
pythia-70m,control,draw_3,4,7,0.027001508360747144
pythia-70m,control,draw_3,5,0,0.018483448675868062
pythia-70m,control,draw_3,5,1,0.025800132970729493
pythia-70m,control,draw_3,5,2,0.011383685588080058
pythia-70m,control,draw_3,5,3,0.0327580330568563
pythia-70m,control,draw_3,5,4,0.014495982621235198
pythia-70m,control,draw_3,5,5,0.016034921935968022
pythia-70m,control,draw_3,5,6,0.035251551176961854
pythia-70m,control,draw_3,5,7,0.014217523584817503
pythia-160m,low,draw_1,0,0,0.0
pythia-160m,low,draw_1,0,1,0.0
pythia-160m,low,draw_1,0,2,0.0
pythia-160m,low,draw_1,0,3,0.0
pythia-160m,low,draw_1,0,4,0.0
pythia-160m,low,draw_1,0,5,0.0
pythia-160m,low,draw_1,0,6,0.0
pythia-160m,low,draw_1,0,7,0.0
pythia-160m,low,draw_1,0,8,0.0
pythia-160m,low,draw_1,0,9,0.0
pythia-160m,low,draw_1,0,10,0.0
pythia-160m,low,draw_1,0,11,0.0
pythia-160m,low,draw_1,1,0,0.0002692606165901927
pythia-160m,low,draw_1,1,1,0.0002498244482026602
pythia-160m,low,draw_1,1,2,0.00020279879293075642
pythia-160m,low,draw_1,1,3,0.0010786828031191492
pythia-160m,low,draw_1,1,4,0.0016105546142289014
pythia-160m,low,draw_1,1,5,0.0020290532176953876
pythia-160m,low,draw_1,1,6,0.0005694769378819336
pythia-160m,low,draw_1,1,7,0.00022812958121394626
pythia-160m,low,draw_1,1,8,0.0007654221195069233
pythia-160m,low,draw_1,1,9,0.000882189466206609
pythia-160m,low,draw_1,1,10,0.0007677469184351825
pythia-160m,low,draw_1,1,11,0.00020902226312947606
pythia-160m,low,draw_1,2,0,0.004689769642438358
pythia-160m,low,draw_1,2,1,0.004447439699196393
pythia-160m,low,draw_1,2,2,0.006107362488585094
pythia-160m,low,draw_1,2,3,0.006052299430415181
pythia-160m,low,draw_1,2,4,0.0030848685771825792
pythia-160m,low,draw_1,2,5,0.003380533190872416
pythia-160m,low,draw_1,2,6,0.004548072714954582
pythia-160m,low,draw_1,2,7,0.006734167100768537
pythia-160m,low,draw_1,2,8,0.0034880395303064833
pythia-160m,low,draw_1,2,9,0.004771892011002583
pythia-160m,low,draw_1,2,10,0.004296195995260811
pythia-160m,low,draw_1,2,11,0.017337019748609496
pythia-160m,low,draw_1,3,0,0.003407436560634465
pythia-160m,low,draw_1,3,1,0.0033256525510930632
pythia-160m,low,draw_1,3,2,0.0004104712194387571
pythia-160m,low,draw_1,3,3,0.008994988205825396
pythia-160m,low,draw_1,3,4,0.0043790165896215125
pythia-160m,low,draw_1,3,5,0.0092046740022527
pythia-160m,low,draw_1,3,6,0.010590364307639485
pythia-160m,low,draw_1,3,7,0.0027299803090935545
pythia-160m,low,draw_1,3,8,0.007308351694491923
pythia-160m,low,draw_1,3,9,0.004652442068699385
pythia-160m,low,draw_1,3,10,0.004099734411966904
pythia-160m,low,draw_1,3,11,0.005653252645203889
pythia-160m,low,draw_1,4,0,0.0032498713293647235
pythia-160m,low,draw_1,4,1,0.012587542641892673
pythia-160m,low,draw_1,4,2,0.005278774713018134
pythia-160m,low,draw_1,4,3,0.006961346962768803
pythia-160m,low,draw_1,4,4,0.012427435951990414
pythia-160m,low,draw_1,4,5,0.004843686222610214
pythia-160m,low,draw_1,4,6,0.0056077820886163724
pythia-160m,low,draw_1,4,7,0.007914738446409561
pythia-160m,low,draw_1,4,8,0.004064735362269454
pythia-160m,low,draw_1,4,9,0.004733189299795346
pythia-160m,low,draw_1,4,10,0.008206337735323288
pythia-160m,low,draw_1,4,11,0.002724289495053056
pythia-160m,low,draw_1,5,0,0.003328939779743521
pythia-160m,low,draw_1,5,1,0.00956305878520469
pythia-160m,low,draw_1,5,2,0.013799417304967998
pythia-160m,low,draw_1,5,3,0.0030211752104264225
pythia-160m,low,draw_1,5,4,0.006763054824389802
pythia-160m,low,draw_1,5,5,0.010026560045956558
pythia-160m,low,draw_1,5,6,0.02107042224731336
pythia-160m,low,draw_1,5,7,0.00842445080197837
pythia-160m,low,draw_1,5,8,0.004903766256618926
pythia-160m,low,draw_1,5,9,0.0017327070851321058
pythia-160m,low,draw_1,5,10,0.00692663733655773
pythia-160m,low,draw_1,5,11,0.00952233714172965
pythia-160m,low,draw_1,6,0,0.02291142110593205
pythia-160m,low,draw_1,6,1,0.008107332042735393
pythia-160m,low,draw_1,6,2,0.009695228524040351
pythia-160m,low,draw_1,6,3,0.013484371555776586
pythia-160m,low,draw_1,6,4,0.009805514407148481
pythia-160m,low,draw_1,6,5,0.007568321881662836
pythia-160m,low,draw_1,6,6,0.014168193402479975
pythia-160m,low,draw_1,6,7,0.007561621050479881
pythia-160m,low,draw_1,6,8,0.005044224261448155
pythia-160m,low,draw_1,6,9,0.00912079118950753
pythia-160m,low,draw_1,6,10,0.0115897358634435
pythia-160m,low,draw_1,6,11,0.014720398260368243
pythia-160m,low,draw_1,7,0,0.011681220937140883
pythia-160m,low,draw_1,7,1,0.01368254007164325
pythia-160m,low,draw_1,7,2,0.008186827375814557
pythia-160m,low,draw_1,7,3,0.016926309983609417
pythia-160m,low,draw_1,7,4,0.018515597438489947
pythia-160m,low,draw_1,7,5,0.015566924692588193
pythia-160m,low,draw_1,7,6,0.0244903564453125
pythia-160m,low,draw_1,7,7,0.004998036679916747
pythia-160m,low,draw_1,7,8,0.005369284986332835
pythia-160m,low,draw_1,7,9,0.011861558087599469
pythia-160m,low,draw_1,7,10,3.928484214135189e-06
pythia-160m,low,draw_1,7,11,0.012678956536337807
pythia-160m,low,draw_1,8,0,0.012794097116262884
pythia-160m,low,draw_1,8,1,0.02563327830405009
pythia-160m,low,draw_1,8,2,0.017213258284976482
pythia-160m,low,draw_1,8,3,0.037303373553318905
pythia-160m,low,draw_1,8,4,0.05276869610678977
pythia-160m,low,draw_1,8,5,0.014505248787031372
pythia-160m,low,draw_1,8,6,0.0006098878205140943
pythia-160m,low,draw_1,8,7,0.026407592773860705
pythia-160m,low,draw_1,8,8,0.031526465793423865
pythia-160m,low,draw_1,8,9,0.007355793801733484
pythia-160m,low,draw_1,8,10,0.01547215534877476
pythia-160m,low,draw_1,8,11,0.02644886505742307
pythia-160m,low,draw_1,9,0,0.017258708158210706
pythia-160m,low,draw_1,9,1,0.01764527713085019
pythia-160m,low,draw_1,9,2,0.03597174974178133
pythia-160m,low,draw_1,9,3,0.037234622006831634
pythia-160m,low,draw_1,9,4,0.033913756310944385
pythia-160m,low,draw_1,9,5,0.023811667897502328
pythia-160m,low,draw_1,9,6,0.03754356444115154
pythia-160m,low,draw_1,9,7,0.022485306467431458
pythia-160m,low,draw_1,9,8,0.025707346481120174
pythia-160m,low,draw_1,9,9,0.022429265102839057
pythia-160m,low,draw_1,9,10,0.0019711772185512636
pythia-160m,low,draw_1,9,11,0.0037898157001515667
pythia-160m,low,draw_1,10,0,0.03452357760642878
pythia-160m,low,draw_1,10,1,0.04055055131903083
pythia-160m,low,draw_1,10,2,0.03906535495815468
pythia-160m,low,draw_1,10,3,0.02258459549555142
pythia-160m,low,draw_1,10,4,0.053754472428649946
pythia-160m,low,draw_1,10,5,0.013847504501964022
pythia-160m,low,draw_1,10,6,0.036219778951629485
pythia-160m,low,draw_1,10,7,0.02284353478960783
pythia-160m,low,draw_1,10,8,0.020763946321295745
pythia-160m,low,draw_1,10,9,0.023530528347584324
pythia-160m,low,draw_1,10,10,0.025525800405472424
pythia-160m,low,draw_1,10,11,0.0311050620884812
pythia-160m,low,draw_1,11,0,0.01855736324190952
pythia-160m,low,draw_1,11,1,0.04669430296427117
pythia-160m,low,draw_1,11,2,0.04547140902268737
pythia-160m,low,draw_1,11,3,0.01768340597038263
pythia-160m,low,draw_1,11,4,0.035835404991707565
pythia-160m,low,draw_1,11,5,0.05914168065891402
pythia-160m,low,draw_1,11,6,0.03482796793239529
pythia-160m,low,draw_1,11,7,0.057105043106063666
pythia-160m,low,draw_1,11,8,0.02362011260866419
pythia-160m,low,draw_1,11,9,0.05626213287262551
pythia-160m,low,draw_1,11,10,0.05680543254599262
pythia-160m,low,draw_1,11,11,0.04492547186673743
pythia-160m,low,draw_2,0,0,0.0
pythia-160m,low,draw_2,0,1,0.0
pythia-160m,low,draw_2,0,2,0.0
pythia-160m,low,draw_2,0,3,0.0
pythia-160m,low,draw_2,0,4,0.0
pythia-160m,low,draw_2,0,5,0.0
pythia-160m,low,draw_2,0,6,0.0
pythia-160m,low,draw_2,0,7,0.0
pythia-160m,low,draw_2,0,8,0.0
pythia-160m,low,draw_2,0,9,0.0
pythia-160m,low,draw_2,0,10,0.0
pythia-160m,low,draw_2,0,11,0.0
pythia-160m,low,draw_2,1,0,0.0034742532049541765
pythia-160m,low,draw_2,1,1,0.0019700261590555224
pythia-160m,low,draw_2,1,2,0.0037786689749266943
pythia-160m,low,draw_2,1,3,0.0063152863371355875
pythia-160m,low,draw_2,1,4,0.012059515477492223
pythia-160m,low,draw_2,1,5,0.009069103992766244
pythia-160m,low,draw_2,1,6,0.006687990084297876
pythia-160m,low,draw_2,1,7,0.0029317927743566573
pythia-160m,low,draw_2,1,8,0.006432511702176909
pythia-160m,low,draw_2,1,9,0.012312824060591674
pythia-160m,low,draw_2,1,10,0.005681083289031245
pythia-160m,low,draw_2,1,11,0.003105229182569518
pythia-160m,low,draw_2,2,0,0.009812549268809928
pythia-160m,low,draw_2,2,1,0.0163251893756096
pythia-160m,low,draw_2,2,2,0.00757344136815477
pythia-160m,low,draw_2,2,3,0.01161633883097582
pythia-160m,low,draw_2,2,4,0.008777481635071286
pythia-160m,low,draw_2,2,5,0.00778896542070626
pythia-160m,low,draw_2,2,6,0.01793261553972022
pythia-160m,low,draw_2,2,7,0.009870639560837786
pythia-160m,low,draw_2,2,8,0.002103067893006451
pythia-160m,low,draw_2,2,9,0.00869131369487901
pythia-160m,low,draw_2,2,10,0.006884018370475095
pythia-160m,low,draw_2,2,11,0.018873987186886765
pythia-160m,low,draw_2,3,0,0.001474606248713331
pythia-160m,low,draw_2,3,1,0.0036718576543733087
pythia-160m,low,draw_2,3,2,0.0015203566760910758
pythia-160m,low,draw_2,3,3,0.008138922800306765
pythia-160m,low,draw_2,3,4,0.0013741900891821187
pythia-160m,low,draw_2,3,5,0.00957237909833911
pythia-160m,low,draw_2,3,6,0.007211216777934559
pythia-160m,low,draw_2,3,7,0.009535819962639107
pythia-160m,low,draw_2,3,8,0.004326796726046997
pythia-160m,low,draw_2,3,9,0.011282009566445848
pythia-160m,low,draw_2,3,10,0.0076318164795903904
pythia-160m,low,draw_2,3,11,0.007443869307033923
pythia-160m,low,draw_2,4,0,0.00646167605130235
pythia-160m,low,draw_2,4,1,0.004418276257341689
pythia-160m,low,draw_2,4,2,0.007563079638252307
pythia-160m,low,draw_2,4,3,0.006079265580779708
pythia-160m,low,draw_2,4,4,0.013568004636875765
pythia-160m,low,draw_2,4,5,0.006766692333408142
pythia-160m,low,draw_2,4,6,0.006652175254075268
pythia-160m,low,draw_2,4,7,0.0033581287250633697
pythia-160m,low,draw_2,4,8,0.006603551964182438
pythia-160m,low,draw_2,4,9,0.008037097303420835
pythia-160m,low,draw_2,4,10,0.007004452654782553
pythia-160m,low,draw_2,4,11,0.011196631009619243
pythia-160m,low,draw_2,5,0,0.006141769514871026
pythia-160m,low,draw_2,5,1,0.0034974637424101777
pythia-160m,low,draw_2,5,2,0.005844100025841833
pythia-160m,low,draw_2,5,3,0.00499532840866923
pythia-160m,low,draw_2,5,4,0.005207789723021447
pythia-160m,low,draw_2,5,5,0.006573877880792849
pythia-160m,low,draw_2,5,6,0.018864179012483343
pythia-160m,low,draw_2,5,7,0.008733052694337457
pythia-160m,low,draw_2,5,8,0.004358077513529262
pythia-160m,low,draw_2,5,9,0.00441405043498802
pythia-160m,low,draw_2,5,10,0.009852391223486447
pythia-160m,low,draw_2,5,11,0.0059852539315323515
pythia-160m,low,draw_2,6,0,0.012219089274684047
pythia-160m,low,draw_2,6,1,0.00354010688782534
pythia-160m,low,draw_2,6,2,0.01289291831048686
pythia-160m,low,draw_2,6,3,0.004751263254029114
pythia-160m,low,draw_2,6,4,0.0061203705995944374
pythia-160m,low,draw_2,6,5,0.005265675236040676
pythia-160m,low,draw_2,6,6,0.009259863120336002
pythia-160m,low,draw_2,6,7,0.006434049844643221
pythia-160m,low,draw_2,6,8,0.00534496876044829
pythia-160m,low,draw_2,6,9,0.01913942763904175
pythia-160m,low,draw_2,6,10,0.009365982975689878
pythia-160m,low,draw_2,6,11,0.012392818931061656
pythia-160m,low,draw_2,7,0,0.006585686774688059
pythia-160m,low,draw_2,7,1,0.018876016359722934
pythia-160m,low,draw_2,7,2,0.009838908126783744
pythia-160m,low,draw_2,7,3,0.008446218723406037
pythia-160m,low,draw_2,7,4,0.01861068469806945
pythia-160m,low,draw_2,7,5,0.016378737553174212
pythia-160m,low,draw_2,7,6,0.023227082380929964
pythia-160m,low,draw_2,7,7,0.005669764411098474
pythia-160m,low,draw_2,7,8,0.006494415943325744
pythia-160m,low,draw_2,7,9,0.010013796122814172
pythia-160m,low,draw_2,7,10,0.03587434930524881
pythia-160m,low,draw_2,7,11,0.00624263406671723
pythia-160m,low,draw_2,8,0,0.0045365157523292125
pythia-160m,low,draw_2,8,1,0.02595680361935684
pythia-160m,low,draw_2,8,2,0.01375528102923945
pythia-160m,low,draw_2,8,3,0.015446119993122282
pythia-160m,low,draw_2,8,4,0.028711476531775124
pythia-160m,low,draw_2,8,5,0.003134576168882441
pythia-160m,low,draw_2,8,6,0.0011162675378976136
pythia-160m,low,draw_2,8,7,0.028002892105888817
pythia-160m,low,draw_2,8,8,0.039518627294884284
pythia-160m,low,draw_2,8,9,0.0038957797765500246
pythia-160m,low,draw_2,8,10,0.01887021120372051
pythia-160m,low,draw_2,8,11,0.022790039723374185
pythia-160m,low,draw_2,9,0,0.029644520762219635
pythia-160m,low,draw_2,9,1,0.03673878830616091
pythia-160m,low,draw_2,9,2,0.0173969209200708
pythia-160m,low,draw_2,9,3,0.018147330018220834
pythia-160m,low,draw_2,9,4,0.03407584833829069
pythia-160m,low,draw_2,9,5,0.03610654146527653
pythia-160m,low,draw_2,9,6,0.0340253735433809
pythia-160m,low,draw_2,9,7,0.027790352080931162
pythia-160m,low,draw_2,9,8,0.03406984526723432
pythia-160m,low,draw_2,9,9,0.0371787072929414
pythia-160m,low,draw_2,9,10,0.00854416060462579
pythia-160m,low,draw_2,9,11,0.0015085388425748363
pythia-160m,low,draw_2,10,0,0.01779439294697005
pythia-160m,low,draw_2,10,1,0.042964124972513784
pythia-160m,low,draw_2,10,2,0.022737748728966382
pythia-160m,low,draw_2,10,3,0.00469638115378509
pythia-160m,low,draw_2,10,4,0.06205282575957114
pythia-160m,low,draw_2,10,5,0.011131725864751349
pythia-160m,low,draw_2,10,6,0.03437997005848704
pythia-160m,low,draw_2,10,7,0.021902973891487525
pythia-160m,low,draw_2,10,8,0.029176065585290397
pythia-160m,low,draw_2,10,9,0.02167003911989323
pythia-160m,low,draw_2,10,10,0.019434480551034174
pythia-160m,low,draw_2,10,11,0.035386085908635574
pythia-160m,low,draw_2,11,0,0.011322957126176076
pythia-160m,low,draw_2,11,1,0.05675920660311289
pythia-160m,low,draw_2,11,2,0.029169567986887246
pythia-160m,low,draw_2,11,3,0.00415416022172026
pythia-160m,low,draw_2,11,4,0.01793977621106312
pythia-160m,low,draw_2,11,5,0.06379542226793383
pythia-160m,low,draw_2,11,6,0.028230220653776037
pythia-160m,low,draw_2,11,7,0.042333515895024494
pythia-160m,low,draw_2,11,8,0.011028241632779285
pythia-160m,low,draw_2,11,9,0.04691257063902017
pythia-160m,low,draw_2,11,10,0.02847002593451514
pythia-160m,low,draw_2,11,11,0.028654208142133635
pythia-160m,low,draw_3,0,0,0.0
pythia-160m,low,draw_3,0,1,0.0
pythia-160m,low,draw_3,0,2,0.0
pythia-160m,low,draw_3,0,3,0.0
pythia-160m,low,draw_3,0,4,0.0
pythia-160m,low,draw_3,0,5,0.0
pythia-160m,low,draw_3,0,6,0.0
pythia-160m,low,draw_3,0,7,0.0
pythia-160m,low,draw_3,0,8,0.0
pythia-160m,low,draw_3,0,9,0.0
pythia-160m,low,draw_3,0,10,0.0
pythia-160m,low,draw_3,0,11,0.0
pythia-160m,low,draw_3,1,0,0.003243919507413877
pythia-160m,low,draw_3,1,1,0.0020906724954951835
pythia-160m,low,draw_3,1,2,0.00291065151045458
pythia-160m,low,draw_3,1,3,0.004955810038160973
pythia-160m,low,draw_3,1,4,0.010569947225852612
pythia-160m,low,draw_3,1,5,0.007892452845042872
pythia-160m,low,draw_3,1,6,0.0047469052640873545
pythia-160m,low,draw_3,1,7,0.004691475930438906
pythia-160m,low,draw_3,1,8,0.004723760972478831
pythia-160m,low,draw_3,1,9,0.00962798379552433
pythia-160m,low,draw_3,1,10,0.009414037948913732
pythia-160m,low,draw_3,1,11,0.0032460899594005943
pythia-160m,low,draw_3,2,0,0.009197452658094048
pythia-160m,low,draw_3,2,1,0.010898143450724991
pythia-160m,low,draw_3,2,2,0.008743905250239235
pythia-160m,low,draw_3,2,3,0.012275086477270278
pythia-160m,low,draw_3,2,4,0.006707229367358857
pythia-160m,low,draw_3,2,5,0.0064226905874502135
pythia-160m,low,draw_3,2,6,0.014425117187131424
pythia-160m,low,draw_3,2,7,0.01194616164982485
pythia-160m,low,draw_3,2,8,0.002721847314295515
pythia-160m,low,draw_3,2,9,0.008877698019351657
pythia-160m,low,draw_3,2,10,0.006892772678570742
pythia-160m,low,draw_3,2,11,0.026546495538753347
pythia-160m,low,draw_3,3,0,0.0018209054426395596
pythia-160m,low,draw_3,3,1,0.005003184518871074
pythia-160m,low,draw_3,3,2,0.0011667081804522833
pythia-160m,low,draw_3,3,3,0.010845951129695825
pythia-160m,low,draw_3,3,4,0.0031367970543834476
pythia-160m,low,draw_3,3,5,0.009219836829158144
pythia-160m,low,draw_3,3,6,0.009252399395414437
pythia-160m,low,draw_3,3,7,0.006875155552816595
pythia-160m,low,draw_3,3,8,0.004603166912836376
pythia-160m,low,draw_3,3,9,0.013312202561944259
pythia-160m,low,draw_3,3,10,0.0043923019261362
pythia-160m,low,draw_3,3,11,0.008077496929627467
pythia-160m,low,draw_3,4,0,0.005026714462851936
pythia-160m,low,draw_3,4,1,0.010753857913685473
pythia-160m,low,draw_3,4,2,0.004649939154251207
pythia-160m,low,draw_3,4,3,0.007089917358891181
pythia-160m,low,draw_3,4,4,0.003952409291218804
pythia-160m,low,draw_3,4,5,0.004355351982133786
pythia-160m,low,draw_3,4,6,0.0029701898367967433
pythia-160m,low,draw_3,4,7,0.003893473712125991
pythia-160m,low,draw_3,4,8,0.0048162263896502746
pythia-160m,low,draw_3,4,9,0.007647407248893956
