model,draw,band,layer,head,entropy_base,entropy_circuit,delta_entropy
pythia-410m,draw_1,low,18,8,1.8317439556121824,1.859273910522461,0.027529954910278542
pythia-410m,draw_1,low,18,9,0.8523144721984863,0.8516516089439392,-0.0006628632545471191
pythia-410m,draw_1,low,18,10,2.120319366455078,2.1497786045074463,0.029459238052368164
pythia-410m,draw_1,low,18,11,2.702422857284546,2.7605185508728027,0.058095693588256836
pythia-410m,draw_1,low,18,12,1.9944660663604736,2.0236361026763916,0.02917003631591797
pythia-410m,draw_1,low,18,13,1.6668654680252075,1.6894712448120117,0.0226057767868042
pythia-410m,draw_1,low,18,14,2.5676846504211426,2.594208240509033,0.026523590087890625
pythia-410m,draw_1,low,18,15,1.1686785221099854,1.1882532835006714,0.019574761390686035
pythia-410m,draw_1,low,19,0,0.2260953783988952,0.22675204277038574,0.000656664371490534
pythia-410m,draw_1,low,19,1,0.5162149667739868,0.5080488920211792,-0.008166074752807617
pythia-410m,draw_1,low,19,2,3.214585542678833,3.2511355876922607,0.036550045013427734
pythia-410m,draw_1,low,19,3,3.1540236473083496,3.1578798294067383,0.003856182098388672
pythia-410m,draw_1,low,19,4,1.9663158655166624,2.005202293395996,0.03888642787933372
pythia-410m,draw_1,low,19,5,0.5234699249267578,0.5176136493682861,-0.00585627555847168
pythia-410m,draw_1,low,19,6,0.881872832775116,0.9047245383262634,0.02285170555114746
pythia-410m,draw_1,low,19,7,2.5168657302856445,2.5509250164031982,0.03405928611755371
pythia-410m,draw_1,low,19,8,2.211958169937134,2.238840341567993,0.026882171630859375
pythia-410m,draw_1,low,19,9,3.0577073097229004,3.0940942764282227,0.036386966705322266
pythia-410m,draw_1,low,19,10,1.816464066505432,1.7932002544403076,-0.02326381206512429
pythia-410m,draw_1,low,19,11,2.413419485092163,2.4178194999694824,0.004400014877319336
pythia-410m,draw_1,low,19,12,2.575747013092041,2.6106514930725098,0.03490447998046875
pythia-410m,draw_1,low,19,13,0.3575259149074554,0.35759812593460083,7.221102714544125e-05
pythia-410m,draw_1,low,19,14,0.5383815765380859,0.5091047286987305,-0.02927684783935547
pythia-410m,draw_1,low,19,15,1.2329003810882568,1.2227152585983276,-0.0101851224899292
pythia-410m,draw_1,low,20,0,0.0137524781748652,0.014696791768074036,0.0009443135932088349
pythia-410m,draw_1,low,20,1,3.2945544719696045,3.3286709785461426,0.034116506576538086
pythia-410m,draw_1,low,20,2,2.91638445854187,2.936141014099121,0.019756555557250977
pythia-410m,draw_1,low,20,3,0.0040912348777055,0.007296739611774683,0.0032055047340691827
pythia-410m,draw_1,low,20,4,0.8008063435554504,0.8591632843017578,0.05835694074630737
pythia-410m,draw_1,low,20,5,0.0028238943777978,0.0027961554005742073,-2.7738977223592653e-05
pythia-410m,draw_1,low,20,6,3.897919178009033,3.9517130851745605,0.053793907165527344
pythia-410m,draw_1,low,20,7,1.4065977334976196,1.4052088260650635,-0.0013889074325561523
pythia-410m,draw_1,low,20,8,8.625745067547541e-06,7.007135536696296e-06,-1.618609530851245e-06
pythia-410m,draw_1,low,20,9,0.0005201370222494,0.0004458747571334243,-7.426226511597568e-05
pythia-410m,draw_1,low,20,10,0.0018726729322224,0.0018552792025730014,-1.7393729649398722e-05
pythia-410m,draw_1,low,20,11,0.6363357901573181,0.6852565407752991,0.04892075061798096
pythia-410m,draw_1,low,20,12,0.0142266452312469,0.01122988946735859,-0.0029967557638883105
pythia-410m,draw_1,low,20,13,2.7266528606414795,2.791504383087158,0.06485152244567871
pythia-410m,draw_1,low,20,14,0.2536408603191376,0.26010823249816895,0.006467372179031372
pythia-410m,draw_1,low,20,15,3.004100561141968,3.0364909172058105,0.03239035606384233
pythia-410m,draw_1,low,21,0,0.0486184135079383,0.04363716393709183,-0.004981249570846474
pythia-410m,draw_1,low,21,1,2.868736505508423,2.894274950027466,0.02553844451904297
pythia-410m,draw_1,low,21,2,2.059973955154419,2.09255313873291,0.03257918357849121
pythia-410m,draw_1,low,21,3,0.0557352006435394,0.05168098583817482,-0.004054214805364581
pythia-410m,draw_1,low,21,4,3.134643793106079,3.1612768173217773,0.026633024215698242
pythia-410m,draw_1,low,21,5,1.655869722366333,1.7078838348388672,0.05201411247253418
pythia-410m,draw_1,low,21,6,2.945349931716919,2.981877088546753,0.036527156829833984
pythia-410m,draw_1,low,21,7,3.839137554168701,3.858659505844116,0.01952195167541504
pythia-410m,draw_1,low,21,8,1.0583429336547852,1.1044942140579224,0.04615128040313721
pythia-410m,draw_1,low,21,9,1.264803409576416,1.30728018283844,0.042476773262023926
pythia-410m,draw_1,low,21,10,2.88482403755188,2.9131860733032227,0.028362035751342773
pythia-410m,draw_1,low,21,11,0.7966338992118835,0.7675252556800842,-0.029108643531799316
pythia-410m,draw_1,low,21,12,1.1974807977676392,1.2578312158584595,0.06035041809082031
pythia-410m,draw_1,low,21,13,1.026626706123352,1.0614575147628784,0.03483080863952637
pythia-410m,draw_1,low,21,14,2.5813777446746826,2.5972163677215576,0.015838623046875
pythia-410m,draw_1,low,21,15,0.0375110767781734,0.03573685511946678,-0.0017742216587066165
pythia-410m,draw_1,low,22,0,0.8975619077682495,0.9154998064041138,0.017937898635864258
pythia-410m,draw_1,low,22,1,0.9638370871543884,1.0810661315917969,0.11722904443740845
pythia-410m,draw_1,low,22,2,0.2236593216657638,0.19284474849700928,-0.030814573168754522
pythia-410m,draw_1,low,22,3,3.915223836898804,3.9830551147460938,0.0678312778472896
pythia-410m,draw_1,low,22,4,0.0053530819714069,0.005656431894749403,0.0003033499233425028
pythia-410m,draw_1,low,22,5,0.7065455317497253,0.7205721139907837,0.01402658224105835
pythia-410m,draw_1,low,22,6,0.0336690917611122,0.02780073508620262,-0.005868356674909578
pythia-410m,draw_1,low,22,7,1.399106740951538,1.393812894821167,-0.005293846130371094
pythia-410m,draw_1,low,22,8,0.9114388227462769,0.9426624774932861,0.031223654747009277
pythia-410m,draw_1,low,22,9,0.6847552061080933,0.7034646272659302,0.018709421157836914
pythia-410m,draw_1,low,22,10,1.3626608848571775,1.4753897190093994,0.1127288341522219
pythia-410m,draw_1,low,22,11,3.474188804626465,3.4900288581848145,0.01584005355834961
pythia-410m,draw_1,low,22,12,0.0910012796521186,0.09400887042284012,0.003007590770721519
pythia-410m,draw_1,low,22,13,1.0626400709152222,1.0279242992401123,-0.03471577167510986
pythia-410m,draw_1,low,22,14,0.9718708395957948,1.0001720190048218,0.02830117940902699
pythia-410m,draw_1,low,22,15,1.019756555557251,1.0077158212661743,-0.01204073429107666
pythia-410m,draw_1,low,23,0,2.126986503601074,2.19512677192688,0.06814026832580566
pythia-410m,draw_1,low,23,1,1.2392220497131348,1.2865153551101685,0.04729330539703369
pythia-410m,draw_1,low,23,2,0.0182318277657032,0.015882056206464767,-0.002349771559238434
pythia-410m,draw_1,low,23,3,0.7026587724685669,0.6870830655097961,-0.015575706958770752
pythia-410m,draw_1,low,23,4,0.0656416341662406,0.0501529760658741,-0.015488658100366495
pythia-410m,draw_1,low,23,5,1.3031458854675293,1.3296780586242676,0.02653217315673828
pythia-410m,draw_1,low,23,6,1.3206485509872437,1.352148413658142,0.03149986267089844
pythia-410m,draw_1,low,23,7,1.7381068468093872,1.8347097635269165,0.0966029167175293
pythia-410m,draw_1,low,23,8,1.329589605331421,1.3526242971420288,0.02303469181060791
pythia-410m,draw_1,low,23,9,0.0029497486539185,0.003434019861742854,0.0004842712078243542
pythia-410m,draw_1,low,23,10,0.9424061179161072,0.9451339840888977,0.0027278661727905273
pythia-410m,draw_1,low,23,11,2.0101988315582275,2.0488057136535645,0.038606882095336914
pythia-410m,draw_1,low,23,12,1.7019612789154053,1.770139217376709,0.06817793846130371
pythia-410m,draw_1,low,23,13,1.608840823173523,1.6675629615783691,0.05872213840484619
pythia-410m,draw_1,low,23,14,1.4768095016479492,1.4906638860702515,0.013854384422302246
pythia-410m,draw_1,low,23,15,1.3053724765777588,1.2914254665374756,-0.013947010040283203
pythia-410m,draw_1,medium,0,0,2.640270471572876,2.640270471572876,0.0
pythia-410m,draw_1,medium,0,1,0.008239266462624,0.008239266462624073,7.28583859910259e-17
pythia-410m,draw_1,medium,0,2,3.014420509338379,3.014420509338379,0.0
pythia-410m,draw_1,medium,0,3,3.5132932662963867,3.5132932662963867,0.0
pythia-410m,draw_1,medium,0,4,3.864664077758789,3.864664077758789,0.0
pythia-410m,draw_1,medium,0,5,1.3825711011886597,1.3825711011886597,0.0
pythia-410m,draw_1,medium,0,6,3.997204780578613,3.9972047805786133,4.440892098500626e-16
pythia-410m,draw_1,medium,0,7,3.388108015060425,3.388108015060425,0.0
pythia-410m,draw_1,medium,0,8,2.3502001762390137,2.3502001762390137,0.0
pythia-410m,draw_1,medium,0,9,3.612817287445069,3.6128172874450684,-4.440892098500626e-16
pythia-410m,draw_1,medium,0,10,4.044249534606934,4.044249534606934,0.0
pythia-410m,draw_1,medium,0,11,3.4819540977478027,3.4819540977478027,0.0
pythia-410m,draw_1,medium,0,12,3.411623001098633,3.411623001098633,0.0
pythia-410m,draw_1,medium,0,13,2.7592313289642334,2.7592313289642334,0.0
pythia-410m,draw_1,medium,0,14,2.849226951599121,2.849226951599121,0.0
pythia-410m,draw_1,medium,0,15,3.072558879852295,3.072558879852295,0.0
pythia-410m,draw_1,medium,1,0,0.6665549874305725,0.6882928013801575,0.02173781394958496
pythia-410m,draw_1,medium,1,1,1.1139724254608154,1.1008695363998413,-0.013102889060974121
pythia-410m,draw_1,medium,1,2,3.957729816436768,3.944594621658325,-0.013135194778442827
pythia-410m,draw_1,medium,1,3,2.959141492843628,2.9352638721466064,-0.023877620697021484
pythia-410m,draw_1,medium,1,4,2.1397266387939453,2.1307616233825684,-0.008965015411376953
pythia-410m,draw_1,medium,1,5,3.8670709133148193,3.864274740219116,-0.002796173095703125
pythia-410m,draw_1,medium,1,6,2.77800726890564,2.7611279487609863,-0.016879320144653764
pythia-410m,draw_1,medium,1,7,1.966863751411438,1.9461132287979126,-0.02075052261352539
pythia-410m,draw_1,medium,1,8,3.565846443176269,3.6127002239227295,0.046853780746460405
pythia-410m,draw_1,medium,1,9,0.9293299913406372,0.9472660422325134,0.01793605089187622
pythia-410m,draw_1,medium,1,10,3.1375513076782227,3.1400208473205566,0.0024695396423339844
pythia-410m,draw_1,medium,1,11,3.003978490829468,2.980208396911621,-0.023770093917847124
pythia-410m,draw_1,medium,1,12,2.9230170249938965,2.911482572555542,-0.011534452438354492
pythia-410m,draw_1,medium,1,13,3.708590030670166,3.701667308807373,-0.006922721862792969
pythia-410m,draw_1,medium,1,14,2.630927562713623,2.612739086151123,-0.0181884765625
pythia-410m,draw_1,medium,1,15,0.5794116258621216,0.5854427814483643,0.006031155586242676
pythia-410m,draw_1,medium,2,0,3.745736837387085,3.7469677925109863,0.0012309551239013672
pythia-410m,draw_1,medium,2,1,2.4564826488494877,2.4417333602905273,-0.014749288558960405
pythia-410m,draw_1,medium,2,2,1.0020040273666382,0.9922977685928345,-0.009706258773803711
pythia-410m,draw_1,medium,2,3,3.540642261505127,3.55239200592041,0.011749744415283203
pythia-410m,draw_1,medium,2,4,3.793142318725586,3.7831077575683594,-0.010034561157226562
pythia-410m,draw_1,medium,2,5,2.6724722385406494,2.6459922790527344,-0.02647995948791504
pythia-410m,draw_1,medium,2,6,1.832042336463928,1.7970212697982788,-0.03502106666564919
pythia-410m,draw_1,medium,2,7,2.965259313583374,2.9558932781219482,-0.009366035461425781
pythia-410m,draw_1,medium,2,8,3.3469645977020264,3.3273937702178955,-0.01957082748413086
pythia-410m,draw_1,medium,2,9,2.536592960357666,2.505568504333496,-0.031024456024169922
pythia-410m,draw_1,medium,2,10,1.86018180847168,1.8523340225219727,-0.007847785949707253
pythia-410m,draw_1,medium,2,11,3.4159164428710938,3.414210557937622,-0.0017058849334716797
pythia-410m,draw_1,medium,2,12,1.170372724533081,1.1470143795013428,-0.02335834503173828
pythia-410m,draw_1,medium,2,13,3.824771642684937,3.816807508468628,-0.007964134216309038
pythia-410m,draw_1,medium,2,14,3.936147451400757,3.9288480281829834,-0.0072994232177734375
pythia-410m,draw_1,medium,2,15,3.4963059425354004,3.502852201461792,0.0065462589263916016
pythia-410m,draw_1,medium,3,0,2.3827219009399414,2.374608039855957,-0.008113861083984375
pythia-410m,draw_1,medium,3,1,0.8625945448875427,0.8608742356300354,-0.0017203092575073242
pythia-410m,draw_1,medium,3,2,2.558480739593506,2.5068247318267822,-0.05165600776672363
pythia-410m,draw_1,medium,3,3,2.4594292640686035,2.4280545711517334,-0.03137469291687012
pythia-410m,draw_1,medium,3,4,2.33935284614563,2.2970824241638184,-0.04227042198181152
pythia-410m,draw_1,medium,3,5,3.631123542785645,3.6132118701934814,-0.01791167259216353
pythia-410m,draw_1,medium,3,6,4.134070873260498,4.142996788024902,0.008925914764404297
pythia-410m,draw_1,medium,3,7,3.833974838256836,3.8306801319122314,-0.003294706344604492
pythia-410m,draw_1,medium,3,8,1.5833070278167725,1.5481901168823242,-0.03511691093444824
pythia-410m,draw_1,medium,3,9,2.381338357925415,2.3599939346313477,-0.021344423294067383
pythia-410m,draw_1,medium,3,10,2.323905229568481,2.264530658721924,-0.05937457084655717
pythia-410m,draw_1,medium,3,11,1.761996507644653,1.7436602115631104,-0.018336296081542747
pythia-410m,draw_1,medium,3,12,3.812443494796753,3.807049512863159,-0.00539398193359375
pythia-410m,draw_1,medium,3,13,1.7445515394210815,1.708200454711914,-0.03635108470916748
pythia-410m,draw_1,medium,3,14,3.6397106647491455,3.6438941955566406,0.004183530807495117
pythia-410m,draw_1,medium,3,15,3.7442378997802734,3.7591428756713867,0.014904975891113281
pythia-410m,draw_1,medium,4,0,1.460020661354065,1.4167931079864502,-0.043227553367614746
pythia-410m,draw_1,medium,4,1,3.445941925048828,3.42051100730896,-0.025430917739868164
pythia-410m,draw_1,medium,4,2,2.842226028442383,2.815857410430908,-0.02636861801147461
pythia-410m,draw_1,medium,4,3,3.035236597061157,2.965304374694824,-0.06993222236633256
pythia-410m,draw_1,medium,4,4,3.8101682662963863,3.8212952613830566,0.011126995086670366
pythia-410m,draw_1,medium,4,5,1.4944665431976318,1.4266842603683472,-0.06778228282928467
pythia-410m,draw_1,medium,4,6,3.865155696868897,3.8789806365966797,0.013824939727782759
pythia-410m,draw_1,medium,4,7,3.248452663421631,3.23876690864563,-0.009685754776000977
pythia-410m,draw_1,medium,4,8,3.855886697769165,3.8603827953338623,0.004496097564697266
pythia-410m,draw_1,medium,4,9,1.4669604301452637,1.4594680070877075,-0.007492423057556152
pythia-410m,draw_1,medium,4,10,3.517070770263672,3.557802200317383,0.04073143005371094
pythia-410m,draw_1,medium,4,11,3.948803663253784,3.9475791454315186,-0.001224517822265625
pythia-410m,draw_1,medium,4,12,4.052856922149658,4.0422492027282715,-0.010607719421386719
pythia-410m,draw_1,medium,4,13,3.901400804519653,3.9038243293762207,0.002423524856567827
pythia-410m,draw_1,medium,4,14,3.3830761909484863,3.388644218444824,0.005568027496337891
pythia-410m,draw_1,medium,4,15,2.842082500457764,2.8245019912719727,-0.01758050918579146
pythia-410m,draw_1,medium,5,0,2.9023590087890625,2.8834125995635986,-0.018946409225463867
pythia-410m,draw_1,medium,5,1,2.673125982284546,2.6802175045013428,0.007091522216796875
pythia-410m,draw_1,medium,5,2,0.4239566624164581,0.42115262150764465,-0.002804040908813421
pythia-410m,draw_1,medium,5,3,3.55765438079834,3.532557487487793,-0.025096893310546875
pythia-410m,draw_1,medium,5,4,2.2643256187438965,2.2852561473846436,0.02093052864074707
pythia-410m,draw_1,medium,5,5,1.7122200727462769,1.717092514038086,0.004872441291809082
pythia-410m,draw_1,medium,5,6,3.421061515808105,3.423708200454712,0.0026466846466068894
pythia-410m,draw_1,medium,5,7,3.772400140762329,3.7725377082824707,0.00013756752014160156
pythia-410m,draw_1,medium,5,8,1.992575526237488,1.984535813331604,-0.008039712905884011
pythia-410m,draw_1,medium,5,9,1.9020081758499143,1.8900474309921265,-0.011960744857787864
pythia-410m,draw_1,medium,5,10,3.9941794872283936,3.9973719120025635,0.003192424774169922
pythia-410m,draw_1,medium,5,11,2.9098901748657227,2.9974327087402344,0.08754253387451172
pythia-410m,draw_1,medium,5,12,1.927745342254639,1.9006260633468628,-0.0271192789077761
pythia-410m,draw_1,medium,5,13,2.6098861694335938,2.6112060546875,0.00131988525390625
pythia-410m,draw_1,medium,5,14,2.692993640899658,2.7017338275909424,0.00874018669128418
pythia-410m,draw_1,medium,5,15,2.5134923458099365,2.5166077613830566,0.003115415573120117
pythia-410m,draw_1,medium,6,0,0.2529045939445495,0.2084667980670929,-0.04443779587745661
pythia-410m,draw_1,medium,6,1,3.71074652671814,3.802719831466675,0.09197330474853471
pythia-410m,draw_1,medium,6,2,3.782379627227783,3.736781120300293,-0.045598506927490234
pythia-410m,draw_1,medium,6,3,1.5168004035949707,1.443456768989563,-0.07334363460540771
pythia-410m,draw_1,medium,6,4,1.852964997291565,1.9193685054779053,0.06640350818634033
pythia-410m,draw_1,medium,6,5,2.500067710876465,2.5291290283203125,0.029061317443847656
pythia-410m,draw_1,medium,6,6,3.735340118408203,3.7617909908294678,0.02645087242126465
pythia-410m,draw_1,medium,6,7,3.5640594959259038,3.615125894546509,0.051066398620605025
pythia-410m,draw_1,medium,6,8,1.0846585035324097,1.0780221223831177,-0.006636381149291992
pythia-410m,draw_1,medium,6,9,1.840697646141052,1.9014456272125244,0.06074798107147239
pythia-410m,draw_1,medium,6,10,3.273407220840454,3.233555316925049,-0.03985190391540527
pythia-410m,draw_1,medium,6,11,3.821037769317627,3.8332035541534424,0.01216578483581543
pythia-410m,draw_1,medium,6,12,3.623955011367798,3.6288037300109863,0.0048487186431884766
pythia-410m,draw_1,medium,6,13,2.4093000888824463,2.4223973751068115,0.013097286224365234
pythia-410m,draw_1,medium,6,14,2.385061025619507,2.417503595352173,0.032442569732666016
pythia-410m,draw_1,medium,6,15,2.602097511291504,2.6897196769714355,0.08762216567993164
pythia-410m,draw_1,medium,7,0,1.7697311639785769,1.784436583518982,0.014705419540405051
pythia-410m,draw_1,medium,7,1,0.7924038767814636,0.7565080523490906,-0.03589582443237305
pythia-410m,draw_1,medium,7,2,1.835420846939087,1.864884853363037,0.029464006423950195
pythia-410m,draw_1,medium,7,3,3.028407096862793,3.111098051071167,0.08269095420837402
pythia-410m,draw_1,medium,7,4,3.780974388122559,3.8019206523895264,0.02094626426696733
pythia-410m,draw_1,medium,7,5,1.786413073539734,1.7461222410202026,-0.04029083251953147
pythia-410m,draw_1,medium,7,6,3.7203309535980233,3.7659757137298584,0.04564476013183505
pythia-410m,draw_1,medium,7,7,1.3613991737365725,1.3663330078125,0.004933834075927512
pythia-410m,draw_1,medium,7,8,0.4842962622642517,0.47069278359413147,-0.01360347867012024
pythia-410m,draw_1,medium,7,9,2.994333267211914,3.0379130840301514,0.043579816818237305
