model,draw,band,layer,head,entropy_mean,entropy_std,entropy_median
pythia-70m,draw_2,medium,2,4,1.9135081768035889,0.63573157787323,1.9442601203918457
pythia-70m,draw_2,medium,2,5,3.906956434249878,0.1637381613254547,3.925882577896118
pythia-70m,draw_2,medium,2,6,1.8267719745635986,0.6007001399993896,1.8754947185516357
pythia-70m,draw_2,medium,2,7,2.579594612121582,0.19082562625408173,2.594621181488037
pythia-70m,draw_2,medium,3,0,1.9899802207946777,0.6788149476051331,2.0543553829193115
pythia-70m,draw_2,medium,3,1,1.0682533979415894,0.6853874325752258,1.0485203266143799
pythia-70m,draw_2,medium,3,2,3.732703447341919,0.24055546522140503,3.742014169692993
pythia-70m,draw_2,medium,3,3,2.5534861087799072,0.6128203272819519,2.584393262863159
pythia-70m,draw_2,medium,3,4,3.0408120155334473,0.37922403216362,3.1103150844573975
pythia-70m,draw_2,medium,3,5,0.739141583442688,0.7859132885932922,0.3592269718647003
pythia-70m,draw_2,medium,3,6,0.4237752854824066,0.6287121176719666,0.08110278844833374
pythia-70m,draw_2,medium,3,7,3.249884605407715,0.5509123802185059,3.3654351234436035
pythia-70m,draw_2,medium,4,0,2.1516761779785156,1.1825425624847412,2.3510921001434326
pythia-70m,draw_2,medium,4,1,0.5507411956787109,0.5867891311645508,0.33207017183303833
pythia-70m,draw_2,medium,4,2,0.9595751762390137,0.7618558406829834,0.7969490885734558
pythia-70m,draw_2,medium,4,3,0.053092025220394135,0.17385932803153992,0.000425135251134634
pythia-70m,draw_2,medium,4,4,1.0212599039077759,0.8881794214248657,0.9190614819526672
pythia-70m,draw_2,medium,4,5,1.1415315866470337,0.8859103918075562,1.1492464542388916
pythia-70m,draw_2,medium,4,6,0.8724053502082825,0.7818382382392883,0.7524006366729736
pythia-70m,draw_2,medium,4,7,0.9288302063941956,0.7908068895339966,0.8205199837684631
pythia-70m,draw_2,medium,5,0,0.8047987818717957,0.6254836916923523,0.8041352033615112
pythia-70m,draw_2,medium,5,1,0.7208817601203918,0.6787117123603821,0.5658183693885803
pythia-70m,draw_2,medium,5,2,0.3758525848388672,0.5377194881439209,0.06975888460874557
pythia-70m,draw_2,medium,5,3,0.16353559494018555,0.33593204617500305,0.0022557605989277363
pythia-70m,draw_2,medium,5,4,0.15035563707351685,0.35300585627555847,2.1443810283017228e-07
pythia-70m,draw_2,medium,5,5,0.46575501561164856,0.714352548122406,0.033274292945861816
pythia-70m,draw_2,medium,5,6,0.12536776065826416,0.28508439660072327,0.0004029101983178407
pythia-70m,draw_2,medium,5,7,0.6722970008850098,0.635000467300415,0.5310049057006836
pythia-70m,draw_2,high,0,0,3.874122142791748,0.292677640914917,3.949510335922241
pythia-70m,draw_2,high,0,1,2.60058856010437,0.31307560205459595,2.625764846801758
pythia-70m,draw_2,high,0,2,2.36499285697937,0.6169722676277161,2.3841750621795654
pythia-70m,draw_2,high,0,3,0.6387994885444641,0.18375222384929657,0.6087903380393982
pythia-70m,draw_2,high,0,4,2.180185079574585,0.5581651329994202,2.230997323989868
pythia-70m,draw_2,high,0,5,1.7898147106170654,0.6044663786888123,1.7104861736297607
pythia-70m,draw_2,high,0,6,2.070756196975708,0.33143001794815063,2.042569875717163
pythia-70m,draw_2,high,0,7,2.131147623062134,0.6846925020217896,2.1394643783569336
pythia-70m,draw_2,high,1,0,3.638354539871216,0.25890296697616577,3.6905620098114014
pythia-70m,draw_2,high,1,1,2.1448304653167725,0.3576437532901764,2.147489070892334
pythia-70m,draw_2,high,1,2,2.4768946170806885,0.5001522302627563,2.522465467453003
pythia-70m,draw_2,high,1,3,2.981407880783081,0.2649053633213043,2.9996960163116455
pythia-70m,draw_2,high,1,4,3.3208811283111572,0.29987114667892456,3.3436357975006104
pythia-70m,draw_2,high,1,5,3.2438933849334717,0.34242579340934753,3.2705531120300293
pythia-70m,draw_2,high,1,6,3.476919412612915,0.4341728389263153,3.559488296508789
pythia-70m,draw_2,high,1,7,1.814550757408142,0.5079770088195801,1.7942947149276733
pythia-70m,draw_2,high,2,0,3.280068874359131,0.37197986245155334,3.3537814617156982
pythia-70m,draw_2,high,2,1,0.7044112086296082,0.26665303111076355,0.6736341714859009
pythia-70m,draw_2,high,2,2,3.7251648902893066,0.16934113204479218,3.749953269958496
pythia-70m,draw_2,high,2,3,3.2601735591888428,0.44152963161468506,3.35062575340271
pythia-70m,draw_2,high,2,4,2.0322391986846924,0.6253271698951721,2.0836687088012695
pythia-70m,draw_2,high,2,5,3.8529906272888184,0.2113143652677536,3.895516872406006
pythia-70m,draw_2,high,2,6,1.6273152828216553,0.5124998092651367,1.6166987419128418
pythia-70m,draw_2,high,2,7,2.666835308074951,0.17793983221054077,2.6640408039093018
pythia-70m,draw_2,high,3,0,1.9899965524673462,0.6477452516555786,2.0770187377929688
pythia-70m,draw_2,high,3,1,0.9417669177055359,0.5960158705711365,0.9154239296913147
pythia-70m,draw_2,high,3,2,3.7847373485565186,0.24098920822143555,3.825563907623291
pythia-70m,draw_2,high,3,3,2.5824360847473145,0.5096116065979004,2.564351797103882
pythia-70m,draw_2,high,3,4,3.0964088439941406,0.3906775414943695,3.0977251529693604
pythia-70m,draw_2,high,3,5,0.6220366954803467,0.604407012462616,0.4796748459339142
pythia-70m,draw_2,high,3,6,0.3305261433124542,0.531814694404602,0.06111926957964897
pythia-70m,draw_2,high,3,7,3.37626051902771,0.4774332046508789,3.477003812789917
pythia-70m,draw_2,high,4,0,2.118643283843994,1.045807957649231,2.2444143295288086
pythia-70m,draw_2,high,4,1,0.4222484230995178,0.4634269177913666,0.2361224889755249
pythia-70m,draw_2,high,4,2,1.0647923946380615,0.7421239018440247,1.0304653644561768
pythia-70m,draw_2,high,4,3,0.1006651446223259,0.2693471610546112,0.0009506011847406626
pythia-70m,draw_2,high,4,4,0.7144144773483276,0.6964303851127625,0.5037229657173157
pythia-70m,draw_2,high,4,5,1.2037307024002075,0.9099552631378174,1.1178001165390015
pythia-70m,draw_2,high,4,6,0.762306272983551,0.7090619802474976,0.5562651753425598
pythia-70m,draw_2,high,4,7,0.8727998733520508,0.7257772088050842,0.7659177780151367
pythia-70m,draw_2,high,5,0,0.6672192215919495,0.5726773142814636,0.5400805473327637
pythia-70m,draw_2,high,5,1,0.675336480140686,0.5738187432289124,0.5586227178573608
pythia-70m,draw_2,high,5,2,0.2670736014842987,0.4502648115158081,0.020788803696632385
pythia-70m,draw_2,high,5,3,0.23672278225421906,0.37059319019317627,0.009199452586472034
pythia-70m,draw_2,high,5,4,0.07475146651268005,0.24439440667629242,1.9425986010901397e-06
pythia-70m,draw_2,high,5,5,0.38268786668777466,0.6142335534095764,0.015211683697998524
pythia-70m,draw_2,high,5,6,0.10576168447732925,0.2516586482524872,5.317018076311797e-05
pythia-70m,draw_2,high,5,7,0.6134098172187805,0.5561990141868591,0.4778606593608856
pythia-70m,draw_2,very_high,0,0,3.900966167449951,0.22550515830516815,3.949643135070801
pythia-70m,draw_2,very_high,0,1,2.462742567062378,0.3390422761440277,2.476469039916992
pythia-70m,draw_2,very_high,0,2,2.0763556957244873,0.666102945804596,2.110198497772217
pythia-70m,draw_2,very_high,0,3,0.8246340751647949,0.20165756344795227,0.7953855395317078
pythia-70m,draw_2,very_high,0,4,2.1724822521209717,0.542755126953125,2.2056286334991455
pythia-70m,draw_2,very_high,0,5,2.013319730758667,0.560535728931427,1.9763747453689575
pythia-70m,draw_2,very_high,0,6,2.041646957397461,0.33935099840164185,2.0350821018218994
pythia-70m,draw_2,very_high,0,7,2.094658851623535,0.6385606527328491,2.149817943572998
pythia-70m,draw_2,very_high,1,0,3.562131643295288,0.31182733178138733,3.625275135040283
pythia-70m,draw_2,very_high,1,1,2.220802068710327,0.33991724252700806,2.2519843578338623
pythia-70m,draw_2,very_high,1,2,2.288501024246216,0.5976547598838806,2.343292713165283
pythia-70m,draw_2,very_high,1,3,3.018206834793091,0.2527722418308258,3.0383553504943848
pythia-70m,draw_2,very_high,1,4,3.497380256652832,0.258903443813324,3.5254948139190674
pythia-70m,draw_2,very_high,1,5,3.147608518600464,0.3833026885986328,3.192044734954834
pythia-70m,draw_2,very_high,1,6,3.465492010116577,0.350195974111557,3.535867929458618
pythia-70m,draw_2,very_high,1,7,1.9430525302886963,0.5215187072753906,1.9450671672821045
pythia-70m,draw_2,very_high,2,0,3.3885204792022705,0.33605435490608215,3.463998317718506
pythia-70m,draw_2,very_high,2,1,0.7492130398750305,0.22861629724502563,0.7341966032981873
pythia-70m,draw_2,very_high,2,2,3.7684786319732666,0.18238100409507751,3.7974231243133545
pythia-70m,draw_2,very_high,2,3,3.2732043266296387,0.4699530601501465,3.358889102935791
pythia-70m,draw_2,very_high,2,4,2.0528500080108643,0.6257864236831665,2.114997386932373
pythia-70m,draw_2,very_high,2,5,3.844740152359009,0.2139357477426529,3.879768133163452
pythia-70m,draw_2,very_high,2,6,1.4897043704986572,0.49855124950408936,1.4632188081741333
pythia-70m,draw_2,very_high,2,7,2.708275318145752,0.1911485642194748,2.6940789222717285
pythia-70m,draw_2,very_high,3,0,1.7584939002990723,0.7753522396087646,1.8122968673706055
pythia-70m,draw_2,very_high,3,1,0.7727509140968323,0.5591904520988464,0.7340567708015442
pythia-70m,draw_2,very_high,3,2,3.870126724243164,0.2159716635942459,3.9081530570983887
pythia-70m,draw_2,very_high,3,3,2.666517496109009,0.47464561462402344,2.7183492183685303
pythia-70m,draw_2,very_high,3,4,3.0401556491851807,0.41972485184669495,3.103720188140869
pythia-70m,draw_2,very_high,3,5,0.4689715504646301,0.4628250002861023,0.317099004983902
pythia-70m,draw_2,very_high,3,6,0.23591908812522888,0.373493492603302,0.044073913246393204
pythia-70m,draw_2,very_high,3,7,3.4898765087127686,0.47142788767814636,3.5919241905212402
pythia-70m,draw_2,very_high,4,0,2.280381202697754,1.0312137603759766,2.403505325317383
pythia-70m,draw_2,very_high,4,1,0.4015271067619324,0.45043155550956726,0.2087375968694687
pythia-70m,draw_2,very_high,4,2,0.9796071648597717,0.765514612197876,0.8527722358703613
pythia-70m,draw_2,very_high,4,3,0.18384554982185364,0.3677672743797302,0.005205463618040085
pythia-70m,draw_2,very_high,4,4,0.5206953883171082,0.6161577105522156,0.25048187375068665
pythia-70m,draw_2,very_high,4,5,1.2110086679458618,0.9096236824989319,1.2205573320388794
pythia-70m,draw_2,very_high,4,6,0.5764966011047363,0.6479974389076233,0.3263063430786133
pythia-70m,draw_2,very_high,4,7,0.8244824409484863,0.7876826524734497,0.4998336732387543
pythia-70m,draw_2,very_high,5,0,0.6279021501541138,0.53292316198349,0.5945176482200623
pythia-70m,draw_2,very_high,5,1,0.6247225999832153,0.6208968162536621,0.4760458171367645
pythia-70m,draw_2,very_high,5,2,0.24475108087062836,0.4345089793205261,0.0077332002110779285
pythia-70m,draw_2,very_high,5,3,0.21251508593559265,0.3558313846588135,0.015704749152064323
pythia-70m,draw_2,very_high,5,4,0.07178658246994019,0.2290755808353424,8.320458277921716e-07
pythia-70m,draw_2,very_high,5,5,0.3650478720664978,0.588909387588501,0.024628018960356712
pythia-70m,draw_2,very_high,5,6,0.12116958945989609,0.3144005537033081,6.692964961985126e-05
pythia-70m,draw_2,very_high,5,7,0.5851944088935852,0.5502228140830994,0.43963584303855896
pythia-70m,draw_2,control,0,0,3.8454391956329346,0.32965388894081116,3.9456934928894043
pythia-70m,draw_2,control,0,1,2.5069007873535156,0.3363821804523468,2.5345447063446045
pythia-70m,draw_2,control,0,2,2.157247543334961,0.6350079774856567,2.1055541038513184
pythia-70m,draw_2,control,0,3,0.7885659337043762,0.24566146731376648,0.7543039321899414
pythia-70m,draw_2,control,0,4,2.204219341278076,0.5915216207504272,2.242431640625
pythia-70m,draw_2,control,0,5,1.927741289138794,0.633086621761322,1.9531981945037842
pythia-70m,draw_2,control,0,6,2.0777194499969482,0.3893676996231079,2.0862627029418945
pythia-70m,draw_2,control,0,7,2.060347557067871,0.642090916633606,2.1133933067321777
pythia-70m,draw_2,control,1,0,3.5151567459106445,0.32011452317237854,3.566589832305908
pythia-70m,draw_2,control,1,1,2.149615526199341,0.39964181184768677,2.181652069091797
pythia-70m,draw_2,control,1,2,2.301532030105591,0.5365511775016785,2.334758758544922
pythia-70m,draw_2,control,1,3,3.0356125831604004,0.23204056918621063,3.0399792194366455
pythia-70m,draw_2,control,1,4,3.410123109817505,0.26462918519973755,3.453209638595581
pythia-70m,draw_2,control,1,5,3.1662392616271973,0.4091714918613434,3.236924648284912
pythia-70m,draw_2,control,1,6,3.3406152725219727,0.44593656063079834,3.419842481613159
pythia-70m,draw_2,control,1,7,1.7933409214019775,0.5450883507728577,1.7555179595947266
pythia-70m,draw_2,control,2,0,3.361419200897217,0.35792726278305054,3.3980584144592285
pythia-70m,draw_2,control,2,1,0.7318450212478638,0.24940814077854156,0.698148250579834
pythia-70m,draw_2,control,2,2,3.759903907775879,0.20321258902549744,3.796386241912842
pythia-70m,draw_2,control,2,3,3.260437250137329,0.47935956716537476,3.329162836074829
pythia-70m,draw_2,control,2,4,2.0530314445495605,0.6716500520706177,2.1387152671813965
pythia-70m,draw_2,control,2,5,3.833550453186035,0.20275813341140747,3.8733441829681396
pythia-70m,draw_2,control,2,6,1.483339548110962,0.502266526222229,1.490883231163025
pythia-70m,draw_2,control,2,7,2.719520330429077,0.1883767992258072,2.7293307781219482
pythia-70m,draw_2,control,3,0,1.754306674003601,0.704968273639679,1.8415113687515259
pythia-70m,draw_2,control,3,1,0.7978782057762146,0.5812480449676514,0.7267935276031494
pythia-70m,draw_2,control,3,2,3.859116792678833,0.22245396673679352,3.9005188941955566
pythia-70m,draw_2,control,3,3,2.6175363063812256,0.49711498618125916,2.6079933643341064
pythia-70m,draw_2,control,3,4,3.106208324432373,0.42043736577033997,3.1610889434814453
pythia-70m,draw_2,control,3,5,0.4663834869861603,0.5079364776611328,0.254474014043808
pythia-70m,draw_2,control,3,6,0.25302234292030334,0.4454071521759033,0.03791941702365875
pythia-70m,draw_2,control,3,7,3.499122381210327,0.4317629635334015,3.5906920433044434
pythia-70m,draw_2,control,4,0,2.163433074951172,0.9923146367073059,2.32536244392395
pythia-70m,draw_2,control,4,1,0.43050748109817505,0.5017354488372803,0.21193230152130127
pythia-70m,draw_2,control,4,2,1.0343900918960571,0.7628330588340759,0.9301613569259644
pythia-70m,draw_2,control,4,3,0.1688830852508545,0.3700326383113861,0.004532859660685062
pythia-70m,draw_2,control,4,4,0.5313540101051331,0.6388311386108398,0.22091488540172577
pythia-70m,draw_2,control,4,5,1.0623886585235596,0.8829129338264465,0.9672678709030151
pythia-70m,draw_2,control,4,6,0.5902708768844604,0.655379056930542,0.32256096601486206
pythia-70m,draw_2,control,4,7,0.835631251335144,0.7515773773193359,0.710357129573822
pythia-70m,draw_2,control,5,0,0.5355129837989807,0.5207405686378479,0.37075820565223694
pythia-70m,draw_2,control,5,1,0.588284432888031,0.6109153628349304,0.42764797806739807
pythia-70m,draw_2,control,5,2,0.2573377192020416,0.45544397830963135,0.00941680558025837
pythia-70m,draw_2,control,5,3,0.21050630509853363,0.38120391964912415,0.011030147783458233
pythia-70m,draw_2,control,5,4,0.10368150472640991,0.2790074050426483,6.158787186905101e-07
pythia-70m,draw_2,control,5,5,0.3421691954135895,0.6040434241294861,0.012435391545295715
pythia-70m,draw_2,control,5,6,0.11196072399616241,0.27955612540245056,1.3378758922044653e-05
pythia-70m,draw_2,control,5,7,0.5696454048156738,0.5138556957244873,0.4719645380973816
pythia-70m,draw_3,low,0,0,3.9246020317077637,0.2664434015750885,3.995727062225342
pythia-70m,draw_3,low,0,1,2.7538318634033203,0.399758905172348,2.7527172565460205
pythia-70m,draw_3,low,0,2,2.6714658737182617,0.6630920171737671,2.7595956325531006
pythia-70m,draw_3,low,0,3,0.45567870140075684,0.1795150339603424,0.42949575185775757
pythia-70m,draw_3,low,0,4,2.025233268737793,0.5934998393058777,2.036529541015625
pythia-70m,draw_3,low,0,5,1.7703076601028442,0.6588082909584045,1.7238030433654785
pythia-70m,draw_3,low,0,6,2.156871795654297,0.3624148666858673,2.162630558013916
pythia-70m,draw_3,low,0,7,2.3632800579071045,0.6929324865341187,2.4865951538085938
pythia-70m,draw_3,low,1,0,3.7253284454345703,0.28437063097953796,3.8001184463500977
pythia-70m,draw_3,low,1,1,2.110722541809082,0.28957223892211914,2.134709119796753
pythia-70m,draw_3,low,1,2,2.6488871574401855,0.5023247599601746,2.68687105178833
pythia-70m,draw_3,low,1,3,2.9274442195892334,0.23545077443122864,2.9502146244049072
pythia-70m,draw_3,low,1,4,3.2010557651519775,0.3141377568244934,3.219120979309082
pythia-70m,draw_3,low,1,5,3.280750274658203,0.28369665145874023,3.311891555786133
pythia-70m,draw_3,low,1,6,3.345029830932617,0.4481140077114105,3.416750907897949
pythia-70m,draw_3,low,1,7,1.7754714488983154,0.49050360918045044,1.779031753540039
pythia-70m,draw_3,low,2,0,3.189344644546509,0.3899387717247009,3.243013620376587
pythia-70m,draw_3,low,2,1,0.7343425750732422,0.3036331236362457,0.7036733031272888
pythia-70m,draw_3,low,2,2,3.675576686859131,0.19271565973758698,3.701188802719116
pythia-70m,draw_3,low,2,3,3.2821204662323,0.4397478401660919,3.3664610385894775
pythia-70m,draw_3,low,2,4,1.9481101036071777,0.5888068675994873,1.9448837041854858
pythia-70m,draw_3,low,2,5,3.924457311630249,0.20638848841190338,3.9715371131896973
pythia-70m,draw_3,low,2,6,2.0187876224517822,0.5857433676719666,2.0318655967712402
pythia-70m,draw_3,low,2,7,2.5567033290863037,0.17631813883781433,2.571751356124878
pythia-70m,draw_3,low,3,0,2.1850032806396484,0.6847016215324402,2.284111261367798
pythia-70m,draw_3,low,3,1,1.269435167312622,0.6797106266021729,1.2649794816970825
pythia-70m,draw_3,low,3,2,3.6806437969207764,0.2542168200016022,3.7031338214874268
pythia-70m,draw_3,low,3,3,2.7801876068115234,0.6542178392410278,2.836498737335205
pythia-70m,draw_3,low,3,4,3.0737240314483643,0.343257874250412,3.1103951930999756
pythia-70m,draw_3,low,3,5,0.9550656676292419,0.8802139759063721,0.7899693250656128
pythia-70m,draw_3,low,3,6,0.6339752674102783,0.7861223816871643,0.11805547028779984
pythia-70m,draw_3,low,3,7,3.1894428730010986,0.5641458034515381,3.294180154800415
pythia-70m,draw_3,low,4,0,2.4976279735565186,1.1748179197311401,2.6551806926727295
pythia-70m,draw_3,low,4,1,0.6543721556663513,0.6729766726493835,0.37880077958106995
pythia-70m,draw_3,low,4,2,0.887213945388794,0.7464597225189209,0.6346558332443237
pythia-70m,draw_3,low,4,3,0.026887113228440285,0.09594796597957611,0.0005054943612776697
pythia-70m,draw_3,low,4,4,1.2542914152145386,0.9862837791442871,1.2246513366699219
pythia-70m,draw_3,low,4,5,1.4525028467178345,0.9995426535606384,1.424938440322876
pythia-70m,draw_3,low,4,6,0.9037950038909912,0.7751754522323608,0.8968790769577026
pythia-70m,draw_3,low,4,7,1.3028349876403809,0.9012653827667236,1.1875083446502686
pythia-70m,draw_3,low,5,0,0.6920312643051147,0.6070528030395508,0.583856999874115
pythia-70m,draw_3,low,5,1,0.8216387033462524,0.6725106239318848,0.7927182912826538
pythia-70m,draw_3,low,5,2,0.36129990220069885,0.5166383385658264,0.03689201921224594
pythia-70m,draw_3,low,5,3,0.19812394678592682,0.36439502239227295,0.0010867583332583308
pythia-70m,draw_3,low,5,4,0.13131925463676453,0.32092440128326416,6.926635478521348e-07
pythia-70m,draw_3,low,5,5,0.543032705783844,0.7832103371620178,0.05082603543996811
