layer,head,role,bos_fraction,self_fraction,prev_fraction,source_fraction,target_fraction,repeat_fraction,induction_score,distractor_fraction,entropy,model
7,5,previous_token,0.157155379652977,0.1477936953306198,0.29991602897644043,0.0021769197192043066,0.0005454575875774026,0.8061368465423584,0.0003364223230164498,0.03398565948009491,2.6782889366149902,pythia-1.4b
7,6,diffuse,0.26668766140937805,0.012083245441317558,0.01302498672157526,0.1407371461391449,0.07618267089128494,0.07502876967191696,0.037284255027770996,0.44136399030685425,3.947669744491577,pythia-1.4b
7,7,bos_sink,0.5978655219078064,0.034319013357162476,0.03218204155564308,0.029499312862753868,0.05069655552506447,0.14982816576957703,0.012584101408720016,0.17211084067821503,2.617896556854248,pythia-1.4b
7,8,diffuse,0.2465532273054123,0.28323113918304443,0.17447297275066376,0.020206278190016747,0.014349411241710186,0.6305251717567444,0.008145024068653584,0.08836568146944046,2.9389517307281494,pythia-1.4b
7,9,diffuse,0.28627917170524597,0.08588961511850357,0.09462874382734299,0.06851880252361298,0.015799805521965027,0.3353961706161499,0.012895222753286362,0.29400622844696045,3.7987449169158936,pythia-1.4b
7,10,diffuse,0.1549520343542099,0.058146532624959946,0.03584916517138481,0.02742765285074711,0.5048190355300903,0.17038051784038544,0.012997466139495373,0.14242124557495117,2.7870213985443115,pythia-1.4b
7,11,bos_sink,0.69303959608078,0.021702289581298828,0.02663096971809864,0.054543133825063705,0.018390892073512077,0.11516670137643814,0.03709326684474945,0.11885987222194672,2.156339168548584,pythia-1.4b
7,12,bos_sink,0.7331036329269409,0.011827792972326279,0.012502534314990044,0.06753669679164886,0.024951327592134476,0.06663592159748077,0.019090095534920692,0.10777212679386139,1.996302604675293,pythia-1.4b
7,13,bos_sink,0.397553026676178,0.002886338857933879,0.016995280981063843,0.09402491897344589,0.020157378166913986,0.11041570454835892,0.004672063980251551,0.37784841656684875,3.5261435508728027,pythia-1.4b
7,14,bos_sink,0.8311164379119873,0.021975304931402206,0.047491710633039474,0.0013081278884783387,0.0005685758078470826,0.12490856647491455,0.00018669303972274065,0.04209854453802109,1.196241855621338,pythia-1.4b
7,15,induction,0.06810424476861954,0.022905737161636353,0.00039765331894159317,0.8632025718688965,0.008947420865297318,0.025048259645700455,0.8524238467216492,0.03469730168581009,1.0404021739959717,pythia-1.4b
8,0,diffuse,0.10678543150424957,0.25498104095458984,0.09922134876251221,0.07646604627370834,0.033647648990154266,0.5019924640655518,0.0458047017455101,0.2811084985733032,3.806731700897217,pythia-1.4b
8,1,bos_sink,0.4291546046733856,0.08994273096323013,0.0762963742017746,0.04511184245347977,0.014387093484401703,0.3242724537849426,0.013892189599573612,0.18707379698753357,3.2349188327789307,pythia-1.4b
8,2,bos_sink,0.43333637714385986,0.01989584229886532,0.05096844211220741,0.010926637798547745,0.004599408712238073,0.2366456240415573,0.0022585263941437006,0.31449180841445923,3.08305287361145,pythia-1.4b
8,3,diffuse,0.10172344744205475,0.04297156259417534,0.09473592787981033,0.03479239344596863,0.019449545070528984,0.570103645324707,0.012373403646051884,0.2739311754703522,3.828690767288208,pythia-1.4b
8,4,previous_token,0.12745270133018494,0.04921349138021469,0.7970936894416809,0.0005352972075343132,1.0255591860186541e-06,0.8695619106292725,6.121815943060938e-08,0.002448982559144497,1.010077953338623,pythia-1.4b
8,5,diffuse,0.14825734496116638,0.37152978777885437,0.12226229161024094,0.054051242768764496,0.020238760858774185,0.6132993102073669,0.027556249871850014,0.16415366530418396,3.2737069129943848,pythia-1.4b
8,6,diffuse,0.011781430803239346,0.006324704736471176,0.0038133671041578054,0.07001674175262451,0.1976601779460907,0.018542617559432983,0.033766213804483414,0.7019988894462585,2.933478593826294,pythia-1.4b
8,7,bos_sink,0.4851973056793213,0.1184004619717598,0.04181050881743431,0.1008111760020256,0.03589645028114319,0.22106467187404633,0.07020731270313263,0.1570301204919815,2.996105194091797,pythia-1.4b
8,8,bos_sink,0.6214483976364136,0.02522537298500538,0.019226260483264923,0.047360822558403015,0.04364204406738281,0.1063421219587326,0.0183470007032156,0.18120631575584412,2.5579495429992676,pythia-1.4b
8,9,diffuse,0.14223787188529968,0.010399091988801956,0.014640755951404572,0.06970112770795822,0.03140562027692795,0.20633633434772491,0.020568327978253365,0.5503190755844116,4.018068313598633,pythia-1.4b
8,10,bos_sink,0.5706678032875061,0.008144224062561989,0.01883588917553425,0.017986563965678215,0.011262978427112103,0.09879175573587418,0.00497946934774518,0.30129122734069824,2.7251384258270264,pythia-1.4b
8,11,bos_sink,0.3413289785385132,0.043348100036382675,0.1658996045589447,0.002091844566166401,0.0009867831831797957,0.5524482131004333,0.0003554121358320117,0.103144071996212,2.8301234245300293,pythia-1.4b
8,12,diffuse,0.17208044230937958,0.021606069058179855,0.0750243067741394,0.0143385399132967,0.0036702759098261595,0.6909847259521484,0.002764787757769227,0.11892548203468323,3.0426788330078125,pythia-1.4b
8,13,bos_sink,0.5870436429977417,0.02679743431508541,0.034239206463098526,0.021071212366223335,0.009646981954574585,0.16761557757854462,0.0047214217483997345,0.21462243795394897,2.657274007797241,pythia-1.4b
8,14,bos_sink,0.5112102031707764,0.058492518961429596,0.10763199627399445,0.004821503069251776,0.0020747242961078882,0.38658374547958374,0.0007088133716024458,0.09530962258577347,2.563856840133667,pythia-1.4b
8,15,bos_sink,0.7004088759422302,0.04106539487838745,0.10877438634634018,0.0017283075721934438,0.00012207531835883856,0.22150984406471252,3.5773759009316564e-05,0.07623067498207092,1.7469497919082642,pythia-1.4b
9,0,bos_sink,0.6939134001731873,0.07891474664211273,0.06006243824958801,0.027552388608455658,0.008710573427379131,0.20173203945159912,0.005918871145695448,0.06809177249670029,1.9848361015319824,pythia-1.4b
9,1,induction,0.3917553424835205,0.13083034753799438,0.003346153534948826,0.4540001451969147,0.008583679795265198,0.13669134676456451,0.439378947019577,0.008969549089670181,1.7492635250091553,pythia-1.4b
9,2,bos_sink,0.3953064978122711,0.03842724487185478,0.054076019674539566,0.10202091932296753,0.03288811072707176,0.1821834295988083,0.018144328147172928,0.2876010835170746,3.5805094242095947,pythia-1.4b
9,3,diffuse,0.27832186222076416,0.04384429007768631,0.09267958253622055,0.06600409746170044,0.025217682123184204,0.4148825705051422,0.022560862824320793,0.21557366847991943,3.6837942600250244,pythia-1.4b
9,4,bos_sink,0.7320746779441833,0.01810382306575775,0.027509700506925583,0.026753198355436325,0.0074282423593103886,0.11613461375236511,0.005536552052944899,0.11760915070772171,1.9603350162506104,pythia-1.4b
9,5,bos_sink,0.5164399147033691,0.15376082062721252,0.042182035744190216,0.02776656299829483,0.013399261981248856,0.2529614567756653,0.01360632386058569,0.18943262100219727,2.7749712467193604,pythia-1.4b
9,6,bos_sink,0.6864210367202759,0.005580784287303686,0.009011310525238514,0.12485086172819138,0.012798464857041836,0.05390242114663124,0.012814806774258614,0.12202741205692291,2.2054314613342285,pythia-1.4b
9,7,bos_sink,0.5881564617156982,0.07396997511386871,0.10396389663219452,0.009081240743398666,0.0017027102876454592,0.2777562737464905,0.001011660322546959,0.1233028694987297,2.360513210296631,pythia-1.4b
9,8,bos_sink,0.5650239586830139,0.03364762291312218,0.025230111554265022,0.034143924713134766,0.045760441571474075,0.11391733586788177,0.018206791952252388,0.24115410447120667,2.803105592727661,pythia-1.4b
9,9,bos_sink,0.35858380794525146,0.007894168607890606,0.011007568798959255,0.08165844529867172,0.045824598520994186,0.06086490675806999,0.017030207440257072,0.4530681371688843,3.6105728149414062,pythia-1.4b
9,10,bos_sink,0.5440367460250854,0.013067496009171009,0.003972225356847048,0.040101274847984314,0.0773019790649414,0.0270412415266037,0.023406436666846275,0.3115188777446747,2.5961031913757324,pythia-1.4b
9,11,bos_sink,0.5780245065689087,0.011790874414145947,0.015115554444491863,0.08165672421455383,0.033440735191106796,0.06368044763803482,0.01764833554625511,0.24319739639759064,2.805919885635376,pythia-1.4b
9,12,diffuse,0.2876790463924408,0.2602776885032654,0.13249394297599792,0.041052915155887604,0.07576838880777359,0.5038122534751892,0.016311099752783775,0.09168747812509537,3.0452187061309814,pythia-1.4b
9,13,bos_sink,0.3681041896343231,0.01873662881553173,0.01913696900010109,0.053723081946372986,0.02709284797310829,0.11582677066326141,0.018602481111884117,0.43525320291519165,3.6016690731048584,pythia-1.4b
9,14,bos_sink,0.644041895866394,0.09422818571329117,0.05368658900260925,0.055955417454242706,0.008584460243582726,0.21978050470352173,0.019421996548771858,0.07163746654987335,2.2587406635284424,pythia-1.4b
9,15,bos_sink,0.7192287445068359,0.013280287384986877,0.009720626287162304,0.0572042390704155,0.03147226572036743,0.05158087983727455,0.03187708556652069,0.14051416516304016,2.04044246673584,pythia-1.4b
10,0,diffuse,0.005810305010527372,0.00036172906402498484,2.8809841751353815e-05,0.020909620448946953,0.9561172723770142,0.0008194025722332299,0.013936054892838001,0.016343511641025543,0.40456491708755493,pythia-1.4b
10,1,bos_sink,0.6760482788085938,0.012072047218680382,0.021166730672121048,0.005697096697986126,0.0022200546227395535,0.1128293052315712,0.001155078993178904,0.20320528745651245,2.0841991901397705,pythia-1.4b
10,2,bos_sink,0.5076703429222107,0.07047630101442337,0.16868454217910767,0.00034965650411322713,0.00013597597717307508,0.39466285705566406,3.198473496013321e-05,0.09718082845211029,2.3855185508728027,pythia-1.4b
10,3,bos_sink,0.6239524483680725,0.06168888881802559,0.03888865187764168,0.03514236956834793,0.007603111211210489,0.2062012106180191,0.005448190961033106,0.1271003931760788,2.4489922523498535,pythia-1.4b
10,4,diffuse,0.25650858879089355,0.009935651905834675,0.0021825958974659443,0.12778696417808533,0.3920965790748596,0.015117857605218887,0.07364514470100403,0.20849013328552246,2.565241813659668,pythia-1.4b
10,5,diffuse,0.26807090640068054,0.09534667432308197,0.0416879802942276,0.10453592240810394,0.08500241488218307,0.21785250306129456,0.051080286502838135,0.32453858852386475,3.8765764236450195,pythia-1.4b
10,6,bos_sink,0.5623142123222351,0.015300992876291275,0.014382811263203621,0.021179400384426117,0.011966966092586517,0.08212749660015106,0.006354534067213535,0.3224118947982788,2.7596967220306396,pythia-1.4b
10,7,bos_sink,0.45847249031066895,0.16506455838680267,0.10756078362464905,0.018810272216796875,0.02212018147110939,0.4055134057998657,0.005197678226977587,0.0950837954878807,2.788022994995117,pythia-1.4b
10,8,bos_sink,0.3833896517753601,0.00466650677844882,0.002835822757333517,0.08773758262395859,0.3295977711677551,0.01809314265847206,0.04238463193178177,0.18118171393871307,2.68202805519104,pythia-1.4b
10,9,diffuse,0.047905486077070236,0.0039022332057356834,0.0009205293608829379,0.05349278077483177,0.8427087068557739,0.0072444709949195385,0.03180978074669838,0.04864799976348877,1.128920316696167,pythia-1.4b
10,10,bos_sink,0.4838925302028656,0.026164405047893524,0.026508592069149017,0.12549972534179688,0.04501023143529892,0.13585427403450012,0.04266851022839546,0.2097431719303131,3.2301249504089355,pythia-1.4b
10,11,bos_sink,0.48204123973846436,0.014542756602168083,0.009272090159356594,0.08225952088832855,0.14392957091331482,0.04507269710302353,0.030015219002962112,0.24669727683067322,2.960320472717285,pythia-1.4b
10,12,bos_sink,0.8016878962516785,0.00793632585555315,0.011183720082044601,0.03793872892856598,0.0051354714669287205,0.06757306307554245,0.004107323009520769,0.08766452223062515,1.5452125072479248,pythia-1.4b
10,13,bos_sink,0.701859176158905,0.013792477548122406,0.016603611409664154,0.06313427537679672,0.019549714401364326,0.06990028917789459,0.020408907905220985,0.1455564945936203,2.1765072345733643,pythia-1.4b
10,14,diffuse,0.19398532807826996,0.09170860797166824,0.16313551366329193,0.010942889377474785,0.0019548062700778246,0.6861894130706787,0.0012407797621563077,0.10692781209945679,3.17136549949646,pythia-1.4b
10,15,diffuse,0.11726415902376175,0.09178439527750015,0.0790565013885498,0.05213245004415512,0.019133927300572395,0.35614582896232605,0.01848948933184147,0.45532360672950745,4.126161575317383,pythia-1.4b
11,0,bos_sink,0.5553275942802429,0.01834813691675663,0.012059910222887993,0.07123597711324692,0.029879679903388023,0.07059255987405777,0.01896091364324093,0.27296435832977295,2.90388560295105,pythia-1.4b
11,1,bos_sink,0.8463135957717896,0.005537765566259623,0.006579521577805281,0.03142855688929558,0.018086055293679237,0.03183678910136223,0.0053077563643455505,0.07233463227748871,1.2830820083618164,pythia-1.4b
11,2,diffuse,0.09032606333494186,0.7058335542678833,0.050071366131305695,0.05473059415817261,0.024414043873548508,0.7995416522026062,0.034146469086408615,0.0309874527156353,1.8329758644104004,pythia-1.4b
11,3,bos_sink,0.5766470432281494,0.0650959312915802,0.041677650064229965,0.06409649550914764,0.038075756281614304,0.17814287543296814,0.018025171011686325,0.14303754270076752,2.739020347595215,pythia-1.4b
11,4,diffuse,0.20812949538230896,0.05468098446726799,0.1692776083946228,0.013532975688576698,0.005961344577372074,0.618651807308197,0.003461912041530013,0.15372467041015625,3.3066587448120117,pythia-1.4b
11,5,bos_sink,0.509282112121582,0.013780610635876656,0.008669574744999409,0.07886740565299988,0.06174784526228905,0.05967777222394943,0.023892637342214584,0.2904250919818878,3.0454227924346924,pythia-1.4b
11,6,bos_sink,0.34264013171195984,0.010204952210187912,0.004688319284468889,0.07432002574205399,0.10935606807470322,0.032616861164569855,0.02202894352376461,0.44106656312942505,3.2693769931793213,pythia-1.4b
11,7,bos_sink,0.7179892659187317,0.015035515651106834,0.024943461641669273,0.009785983711481094,0.003976696636527777,0.14599905908107758,0.0019332143710926175,0.122249074280262,1.906522274017334,pythia-1.4b
11,8,bos_sink,0.3853105306625366,0.008637658320367336,0.0033720533829182386,0.14648333191871643,0.21271848678588867,0.01847120374441147,0.06699804216623306,0.23701664805412292,2.978689670562744,pythia-1.4b
11,9,previous_token,0.2906726002693176,0.17250265181064606,0.348959356546402,0.0021149369422346354,0.00014601902512367815,0.616798460483551,2.594115176179912e-05,0.0902678370475769,2.457909107208252,pythia-1.4b
11,10,bos_sink,0.7943596839904785,0.0040932297706604,0.0027394320350140333,0.04956059530377388,0.03045550175011158,0.028308501467108727,0.01049006450921297,0.097315713763237,1.5902034044265747,pythia-1.4b
11,11,bos_sink,0.31904006004333496,0.15220749378204346,0.05538826063275337,0.08300812542438507,0.163108229637146,0.26340019702911377,0.04480767622590065,0.1714431196451187,3.3164966106414795,pythia-1.4b
11,12,bos_sink,0.6108951568603516,0.016661129891872406,0.0065126619301736355,0.07876579463481903,0.09446854144334793,0.04347144067287445,0.027641387656331062,0.17239882051944733,2.5043163299560547,pythia-1.4b
11,13,bos_sink,0.5980759263038635,0.024521274492144585,0.02291034907102585,0.034424349665641785,0.015974577516317368,0.13252891600131989,0.010262849740684032,0.21899640560150146,2.678368091583252,pythia-1.4b
11,14,diffuse,0.06838443875312805,0.1406671404838562,0.1017632782459259,0.07613542675971985,0.077829509973526,0.44516217708587646,0.025175955146551132,0.3324885368347168,4.1420392990112305,pythia-1.4b
11,15,bos_sink,0.5318831205368042,0.038325317203998566,0.02184416726231575,0.049522239714860916,0.07224063575267792,0.10921502858400345,0.015443692915141582,0.2371390014886856,2.945594549179077,pythia-1.4b
12,0,bos_sink,0.7746737599372864,0.006664144806563854,0.004987919237464666,0.024492742493748665,0.05094506964087486,0.02596193552017212,0.006664222106337547,0.12392634153366089,1.6651355028152466,pythia-1.4b
12,1,bos_sink,0.5569867491722107,0.019950252026319504,0.015288087539374828,0.0605560839176178,0.07821527123451233,0.06848271191120148,0.015680436044931412,0.23575888574123383,2.829265594482422,pythia-1.4b
12,2,bos_sink,0.7615353465080261,0.03975776210427284,0.03864434361457825,0.013254406861960888,0.005431614350527525,0.14430536329746246,0.0031590359285473824,0.0754731222987175,1.7028639316558838,pythia-1.4b
12,3,bos_sink,0.47938063740730286,0.5017586946487427,0.012036888860166073,0.0008733536815270782,1.0272556210111361e-05,0.5157619714736938,2.293311626999639e-05,0.003974006045609713,1.1575424671173096,pythia-1.4b
12,4,bos_sink,0.9896029829978943,0.0003367330937180668,0.00014312221901491284,0.002202759264037013,0.0008807568810880184,0.0014825783437117934,0.0005767501424998045,0.005832062568515539,0.12756584584712982,pythia-1.4b
12,5,bos_sink,0.6409881711006165,0.15035691857337952,0.04858522117137909,0.014466146938502789,0.012095595709979534,0.26592546701431274,0.0030104471370577812,0.06652533262968063,2.0692365169525146,pythia-1.4b
12,6,bos_sink,0.7854663133621216,0.00690133310854435,0.004204462748020887,0.04103961959481239,0.06956920027732849,0.02026749774813652,0.01117293257266283,0.08365754783153534,1.5394871234893799,pythia-1.4b
12,7,bos_sink,0.32398393750190735,0.07590284198522568,0.049965307116508484,0.008299775421619415,0.3816547393798828,0.2087474763393402,0.002785641700029373,0.07731398195028305,2.581306219100952,pythia-1.4b
12,8,diffuse,0.2598766088485718,0.20809920132160187,0.2064201980829239,0.00955127365887165,0.003274634713307023,0.614419162273407,0.0021141809411346912,0.11287808418273926,3.015597105026245,pythia-1.4b
12,9,bos_sink,0.5140196681022644,0.031565889716148376,0.02660473622381687,0.062392570078372955,0.02075379714369774,0.13826218247413635,0.01668522134423256,0.2645722031593323,3.0961978435516357,pythia-1.4b
12,10,bos_sink,0.7341915965080261,0.016482900828123093,0.013788453303277493,0.01907850243151188,0.005640251096338034,0.08680886030197144,0.004168835002928972,0.15428082644939423,1.9366719722747803,pythia-1.4b
12,11,diffuse,0.2776542603969574,0.013757902197539806,0.003743381006643176,0.09887649863958359,0.3933795988559723,0.030399318784475327,0.03160421550273895,0.19969019293785095,2.8949975967407227,pythia-1.4b
12,12,previous_token,0.19878044724464417,0.006077071651816368,0.599668562412262,0.005432263948023319,0.001459590275771916,0.7069173455238342,0.000681027362588793,0.087410107254982,2.031695604324341,pythia-1.4b
12,13,bos_sink,0.9295939803123474,0.00507531501352787,0.0029830581042915583,0.011167207732796669,0.0036761716473847628,0.017841828987002373,0.0027472993824630976,0.037720486521720886,0.6725872159004211,pythia-1.4b
12,14,diffuse,0.2687082290649414,0.08680757880210876,0.05594932660460472,0.11223983019590378,0.07415138930082321,0.25507545471191406,0.03116210550069809,0.28982508182525635,3.943186044692993,pythia-1.4b
12,15,bos_sink,0.567177951335907,0.02460816130042076,0.0036017142701894045,0.089305579662323,0.2539879083633423,0.03261536359786987,0.04998175427317619,0.056913647800683975,2.052234649658203,pythia-1.4b
13,0,bos_sink,0.4333786368370056,0.020736727863550186,0.008030854165554047,0.08050346374511719,0.20832359790802002,0.05093821510672569,0.0319247767329216,0.22685600817203522,2.98887300491333,pythia-1.4b
13,1,diffuse,0.24148717522621155,0.0036009775940328836,0.0011214445112273097,0.04234013706445694,0.5669616460800171,0.011672576889395714,0.013980090618133545,0.1375386118888855,2.1553146839141846,pythia-1.4b
13,2,bos_sink,0.7518331408500671,0.05063128098845482,0.022422973066568375,0.02649080939590931,0.04285678640007973,0.0946798324584961,0.007180541288107634,0.08413960039615631,1.7690571546554565,pythia-1.4b
13,3,bos_sink,0.6186655163764954,0.08595056086778641,0.006135775242000818,0.11203818768262863,0.034792590886354446,0.098403200507164,0.08176581561565399,0.1361004263162613,2.3284242153167725,pythia-1.4b
13,4,bos_sink,0.9997361898422241,0.00015031035582069308,4.244645606377162e-05,6.494634257475651e-12,1.4069429012130742e-14,0.0002223976916866377,1.671345218256723e-13,4.132115645916201e-05,0.00395361240953207,pythia-1.4b
13,5,bos_sink,0.8559404611587524,0.012846770696341991,0.012183412909507751,0.02109534852206707,0.009144781157374382,0.05521755665540695,0.005737657658755779,0.058601878583431244,1.2119702100753784,pythia-1.4b
13,6,bos_sink,0.6836525201797485,0.012937416322529316,0.0065140086226165295,0.042556703090667725,0.125858873128891,0.03524838760495186,0.010993316769599915,0.11268432438373566,2.0002806186676025,pythia-1.4b
13,7,bos_sink,0.6593182682991028,0.017714638262987137,0.01847713068127632,0.02597638964653015,0.013646764680743217,0.07592246681451797,0.004392766393721104,0.22513622045516968,2.354830265045166,pythia-1.4b
13,8,bos_sink,0.5208306908607483,0.028699910268187523,0.03745832294225693,0.0708436593413353,0.024104159325361252,0.20069757103919983,0.01725008711218834,0.18352384865283966,3.016925096511841,pythia-1.4b
13,9,bos_sink,0.42878609895706177,0.5581508278846741,0.009980647824704647,0.0005664538475684822,2.0541256162687205e-06,0.5685200691223145,4.35668152931612e-06,0.0021253819577395916,1.0956670045852661,pythia-1.4b
13,10,bos_sink,0.994055449962616,0.0004052321019116789,0.0001300018047913909,0.00045893198694102466,0.0001404277718393132,0.0009659626521170139,0.00010344685870222747,0.004379565827548504,0.07672223448753357,pythia-1.4b
13,11,bos_sink,0.5748927593231201,0.03467102348804474,0.02806449681520462,0.05366693437099457,0.048173777759075165,0.13480718433856964,0.016785675659775734,0.18845948576927185,2.7949814796447754,pythia-1.4b
13,12,bos_sink,0.8586323857307434,0.039594877511262894,0.01473165862262249,0.010563492774963379,0.003670395351946354,0.07259156554937363,0.002991415560245514,0.05454263463616371,1.1250042915344238,pythia-1.4b
13,13,bos_sink,0.5026477575302124,0.015480431728065014,0.006636220496147871,0.10413148999214172,0.1349128931760788,0.04241796210408211,0.04666464030742645,0.21588967740535736,2.9083783626556396,pythia-1.4b
13,14,bos_sink,0.9362490177154541,0.0040318784303963184,0.0029609540943056345,0.014215230010449886,0.0020001078955829144,0.018194569274783134,0.0020758286118507385,0.029340634122490883,0.6156009435653687,pythia-1.4b
13,15,diffuse,0.2798202633857727,0.029035421088337898,0.007687598466873169,0.0708237886428833,0.3563671112060547,0.05470069497823715,0.03257149085402489,0.23828847706317902,3.041505813598633,pythia-1.4b
14,0,bos_sink,0.4762805998325348,0.01033150777220726,0.0037663497496396303,0.05109184980392456,0.22534307837486267,0.03251839429140091,0.014632286503911018,0.21476581692695618,2.711080551147461,pythia-1.4b
14,1,bos_sink,0.6072233319282532,0.29672971367836,0.009915403090417385,0.07113522291183472,0.0034759151749312878,0.3087370991706848,0.0574813149869442,0.009429126977920532,1.5106709003448486,pythia-1.4b
14,2,bos_sink,0.6612921357154846,0.00996905192732811,0.008049997501075268,0.08298475295305252,0.030844753608107567,0.0439823642373085,0.01711404323577881,0.18089614808559418,2.3789918422698975,pythia-1.4b
14,3,bos_sink,0.9995943903923035,0.00025194211048074067,0.00011003793042618781,7.091204565767839e-07,5.502558853009987e-09,0.00037201313534751534,1.5198004632566153e-08,3.279056545579806e-05,0.005715830717235804,pythia-1.4b
14,4,bos_sink,0.576704740524292,0.040616825222969055,0.019197436049580574,0.09107591956853867,0.07352401316165924,0.09086783975362778,0.02508562244474888,0.16782797873020172,2.7306108474731445,pythia-1.4b
14,5,bos_sink,0.6344354152679443,0.026508113369345665,0.020780526101589203,0.08518372476100922,0.0354156419634819,0.08596210926771164,0.023773612454533577,0.15900254249572754,2.530491590499878,pythia-1.4b
14,6,bos_sink,0.5134745240211487,0.010136703960597515,0.003700456814840436,0.08105933666229248,0.12939928472042084,0.04444148764014244,0.02043796330690384,0.23162603378295898,2.8740198612213135,pythia-1.4b
14,7,bos_sink,0.6730569005012512,0.03137625753879547,0.012200004421174526,0.0730840340256691,0.03980724513530731,0.07771781086921692,0.026170475408434868,0.13633394241333008,2.2963368892669678,pythia-1.4b
14,8,bos_sink,0.6291077136993408,0.06884006410837173,0.05655854195356369,0.006622900255024433,0.0011358688352629542,0.2235649824142456,0.0008509382023476064,0.13956907391548157,2.269406795501709,pythia-1.4b
14,9,bos_sink,0.5414446592330933,0.05814741924405098,0.05615360289812088,0.05288330465555191,0.027112366631627083,0.2311992198228836,0.011633893474936485,0.14736028015613556,2.8742148876190186,pythia-1.4b
14,10,bos_sink,0.9521752595901489,0.003571503097191453,0.0027425182051956654,0.008254295215010643,0.001023531542159617,0.018587598577141762,0.0014685043133795261,0.019959190860390663,0.4794939458370209,pythia-1.4b
14,11,diffuse,0.16004176437854767,0.0005548478220589459,0.0002086449967464432,0.010429516434669495,0.7566792368888855,0.0028056656010448933,0.002868436276912689,0.07004319876432419,1.331394076347351,pythia-1.4b
14,12,bos_sink,0.6456812024116516,0.039206165820360184,0.010669485665857792,0.0564771443605423,0.019824931398034096,0.07837677001953125,0.011783333495259285,0.19963973760604858,2.4413092136383057,pythia-1.4b
14,13,bos_sink,0.6296312808990479,0.011403735727071762,0.016295790672302246,0.023611098527908325,0.007052672561258078,0.1183386892080307,0.00536307692527771,0.22136659920215607,2.4286983013153076,pythia-1.4b
14,14,bos_sink,0.8323972225189209,0.114505834877491,0.002613580320030451,0.010139103047549725,0.01844998076558113,0.11959143728017807,0.002076336182653904,0.019422370940446854,0.9957547187805176,pythia-1.4b
14,15,bos_sink,0.8820939064025879,0.006300327368080616,0.005672477651387453,0.022443901747465134,0.005836790893226862,0.02816639468073845,0.004571779631078243,0.06145896017551422,1.0384024381637573,pythia-1.4b
15,0,bos_sink,0.913423478603363,0.0028205893468111753,0.0013201721012592316,0.01612279750406742,0.012952600605785847,0.013110185973346233,0.003969311714172363,0.04439002647995949,0.789467990398407,pythia-1.4b
15,1,bos_sink,0.42315998673439026,0.00885824579745531,0.002710880944505334,0.06769491732120514,0.22712182998657227,0.03462646156549454,0.021001918241381645,0.2473970204591751,2.958482503890991,pythia-1.4b
15,2,bos_sink,0.9245771765708923,0.003061173250898719,0.0018581191543489695,0.008597301319241524,0.006760534830391407,0.020669497549533844,0.002579451072961092,0.039395771920681,0.7009517550468445,pythia-1.4b
15,3,bos_sink,0.49382948875427246,0.0033690494019538164,0.0011931948829442263,0.0544099286198616,0.26336055994033813,0.021218489855527878,0.013993165455758572,0.16718123853206635,2.4672255516052246,pythia-1.4b
15,4,bos_sink,0.7698677182197571,0.013401283882558346,0.011471335776150227,0.04330822452902794,0.009717918001115322,0.05919720232486725,0.009082014672458172,0.11790890991687775,1.7810138463974,pythia-1.4b
15,5,bos_sink,0.4185613989830017,0.08826564252376556,0.18737497925758362,0.002559628337621689,0.000539093860425055,0.33111464977264404,8.641569729661569e-05,0.2472250908613205,2.6918716430664062,pythia-1.4b
15,6,bos_sink,0.5203315019607544,0.05318043753504753,0.028201963752508163,0.07695279270410538,0.04664003849029541,0.1471710205078125,0.026031894609332085,0.20890496671199799,3.045563220977783,pythia-1.4b
15,7,bos_sink,0.9020743370056152,0.003057339461520314,0.001825410407036543,0.029376666992902756,0.009796202182769775,0.013232042081654072,0.007950905710458755,0.04552054777741432,0.8799200654029846,pythia-1.4b
15,8,bos_sink,0.9250434041023254,0.010645648464560509,0.00659514544531703,0.009058952331542969,0.0015309449518099427,0.03237748146057129,0.0013659396208822727,0.03198905289173126,0.694655179977417,pythia-1.4b
15,9,bos_sink,0.4032561182975769,0.010095174424350262,0.0036045736633241177,0.062437642365694046,0.24693144857883453,0.04029833897948265,0.01729697361588478,0.24707607924938202,2.9840333461761475,pythia-1.4b
15,10,bos_sink,0.5070546865463257,0.4900527894496918,0.001134167774580419,0.0010064106900244951,5.105308673591935e-07,0.49124622344970703,4.6700151870027184e-06,0.0006928574293851852,1.0334323644638062,pythia-1.4b
15,11,bos_sink,0.3939255475997925,0.012483558617532253,0.004463481716811657,0.06850409507751465,0.25096333026885986,0.04774179682135582,0.018303148448467255,0.2388652116060257,3.0111067295074463,pythia-1.4b
15,12,bos_sink,0.856898844242096,0.07108420878648758,0.017839496955275536,0.007390294224023819,0.007308642845600843,0.10632950812578201,0.0023208975326269865,0.022072428837418556,1.006324291229248,pythia-1.4b
15,13,bos_sink,0.3703190088272095,0.02804538793861866,0.011006662622094154,0.10526823997497559,0.10266873985528946,0.10204167664051056,0.028687912970781326,0.3197020888328552,3.5891289710998535,pythia-1.4b
15,14,bos_sink,0.36539211869239807,0.009067756123840809,0.003466661786660552,0.07139357924461365,0.2713274657726288,0.036187320947647095,0.022420218214392662,0.25569942593574524,3.034616470336914,pythia-1.4b
15,15,diffuse,0.2757561206817627,0.015840528532862663,0.005108231212943792,0.09879734367132187,0.18912802636623383,0.0604453906416893,0.028876641765236855,0.37587282061576843,3.641758918762207,pythia-1.4b
